device_id,user_id,device_type,platform,app_version,last_active_at,trusted
D0004166,U001409,iOS,星购App,5.9.1,2026-03-25 09:16:28,1
D0004167,U004736,Android,网页,5.9.1,2025-08-21 11:20:52,1
D0004168,U004216,iOS,网页,5.8.0,2025-11-02 05:58:15,1
D0004169,U002590,iOS,星购App,5.9.1,2026-05-23 14:52:53,1
D0004170,U000532,Windows,星购App,6.0.0,2025-09-07 02:25:16,1
D0004171,U002998,Android,星购App,5.9.1,2025-10-08 20:42:45,1
D0004172,U001142,iOS,网页,5.8.0,2025-09-20 02:21:13,1
D0004173,U002111,Android,星购App,5.8.0,2026-04-03 15:06:37,1
D0004174,U001749,iOS,网页,6.0.0,2025-05-06 12:00:25,1
D0004175,U001926,Android,星购App,5.9.1,2026-04-19 23:34:51,1
D0004176,U001979,Android,星购App,5.9.1,2025-06-03 15:44:53,1
D0004177,U001970,Windows,星购App,5.8.0,2026-03-20 22:04:20,1
D0004178,U002854,Android,微信小程序,5.9.1,2026-05-20 07:27:14,1
D0004179,U003730,Android,星购App,6.0.0,2025-11-02 11:14:44,1
D0004180,U001513,Android,星购App,5.8.0,2025-07-22 14:27:33,1
D0004181,U002302,Android,网页,web,2025-04-19 03:13:52,1
D0004182,U001181,Android,星购App,5.9.1,2026-07-11 17:48:51,1
D0004183,U001639,Android,星购App,5.9.1,2025-08-18 16:02:54,1
D0004184,U003037,Android,星购App,5.9.1,2026-02-17 16:00:56,1
D0004185,U004952,iOS,星购App,5.8.0,2025-12-23 17:02:21,1
D0004186,U000629,iOS,微信小程序,5.9.1,2025-02-11 02:13:01,1
D0004187,U002589,iOS,星购App,5.9.1,2025-04-05 01:25:47,1
D0004188,U000881,Android,星购App,5.9.1,2025-10-12 12:53:33,1
D0004189,U000220,iOS,微信小程序,6.0.0,2025-01-04 09:48:51,1
D0004190,U002272,iOS,微信小程序,5.8.0,2026-04-21 23:22:45,1
D0004191,U001068,Android,微信小程序,5.8.0,2025-01-26 21:40:17,1
D0004192,U002885,Android,星购App,5.9.1,2026-03-10 10:09:04,1
D0004193,U000944,Android,星购App,5.9.1,2026-03-05 23:51:02,1
D0004194,U003045,iOS,微信小程序,5.9.1,2025-06-09 00:49:58,1
D0004195,U004436,Android,星购App,5.8.0,2025-06-21 18:45:33,1
D0004196,U000577,Android,星购App,5.9.1,2025-10-09 00:32:45,1
D0004197,U001459,Android,星购App,6.0.0,2025-10-23 09:09:16,1
D0004198,U000095,iOS,星购App,5.8.0,2026-08-12 08:10:28,1
D0004199,U000723,iOS,星购App,5.8.0,2025-01-21 09:29:16,1
D0004200,U002252,Android,星购App,web,2026-01-14 05:47:21,1
D0004201,U001009,Android,星购App,5.9.1,2026-03-30 10:46:46,1
D0004202,U001065,Android,微信小程序,5.9.1,2025-01-20 05:45:43,1
D0004203,U001776,Android,星购App,5.9.1,2026-05-26 12:01:17,1
D0004204,U003355,iOS,星购App,5.8.0,2026-06-18 13:09:34,1
D0004205,U003687,Android,微信小程序,5.9.1,2026-05-26 23:40:23,1
D0004206,U000079,iOS,网页,5.8.0,2025-12-03 22:26:10,1
D0004207,U002437,Android,微信小程序,6.0.0,2025-06-02 03:44:14,1
D0004208,U002989,Android,星购App,5.8.0,2025-06-30 15:14:16,1
D0004209,U002270,Android,网页,5.8.0,2025-02-14 15:06:38,1
D0004210,U001530,Windows,星购App,5.8.0,2026-06-03 12:55:59,1
D0004211,U003837,Android,星购App,web,2025-10-31 12:42:06,1
D0004212,U004786,iOS,星购App,6.0.0,2025-05-20 18:50:19,1
D0004213,U002996,Android,星购App,5.9.1,2026-04-02 20:57:48,1
D0004214,U000321,macOS,星购App,web,2025-06-16 08:06:23,1
D0004215,U004824,Android,网页,6.0.0,2025-03-15 08:18:31,1
D0004216,U004163,Android,星购App,6.0.0,2025-10-14 08:44:35,1
D0004217,U003906,Android,星购App,5.8.0,2025-12-04 20:18:35,1
D0004218,U004998,iOS,星购App,6.0.0,2025-06-10 03:03:54,1
D0004219,U003357,iOS,微信小程序,5.9.1,2025-04-30 09:28:57,1
D0004220,U004227,iOS,星购App,5.8.0,2026-07-03 05:21:08,1
D0004221,U002706,iOS,星购App,6.0.0,2026-02-08 21:58:42,1
D0004222,U001618,Android,星购App,web,2025-04-14 05:57:57,1
D0004223,U004042,Windows,星购App,6.0.0,2025-11-29 08:34:58,1
D0004224,U002548,Windows,星购App,5.8.0,2025-10-11 21:22:12,1
D0004225,U003511,Windows,星购App,5.8.0,2025-01-28 09:49:07,1
D0004226,U003145,iOS,微信小程序,6.0.0,2025-12-24 03:38:57,1
D0004227,U003149,Windows,星购App,5.9.1,2026-06-29 08:58:09,1
D0004228,U003240,Windows,星购App,6.0.0,2026-05-29 08:51:08,1
D0004229,U003650,iOS,星购App,5.9.1,2025-06-04 02:10:24,1
D0004230,U000966,iOS,网页,6.0.0,2026-01-21 22:05:57,1
D0004231,U003857,Android,星购App,6.0.0,2025-09-17 13:34:03,1
D0004232,U002593,iOS,星购App,5.8.0,2026-02-16 12:32:26,1
D0004233,U000861,iOS,网页,5.8.0,2025-08-11 17:58:44,1
D0004234,U002004,iOS,星购App,5.8.0,2025-12-13 14:19:16,1
D0004235,U001260,Windows,星购App,5.8.0,2026-02-25 01:30:34,1
D0004236,U003897,Android,网页,6.0.0,2025-04-06 20:54:14,1
D0004237,U001412,iOS,星购App,5.8.0,2025-05-06 18:42:06,1
D0004238,U000035,Android,星购App,5.9.1,2026-07-19 22:34:39,1
D0004239,U001741,Windows,微信小程序,5.9.1,2025-02-01 21:00:53,1
D0004240,U003254,iOS,网页,6.0.0,2025-08-18 08:56:13,1
D0004241,U002348,Android,星购App,5.9.1,2025-07-21 08:30:49,1
D0004242,U000487,Android,微信小程序,5.9.1,2026-06-26 22:16:07,1
D0004243,U001474,Android,星购App,5.9.1,2026-04-11 13:13:10,1
D0004244,U003023,iOS,微信小程序,5.9.1,2026-01-10 20:28:03,1
D0004245,U004494,iOS,星购App,6.0.0,2026-05-01 22:28:21,1
D0004246,U004478,iOS,网页,5.9.1,2026-05-17 23:56:18,1
D0004247,U004847,iOS,网页,5.9.1,2025-10-02 10:57:02,1
D0004248,U001460,Android,微信小程序,6.0.0,2025-11-16 14:25:32,1
D0004249,U001004,iOS,星购App,6.0.0,2025-04-02 00:59:48,1
D0004250,U002492,Android,星购App,5.9.1,2025-12-30 11:54:52,1
D0004251,U000768,Android,网页,5.8.0,2025-10-12 23:49:07,1
D0004252,U001445,Android,微信小程序,web,2026-08-03 11:18:09,1
D0004253,U000264,iOS,网页,5.8.0,2025-04-19 04:51:55,1
D0004254,U001155,Android,网页,6.0.0,2025-12-21 22:24:11,1
D0004255,U002689,Android,微信小程序,6.0.0,2025-09-14 03:56:10,1
D0004256,U001132,iOS,星购App,6.0.0,2025-11-24 08:00:42,1
D0004257,U002330,iOS,星购App,5.8.0,2025-09-22 04:01:53,1
D0004258,U002554,iOS,网页,5.8.0,2025-03-16 14:23:43,1
D0004259,U004298,Android,网页,5.9.1,2025-11-21 01:29:05,1
D0004260,U004337,Android,星购App,web,2025-02-05 01:46:04,1
D0004261,U001377,macOS,网页,5.9.1,2025-11-16 17:16:46,1
D0004262,U001104,iOS,网页,6.0.0,2025-12-08 03:51:10,1
D0004263,U000411,Android,星购App,5.8.0,2025-06-25 00:44:37,1
D0004264,U000871,Android,星购App,6.0.0,2025-12-09 08:03:17,1
D0004265,U003452,Android,星购App,5.8.0,2025-03-30 11:41:33,1
D0004266,U002913,Android,微信小程序,6.0.0,2026-07-01 09:04:46,1
D0004267,U000250,Windows,微信小程序,6.0.0,2025-02-11 04:25:34,1
D0004268,U001805,Android,星购App,5.8.0,2025-02-06 06:00:16,1
D0004269,U002850,iOS,微信小程序,6.0.0,2026-06-13 03:14:35,1
D0004270,U000095,Android,星购App,5.8.0,2026-05-07 18:22:59,1
D0004271,U004667,iOS,星购App,5.9.1,2025-07-06 03:47:40,1
D0004272,U003432,Android,星购App,5.8.0,2025-10-21 13:33:10,1
D0004273,U004047,Android,微信小程序,6.0.0,2026-04-21 10:21:49,1
D0004274,U002822,Android,微信小程序,5.9.1,2025-07-11 01:02:13,1
D0004275,U002340,iOS,星购App,5.8.0,2026-04-20 05:08:10,1
D0004276,U002277,Android,星购App,6.0.0,2026-04-02 15:03:06,1
D0004277,U003600,iOS,微信小程序,5.9.1,2026-02-10 01:16:53,1
D0004278,U003649,Android,星购App,5.8.0,2025-08-05 23:23:21,1
D0004279,U000513,Android,星购App,5.8.0,2026-03-15 14:12:12,1
D0004280,U000682,Android,微信小程序,5.9.1,2025-08-02 12:17:57,1
D0004281,U003197,Android,星购App,5.8.0,2026-07-07 10:43:52,1
D0004282,U002072,Android,星购App,6.0.0,2025-02-21 11:54:40,1
D0004283,U003291,iOS,星购App,5.9.1,2025-09-14 21:23:45,1
D0004284,U002342,iOS,星购App,6.0.0,2025-06-17 03:11:56,1
D0004285,U002259,Android,星购App,6.0.0,2026-06-08 02:29:56,1
D0004286,U003372,Android,星购App,5.9.1,2025-12-06 10:40:19,1
D0004287,U001627,Android,网页,5.8.0,2025-05-30 15:11:00,1
D0004288,U004543,Android,微信小程序,6.0.0,2025-09-10 01:24:11,1
D0004289,U000494,iOS,微信小程序,6.0.0,2025-07-15 01:16:07,1
D0004290,U000185,Android,星购App,web,2025-12-13 11:17:22,1
D0004291,U004735,iOS,星购App,6.0.0,2025-01-26 13:50:54,1
D0004292,U002429,iOS,星购App,6.0.0,2025-11-16 16:54:34,1
D0004293,U004930,Windows,网页,5.9.1,2026-04-10 06:52:41,1
D0004294,U002328,macOS,星购App,5.8.0,2026-02-27 10:37:19,1
D0004295,U000949,Android,微信小程序,web,2025-01-23 00:19:25,1
D0004296,U004624,iOS,星购App,5.9.1,2026-06-24 12:36:31,1
D0004297,U004330,iOS,星购App,5.9.1,2025-08-29 13:04:20,1
D0004298,U003141,Android,网页,5.9.1,2025-02-19 20:53:02,1
D0004299,U002180,iOS,星购App,5.8.0,2025-07-13 02:36:48,1
D0004300,U003866,Android,星购App,5.8.0,2025-08-15 04:06:36,1
D0004301,U000139,iOS,星购App,5.9.1,2026-07-07 03:54:56,1
D0004302,U004230,Windows,微信小程序,web,2025-02-06 08:01:19,1
D0004303,U000984,iOS,微信小程序,5.8.0,2026-05-23 05:29:20,1
D0004304,U002380,Android,网页,6.0.0,2025-06-06 17:42:48,1
D0004305,U004892,iOS,星购App,5.8.0,2025-02-18 03:03:08,1
D0004306,U003491,Android,微信小程序,6.0.0,2026-06-22 12:30:05,1
D0004307,U000449,Android,星购App,5.9.1,2026-05-22 05:03:57,1
D0004308,U000231,iOS,星购App,5.8.0,2026-06-15 04:54:02,1
D0004309,U002151,Android,星购App,6.0.0,2026-03-30 16:43:53,1
D0004310,U002800,Android,星购App,5.9.1,2025-09-23 01:37:32,1
D0004311,U000292,Android,星购App,5.9.1,2025-02-03 00:52:25,1
D0004312,U001207,iOS,微信小程序,5.8.0,2026-04-12 01:27:47,1
D0004313,U001048,Windows,微信小程序,5.9.1,2025-12-18 00:52:38,1
D0004314,U003396,iOS,星购App,5.8.0,2025-05-16 06:31:48,1
D0004315,U003708,Windows,星购App,web,2025-12-11 21:22:54,1
D0004316,U001410,iOS,星购App,5.9.1,2025-09-16 17:23:02,1
D0004317,U004100,Windows,星购App,5.9.1,2025-01-20 11:06:28,1
D0004318,U000764,Android,星购App,5.9.1,2026-05-14 09:23:20,1
D0004319,U004395,iOS,星购App,5.9.1,2026-01-05 08:35:19,1
D0004320,U000074,Android,星购App,6.0.0,2025-01-09 09:30:40,1
D0004321,U000516,iOS,微信小程序,web,2025-11-10 22:58:24,1
D0004322,U002803,iOS,微信小程序,6.0.0,2025-06-12 10:18:03,1
D0004323,U001113,iOS,星购App,web,2026-03-25 20:39:02,1
D0004324,U002507,iOS,星购App,5.9.1,2026-05-23 04:37:53,1
D0004325,U000343,Android,微信小程序,5.8.0,2025-07-08 06:39:39,1
D0004326,U002365,iOS,星购App,5.9.1,2025-02-17 05:53:02,1
D0004327,U004190,Android,星购App,6.0.0,2026-01-17 03:04:55,1
D0004328,U000888,Android,星购App,6.0.0,2026-05-23 17:08:40,1
D0004329,U003389,macOS,星购App,5.9.1,2026-01-03 20:39:38,1
D0004330,U002809,Android,星购App,5.9.1,2026-04-05 20:19:21,1
D0004331,U001715,Windows,微信小程序,5.8.0,2025-08-01 17:44:02,1
D0004332,U004653,Windows,微信小程序,5.9.1,2025-08-22 19:42:52,1
D0004333,U004337,Android,网页,web,2025-04-01 13:53:57,1
D0004334,U004006,iOS,星购App,6.0.0,2025-08-04 15:20:09,1
D0004335,U001370,iOS,星购App,5.8.0,2026-05-27 00:57:17,1
D0004336,U003404,iOS,星购App,5.9.1,2025-05-01 22:57:26,1
D0004337,U004144,Android,星购App,6.0.0,2025-01-16 03:46:11,1
D0004338,U001881,Windows,星购App,5.8.0,2025-10-29 07:46:49,1
D0004339,U000974,Android,网页,web,2026-04-15 00:19:15,1
D0004340,U000733,Windows,网页,5.9.1,2026-07-09 10:20:37,1
D0004341,U001431,Windows,星购App,5.9.1,2026-05-06 23:02:44,1
D0004342,U004787,Windows,星购App,5.9.1,2025-07-06 03:05:23,1
D0004343,U000369,Windows,网页,5.8.0,2026-01-06 00:07:51,1
D0004344,U001710,iOS,星购App,5.9.1,2026-01-03 19:29:54,1
D0004345,U003540,Android,星购App,5.8.0,2025-06-27 19:28:48,1
D0004346,U000090,Android,星购App,5.8.0,2026-04-24 00:41:15,1
D0004347,U004851,Android,微信小程序,5.9.1,2026-04-14 13:01:42,1
D0004348,U000345,iOS,星购App,6.0.0,2026-06-17 16:53:01,1
D0004349,U004025,iOS,星购App,6.0.0,2025-09-11 14:24:19,1
D0004350,U002730,Android,星购App,web,2025-06-13 12:52:48,1
D0004351,U003098,iOS,微信小程序,6.0.0,2025-12-19 21:52:36,1
D0004352,U000936,Android,网页,6.0.0,2025-02-26 21:20:04,1
D0004353,U001351,iOS,微信小程序,web,2025-09-21 01:48:12,1
D0004354,U000166,iOS,星购App,5.9.1,2026-03-31 11:54:29,1
D0004355,U000950,iOS,星购App,5.9.1,2025-12-10 04:55:13,1
D0004356,U002553,iOS,微信小程序,6.0.0,2025-06-17 23:15:35,1
D0004357,U003695,iOS,星购App,5.9.1,2026-07-09 23:40:32,1
D0004358,U001699,iOS,星购App,5.9.1,2025-11-17 08:23:11,1
D0004359,U001980,Windows,网页,5.9.1,2025-07-26 17:20:31,1
D0004360,U004779,Android,星购App,5.9.1,2026-06-07 12:34:48,1
D0004361,U002274,iOS,星购App,5.8.0,2025-06-20 02:23:40,1
D0004362,U004698,Android,微信小程序,web,2025-11-21 04:38:37,1
D0004363,U002302,Android,微信小程序,6.0.0,2025-05-18 00:28:22,1
D0004364,U001296,Android,星购App,5.9.1,2025-03-24 23:35:10,1
D0004365,U003303,iOS,星购App,5.8.0,2026-06-24 22:52:58,1
D0004366,U000073,Android,星购App,5.8.0,2025-10-26 06:51:10,1
D0004367,U004445,Android,星购App,5.9.1,2025-10-05 20:48:55,1
D0004368,U001225,Android,星购App,6.0.0,2025-09-04 01:02:57,1
D0004369,U004179,Windows,微信小程序,5.8.0,2025-06-19 00:29:07,1
D0004370,U001917,Android,星购App,5.9.1,2025-04-15 21:09:34,1
D0004371,U000782,Android,星购App,6.0.0,2026-06-07 01:23:51,1
D0004372,U000435,iOS,微信小程序,6.0.0,2025-08-05 19:02:00,1
D0004373,U003800,Android,星购App,6.0.0,2026-04-04 08:03:19,1
D0004374,U000029,iOS,微信小程序,5.9.1,2026-03-02 18:46:16,1
D0004375,U001973,Android,星购App,5.9.1,2025-08-14 00:33:15,1
D0004376,U002465,Android,网页,6.0.0,2025-04-05 13:33:03,1
D0004377,U003368,Android,网页,5.9.1,2025-02-04 22:18:37,1
D0004378,U004954,Android,星购App,5.8.0,2025-06-22 12:32:23,1
D0004379,U002437,Windows,星购App,5.9.1,2025-09-04 11:39:42,1
D0004380,U003655,Windows,星购App,5.9.1,2026-01-21 06:28:47,1
D0004381,U002433,iOS,星购App,6.0.0,2025-11-02 21:21:04,1
D0004382,U001339,iOS,网页,6.0.0,2026-05-06 09:18:29,1
D0004383,U003921,iOS,星购App,5.9.1,2025-04-29 14:37:49,1
D0004384,U000158,iOS,网页,6.0.0,2025-07-20 17:46:05,1
D0004385,U001554,iOS,网页,5.9.1,2026-06-10 10:50:21,1
D0004386,U002336,iOS,微信小程序,web,2025-07-11 22:36:43,1
D0004387,U004533,Android,星购App,web,2025-03-16 22:28:43,1
D0004388,U002080,Android,微信小程序,web,2026-01-24 14:17:22,1
D0004389,U004746,Android,星购App,6.0.0,2026-04-04 05:13:37,1
D0004390,U003609,Android,星购App,5.9.1,2026-06-28 12:33:53,1
D0004391,U002783,iOS,星购App,5.9.1,2026-03-02 03:44:16,1
D0004392,U002299,iOS,星购App,5.9.1,2025-01-22 17:19:03,1
D0004393,U002689,Windows,网页,6.0.0,2025-01-22 17:08:07,1
D0004394,U003197,iOS,微信小程序,5.9.1,2026-06-20 07:15:50,1
D0004395,U003823,iOS,星购App,5.9.1,2026-08-16 23:10:15,1
D0004396,U002567,Android,微信小程序,5.8.0,2025-04-20 10:05:11,1
D0004397,U000643,Android,微信小程序,5.9.1,2026-01-15 10:51:31,1
D0004398,U000391,iOS,星购App,5.9.1,2025-12-09 10:13:41,1
D0004399,U000388,iOS,微信小程序,5.8.0,2026-01-01 04:43:56,1
D0004400,U002665,Android,星购App,6.0.0,2025-03-23 09:41:48,1
D0004401,U004697,iOS,星购App,5.9.1,2025-10-25 22:12:04,1
D0004402,U001595,Android,微信小程序,5.8.0,2026-05-08 09:27:28,1
D0004403,U004372,Android,星购App,5.9.1,2026-07-01 09:27:13,1
D0004404,U001814,macOS,星购App,6.0.0,2026-05-06 12:24:28,1
D0004405,U004371,Android,星购App,5.8.0,2025-06-06 10:42:49,1
D0004406,U001252,Windows,网页,5.9.1,2026-06-29 10:04:00,1
D0004407,U001536,iOS,网页,5.9.1,2025-03-17 15:36:48,1
D0004408,U002638,iOS,微信小程序,5.9.1,2026-01-20 21:22:26,1
D0004409,U002610,Android,星购App,5.9.1,2026-07-20 09:25:15,1
D0004410,U002805,Android,星购App,5.8.0,2025-09-19 08:01:31,1
D0004411,U004511,Android,星购App,web,2026-06-06 01:11:05,1
D0004412,U003909,iOS,星购App,6.0.0,2026-03-14 08:13:28,1
D0004413,U000892,Android,星购App,web,2026-02-28 06:34:57,1
D0004414,U001918,macOS,网页,5.8.0,2025-10-31 12:48:44,1
D0004415,U003015,Android,星购App,5.8.0,2026-03-30 21:10:07,1
D0004416,U000829,Android,网页,5.8.0,2025-09-24 19:19:50,1
D0004417,U002967,Windows,星购App,6.0.0,2026-06-20 07:02:58,1
D0004418,U004023,iOS,星购App,6.0.0,2026-03-26 20:20:12,1
D0004419,U002345,macOS,星购App,6.0.0,2025-01-17 11:53:29,1
D0004420,U000635,Windows,星购App,5.8.0,2026-08-09 12:40:50,1
D0004421,U004697,Android,网页,5.9.1,2026-08-10 10:51:06,1
D0004422,U002642,Windows,微信小程序,5.8.0,2026-08-05 05:56:30,1
D0004423,U000680,Android,网页,6.0.0,2025-08-25 20:52:39,1
D0004424,U004809,iOS,星购App,web,2026-05-28 13:44:33,1
D0004425,U001681,Windows,微信小程序,web,2025-05-08 01:32:02,1
D0004426,U004762,iOS,星购App,6.0.0,2025-06-18 00:21:33,1
D0004427,U001896,macOS,星购App,5.9.1,2026-08-20 22:36:23,1
D0004428,U004955,Android,微信小程序,5.9.1,2025-05-06 17:50:09,1
D0004429,U001845,Windows,星购App,5.9.1,2026-04-22 04:26:51,1
D0004430,U004190,Android,星购App,5.8.0,2025-07-08 10:41:46,1
D0004431,U003008,Android,微信小程序,5.9.1,2025-02-10 04:32:57,1
D0004432,U000049,iOS,微信小程序,6.0.0,2025-05-04 03:34:47,1
D0004433,U003610,Android,星购App,6.0.0,2025-06-02 01:35:13,1
D0004434,U003950,Windows,星购App,web,2025-06-28 22:56:34,1
D0004435,U004856,iOS,网页,web,2025-07-25 12:36:41,1
D0004436,U000299,Android,星购App,6.0.0,2025-07-19 04:09:09,1
D0004437,U001398,Android,星购App,5.8.0,2025-06-29 17:35:26,1
D0004438,U003227,iOS,星购App,6.0.0,2026-08-05 01:11:57,1
D0004439,U001882,Android,微信小程序,6.0.0,2025-04-14 22:11:30,1
D0004440,U004750,Android,网页,5.8.0,2025-07-27 00:09:49,1
D0004441,U002656,Android,星购App,5.8.0,2025-06-03 06:14:07,1
D0004442,U004047,Android,微信小程序,5.9.1,2025-10-03 22:29:28,1
D0004443,U000664,Android,星购App,web,2026-01-02 10:56:09,1
D0004444,U003184,Windows,星购App,6.0.0,2025-09-26 03:57:20,1
D0004445,U000235,Windows,星购App,6.0.0,2026-03-06 00:31:01,1
D0004446,U003160,macOS,网页,6.0.0,2026-08-08 20:18:01,1
D0004447,U002352,iOS,微信小程序,5.8.0,2025-04-10 04:14:59,1
D0004448,U003987,Android,星购App,6.0.0,2025-09-10 17:30:02,1
D0004449,U004963,Android,星购App,6.0.0,2025-03-06 09:03:03,1
D0004450,U000092,Android,微信小程序,5.9.1,2025-06-20 15:08:12,1
D0004451,U002425,Windows,微信小程序,5.8.0,2025-05-23 23:04:43,1
D0004452,U003813,Android,网页,5.9.1,2026-04-08 02:06:14,1
D0004453,U004206,iOS,微信小程序,5.8.0,2025-03-14 08:55:58,1
D0004454,U002310,Android,微信小程序,6.0.0,2025-11-17 01:45:29,1
D0004455,U001602,iOS,网页,5.8.0,2026-04-16 17:09:46,1
D0004456,U001649,iOS,网页,6.0.0,2026-06-19 16:19:51,1
D0004457,U003144,Android,微信小程序,5.8.0,2025-05-03 23:07:50,1
D0004458,U003646,macOS,微信小程序,5.8.0,2026-08-19 22:34:51,1
D0004459,U002840,iOS,微信小程序,5.9.1,2026-07-03 03:15:08,1
D0004460,U001540,Android,星购App,5.9.1,2025-02-25 03:20:30,1
D0004461,U002118,Android,微信小程序,5.9.1,2025-06-18 15:11:02,1
D0004462,U004568,iOS,微信小程序,5.9.1,2025-01-12 23:37:54,1
D0004463,U003101,Android,星购App,5.9.1,2026-06-17 00:55:50,1
D0004464,U003760,Android,网页,6.0.0,2025-02-12 20:20:54,1
D0004465,U003035,iOS,星购App,6.0.0,2026-04-15 11:33:39,1
D0004466,U000282,Android,星购App,5.8.0,2026-05-10 15:22:13,1
D0004467,U004938,Android,星购App,5.8.0,2025-03-28 17:38:40,1
D0004468,U004783,Android,网页,5.8.0,2026-06-04 12:08:07,1
D0004469,U001835,Android,星购App,5.9.1,2025-03-24 21:54:52,1
D0004470,U001442,Windows,网页,6.0.0,2025-06-07 05:47:59,1
D0004471,U004970,iOS,星购App,5.9.1,2025-05-12 13:15:54,1
D0004472,U000726,Android,星购App,5.8.0,2025-10-30 23:11:14,1
D0004473,U003410,Android,微信小程序,5.8.0,2026-04-30 01:03:19,1
D0004474,U003451,Android,微信小程序,6.0.0,2025-09-13 13:41:42,1
D0004475,U002482,Android,星购App,5.9.1,2026-03-13 09:26:19,1
D0004476,U000612,Android,星购App,6.0.0,2026-01-18 21:40:16,1
D0004477,U004668,macOS,星购App,6.0.0,2025-10-28 09:03:46,1
D0004478,U001917,iOS,星购App,5.9.1,2026-06-19 19:37:43,1
D0004479,U003244,iOS,星购App,5.9.1,2026-08-10 23:16:31,1
D0004480,U003478,Windows,星购App,6.0.0,2026-04-19 12:30:34,1
D0004481,U001292,Android,星购App,5.8.0,2026-01-07 05:01:20,1
D0004482,U000949,iOS,星购App,6.0.0,2025-07-26 14:37:17,1
D0004483,U001862,iOS,星购App,6.0.0,2025-07-11 13:49:13,1
D0004484,U000277,Android,星购App,5.8.0,2026-03-25 14:02:35,1
D0004485,U000972,iOS,星购App,5.9.1,2026-06-17 11:44:36,1
D0004486,U003044,iOS,网页,5.8.0,2025-10-07 04:14:18,1
D0004487,U000146,iOS,微信小程序,5.8.0,2026-04-10 20:20:22,1
D0004488,U004973,Android,星购App,web,2025-10-29 19:40:52,1
D0004489,U002231,Windows,星购App,5.8.0,2026-07-06 04:03:12,1
D0004490,U004629,iOS,星购App,5.8.0,2025-02-25 11:53:21,1
D0004491,U001342,iOS,星购App,5.9.1,2025-08-02 04:26:29,1
D0004492,U003019,Android,网页,5.8.0,2026-04-27 10:25:24,1
D0004493,U000606,Android,星购App,5.9.1,2025-09-14 02:18:42,1
D0004494,U003776,iOS,星购App,5.9.1,2025-05-13 04:23:45,1
D0004495,U000543,Windows,微信小程序,5.9.1,2025-08-30 14:23:59,1
D0004496,U002925,Android,网页,5.8.0,2025-08-01 00:00:21,1
D0004497,U002172,iOS,星购App,5.8.0,2025-01-14 18:58:40,1
D0004498,U004443,Android,星购App,5.8.0,2026-03-12 20:45:29,1
D0004499,U003872,Android,网页,6.0.0,2025-09-28 19:39:21,1
D0004500,U004899,Android,星购App,5.9.1,2026-07-08 17:00:41,1
D0004501,U003805,iOS,网页,5.8.0,2025-11-05 09:20:56,1
D0004502,U002617,iOS,微信小程序,6.0.0,2025-03-04 19:41:29,1
D0004503,U004455,Windows,星购App,web,2025-09-22 19:55:42,1
D0004504,U000353,Android,星购App,web,2025-12-09 12:04:52,1
D0004505,U000235,Android,星购App,5.8.0,2025-06-24 02:18:24,1
D0004506,U004529,Android,微信小程序,6.0.0,2025-03-25 05:53:57,1
D0004507,U002671,macOS,微信小程序,6.0.0,2026-06-16 08:13:30,1
D0004508,U001573,iOS,微信小程序,5.9.1,2026-05-10 14:17:41,1
D0004509,U003068,iOS,星购App,5.9.1,2025-03-09 19:21:43,1
D0004510,U001239,Android,星购App,5.8.0,2026-02-08 09:04:35,1
D0004511,U003500,Android,微信小程序,5.9.1,2025-10-07 14:31:43,1
D0004512,U002857,Android,网页,6.0.0,2025-11-07 10:58:50,1
D0004513,U003678,iOS,星购App,6.0.0,2025-10-23 11:03:32,1
D0004514,U003654,Android,网页,web,2026-07-10 13:30:23,1
D0004515,U000624,iOS,星购App,5.9.1,2025-07-21 09:15:59,1
D0004516,U003501,iOS,星购App,5.9.1,2026-03-18 15:19:03,1
D0004517,U000964,macOS,星购App,5.9.1,2026-08-14 05:23:57,1
D0004518,U004801,Windows,星购App,5.9.1,2025-11-28 16:53:25,1
