relation_id,user_id,tag_id,score,assigned_at,source
UTR00004013,U004642,TAG08,0.7196,2025-09-04 23:32:05,rule
UTR00004014,U001085,TAG08,0.7362,2025-04-05 15:29:48,rule
UTR00004015,U004555,TAG15,0.8504,2026-06-01 10:51:53,rule
UTR00004016,U003306,TAG07,0.7905,2026-02-24 07:10:36,model
UTR00004017,U004325,TAG02,0.7155,2025-05-28 09:04:32,rule
UTR00004018,U004542,TAG04,0.7851,2025-05-14 11:54:06,rule
UTR00004019,U002353,TAG07,0.7766,2026-03-05 02:53:57,rule
UTR00004020,U002969,TAG14,0.874,2025-01-27 00:02:11,rule
UTR00004021,U004679,TAG06,0.6675,2025-09-25 23:26:24,model
UTR00004022,U002689,TAG04,0.768,2025-09-20 09:09:32,rule
UTR00004023,U002540,TAG08,0.9924,2026-01-01 15:08:17,rule
UTR00004024,U002355,TAG14,0.7842,2025-12-31 17:20:20,model
UTR00004025,U002851,TAG03,0.8051,2025-05-05 13:28:32,model
UTR00004026,U003887,TAG13,0.9052,2026-03-06 08:32:40,rule
UTR00004027,U001233,TAG02,0.9756,2026-01-28 07:19:28,rule
UTR00004028,U001163,TAG02,0.6453,2025-07-12 18:39:53,model
UTR00004029,U004145,TAG02,0.7466,2025-08-27 09:06:48,model
UTR00004030,U001495,TAG10,0.5641,2025-09-06 03:27:28,rule
UTR00004031,U001839,TAG15,0.751,2025-09-24 06:06:47,rule
UTR00004032,U001050,TAG13,0.7063,2025-04-27 06:17:46,rule
UTR00004033,U002490,TAG07,0.8048,2026-01-11 12:22:46,model
UTR00004034,U001205,TAG14,0.9518,2025-05-28 14:14:17,model
UTR00004035,U001319,TAG13,0.8001,2026-01-31 15:55:00,rule
UTR00004036,U002309,TAG01,0.916,2026-01-02 01:47:32,rule
UTR00004037,U000926,TAG08,0.5988,2025-06-02 02:44:42,rule
UTR00004038,U002752,TAG06,0.7003,2025-03-26 08:23:29,rule
UTR00004039,U003040,TAG05,0.7891,2025-01-06 16:58:11,rule
UTR00004040,U000711,TAG05,0.6463,2025-01-28 20:18:12,rule
UTR00004041,U004402,TAG04,0.747,2025-09-04 01:50:48,rule
UTR00004042,U002782,TAG09,0.9288,2025-01-20 23:05:25,rule
UTR00004043,U004763,TAG09,0.6547,2025-12-26 17:43:53,model
UTR00004044,U001297,TAG07,0.5515,2026-08-20 08:24:50,model
UTR00004045,U004227,TAG05,0.9086,2025-03-17 09:45:30,model
UTR00004046,U004015,TAG04,0.6754,2025-04-06 02:00:11,rule
UTR00004047,U000192,TAG02,0.6038,2025-03-13 22:59:38,rule
UTR00004048,U002465,TAG11,0.7848,2026-06-25 15:34:54,rule
UTR00004049,U002893,TAG05,0.5506,2025-07-05 01:45:30,rule
UTR00004050,U003810,TAG07,0.934,2025-11-20 11:30:30,rule
UTR00004051,U000423,TAG04,0.9065,2026-06-11 03:53:51,rule
UTR00004052,U000440,TAG09,0.835,2025-12-12 14:43:39,model
UTR00004053,U003252,TAG12,0.7928,2025-07-25 05:06:58,rule
UTR00004054,U003066,TAG05,0.8979,2025-05-12 18:08:21,model
UTR00004055,U002907,TAG10,0.591,2026-05-19 10:55:07,rule
UTR00004056,U001165,TAG03,0.5557,2025-03-28 16:35:44,rule
UTR00004057,U000790,TAG05,0.7852,2026-03-19 23:24:41,manual
UTR00004058,U000103,TAG03,0.6745,2026-03-04 09:09:42,rule
UTR00004059,U004224,TAG10,0.5552,2025-10-18 02:36:47,rule
UTR00004060,U002319,TAG06,0.934,2026-03-02 08:39:02,model
UTR00004061,U001499,TAG02,0.9656,2025-07-31 06:27:55,model
UTR00004062,U003776,TAG08,0.7078,2026-04-12 03:16:19,rule
UTR00004063,U003454,TAG14,0.6763,2025-08-17 17:02:16,model
UTR00004064,U003755,TAG01,0.7582,2026-08-02 12:51:20,model
UTR00004065,U002919,TAG11,0.9582,2026-08-08 10:29:46,manual
UTR00004066,U004283,TAG03,0.8582,2026-07-25 23:40:47,model
UTR00004067,U003463,TAG14,0.8701,2026-07-11 01:27:33,rule
UTR00004068,U004718,TAG07,0.555,2025-03-29 09:56:05,model
UTR00004069,U003506,TAG14,0.9035,2025-09-14 11:15:38,rule
UTR00004070,U004761,TAG11,0.9503,2025-07-21 20:39:56,model
UTR00004071,U003233,TAG09,0.8679,2025-11-05 13:00:49,model
UTR00004072,U000453,TAG07,0.8159,2026-03-10 23:14:48,rule
UTR00004073,U002470,TAG11,0.8041,2026-01-26 14:00:13,rule
UTR00004074,U004018,TAG09,0.5861,2026-04-22 23:12:11,rule
UTR00004075,U002361,TAG10,0.995,2026-06-08 02:29:02,model
UTR00004076,U004128,TAG14,0.8754,2025-08-08 04:17:25,rule
UTR00004077,U003136,TAG02,0.7367,2025-08-27 14:11:40,model
UTR00004078,U002193,TAG10,0.7523,2026-03-14 12:13:38,manual
UTR00004079,U000074,TAG05,0.8353,2026-05-02 13:58:47,rule
UTR00004080,U004616,TAG13,0.5972,2026-06-13 06:09:10,model
UTR00004081,U004588,TAG07,0.689,2025-10-27 21:26:10,rule
UTR00004082,U002418,TAG04,0.7637,2025-09-08 18:30:36,model
UTR00004083,U000844,TAG09,0.6762,2026-07-01 13:07:19,rule
UTR00004084,U001558,TAG10,0.7471,2025-07-09 23:02:58,manual
UTR00004085,U000203,TAG08,0.7299,2025-12-01 05:45:50,rule
UTR00004086,U002126,TAG09,0.8916,2025-05-16 15:10:33,rule
UTR00004087,U001915,TAG14,0.8246,2025-11-08 00:00:20,model
UTR00004088,U003736,TAG09,0.8569,2025-10-24 00:08:19,model
UTR00004089,U003635,TAG11,0.9678,2026-01-13 23:40:19,rule
UTR00004090,U003886,TAG04,0.7829,2026-06-07 18:53:43,rule
UTR00004091,U001908,TAG14,0.7571,2025-12-08 06:33:08,model
UTR00004092,U000574,TAG07,0.8833,2025-08-26 01:41:39,model
UTR00004093,U003958,TAG13,0.7971,2025-06-27 05:01:29,model
UTR00004094,U002158,TAG11,0.9589,2026-06-30 19:01:22,rule
UTR00004095,U001515,TAG11,0.6822,2026-06-09 01:36:56,model
UTR00004096,U002794,TAG15,0.5992,2025-02-20 03:58:43,rule
UTR00004097,U001559,TAG06,0.5671,2025-01-21 16:24:36,rule
UTR00004098,U000830,TAG16,0.5535,2025-08-24 06:32:55,model
UTR00004099,U003953,TAG05,0.5792,2025-12-08 06:03:30,rule
UTR00004100,U003893,TAG07,0.9929,2025-06-27 12:52:56,rule
UTR00004101,U000437,TAG04,0.944,2026-05-08 20:07:11,rule
UTR00004102,U000985,TAG07,0.9905,2026-07-19 05:38:14,model
UTR00004103,U003848,TAG01,0.8361,2026-06-21 17:19:46,model
UTR00004104,U001953,TAG12,0.838,2026-04-13 01:44:01,rule
UTR00004105,U000186,TAG06,0.6102,2025-10-30 06:45:13,rule
UTR00004106,U003403,TAG11,0.9537,2026-08-03 06:29:33,model
UTR00004107,U000901,TAG09,0.8613,2026-06-15 10:16:58,model
UTR00004108,U001802,TAG11,0.6978,2026-04-23 00:14:18,rule
UTR00004109,U004499,TAG06,0.8518,2026-05-27 01:27:58,model
UTR00004110,U001679,TAG16,0.954,2025-08-24 21:13:41,rule
UTR00004111,U000511,TAG08,0.922,2025-11-01 07:35:17,rule
UTR00004112,U001296,TAG04,0.745,2026-02-23 13:09:07,model
UTR00004113,U004500,TAG07,0.5638,2026-06-15 16:52:04,model
UTR00004114,U000768,TAG12,0.8389,2025-09-13 01:48:56,model
UTR00004115,U002346,TAG03,0.8615,2025-10-20 02:05:37,rule
UTR00004116,U002585,TAG07,0.5626,2025-04-21 21:48:07,model
UTR00004117,U004305,TAG09,0.9752,2025-10-06 11:38:56,rule
UTR00004118,U004729,TAG12,0.9036,2025-01-02 05:59:34,model
UTR00004119,U003927,TAG01,0.9357,2025-08-31 07:57:16,rule
UTR00004120,U004025,TAG04,0.7361,2026-05-11 02:30:03,manual
UTR00004121,U000112,TAG05,0.7656,2025-11-18 10:50:20,model
UTR00004122,U002841,TAG06,0.8582,2025-11-15 08:06:36,model
UTR00004123,U001952,TAG11,0.7137,2026-05-06 02:00:43,rule
UTR00004124,U001908,TAG03,0.6522,2025-09-15 23:39:07,model
UTR00004125,U003588,TAG03,0.7496,2025-07-30 13:48:19,rule
UTR00004126,U002133,TAG12,0.5577,2025-06-07 07:03:33,model
UTR00004127,U002735,TAG04,0.8471,2025-04-24 07:41:14,model
UTR00004128,U000879,TAG15,0.6186,2025-02-16 06:33:55,model
UTR00004129,U003937,TAG09,0.9409,2025-03-03 21:20:32,rule
UTR00004130,U003259,TAG02,0.7397,2025-01-10 15:16:24,model
UTR00004131,U001805,TAG02,0.7948,2026-04-07 15:35:32,rule
UTR00004132,U002013,TAG05,0.9599,2025-01-08 17:33:15,model
UTR00004133,U003515,TAG15,0.9879,2025-12-23 21:35:52,rule
UTR00004134,U000633,TAG11,0.5784,2025-01-10 15:15:18,rule
UTR00004135,U000649,TAG03,0.702,2025-02-06 06:47:07,rule
UTR00004136,U000139,TAG12,0.979,2025-01-16 01:25:26,rule
UTR00004137,U002476,TAG01,0.6247,2025-06-30 03:32:46,rule
UTR00004138,U001808,TAG13,0.5558,2025-12-04 19:47:16,rule
UTR00004139,U003889,TAG09,0.6087,2026-05-23 19:37:53,model
UTR00004140,U001498,TAG14,0.9116,2025-09-09 17:20:13,model
UTR00004141,U000671,TAG13,0.9131,2025-01-03 13:19:26,rule
UTR00004142,U001544,TAG15,0.8509,2026-04-11 15:25:14,model
UTR00004143,U002475,TAG03,0.9923,2026-02-27 02:55:53,rule
UTR00004144,U003254,TAG16,0.6575,2026-04-08 00:52:09,model
UTR00004145,U000436,TAG01,0.8467,2026-05-11 03:18:03,model
UTR00004146,U002097,TAG14,0.7865,2025-03-14 08:01:11,rule
UTR00004147,U001787,TAG09,0.7067,2026-04-30 20:27:21,model
UTR00004148,U002614,TAG05,0.8835,2026-01-02 03:07:42,model
UTR00004149,U004973,TAG05,0.8243,2025-08-29 07:06:47,model
UTR00004150,U002850,TAG05,0.6397,2025-04-19 13:05:08,rule
UTR00004151,U004086,TAG04,0.9947,2026-07-01 23:08:32,model
UTR00004152,U004050,TAG03,0.8652,2025-03-17 02:25:43,rule
UTR00004153,U002955,TAG11,0.6842,2026-03-15 12:11:32,rule
UTR00004154,U004191,TAG03,0.9522,2026-01-13 11:40:34,model
UTR00004155,U004658,TAG06,0.9246,2026-04-23 13:32:54,rule
UTR00004156,U004900,TAG04,0.9601,2025-10-18 11:48:41,model
UTR00004157,U003081,TAG16,0.7849,2025-02-04 20:41:57,model
UTR00004158,U000583,TAG02,0.6898,2025-04-30 19:16:55,model
UTR00004159,U002477,TAG16,0.9251,2025-04-15 14:51:51,rule
UTR00004160,U003112,TAG14,0.6535,2025-01-24 21:13:20,rule
UTR00004161,U000787,TAG06,0.8842,2025-07-07 21:27:17,rule
UTR00004162,U004981,TAG12,0.866,2025-11-26 22:40:34,model
UTR00004163,U001198,TAG08,0.7466,2025-03-04 17:09:42,rule
UTR00004164,U004603,TAG14,0.9264,2026-02-10 21:40:03,model
UTR00004165,U003169,TAG12,0.5897,2025-01-31 13:30:44,rule
UTR00004166,U000325,TAG09,0.8821,2025-12-19 23:57:24,rule
UTR00004167,U003974,TAG11,0.8955,2025-07-31 10:17:57,manual
UTR00004168,U004523,TAG08,0.5963,2025-04-09 10:28:34,model
UTR00004169,U000524,TAG14,0.8839,2025-02-02 02:15:13,model
UTR00004170,U000750,TAG06,0.6864,2025-06-24 16:13:00,model
UTR00004171,U003765,TAG12,0.6765,2025-09-22 10:05:23,model
UTR00004172,U003839,TAG09,0.8509,2025-02-28 12:41:22,rule
UTR00004173,U002902,TAG02,0.6917,2026-07-11 18:29:21,rule
UTR00004174,U004408,TAG11,0.8164,2025-03-15 14:05:55,model
UTR00004175,U000985,TAG15,0.5981,2025-05-19 00:15:41,rule
UTR00004176,U002956,TAG07,0.9457,2025-10-21 02:07:00,rule
UTR00004177,U001946,TAG10,0.65,2025-11-06 14:31:39,rule
UTR00004178,U001813,TAG13,0.5536,2025-11-17 19:40:41,model
UTR00004179,U001800,TAG06,0.7322,2025-06-18 16:55:05,model
UTR00004180,U004567,TAG16,0.6839,2025-11-20 16:33:53,model
UTR00004181,U001913,TAG01,0.8332,2025-05-13 15:19:59,model
UTR00004182,U004266,TAG07,0.6114,2025-07-18 14:58:17,rule
UTR00004183,U000023,TAG06,0.6238,2025-11-30 08:43:08,model
UTR00004184,U002734,TAG12,0.8684,2025-06-28 14:54:10,rule
UTR00004185,U002568,TAG05,0.9849,2025-06-15 03:26:26,rule
UTR00004186,U001962,TAG01,0.6399,2025-06-02 00:21:25,model
UTR00004187,U001293,TAG10,0.9824,2025-06-14 22:00:18,model
UTR00004188,U004396,TAG14,0.8054,2026-07-19 23:04:44,rule
UTR00004189,U004770,TAG09,0.709,2026-03-14 21:18:26,rule
UTR00004190,U001566,TAG12,0.6226,2025-01-25 09:46:11,rule
UTR00004191,U000080,TAG14,0.7775,2025-03-29 18:37:29,rule
UTR00004192,U004871,TAG01,0.8092,2025-03-20 17:36:35,rule
UTR00004193,U001963,TAG12,0.6599,2025-05-09 23:53:29,model
UTR00004194,U003758,TAG15,0.8543,2025-01-10 17:27:57,model
UTR00004195,U000788,TAG03,0.8243,2025-09-29 23:15:22,model
UTR00004196,U003650,TAG13,0.5965,2026-08-13 17:31:15,model
UTR00004197,U002793,TAG10,0.7486,2025-01-28 07:29:24,model
UTR00004198,U002368,TAG04,0.9898,2026-02-05 22:37:27,rule
UTR00004199,U000966,TAG02,0.584,2026-07-07 20:27:51,model
UTR00004200,U000033,TAG02,0.737,2026-05-21 11:16:37,rule
UTR00004201,U003990,TAG16,0.7315,2025-01-08 09:07:00,rule
UTR00004202,U004898,TAG08,0.9111,2026-02-16 04:03:41,rule
UTR00004203,U004146,TAG02,0.85,2025-07-18 02:24:09,rule
UTR00004204,U000093,TAG13,0.8185,2025-11-28 10:20:04,model
UTR00004205,U001354,TAG13,0.7694,2026-03-13 15:00:26,model
UTR00004206,U003638,TAG01,0.7259,2025-12-10 03:23:43,rule
UTR00004207,U002135,TAG07,0.6028,2025-05-21 00:09:32,rule
UTR00004208,U004623,TAG06,0.7869,2026-06-17 05:44:30,model
UTR00004209,U002075,TAG09,0.9175,2025-04-02 10:25:50,rule
UTR00004210,U004945,TAG16,0.9551,2026-08-10 00:25:25,rule
UTR00004211,U001062,TAG07,0.8272,2026-01-04 15:47:58,model
UTR00004212,U002919,TAG11,0.9576,2025-04-24 08:40:49,rule
UTR00004213,U002434,TAG02,0.7655,2025-11-26 15:25:24,rule
UTR00004214,U002762,TAG15,0.7787,2026-06-14 23:17:06,manual
UTR00004215,U000520,TAG02,0.8837,2025-12-08 09:52:47,model
UTR00004216,U001192,TAG08,0.8999,2026-06-07 00:00:01,manual
UTR00004217,U002704,TAG11,0.6298,2025-03-02 04:23:58,rule
UTR00004218,U004496,TAG02,0.711,2025-11-07 11:41:32,model
UTR00004219,U002124,TAG04,0.6285,2025-08-18 16:32:44,model
UTR00004220,U002483,TAG03,0.9483,2026-07-23 04:55:05,manual
UTR00004221,U004446,TAG02,0.8126,2025-12-02 12:32:44,rule
UTR00004222,U000159,TAG15,0.7351,2025-08-06 04:52:23,rule
UTR00004223,U002900,TAG10,0.8261,2025-02-13 09:06:21,model
UTR00004224,U003241,TAG06,0.9334,2025-10-19 21:48:38,rule
UTR00004225,U004587,TAG07,0.5989,2025-12-03 04:09:43,model
UTR00004226,U001096,TAG11,0.8676,2026-06-24 07:02:21,model
UTR00004227,U003037,TAG09,0.7379,2026-05-16 01:04:13,rule
UTR00004228,U001672,TAG16,0.8389,2026-05-23 01:53:06,model
UTR00004229,U003741,TAG05,0.9694,2025-01-31 01:17:06,rule
UTR00004230,U001362,TAG02,0.8095,2026-01-19 17:55:05,rule
UTR00004231,U003260,TAG02,0.7711,2025-12-08 00:59:26,model
UTR00004232,U001036,TAG06,0.615,2025-03-27 02:25:47,rule
UTR00004233,U003602,TAG11,0.6071,2025-02-05 11:22:26,model
UTR00004234,U004291,TAG12,0.8331,2026-07-01 18:19:08,model
UTR00004235,U002137,TAG02,0.7661,2025-04-29 19:32:47,model
UTR00004236,U004457,TAG05,0.8009,2025-07-11 17:01:33,rule
UTR00004237,U003453,TAG08,0.6405,2025-06-08 05:18:24,rule
UTR00004238,U004661,TAG03,0.8678,2025-07-22 10:41:53,model
UTR00004239,U002206,TAG10,0.776,2026-02-04 07:13:12,rule
UTR00004240,U000524,TAG05,0.7339,2025-04-12 04:47:32,rule
UTR00004241,U000868,TAG13,0.7233,2025-02-10 17:28:36,rule
UTR00004242,U003646,TAG14,0.8327,2026-02-15 19:27:03,rule
UTR00004243,U001184,TAG15,0.6559,2025-11-24 21:14:30,model
UTR00004244,U002261,TAG04,0.676,2026-06-24 02:39:31,rule
UTR00004245,U004065,TAG09,0.7086,2026-02-14 13:26:05,rule
UTR00004246,U002391,TAG12,0.6623,2025-12-23 04:22:08,rule
UTR00004247,U001663,TAG09,0.6548,2026-03-27 10:19:54,model
UTR00004248,U002343,TAG13,0.6795,2025-02-22 05:22:21,rule
UTR00004249,U004498,TAG08,0.8401,2025-08-04 06:24:03,rule
UTR00004250,U000725,TAG06,0.7053,2025-10-16 22:52:05,rule
UTR00004251,U002068,TAG12,0.9612,2025-12-16 00:56:26,model
UTR00004252,U002064,TAG06,0.9312,2026-01-29 01:27:42,rule
UTR00004253,U003771,TAG13,0.8997,2025-01-21 03:31:57,rule
UTR00004254,U003904,TAG03,0.9649,2026-01-09 21:29:16,rule
UTR00004255,U001560,TAG01,0.8551,2026-07-23 05:22:41,manual
UTR00004256,U001721,TAG02,0.6128,2025-12-29 02:51:10,manual
UTR00004257,U002087,TAG04,0.5907,2026-06-26 07:35:18,model
UTR00004258,U003339,TAG06,0.7794,2025-10-30 13:47:34,rule
UTR00004259,U001423,TAG03,0.6539,2025-01-08 23:05:50,manual
UTR00004260,U004896,TAG10,0.9108,2025-04-01 07:50:40,rule
UTR00004261,U001343,TAG04,0.5601,2026-06-18 13:53:04,rule
UTR00004262,U004153,TAG08,0.6691,2025-03-15 05:19:14,rule
UTR00004263,U002421,TAG10,0.9228,2026-03-21 20:11:33,model
UTR00004264,U004419,TAG02,0.553,2026-08-09 19:04:40,rule
UTR00004265,U001030,TAG05,0.7868,2026-08-18 04:14:20,model
UTR00004266,U001445,TAG12,0.9098,2025-10-16 09:29:09,model
UTR00004267,U004963,TAG05,0.5588,2025-03-19 17:06:36,model
UTR00004268,U003733,TAG15,0.589,2025-12-11 06:21:06,rule
UTR00004269,U000667,TAG16,0.7004,2026-03-29 11:17:57,rule
UTR00004270,U003979,TAG10,0.7066,2026-05-21 22:13:54,rule
UTR00004271,U004174,TAG05,0.8052,2026-03-09 14:53:58,rule
UTR00004272,U004883,TAG08,0.8563,2026-06-17 05:38:35,rule
UTR00004273,U004615,TAG15,0.8817,2026-06-23 13:09:42,rule
UTR00004274,U001123,TAG09,0.7032,2025-06-28 11:16:35,model
UTR00004275,U002848,TAG13,0.7155,2026-01-02 22:22:44,rule
UTR00004276,U003140,TAG11,0.798,2025-06-07 18:27:06,rule
UTR00004277,U001960,TAG11,0.5751,2025-03-02 10:40:40,rule
UTR00004278,U001347,TAG05,0.9701,2025-08-05 19:39:20,model
UTR00004279,U003159,TAG08,0.7696,2025-06-20 02:18:50,model
UTR00004280,U000530,TAG12,0.6796,2025-01-22 18:49:39,rule
UTR00004281,U003315,TAG08,0.9211,2026-02-05 03:02:58,model
UTR00004282,U003048,TAG03,0.7718,2026-01-19 11:06:29,rule
UTR00004283,U004542,TAG12,0.6422,2026-02-06 19:49:05,model
UTR00004284,U000845,TAG09,0.593,2025-02-06 12:41:14,rule
UTR00004285,U002520,TAG04,0.5551,2025-11-18 18:17:50,rule
UTR00004286,U000205,TAG09,0.7072,2026-01-13 07:15:03,rule
UTR00004287,U001288,TAG14,0.9961,2026-06-16 22:56:06,model
UTR00004288,U001289,TAG11,0.8287,2026-07-09 07:58:37,model
UTR00004289,U002857,TAG16,0.6026,2026-05-21 15:28:36,rule
UTR00004290,U003850,TAG04,0.9986,2025-08-08 11:23:41,model
UTR00004291,U001638,TAG09,0.9998,2026-06-03 22:37:29,rule
UTR00004292,U003041,TAG03,0.8233,2025-01-06 04:57:25,rule
UTR00004293,U001448,TAG10,0.9227,2025-08-19 12:40:53,model
UTR00004294,U003550,TAG08,0.6724,2025-03-26 04:57:44,rule
UTR00004295,U003170,TAG15,0.9289,2025-03-15 08:22:33,rule
UTR00004296,U004183,TAG10,0.853,2026-02-11 00:43:52,rule
UTR00004297,U000405,TAG05,0.8541,2025-04-30 08:01:55,model
UTR00004298,U003849,TAG08,0.6405,2025-04-29 07:23:37,rule
UTR00004299,U002293,TAG14,0.8864,2025-12-01 21:10:11,rule
UTR00004300,U003448,TAG11,0.6782,2026-05-27 12:01:57,rule
UTR00004301,U001384,TAG16,0.6867,2026-04-16 13:40:23,model
UTR00004302,U004631,TAG06,0.8855,2026-04-17 17:51:47,model
UTR00004303,U001417,TAG10,0.9426,2025-12-05 17:31:38,rule
UTR00004304,U003760,TAG03,0.7734,2026-06-30 15:28:07,rule
UTR00004305,U003646,TAG08,0.7756,2026-04-19 10:22:33,rule
UTR00004306,U000846,TAG02,0.612,2026-02-06 09:04:53,model
UTR00004307,U002401,TAG09,0.7972,2025-07-17 09:58:13,model
UTR00004308,U000266,TAG10,0.9394,2026-04-01 20:32:09,rule
UTR00004309,U001649,TAG11,0.9662,2026-02-01 09:56:06,rule
UTR00004310,U003592,TAG15,0.7,2026-01-17 20:18:38,rule
UTR00004311,U002913,TAG02,0.6991,2025-09-23 08:39:38,rule
UTR00004312,U001312,TAG14,0.6883,2025-02-13 20:34:40,rule
UTR00004313,U002601,TAG04,0.7895,2026-03-15 00:51:46,rule
UTR00004314,U002587,TAG04,0.9252,2026-07-15 11:43:32,rule
UTR00004315,U002622,TAG13,0.9916,2025-03-24 21:25:02,rule
UTR00004316,U003449,TAG09,0.7354,2025-07-16 22:22:54,rule
UTR00004317,U003090,TAG15,0.7536,2026-01-26 23:17:24,rule
UTR00004318,U003680,TAG12,0.5908,2026-01-07 05:28:10,model
UTR00004319,U004730,TAG16,0.6907,2025-03-06 05:59:07,model
UTR00004320,U004797,TAG04,0.6985,2025-05-12 16:00:11,rule
UTR00004321,U004927,TAG12,0.6904,2025-07-16 03:07:54,rule
UTR00004322,U000472,TAG13,0.7829,2026-02-22 06:23:09,rule
UTR00004323,U004581,TAG08,0.864,2026-08-10 20:10:58,rule
UTR00004324,U002164,TAG08,0.5508,2026-02-22 20:26:45,rule
UTR00004325,U001729,TAG15,0.9783,2026-08-11 08:43:47,rule
UTR00004326,U001959,TAG03,0.9779,2026-04-15 15:07:34,rule
UTR00004327,U002074,TAG02,0.607,2026-02-07 07:52:35,rule
UTR00004328,U001971,TAG03,0.6474,2025-10-16 06:12:56,model
UTR00004329,U001505,TAG13,0.8218,2025-09-09 05:23:05,rule
UTR00004330,U004247,TAG12,0.9298,2025-10-17 05:00:01,model
UTR00004331,U000806,TAG09,0.7444,2026-05-30 03:07:19,rule
UTR00004332,U004368,TAG04,0.5769,2026-02-27 16:16:05,rule
UTR00004333,U003124,TAG03,0.9031,2025-04-07 12:43:11,rule
UTR00004334,U002618,TAG06,0.6206,2025-08-05 07:45:54,model
UTR00004335,U003548,TAG14,0.6827,2025-04-23 14:25:34,model
UTR00004336,U001240,TAG01,0.609,2026-03-19 16:34:33,rule
UTR00004337,U001384,TAG01,0.9271,2026-03-08 18:59:34,rule
UTR00004338,U002915,TAG08,0.5942,2025-11-29 05:54:38,rule
UTR00004339,U000861,TAG02,0.9456,2026-07-15 08:30:16,model
UTR00004340,U000058,TAG03,0.809,2025-08-10 08:05:09,model
UTR00004341,U001730,TAG12,0.8184,2026-03-19 05:08:07,rule
UTR00004342,U000854,TAG13,0.8258,2026-01-07 04:26:55,rule
UTR00004343,U000084,TAG10,0.5598,2025-02-10 01:48:43,model
UTR00004344,U004353,TAG08,0.9149,2025-12-02 18:41:49,model
UTR00004345,U000351,TAG04,0.6631,2025-06-12 20:24:23,model
UTR00004346,U001237,TAG08,0.8191,2025-05-02 21:13:04,rule
UTR00004347,U000610,TAG09,0.6837,2026-03-04 00:32:55,rule
UTR00004348,U003813,TAG07,0.615,2026-05-30 04:22:34,rule
UTR00004349,U001479,TAG13,0.9784,2025-03-10 16:12:09,rule
UTR00004350,U002824,TAG01,0.7336,2026-02-10 20:31:14,model
UTR00004351,U001317,TAG11,0.8807,2025-12-08 02:42:34,rule
UTR00004352,U003841,TAG12,0.649,2026-03-29 07:45:55,model
UTR00004353,U004469,TAG07,0.933,2026-07-05 17:35:08,rule
UTR00004354,U001313,TAG05,0.9358,2025-05-31 22:57:13,rule
UTR00004355,U004991,TAG11,0.5825,2025-08-26 06:45:32,model
UTR00004356,U000074,TAG14,0.5575,2025-10-12 06:29:30,rule
UTR00004357,U000552,TAG16,0.7547,2025-03-19 20:27:16,manual
UTR00004358,U000247,TAG05,0.5589,2026-04-27 07:16:07,rule
UTR00004359,U003848,TAG02,0.5999,2025-07-22 17:07:37,rule
UTR00004360,U003597,TAG13,0.9582,2025-11-20 09:00:52,model
UTR00004361,U000292,TAG13,0.9436,2026-06-05 20:45:13,rule
UTR00004362,U004092,TAG08,0.8618,2025-10-23 10:28:02,rule
UTR00004363,U001387,TAG10,0.6613,2025-07-05 00:11:12,model
UTR00004364,U004627,TAG11,0.5974,2025-02-11 13:13:48,rule
UTR00004365,U002731,TAG04,0.5998,2025-11-13 15:57:00,rule
UTR00004366,U002167,TAG04,0.8766,2026-08-03 14:25:32,model
UTR00004367,U001567,TAG09,0.7147,2025-09-24 10:53:59,model
UTR00004368,U001955,TAG05,0.6465,2025-11-02 22:05:41,rule
UTR00004369,U003704,TAG15,0.9848,2025-11-02 03:15:18,model
UTR00004370,U002851,TAG03,0.8897,2025-10-03 23:37:02,rule
UTR00004371,U004171,TAG07,0.9199,2025-10-31 23:33:12,manual
UTR00004372,U004574,TAG04,0.9164,2025-01-18 19:11:10,rule
UTR00004373,U000563,TAG12,0.9007,2025-04-12 09:42:26,model
UTR00004374,U002620,TAG12,0.8099,2025-01-06 12:51:20,model
UTR00004375,U000971,TAG03,0.8961,2026-07-26 10:12:26,rule
UTR00004376,U004701,TAG13,0.7295,2026-06-16 06:35:12,rule
UTR00004377,U000440,TAG08,0.9255,2025-08-13 03:40:51,rule
UTR00004378,U003018,TAG10,0.9833,2025-10-29 03:47:35,rule
UTR00004379,U001929,TAG08,0.9804,2025-08-16 09:14:01,rule
UTR00004380,U002470,TAG02,0.8132,2025-06-02 22:40:16,rule
UTR00004381,U002535,TAG01,0.5999,2026-04-05 10:52:27,rule
UTR00004382,U002429,TAG11,0.9414,2025-08-30 21:25:27,rule
UTR00004383,U004610,TAG15,0.7608,2025-04-20 13:37:37,rule
UTR00004384,U002734,TAG06,0.94,2025-11-30 03:08:02,rule
UTR00004385,U004733,TAG07,0.6981,2026-05-25 20:55:33,rule
UTR00004386,U004050,TAG04,0.5837,2025-04-11 18:03:10,rule
UTR00004387,U003203,TAG15,0.5868,2025-07-14 08:39:06,rule
UTR00004388,U002608,TAG09,0.9305,2026-05-24 16:00:34,model
UTR00004389,U000291,TAG16,0.6052,2025-11-28 02:22:29,model
UTR00004390,U001335,TAG05,0.9701,2026-01-13 05:35:39,model
UTR00004391,U002256,TAG15,0.6426,2025-06-05 15:12:54,model
UTR00004392,U002407,TAG14,0.5995,2026-06-23 16:33:23,rule
UTR00004393,U003983,TAG08,0.6943,2025-07-04 21:17:28,rule
UTR00004394,U000934,TAG01,0.7125,2025-11-29 23:15:08,rule
