view_id,session_id,user_id,page_type,product_id,source_position,viewed_at,stay_seconds,scroll_depth
PV000029202,SES00007295,U003406,product,P000678,recommendation,2026-05-18 16:01:39,48,0.558
PV000029203,SES00005061,U002687,product,P001401,recommendation,2025-05-23 19:38:47,220,0.7729
PV000029204,SES00002710,U003606,product,P001426,recommendation,2025-09-14 03:39:48,196,0.7285
PV000029205,SES00006230,U002969,campaign,,recommendation,2025-05-29 03:52:40,198,0.4557
PV000029206,SES00002118,U004344,cart,,direct,2026-08-12 08:08:58,64,0.317
PV000029207,SES00009334,U004777,home,,recommendation,2025-08-22 05:38:33,186,0.6599
PV000029208,SES00008252,U002882,search,,search,2026-02-07 21:49:56,187,0.3827
PV000029209,SES00001854,U000179,product,P000578,search,2025-07-21 07:45:23,115,0.4883
PV000029210,SES00011622,,product,P000571,recommendation,2026-07-11 15:28:57,60,0.4253
PV000029211,SES00019913,U000650,product,P000098,recommendation,2025-03-15 16:57:16,207,0.0306
PV000029212,SES00011717,U000400,home,,recommendation,2025-12-31 00:55:27,89,0.8182
PV000029213,SES00013799,U001195,search,,recommendation,2026-07-27 16:01:07,97,0.5503
PV000029214,SES00006049,U001299,product,P000332,recommendation,2025-08-29 11:50:03,175,0.1319
PV000029215,SES00002837,U002871,search,,recommendation,2026-07-22 23:44:42,193,0.3808
PV000029216,SES00001606,U003434,checkout,,recommendation,2026-01-11 13:12:12,35,0.9097
PV000029217,SES00010636,U000309,product,P000215,direct,2026-07-12 21:49:10,60,0.0498
PV000029218,SES00008923,U002188,category,,search,2025-01-19 23:47:33,22,0.5127
PV000029219,SES00018079,,product,P001343,recommendation,2025-06-04 02:07:03,216,0.7826
PV000029220,SES00017683,U000054,home,,banner,2026-01-16 15:44:22,31,0.5204
PV000029221,SES00002817,U004504,search,,category,2025-03-19 03:06:49,18,0.4995
PV000029222,SES00011893,U001132,home,,recommendation,2026-03-17 09:04:40,29,0.3627
PV000029223,SES00015331,U003139,campaign,,category,2025-07-31 06:04:52,8,0.7235
PV000029224,SES00017473,U003533,search,,category,2025-03-13 04:43:58,38,0.1476
PV000029225,SES00005262,U000138,product,P000609,recommendation,2025-08-26 23:04:58,100,0.8182
PV000029226,SES00013216,U001116,category,,direct,2025-02-25 16:51:05,207,0.3154
PV000029227,SES00018488,U001661,home,,direct,2025-05-08 08:57:07,141,0.4165
PV000029228,SES00016134,U003307,checkout,,banner,2026-07-19 10:00:12,73,0.0804
PV000029229,SES00009369,U000251,product,P000427,recommendation,2026-03-18 21:22:19,22,0.2026
PV000029230,SES00005986,,product,P000316,recommendation,2025-02-17 15:36:03,21,0.3733
PV000029231,SES00009937,U002730,cart,,search,2026-05-07 02:40:43,170,0.8614
PV000029232,SES00013723,U000163,product,P001473,search,2025-09-02 15:22:01,163,0.4186
PV000029233,SES00010589,U000028,cart,,category,2026-04-10 10:05:48,11,0.7961
PV000029234,SES00011505,U002324,product,P001017,banner,2025-03-30 23:35:25,222,0.8004
PV000029235,SES00016775,U001226,product,P001197,category,2025-04-15 09:40:47,240,0.8017
PV000029236,SES00001563,U002698,product,P000646,search,2025-10-11 20:25:02,26,0.1208
PV000029237,SES00008163,U000424,product,P001499,category,2025-02-07 10:16:41,220,0.7345
PV000029238,SES00002306,U002058,product,P000572,banner,2026-02-25 11:41:01,201,0.5381
PV000029239,SES00012216,U000605,home,,category,2025-04-01 04:45:51,132,0.8016
PV000029240,SES00001836,U003213,product,P001459,recommendation,2026-05-20 05:07:38,206,0.9052
PV000029241,SES00002668,U002139,product,P000679,search,2025-03-02 22:54:46,173,0.1396
PV000029242,SES00012089,U000052,home,,search,2026-07-08 08:23:24,202,0.317
PV000029243,SES00007811,,home,,recommendation,2025-07-26 20:23:19,25,0.2656
PV000029244,SES00008465,U002777,category,,search,2025-07-13 17:34:14,96,0.8743
PV000029245,SES00002019,U000703,product,P000175,category,2026-07-31 18:22:59,16,0.7913
PV000029246,SES00017387,U000081,category,,recommendation,2025-12-29 09:08:06,178,0.4226
PV000029247,SES00013668,U001697,home,,recommendation,2025-09-29 11:55:55,155,0.0538
PV000029248,SES00003866,U004843,category,,recommendation,2025-08-16 20:32:13,200,0.0309
PV000029249,SES00002900,U004328,product,P000669,recommendation,2026-01-03 14:21:39,181,0.4293
PV000029250,SES00002941,U000126,home,,recommendation,2025-04-12 13:38:25,139,0.2078
PV000029251,SES00013238,,product,P000682,direct,2025-09-20 16:53:38,36,0.1881
PV000029252,SES00004410,U001042,category,,recommendation,2026-08-07 06:33:45,168,0.8093
PV000029253,SES00003900,U002686,checkout,,search,2025-02-15 09:12:23,65,0.6894
PV000029254,SES00009523,,category,,direct,2026-02-04 20:41:16,9,0.6605
PV000029255,SES00013303,U004081,product,P000427,recommendation,2025-02-18 15:52:42,198,0.1832
PV000029256,SES00009620,U000348,category,,category,2025-10-01 19:13:43,17,0.3292
PV000029257,SES00001408,U002448,product,P000361,direct,2025-12-30 12:30:08,239,0.4446
PV000029258,SES00017585,U000136,product,P000779,search,2026-04-28 01:02:03,24,0.787
PV000029259,SES00003131,U001208,product,P000388,search,2026-06-14 20:52:11,169,0.5897
PV000029260,SES00003880,U001759,product,P000497,direct,2025-11-30 08:20:23,38,0.102
PV000029261,SES00016243,U003594,search,,recommendation,2025-02-26 17:34:43,86,0.5078
PV000029262,SES00000438,U001675,search,,search,2025-04-03 06:31:33,105,0.0536
PV000029263,SES00017120,U001464,category,,direct,2025-03-05 22:53:46,230,0.5747
PV000029264,SES00015637,U004614,home,,recommendation,2025-04-16 09:49:51,70,0.176
PV000029265,SES00003545,U002861,product,P001064,direct,2025-05-23 05:05:36,21,0.5852
PV000029266,SES00009029,U000572,product,P001058,recommendation,2025-03-23 00:44:23,161,0.4897
PV000029267,SES00013448,U003270,category,,recommendation,2026-01-18 03:35:38,111,0.4734
PV000029268,SES00000949,U000862,campaign,,search,2025-03-25 04:24:37,192,0.7132
PV000029269,SES00011405,U002363,search,,category,2025-11-22 03:49:20,110,0.9063
PV000029270,SES00018866,U004862,home,,recommendation,2025-10-04 10:22:57,78,0.6502
PV000029271,SES00007261,U002358,campaign,,search,2025-03-16 20:53:37,45,0.9924
PV000029272,SES00017194,U004083,product,P000710,direct,2025-08-11 17:00:17,178,0.7759
PV000029273,SES00010624,U002222,search,,recommendation,2026-06-09 23:23:25,131,0.7844
PV000029274,SES00017155,U003859,product,P001193,search,2025-04-28 16:32:33,187,0.9384
PV000029275,SES00005967,U002794,cart,,search,2026-02-12 08:03:41,89,0.8264
PV000029276,SES00013969,U004011,product,P000983,banner,2025-06-05 02:04:34,61,0.4463
PV000029277,SES00011100,U002446,product,P001077,recommendation,2025-10-26 09:46:29,225,0.1439
PV000029278,SES00006313,U001110,category,,search,2026-07-31 03:57:48,98,0.4455
PV000029279,SES00012845,,home,,recommendation,2026-05-17 11:55:50,171,0.2662
PV000029280,SES00008676,U004786,checkout,,recommendation,2026-01-04 01:47:01,80,0.5565
PV000029281,SES00019666,U003346,cart,,recommendation,2025-05-04 03:03:42,215,0.2505
PV000029282,SES00009843,U004782,search,,recommendation,2026-08-01 04:28:32,112,0.5125
PV000029283,SES00012142,U002556,product,P000584,direct,2025-02-11 03:23:58,189,0.1677
PV000029284,SES00016458,U001310,cart,,direct,2025-03-29 16:51:05,114,0.3915
PV000029285,SES00002003,U004404,product,P001265,search,2025-09-28 22:29:17,184,0.2861
PV000029286,SES00000945,U002817,product,P000059,recommendation,2025-07-11 20:17:35,126,0.4825
PV000029287,SES00008878,U000852,category,,direct,2025-01-20 18:39:46,8,0.7053
PV000029288,SES00016942,U000942,cart,,category,2026-05-18 03:28:53,105,0.2682
PV000029289,SES00009683,U001758,home,,banner,2025-10-18 20:01:45,95,0.7935
PV000029290,SES00019560,U004485,category,,category,2025-07-29 07:24:23,61,0.6574
PV000029291,SES00002830,U002928,product,P001425,direct,2026-05-08 03:01:31,199,0.8033
PV000029292,SES00002483,U003736,search,,direct,2025-08-14 08:03:52,176,0.0546
PV000029293,SES00012727,U002259,search,,direct,2025-06-28 06:39:51,54,0.3489
PV000029294,SES00017088,U003156,search,,banner,2026-07-19 03:10:49,18,0.2154
PV000029295,SES00014225,U002887,category,,direct,2026-06-24 12:15:13,185,0.1059
PV000029296,SES00000848,U001652,product,P001378,recommendation,2025-10-11 12:14:39,103,0.6032
PV000029297,SES00007943,U000207,product,P000484,search,2025-11-23 11:49:03,3,0.1895
PV000029298,SES00000902,U004719,home,,recommendation,2025-08-08 06:52:28,200,0.047
PV000029299,SES00017874,U003308,product,P000475,recommendation,2025-12-24 10:56:26,204,0.9364
PV000029300,SES00003570,U001105,category,,recommendation,2026-08-05 17:05:00,85,0.2861
PV000029301,SES00004124,U001751,home,,banner,2026-06-18 20:04:22,212,0.5046
PV000029302,SES00007609,U003072,search,,recommendation,2026-03-17 03:26:57,18,0.4864
PV000029303,SES00010668,U003548,category,,category,2025-03-07 00:40:28,221,0.8927
PV000029304,SES00011277,U001777,search,,recommendation,2025-11-10 13:24:23,169,0.3474
PV000029305,SES00010739,U002071,category,,search,2026-04-28 11:21:52,28,0.6793
PV000029306,SES00015213,U004596,product,P000880,category,2025-09-21 20:36:04,161,0.8559
PV000029307,SES00008473,U003251,product,P001480,recommendation,2025-11-17 08:14:56,146,0.3934
PV000029308,SES00013169,U004886,product,P000458,recommendation,2026-01-01 06:24:50,190,0.0502
PV000029309,SES00002410,U001013,product,P000145,category,2026-08-17 21:11:03,180,0.5223
PV000029310,SES00015471,U003116,product,P000169,recommendation,2026-07-17 08:49:26,201,0.8254
PV000029311,SES00018549,U004574,campaign,,recommendation,2025-11-19 09:20:10,105,0.3842
PV000029312,SES00004921,,product,P001284,search,2026-07-02 19:05:10,238,0.3068
PV000029313,SES00003519,U000037,product,P000170,search,2025-06-04 18:48:34,165,0.3684
PV000029314,SES00007400,U001569,campaign,,banner,2025-09-17 21:45:01,170,0.6385
PV000029315,SES00017147,U001231,category,,recommendation,2026-01-18 19:26:08,147,0.4211
PV000029316,SES00002573,U002546,product,P001165,category,2025-03-19 12:27:10,3,0.1641
PV000029317,SES00013691,U002331,product,P001225,recommendation,2025-07-25 12:28:00,15,0.3291
PV000029318,SES00019950,U003003,product,P001358,category,2026-01-22 12:09:37,189,0.8815
PV000029319,SES00014771,U003884,product,P000831,search,2025-10-30 11:29:40,233,0.3816
PV000029320,SES00015801,U004651,search,,recommendation,2025-09-09 10:45:31,174,0.5112
PV000029321,SES00016142,U002844,search,,recommendation,2026-01-26 08:30:15,89,0.9463
PV000029322,SES00003655,,category,,recommendation,2025-01-09 19:29:57,92,0.8287
PV000029323,SES00003448,U001669,product,P000660,recommendation,2025-07-15 10:37:45,77,0.3003
PV000029324,SES00005736,,product,P000377,recommendation,2025-03-10 01:55:41,134,0.8731
PV000029325,SES00019721,U002897,product,P000481,recommendation,2025-08-26 19:51:38,195,0.5152
PV000029326,SES00019468,U000384,product,P001372,recommendation,2026-05-05 12:41:56,124,0.3248
PV000029327,SES00016184,U000645,category,,recommendation,2025-05-12 05:26:35,122,0.253
PV000029328,SES00001353,U001804,search,,recommendation,2026-03-19 10:15:06,210,0.5883
PV000029329,SES00015922,U001118,home,,direct,2025-11-15 06:03:06,170,0.5007
PV000029330,SES00007391,U001536,product,P000369,category,2026-08-13 19:37:17,16,0.3922
PV000029331,SES00004672,U004696,category,,direct,2025-06-30 02:35:35,218,0.6456
PV000029332,SES00005816,U001181,search,,direct,2025-10-06 07:04:19,177,0.6447
PV000029333,SES00018076,U004434,search,,direct,2026-01-29 08:29:06,3,0.6559
PV000029334,SES00013288,U001529,product,P000666,recommendation,2025-09-25 20:55:45,53,0.23
PV000029335,SES00003341,U000918,product,P000052,recommendation,2026-04-10 11:46:11,220,0.0373
PV000029336,SES00016287,U001960,checkout,,direct,2025-03-28 19:00:19,214,0.2464
PV000029337,SES00015214,U002175,home,,category,2025-08-27 02:17:41,197,0.9556
PV000029338,SES00017244,U000510,search,,search,2025-06-27 12:48:30,56,0.816
PV000029339,SES00009460,U003026,campaign,,search,2026-07-22 15:49:07,185,0.0687
PV000029340,SES00011776,U004374,product,P000351,recommendation,2025-01-22 15:27:26,140,0.4757
PV000029341,SES00006963,U004710,product,P000513,recommendation,2026-07-22 06:40:28,230,0.8623
PV000029342,SES00016594,U003263,product,P001141,recommendation,2025-04-14 19:53:03,88,0.077
PV000029343,SES00011650,U003388,search,,recommendation,2025-07-22 10:26:14,26,0.2407
PV000029344,SES00017354,U003906,product,P000187,recommendation,2025-02-13 18:18:01,96,0.2628
PV000029345,SES00001050,U004228,product,P001129,recommendation,2025-02-01 06:56:31,98,0.1879
PV000029346,SES00001204,U003262,product,P000593,search,2025-01-03 13:16:11,199,0.0429
PV000029347,SES00019994,U002975,cart,,banner,2025-04-08 00:15:10,4,0.7461
PV000029348,SES00010309,U001218,product,P000468,search,2025-08-25 11:50:38,115,0.255
PV000029349,SES00018307,U002080,product,P001131,direct,2025-05-07 23:48:12,40,0.6858
PV000029350,SES00006927,U002414,product,P000737,direct,2025-08-27 17:39:50,103,0.424
PV000029351,SES00008442,U002870,home,,recommendation,2025-03-27 03:24:54,32,0.6947
PV000029352,SES00005730,U003721,product,P000300,direct,2025-10-05 18:21:16,104,0.4813
PV000029353,SES00019009,U003068,product,P001091,banner,2025-03-04 05:33:47,173,0.6408
PV000029354,SES00012577,,cart,,banner,2026-01-20 05:43:45,101,0.2271
PV000029355,SES00008811,,product,P000206,banner,2026-06-13 11:33:20,175,0.1977
PV000029356,SES00001654,U002501,product,P001128,search,2025-03-09 22:29:54,176,0.9314
PV000029357,SES00007507,U001527,checkout,,recommendation,2025-08-15 19:38:11,196,0.6523
PV000029358,SES00010299,U003157,product,P001491,recommendation,2026-07-22 11:38:58,15,0.0661
PV000029359,SES00013371,U000868,category,,recommendation,2025-03-30 21:41:48,197,0.38
PV000029360,SES00005482,U004066,product,P000336,direct,2025-10-09 11:30:49,6,0.2881
PV000029361,SES00017417,U000068,product,P001038,search,2026-01-10 11:01:11,66,0.2019
PV000029362,SES00015577,,category,,category,2026-08-20 18:26:05,202,0.7933
PV000029363,SES00012093,U000135,product,P001124,recommendation,2026-08-16 06:42:58,54,0.3617
PV000029364,SES00007593,U001862,campaign,,recommendation,2025-08-31 15:10:13,158,0.55
PV000029365,SES00008647,U001789,product,P000146,search,2025-08-29 14:32:26,175,0.2544
PV000029366,SES00013224,U001681,cart,,recommendation,2025-12-14 08:09:36,103,0.8872
PV000029367,SES00011661,U004645,category,,search,2025-02-16 10:11:11,55,0.3871
PV000029368,SES00018438,U003121,search,,search,2025-12-02 20:50:28,150,0.3033
PV000029369,SES00010098,U003858,home,,direct,2025-06-07 10:02:26,159,0.0643
PV000029370,SES00007187,,category,,search,2025-02-17 13:09:35,175,0.2908
PV000029371,SES00010565,U003727,product,P000151,search,2025-04-21 13:55:49,194,0.0401
PV000029372,SES00002103,U002304,category,,recommendation,2026-06-08 16:09:27,227,0.6705
PV000029373,SES00012443,,product,P000318,recommendation,2025-02-02 17:48:58,100,0.7294
PV000029374,SES00015248,,cart,,category,2026-02-24 07:30:57,76,0.739
PV000029375,SES00007630,U004066,home,,recommendation,2025-08-30 03:43:27,50,0.3165
PV000029376,SES00018735,U004593,search,,recommendation,2025-01-15 20:53:15,227,0.9336
PV000029377,SES00004974,,product,P000445,category,2025-03-21 08:19:58,224,0.486
PV000029378,SES00012903,U002885,search,,search,2026-06-07 01:52:03,27,0.9964
PV000029379,SES00004751,U004316,product,P000596,recommendation,2025-09-14 05:55:23,90,0.0691
PV000029380,SES00015283,U002301,home,,recommendation,2025-09-30 08:25:46,114,0.4757
PV000029381,SES00007323,U002192,product,P001314,recommendation,2025-01-05 15:06:30,98,0.1113
PV000029382,SES00010867,U001640,home,,search,2026-03-30 06:14:32,65,0.7934
PV000029383,SES00001280,U001856,home,,search,2026-05-07 23:23:36,84,0.6945
PV000029384,SES00019621,U002519,product,P000447,direct,2026-04-21 21:35:14,29,0.8989
PV000029385,SES00003574,U000484,search,,search,2026-03-22 17:13:10,115,0.1844
PV000029386,SES00003533,U004726,product,P000762,recommendation,2025-03-05 10:24:20,19,0.6107
PV000029387,SES00001443,U004167,product,P000003,recommendation,2025-05-30 17:28:22,239,0.1357
PV000029388,SES00006052,U002517,search,,recommendation,2025-07-29 06:29:29,141,0.0607
PV000029389,SES00005021,U002767,cart,,recommendation,2026-06-18 11:18:24,132,0.5743
PV000029390,SES00015067,U001541,product,P001004,direct,2026-08-03 21:24:54,97,0.3928
PV000029391,SES00019198,U000432,product,P000926,recommendation,2025-01-26 14:05:09,21,0.3979
PV000029392,SES00019817,U000764,product,P001226,banner,2026-06-26 00:20:21,215,0.6804
PV000029393,SES00013621,U001761,search,,category,2025-08-19 17:15:29,3,0.9278
PV000029394,SES00009332,,search,,recommendation,2025-04-10 22:37:24,238,0.1658
PV000029395,SES00019261,U002089,category,,category,2025-01-05 17:07:49,73,0.4113
PV000029396,SES00007839,U002763,category,,search,2025-08-01 02:25:09,20,0.3365
PV000029397,SES00011526,U001181,product,P000487,recommendation,2026-05-17 14:51:32,162,0.6031
PV000029398,SES00015783,U000949,category,,recommendation,2025-01-30 16:47:27,41,0.2311
PV000029399,SES00016904,U003761,product,P000046,banner,2025-10-11 02:36:01,236,0.4659
PV000029400,SES00010310,U003916,campaign,,recommendation,2026-04-27 17:23:20,95,0.9749
PV000029401,SES00011520,U002300,product,P000847,search,2026-05-05 07:43:15,8,0.1805
PV000029402,SES00018598,U000776,product,P000107,banner,2025-05-14 17:06:25,49,0.7003
PV000029403,SES00018895,U003112,product,P000403,recommendation,2025-10-17 10:58:54,178,0.1084
PV000029404,SES00004993,U000736,home,,search,2025-03-29 05:14:46,79,0.8009
PV000029405,SES00008580,U000905,product,P000506,search,2025-04-03 19:25:32,114,0.9135
PV000029406,SES00014861,U002120,home,,recommendation,2025-07-08 16:22:47,46,0.0971
PV000029407,SES00019887,U002491,search,,recommendation,2025-05-25 16:23:58,240,0.6295
PV000029408,SES00017762,U000724,search,,search,2025-10-10 23:37:44,115,0.9558
PV000029409,SES00016443,U002256,product,P001013,recommendation,2026-04-19 12:01:24,86,0.1652
PV000029410,SES00019796,U002666,product,P000437,direct,2025-03-25 03:25:34,80,0.6666
PV000029411,SES00017559,U003864,product,P000013,category,2026-06-11 06:32:28,158,0.8813
PV000029412,SES00018716,U002278,product,P000780,recommendation,2025-06-24 14:20:36,18,0.3377
PV000029413,SES00004581,U003285,category,,recommendation,2025-01-04 16:12:12,63,0.2276
PV000029414,SES00012827,U001733,product,P000329,recommendation,2025-10-29 09:00:19,191,0.5059
PV000029415,SES00001967,U003349,home,,banner,2026-04-22 01:14:16,13,0.5628
PV000029416,SES00000138,,search,,direct,2026-06-09 16:00:39,137,0.4103
PV000029417,SES00014410,U004235,home,,recommendation,2025-07-01 02:17:49,91,0.4866
PV000029418,SES00007260,U000165,home,,search,2025-11-08 05:35:23,203,0.4485
PV000029419,SES00005340,U000689,product,P000169,recommendation,2025-03-14 04:48:45,157,0.0875
