cart_item_id,cart_id,sku_id,quantity,unit_price,added_at,selected
CI00007690,CART0003528,SKU0002333,1,1695.4,2025-10-06 20:32:04,1
CI00007691,CART0003134,SKU0002732,2,164.26,2026-03-30 07:06:57,1
CI00007692,CART0005831,SKU0002982,1,412.33,2025-01-21 16:04:08,0
CI00007693,CART0004215,SKU0002365,1,1827.1,2025-10-16 09:49:26,1
CI00007694,CART0004446,SKU0002927,4,1176.85,2026-02-12 13:31:42,0
CI00007695,CART0003568,SKU0000342,3,1884.9,2025-09-03 13:02:26,1
CI00007696,CART0004445,SKU0001478,1,2609.07,2024-12-19 20:35:07,1
CI00007697,CART0000124,SKU0001906,2,3112.32,2026-06-05 00:57:47,1
CI00007698,CART0005527,SKU0002176,2,3195.96,2026-04-30 16:35:22,1
CI00007699,CART0001891,SKU0000974,4,2315.23,2025-11-28 21:18:21,1
CI00007700,CART0000508,SKU0001024,2,1959.98,2026-02-27 13:47:06,1
CI00007701,CART0003748,SKU0001537,3,263.84,2026-06-14 08:56:03,1
CI00007702,CART0000280,SKU0001606,2,2675.82,2025-11-17 13:59:08,1
CI00007703,CART0001772,SKU0000083,1,159.1,2026-01-25 00:03:24,1
CI00007704,CART0005871,SKU0002829,2,1748.45,2026-04-22 05:41:05,1
CI00007705,CART0000273,SKU0002621,3,188.62,2025-07-05 22:10:25,1
CI00007706,CART0000725,SKU0001241,3,1684.74,2026-08-07 00:08:52,1
CI00007707,CART0004174,SKU0002419,3,2146.32,2025-12-29 15:31:19,0
CI00007708,CART0002282,SKU0002065,3,2662.32,2025-11-01 22:34:56,0
CI00007709,CART0001385,SKU0001727,2,746.37,2026-06-27 15:46:17,0
CI00007710,CART0000084,SKU0000671,4,661.48,2025-10-24 03:14:25,1
CI00007711,CART0005451,SKU0000770,1,1201.69,2025-03-03 04:38:38,0
CI00007712,CART0002816,SKU0000790,1,3261.68,2026-03-22 19:56:29,1
CI00007713,CART0002550,SKU0001969,2,1478.8,2025-11-14 21:51:15,1
CI00007714,CART0001184,SKU0000027,3,2436.18,2026-07-12 16:57:28,1
CI00007715,CART0005305,SKU0001170,2,151.88,2026-05-21 07:31:31,1
CI00007716,CART0002340,SKU0001053,4,1126.89,2026-03-20 08:46:29,1
CI00007717,CART0000902,SKU0000995,1,356.13,2025-02-20 09:12:56,1
CI00007718,CART0003732,SKU0002660,3,1962.15,2025-02-01 15:05:34,1
CI00007719,CART0004539,SKU0002860,2,601.4,2025-02-21 21:51:15,1
CI00007720,CART0005184,SKU0002178,2,976.7,2026-01-21 00:44:52,0
CI00007721,CART0005510,SKU0001460,3,1789.37,2026-02-21 10:04:35,1
CI00007722,CART0001499,SKU0002704,1,318.54,2025-03-25 22:28:43,1
CI00007723,CART0000189,SKU0000747,2,46.64,2025-03-27 22:21:30,1
CI00007724,CART0003618,SKU0002625,4,787.23,2025-08-02 22:27:45,0
CI00007725,CART0003598,SKU0002950,2,3207.32,2025-09-29 06:53:09,0
CI00007726,CART0004451,SKU0001017,4,3350.91,2025-04-18 14:08:11,1
CI00007727,CART0005058,SKU0001266,4,210.12,2026-06-22 07:49:32,0
CI00007728,CART0002073,SKU0001335,4,2466.11,2025-08-28 04:07:51,1
CI00007729,CART0002586,SKU0001120,3,2422.38,2025-09-10 06:22:49,1
CI00007730,CART0004737,SKU0000473,3,2290.73,2025-02-07 12:46:18,0
CI00007731,CART0003418,SKU0002750,4,2665.79,2025-02-07 22:37:39,0
CI00007732,CART0000144,SKU0002448,4,702.83,2026-06-16 18:38:54,1
CI00007733,CART0003650,SKU0000103,1,2906.3,2025-10-10 11:05:19,1
CI00007734,CART0001124,SKU0000055,3,2269.47,2025-10-11 10:50:53,0
CI00007735,CART0005668,SKU0001279,2,1998.35,2025-09-06 17:22:30,1
CI00007736,CART0005957,SKU0000869,3,3043.11,2025-05-24 08:32:01,1
CI00007737,CART0004393,SKU0000363,3,827.31,2026-04-29 02:55:16,0
CI00007738,CART0001215,SKU0002693,1,1818.13,2026-03-12 16:42:22,1
CI00007739,CART0000292,SKU0002550,2,2371.47,2026-06-23 01:49:00,1
CI00007740,CART0004020,SKU0001462,1,3514.91,2026-05-12 13:19:37,0
CI00007741,CART0003292,SKU0000458,1,1974.32,2025-09-27 05:19:19,1
CI00007742,CART0001045,SKU0002894,3,346.34,2026-06-22 03:23:51,0
CI00007743,CART0005727,SKU0001585,1,2810.39,2025-02-22 15:51:55,0
CI00007744,CART0000229,SKU0002403,2,1699.47,2026-08-04 20:46:22,1
CI00007745,CART0005055,SKU0002359,3,1627.9,2026-06-02 10:32:17,1
CI00007746,CART0004832,SKU0001307,4,2191.3,2026-02-14 10:16:43,1
CI00007747,CART0003299,SKU0000337,4,33.04,2025-07-11 00:14:53,0
CI00007748,CART0003923,SKU0000208,1,1872.98,2025-06-20 00:57:38,1
CI00007749,CART0005223,SKU0000660,1,2549.33,2026-03-21 20:33:53,1
CI00007750,CART0002917,SKU0001015,2,2375.3,2026-06-11 19:47:43,1
CI00007751,CART0001837,SKU0001600,1,134.72,2026-03-01 04:43:23,1
CI00007752,CART0002210,SKU0000919,1,383.02,2025-09-29 10:20:04,1
CI00007753,CART0001443,SKU0002284,2,3561.63,2025-04-02 12:20:27,1
CI00007754,CART0003308,SKU0002450,4,2746.59,2025-03-08 05:54:27,0
CI00007755,CART0002357,SKU0000553,3,2248.6,2025-12-15 07:15:44,1
CI00007756,CART0001740,SKU0002420,4,1878.64,2025-01-04 16:18:05,1
CI00007757,CART0005206,SKU0002485,3,1304.26,2025-02-27 16:32:48,1
CI00007758,CART0001548,SKU0002972,3,1069.4,2025-03-25 15:28:52,1
CI00007759,CART0003847,SKU0001140,4,1022.53,2026-03-22 10:35:57,1
CI00007760,CART0001923,SKU0002903,3,1534.39,2025-07-18 06:30:33,1
CI00007761,CART0004637,SKU0001459,3,1907.84,2026-07-07 21:24:26,1
CI00007762,CART0004154,SKU0001041,3,1909.98,2025-05-04 02:19:30,1
CI00007763,CART0005637,SKU0000426,4,2670.1,2025-07-14 13:37:06,1
CI00007764,CART0002629,SKU0000131,2,640.84,2026-07-20 12:28:44,1
CI00007765,CART0002285,SKU0002484,1,37.34,2026-06-22 08:00:28,1
CI00007766,CART0003202,SKU0000747,1,46.64,2025-03-14 21:43:33,0
CI00007767,CART0004962,SKU0001232,3,760.75,2025-12-07 17:00:28,1
CI00007768,CART0001126,SKU0000212,2,2902.46,2025-04-06 06:50:26,1
CI00007769,CART0003313,SKU0001723,4,1410.77,2025-03-01 05:38:01,1
CI00007770,CART0004471,SKU0001783,1,2403.9,2025-04-14 01:56:01,0
CI00007771,CART0002397,SKU0000292,3,1084.79,2026-06-16 22:58:18,1
CI00007772,CART0005633,SKU0001337,3,398.44,2025-10-01 18:23:57,0
CI00007773,CART0001845,SKU0002313,4,218.36,2026-04-01 06:53:17,1
CI00007774,CART0004866,SKU0000441,4,328.43,2024-12-28 15:05:49,0
CI00007775,CART0000140,SKU0000921,3,371.56,2026-04-15 00:21:01,1
CI00007776,CART0003090,SKU0000835,1,3060.98,2025-05-05 04:54:30,1
CI00007777,CART0003088,SKU0002452,1,1267.54,2025-09-09 03:30:43,1
CI00007778,CART0002846,SKU0001597,2,755.31,2025-04-19 17:50:05,1
CI00007779,CART0003547,SKU0002052,1,2214.26,2026-02-19 10:10:59,1
CI00007780,CART0004965,SKU0001134,3,935.6,2025-12-07 17:03:46,0
CI00007781,CART0004576,SKU0002009,1,2765.95,2025-03-05 20:26:49,1
CI00007782,CART0003706,SKU0001755,4,2403.73,2026-01-20 20:45:25,1
CI00007783,CART0002442,SKU0002574,4,232.27,2025-07-24 00:57:26,1
CI00007784,CART0000867,SKU0000219,1,1779.89,2026-08-06 19:20:55,0
CI00007785,CART0001911,SKU0002599,4,2434.53,2026-04-06 04:11:35,0
CI00007786,CART0000663,SKU0001080,1,752.7,2026-04-02 03:11:58,1
CI00007787,CART0004786,SKU0000946,2,1160.96,2025-08-18 06:38:20,1
CI00007788,CART0005110,SKU0001087,2,403.02,2025-09-14 02:58:02,1
CI00007789,CART0001091,SKU0002052,2,2214.26,2026-08-15 15:15:37,1
CI00007790,CART0000537,SKU0002028,2,1675.16,2026-06-28 16:20:32,1
CI00007791,CART0001023,SKU0001095,1,1217.08,2026-06-25 15:55:36,1
CI00007792,CART0001271,SKU0000912,2,403.99,2026-05-31 06:08:31,1
CI00007793,CART0004360,SKU0002882,2,872.2,2025-08-17 02:16:34,1
CI00007794,CART0001512,SKU0000220,4,1537.12,2024-12-09 02:20:07,1
CI00007795,CART0004608,SKU0001747,1,590.58,2026-06-29 16:09:25,1
CI00007796,CART0002699,SKU0001744,1,2962.22,2025-01-15 21:48:07,1
CI00007797,CART0004125,SKU0000123,4,2885.93,2025-11-08 19:28:35,1
CI00007798,CART0003064,SKU0000065,3,394.37,2025-10-09 10:15:58,1
CI00007799,CART0001787,SKU0001371,3,1893.8,2025-03-26 10:34:22,1
CI00007800,CART0005686,SKU0000982,1,1145.29,2025-08-04 12:10:35,0
CI00007801,CART0002057,SKU0000092,1,2172.92,2025-02-18 10:31:22,1
CI00007802,CART0002600,SKU0000809,4,562.2,2026-02-23 03:22:28,0
CI00007803,CART0005774,SKU0001249,1,900.18,2025-07-15 09:36:03,1
CI00007804,CART0002335,SKU0001791,4,1566.06,2025-08-22 20:03:23,1
CI00007805,CART0003633,SKU0001471,3,2929.25,2025-12-22 11:09:37,1
CI00007806,CART0003669,SKU0000910,2,857.19,2026-07-15 21:41:56,1
CI00007807,CART0004384,SKU0000800,1,966.26,2026-05-29 05:23:53,1
CI00007808,CART0001855,SKU0002389,4,1176.13,2025-07-04 06:52:21,1
CI00007809,CART0004767,SKU0000668,1,509.75,2025-05-23 19:43:23,1
CI00007810,CART0002672,SKU0001588,1,1959.63,2026-01-22 04:49:34,0
CI00007811,CART0003030,SKU0000753,2,1849.14,2026-02-04 06:38:13,0
CI00007812,CART0002263,SKU0001392,4,113.04,2025-03-03 16:21:52,1
CI00007813,CART0001239,SKU0000514,2,1197.69,2025-09-28 10:18:50,1
CI00007814,CART0002956,SKU0001443,1,1240.04,2026-07-26 21:55:19,1
CI00007815,CART0002189,SKU0002784,1,1846.54,2026-04-08 23:58:27,0
CI00007816,CART0003654,SKU0002212,3,2679.78,2025-10-31 00:21:47,1
CI00007817,CART0003695,SKU0002447,3,691.46,2025-07-08 14:43:38,0
CI00007818,CART0005576,SKU0002669,2,2906.51,2026-05-07 15:40:14,1
CI00007819,CART0005118,SKU0000474,2,2467.84,2025-08-31 15:04:19,1
CI00007820,CART0003994,SKU0001164,1,2813.18,2026-03-18 03:33:02,1
CI00007821,CART0001498,SKU0002682,1,3276.19,2026-05-12 19:21:46,1
CI00007822,CART0000065,SKU0002877,1,428.11,2026-06-06 18:49:53,0
CI00007823,CART0001521,SKU0000177,1,1759.46,2025-08-21 04:59:12,0
CI00007824,CART0002482,SKU0000567,1,2273.25,2025-02-04 21:35:23,0
CI00007825,CART0002007,SKU0001036,4,3449.5,2025-02-08 14:07:49,1
CI00007826,CART0005525,SKU0002306,2,550.83,2025-06-18 07:35:23,0
CI00007827,CART0005729,SKU0002820,4,3114.58,2026-03-06 11:24:42,1
CI00007828,CART0005301,SKU0001245,3,472.42,2026-02-17 09:50:11,0
CI00007829,CART0004683,SKU0001544,2,3007.21,2025-12-08 20:15:07,1
CI00007830,CART0002342,SKU0000657,1,3393.66,2025-10-18 14:43:34,1
CI00007831,CART0005340,SKU0002108,2,387.96,2025-04-08 17:04:14,0
CI00007832,CART0000939,SKU0002791,2,34.01,2026-07-29 08:23:33,0
CI00007833,CART0005456,SKU0002898,4,2087.37,2026-01-03 15:28:31,1
CI00007834,CART0000172,SKU0002426,2,1591.78,2026-02-04 12:45:41,0
CI00007835,CART0002835,SKU0001532,3,184.77,2025-02-27 00:57:12,1
CI00007836,CART0005088,SKU0000665,3,2732.45,2025-03-09 11:51:57,1
CI00007837,CART0003165,SKU0000025,4,1535.37,2025-08-18 18:48:51,1
CI00007838,CART0001301,SKU0000637,3,1872.89,2025-11-01 07:20:52,1
CI00007839,CART0005319,SKU0000177,1,1759.46,2025-08-25 12:28:46,0
CI00007840,CART0000114,SKU0000077,4,447.62,2025-12-04 12:02:11,0
CI00007841,CART0000756,SKU0000628,2,1343.21,2024-12-06 11:02:27,1
CI00007842,CART0004509,SKU0000972,3,953.33,2026-03-25 02:38:42,0
CI00007843,CART0003215,SKU0002443,2,719.42,2025-04-16 22:13:50,0
CI00007844,CART0004503,SKU0002167,2,1265.76,2025-10-25 23:17:05,1
CI00007845,CART0000608,SKU0000185,1,215.78,2026-05-07 14:48:15,1
CI00007846,CART0005357,SKU0000309,4,2116.06,2026-03-02 17:58:17,0
CI00007847,CART0001234,SKU0000034,4,1458.46,2025-12-17 03:40:26,1
CI00007848,CART0001065,SKU0000137,2,2630.96,2024-12-23 08:54:56,1
CI00007849,CART0000672,SKU0002547,4,2716.97,2026-07-27 10:50:29,1
CI00007850,CART0001080,SKU0000441,2,328.43,2026-01-29 01:42:29,1
CI00007851,CART0005602,SKU0002283,4,3554.19,2025-09-05 10:06:16,1
CI00007852,CART0000632,SKU0001234,2,2087.94,2026-01-02 01:24:57,1
CI00007853,CART0004930,SKU0002953,3,1299.81,2025-03-18 19:06:33,0
CI00007854,CART0004027,SKU0000047,1,2143.81,2025-08-27 22:22:36,0
CI00007855,CART0000951,SKU0000552,3,2085.19,2025-11-27 12:18:51,1
CI00007856,CART0001923,SKU0000293,4,2166.83,2025-07-20 06:30:33,1
CI00007857,CART0005684,SKU0001607,4,2544.15,2026-04-10 23:29:19,1
CI00007858,CART0000422,SKU0001449,1,1744.01,2025-04-20 02:52:17,1
CI00007859,CART0004786,SKU0000181,4,3079.51,2025-07-27 06:38:20,0
CI00007860,CART0003922,SKU0001309,2,3093.5,2025-07-02 06:30:23,1
CI00007861,CART0005252,SKU0002912,2,2427.86,2025-04-19 06:01:57,0
CI00007862,CART0002864,SKU0000651,1,2041.44,2026-04-20 18:48:09,1
CI00007863,CART0000270,SKU0002678,3,523.96,2026-05-30 19:35:43,0
CI00007864,CART0003048,SKU0001931,1,2519.27,2025-01-31 13:43:33,0
CI00007865,CART0000630,SKU0000761,2,2548.67,2026-01-27 22:26:16,1
CI00007866,CART0003020,SKU0001428,1,1600.1,2026-05-08 12:27:03,0
CI00007867,CART0001535,SKU0001829,2,1886.77,2025-09-20 11:42:36,0
CI00007868,CART0003359,SKU0000215,2,2279.25,2025-05-03 13:37:52,0
CI00007869,CART0000351,SKU0000244,1,1795.79,2025-10-05 22:13:13,1
CI00007870,CART0000097,SKU0000789,1,3303.7,2025-06-16 23:40:57,0
CI00007871,CART0003446,SKU0002951,1,419.06,2025-09-20 18:57:34,1
CI00007872,CART0003263,SKU0002138,1,82.7,2026-05-12 01:11:42,0
CI00007873,CART0000051,SKU0001361,1,1641.85,2026-05-20 07:24:24,1
CI00007874,CART0005417,SKU0002053,3,355.95,2025-07-26 11:04:42,0
CI00007875,CART0004661,SKU0000514,3,1197.69,2026-07-12 12:35:15,0
CI00007876,CART0002629,SKU0002113,4,296.0,2026-07-28 12:28:44,1
CI00007877,CART0001899,SKU0002367,3,1629.07,2025-08-09 05:15:13,1
CI00007878,CART0001840,SKU0001748,2,625.03,2026-02-05 16:31:42,1
CI00007879,CART0004596,SKU0001270,2,2840.9,2026-07-04 09:14:18,1
CI00007880,CART0000514,SKU0000122,2,3123.43,2026-07-25 16:29:25,1
CI00007881,CART0000442,SKU0000552,3,2085.19,2026-06-12 21:04:42,1
CI00007882,CART0003157,SKU0000101,3,2555.32,2026-07-07 04:57:29,1
CI00007883,CART0000647,SKU0000158,4,2879.49,2025-07-28 04:18:15,1
CI00007884,CART0000515,SKU0001000,1,1926.55,2025-10-09 19:13:38,1
CI00007885,CART0003142,SKU0002820,2,3114.58,2026-02-09 09:21:02,0
CI00007886,CART0001369,SKU0002742,3,1408.95,2025-06-11 13:19:22,1
CI00007887,CART0005027,SKU0001935,3,1638.2,2025-04-05 19:28:06,0
CI00007888,CART0002638,SKU0002404,1,1696.69,2026-05-09 21:43:11,1
CI00007889,CART0000093,SKU0002735,3,323.21,2026-02-22 20:42:12,0
CI00007890,CART0004605,SKU0000040,3,2592.14,2025-08-26 12:45:20,1
CI00007891,CART0005304,SKU0001575,2,1921.84,2025-03-10 11:49:36,0
CI00007892,CART0004799,SKU0002313,4,218.36,2025-07-28 06:00:29,1
CI00007893,CART0000524,SKU0000079,1,886.34,2026-04-10 05:36:14,0
CI00007894,CART0000031,SKU0000526,1,1006.18,2026-04-11 13:40:00,0
CI00007895,CART0003074,SKU0000946,3,1160.96,2026-08-07 02:13:12,1
CI00007896,CART0003085,SKU0001694,1,3334.42,2025-03-11 10:01:29,1
CI00007897,CART0003831,SKU0001702,2,1162.52,2025-02-21 04:26:21,1
CI00007898,CART0004539,SKU0001719,4,1254.13,2025-02-25 21:51:15,1
CI00007899,CART0001586,SKU0002628,2,1578.76,2026-03-01 04:20:54,1
CI00007900,CART0002971,SKU0000162,1,100.3,2025-07-25 11:25:24,1
CI00007901,CART0000245,SKU0002528,4,456.83,2026-01-01 10:31:19,0
CI00007902,CART0002755,SKU0002781,1,2909.01,2026-02-21 17:50:39,1
CI00007903,CART0003835,SKU0000475,2,2639.27,2024-12-15 22:23:58,0
CI00007904,CART0003932,SKU0000759,3,1268.7,2025-08-22 19:54:39,0
CI00007905,CART0000440,SKU0002190,2,1017.77,2025-07-19 05:27:21,0
CI00007906,CART0000383,SKU0002596,1,2867.59,2025-07-12 11:57:10,1
CI00007907,CART0002896,SKU0000894,4,1169.84,2025-03-06 04:01:29,1
CI00007908,CART0001671,SKU0001173,2,1260.83,2026-02-01 15:36:48,0
CI00007909,CART0002304,SKU0001001,4,1234.24,2025-01-12 18:47:17,1
CI00007910,CART0005979,SKU0001987,4,57.17,2025-06-02 02:15:24,1
CI00007911,CART0004006,SKU0000702,4,2459.89,2025-01-14 08:26:30,0
CI00007912,CART0005363,SKU0002024,2,539.52,2026-08-02 13:43:06,1
CI00007913,CART0004922,SKU0000186,1,257.87,2025-12-30 22:15:58,1
CI00007914,CART0005207,SKU0002977,1,808.0,2025-07-04 19:31:28,0
CI00007915,CART0002026,SKU0000932,4,3100.7,2025-10-19 10:40:27,0
CI00007916,CART0003545,SKU0000078,2,457.33,2025-05-19 00:25:20,1
CI00007917,CART0003105,SKU0000606,1,578.69,2025-08-05 16:56:14,1
CI00007918,CART0003802,SKU0000042,1,1578.74,2025-02-04 15:47:12,1
CI00007919,CART0005321,SKU0002984,4,306.57,2026-02-24 01:52:25,0
CI00007920,CART0002577,SKU0002558,4,676.76,2025-09-23 11:55:46,1
CI00007921,CART0005484,SKU0002451,4,1283.29,2026-01-10 20:37:05,1
CI00007922,CART0003940,SKU0002339,4,1472.58,2025-10-27 18:10:19,0
CI00007923,CART0000896,SKU0000925,3,537.84,2026-07-20 22:30:18,1
CI00007924,CART0002313,SKU0001410,3,2867.54,2025-01-17 14:21:48,0
CI00007925,CART0005967,SKU0001229,1,2161.54,2025-02-09 16:24:46,1
CI00007926,CART0000774,SKU0002929,2,1637.33,2025-11-20 15:33:18,0
CI00007927,CART0001591,SKU0002765,4,2383.27,2025-05-19 13:05:41,0
CI00007928,CART0001753,SKU0000111,4,1533.27,2025-12-16 08:13:49,0
CI00007929,CART0000627,SKU0002843,1,1039.82,2025-03-28 01:30:37,1
CI00007930,CART0004749,SKU0002933,3,3204.95,2025-09-11 06:13:06,1
CI00007931,CART0002385,SKU0001862,4,3113.51,2025-08-24 16:08:05,0
CI00007932,CART0002632,SKU0001845,3,530.52,2026-01-02 20:12:23,1
CI00007933,CART0004016,SKU0002989,4,468.24,2025-09-21 07:07:46,1
CI00007934,CART0003244,SKU0002064,2,1458.76,2025-02-07 14:04:50,0
CI00007935,CART0001556,SKU0002600,2,2540.76,2026-05-31 19:02:25,1
CI00007936,CART0000393,SKU0000237,4,2530.82,2025-09-08 13:50:23,1
CI00007937,CART0005022,SKU0001020,2,2074.5,2025-02-02 00:39:38,1
CI00007938,CART0004369,SKU0000254,4,112.95,2025-12-15 16:55:03,1
CI00007939,CART0002765,SKU0000235,4,2246.25,2025-10-19 20:27:04,0
CI00007940,CART0005892,SKU0000821,1,1751.71,2025-12-20 08:43:53,1
CI00007941,CART0004445,SKU0000872,2,1157.74,2024-12-27 20:35:07,1
CI00007942,CART0001254,SKU0001476,4,910.55,2025-06-07 23:27:32,1
CI00007943,CART0005746,SKU0000574,2,2432.97,2025-03-02 00:03:54,0
CI00007944,CART0005197,SKU0000815,4,42.44,2025-04-08 14:42:32,1
CI00007945,CART0002772,SKU0002071,4,780.25,2025-12-25 11:35:31,1
CI00007946,CART0003793,SKU0002420,4,1878.64,2025-07-17 18:48:29,0
CI00007947,CART0004439,SKU0000913,2,235.61,2026-05-17 13:42:11,0
CI00007948,CART0002443,SKU0002450,4,2746.59,2025-06-19 12:13:55,1
CI00007949,CART0004091,SKU0000815,1,42.44,2025-12-10 23:06:39,1
CI00007950,CART0002428,SKU0002524,2,1471.18,2025-12-29 22:24:07,0
CI00007951,CART0003046,SKU0002598,3,2797.91,2025-02-27 07:47:38,1
CI00007952,CART0000581,SKU0002063,4,1235.59,2025-03-04 15:53:59,1
CI00007953,CART0001079,SKU0000194,1,641.76,2025-02-11 05:31:45,0
CI00007954,CART0002413,SKU0002205,1,769.68,2026-06-25 04:33:28,0
CI00007955,CART0000756,SKU0002825,3,2807.42,2024-12-17 11:02:27,1
CI00007956,CART0003696,SKU0001840,2,854.07,2025-01-18 10:50:22,1
CI00007957,CART0005703,SKU0000330,3,2615.01,2025-06-24 17:58:47,1
CI00007958,CART0004947,SKU0001414,1,566.23,2026-07-03 23:25:13,0
CI00007959,CART0002493,SKU0002095,1,1362.42,2026-04-23 04:59:43,0
CI00007960,CART0003428,SKU0000804,3,1102.13,2026-01-04 11:02:44,1
CI00007961,CART0002567,SKU0001784,3,2327.07,2025-09-15 09:07:47,1
CI00007962,CART0002312,SKU0001237,2,525.04,2025-01-12 15:15:18,0
CI00007963,CART0000553,SKU0002946,1,843.99,2026-04-14 05:39:03,0
CI00007964,CART0001008,SKU0000022,3,1750.89,2025-06-13 13:40:31,0
CI00007965,CART0001338,SKU0002531,2,1381.77,2026-03-08 15:29:29,1
CI00007966,CART0000505,SKU0001837,4,2491.38,2025-12-04 19:38:23,1
CI00007967,CART0002646,SKU0000236,1,2429.95,2025-02-08 04:21:59,1
CI00007968,CART0000028,SKU0002214,2,998.26,2025-02-24 09:17:00,0
CI00007969,CART0001888,SKU0002689,2,1431.56,2025-12-25 23:42:08,1
CI00007970,CART0001289,SKU0002925,4,1063.28,2024-12-16 17:42:28,1
CI00007971,CART0004184,SKU0000915,2,1190.4,2025-02-04 13:20:03,1
CI00007972,CART0001728,SKU0002040,4,3070.18,2025-03-04 17:46:31,1
CI00007973,CART0003138,SKU0000792,1,3534.57,2025-07-22 20:09:55,0
CI00007974,CART0003397,SKU0001098,3,1909.92,2025-10-30 04:24:11,1
CI00007975,CART0004674,SKU0001421,2,1183.04,2025-02-11 18:25:02,1
CI00007976,CART0001751,SKU0002833,1,3531.46,2026-03-26 17:03:12,1
CI00007977,CART0000688,SKU0000687,3,1761.38,2025-03-17 13:47:14,1
CI00007978,CART0004578,SKU0000893,2,1106.42,2026-05-29 14:36:03,1
CI00007979,CART0003939,SKU0002809,4,850.41,2025-07-29 05:01:24,1
CI00007980,CART0000478,SKU0002415,2,76.07,2025-08-30 01:54:33,1
CI00007981,CART0002742,SKU0002905,4,2059.97,2025-09-01 23:14:03,0
CI00007982,CART0003831,SKU0000979,3,2919.13,2025-02-10 04:26:21,1
CI00007983,CART0003985,SKU0000267,4,3150.8,2025-02-25 22:02:53,1
CI00007984,CART0003849,SKU0000159,3,2647.32,2025-12-18 14:31:34,0
CI00007985,CART0005610,SKU0002379,3,2586.77,2025-06-22 16:19:35,1
CI00007986,CART0005262,SKU0002017,2,2920.8,2026-01-02 11:19:16,1
CI00007987,CART0000028,SKU0001599,3,147.57,2025-02-25 09:17:00,1
CI00007988,CART0002759,SKU0002798,4,1662.07,2024-12-26 09:02:58,1
CI00007989,CART0001176,SKU0001550,4,2753.52,2025-07-04 10:52:07,1
CI00007990,CART0005639,SKU0002428,2,1429.07,2026-01-06 08:25:50,1
CI00007991,CART0003613,SKU0000357,1,2903.23,2025-08-01 10:00:46,1
CI00007992,CART0000201,SKU0000555,1,1523.46,2025-01-11 00:24:13,0
CI00007993,CART0002296,SKU0000933,2,1008.37,2025-02-26 06:15:50,1
CI00007994,CART0001096,SKU0002710,3,721.94,2025-03-21 07:34:58,1
CI00007995,CART0000092,SKU0000041,4,1374.34,2026-08-04 17:16:58,1
CI00007996,CART0005007,SKU0000756,1,666.65,2025-04-09 02:41:36,1
CI00007997,CART0002825,SKU0000059,2,1200.9,2025-12-19 23:07:02,1
CI00007998,CART0005236,SKU0000584,3,2584.22,2026-02-15 23:27:17,1
CI00007999,CART0003026,SKU0002759,3,2750.28,2026-05-17 05:33:10,1
CI00008000,CART0004572,SKU0002527,2,448.56,2026-03-31 15:09:28,1
CI00008001,CART0000140,SKU0001322,4,2762.77,2026-04-12 00:21:01,1
CI00008002,CART0003539,SKU0002146,2,1412.63,2025-12-09 19:57:17,1
CI00008003,CART0003255,SKU0002859,2,726.72,2026-05-17 09:09:54,0
CI00008004,CART0004337,SKU0000082,1,3278.21,2025-05-03 08:32:45,0
CI00008005,CART0000261,SKU0002957,4,1939.0,2026-08-14 22:44:59,1
CI00008006,CART0000245,SKU0001804,1,2250.3,2025-12-15 10:31:19,0
CI00008007,CART0004455,SKU0002675,3,2401.29,2025-07-20 00:07:37,1
CI00008008,CART0005772,SKU0002858,4,77.73,2025-09-28 13:36:18,1
CI00008009,CART0004475,SKU0000407,2,73.6,2026-07-25 04:26:19,1
CI00008010,CART0002776,SKU0002992,1,723.42,2025-07-29 10:46:45,1
CI00008011,CART0004784,SKU0000091,3,2314.1,2026-02-25 06:01:05,0
CI00008012,CART0000244,SKU0002772,2,3396.18,2025-12-02 16:14:31,1
CI00008013,CART0000733,SKU0001015,3,2375.3,2026-06-12 02:37:30,0
CI00008014,CART0000180,SKU0000580,2,1565.93,2025-02-26 19:03:35,1
CI00008015,CART0005682,SKU0002345,1,2671.68,2025-02-23 17:56:09,1
CI00008016,CART0005855,SKU0002976,1,605.39,2025-12-16 23:44:57,1
CI00008017,CART0001052,SKU0002507,3,3579.08,2026-02-28 15:25:35,1
CI00008018,CART0001916,SKU0000684,1,3462.51,2025-08-27 02:05:20,1
CI00008019,CART0002115,SKU0000576,2,1959.27,2026-01-22 22:59:39,0
CI00008020,CART0002047,SKU0001081,2,2911.86,2025-07-04 17:37:16,1
CI00008021,CART0001549,SKU0000167,1,2819.42,2025-05-27 01:56:29,1
CI00008022,CART0000953,SKU0001343,1,366.3,2025-04-17 04:06:41,1
CI00008023,CART0001527,SKU0000997,1,764.27,2025-12-03 18:53:28,0
CI00008024,CART0005275,SKU0000451,2,2967.36,2025-09-30 03:42:05,0
CI00008025,CART0003194,SKU0000066,3,398.11,2025-04-15 00:22:47,0
CI00008026,CART0004282,SKU0002555,2,217.45,2025-01-15 09:12:01,1
CI00008027,CART0001935,SKU0000922,3,345.9,2026-04-28 03:09:35,1
CI00008028,CART0004406,SKU0000401,2,2376.64,2026-03-08 17:26:48,1
CI00008029,CART0000644,SKU0001246,4,474.56,2025-08-29 13:59:31,1
CI00008030,CART0002512,SKU0000001,3,1111.65,2026-04-07 03:02:43,1
CI00008031,CART0001838,SKU0000793,3,3285.74,2025-10-11 20:16:23,0
CI00008032,CART0005552,SKU0001433,4,2132.41,2025-04-17 12:24:06,0
