search_id,session_id,user_id,keyword,category_id,result_count,clicked,converted,searched_at
SE00007625,SES00000664,U001951,开学季,C005,629,0,0,2025-10-21 21:13:29
SE00007626,SES00005790,U002299,彩妆,C035,293,0,0,2025-02-02 17:50:28
SE00007627,SES00019614,,夏季,C004,11,1,1,2025-04-04 02:52:38
SE00007628,SES00006454,U003161,智能设备,C025,214,0,1,2025-02-16 07:42:44
SE00007629,SES00009369,U000251,女装,C019,339,1,0,2026-03-18 21:26:05
SE00007630,SES00003629,U001966,国货,C033,179,1,0,2025-09-25 14:18:41
SE00007631,SES00015453,U000905,箱包配饰,C020,671,1,0,2025-07-01 05:04:19
SE00007632,SES00013247,U003658,运动鞋服,C014,89,0,1,2025-02-09 02:10:15
SE00007633,SES00016484,U004656,户外装备,C005,255,1,0,2025-01-21 07:29:46
SE00007634,SES00013173,U002658,轻便,C002,82,1,0,2026-02-25 19:34:35
SE00007635,SES00010620,U002042,运动户外,C017,459,1,0,2026-04-28 08:28:19
SE00007636,SES00016768,U000056,手机通讯,C002,11,1,0,2025-11-10 13:13:15
SE00007637,SES00013001,U001794,轻便,C024,346,1,0,2026-06-11 13:12:10
SE00007638,SES00014550,U003040,食品生鲜,C014,657,0,0,2026-03-23 15:28:44
SE00007639,SES00014023,U000252,奶粉辅食,C032,345,0,0,2025-12-05 09:15:47
SE00007640,SES00013423,,国货,C007,156,1,0,2026-01-10 16:39:17
SE00007641,SES00002526,U004795,男装,C015,477,1,0,2026-03-09 12:44:54
SE00007642,SES00014440,U000064,图书文娱,C039,773,0,0,2026-01-29 09:49:33
SE00007643,SES00017532,U004680,轻便,C007,634,1,0,2025-07-20 10:49:03
SE00007644,SES00001269,U001188,新品,C018,700,1,1,2026-05-08 16:35:46
SE00007645,SES00012498,U004967,玩具,C022,598,1,0,2025-01-21 16:37:58
SE00007646,SES00014109,U003749,奶粉辅食,C019,666,1,0,2025-08-19 12:38:50
SE00007647,SES00012595,U002946,家居生活,C037,530,0,0,2026-06-28 12:14:08
SE00007648,SES00012445,U000782,性价比,C008,137,0,0,2026-04-15 22:49:20
SE00007649,SES00002357,U001657,图书文娱,C035,552,1,0,2026-06-01 00:47:51
SE00007650,SES00018726,U000993,手机通讯,C035,362,1,1,2025-04-03 23:08:51
SE00007651,SES00011027,U004800,新品,C037,283,1,0,2026-07-03 11:02:35
SE00007652,SES00016552,U000153,智能,C014,67,1,0,2025-07-23 20:49:46
SE00007653,SES00009773,U004337,智能设备,C032,642,0,0,2026-05-15 07:40:07
SE00007654,SES00006818,,箱包配饰,C028,652,1,0,2025-06-04 23:06:26
SE00007655,SES00004613,U004302,图书,C034,411,0,0,2025-07-01 05:01:31
SE00007656,SES00019982,U002252,国货,C035,137,1,0,2026-07-20 17:14:27
SE00007657,SES00005163,,女装,C018,430,1,0,2025-06-29 02:36:23
SE00007658,SES00019242,U002679,饮料冲调,C017,541,1,1,2025-03-27 06:04:20
SE00007659,SES00016907,,图书文娱,C023,418,0,0,2025-03-18 05:19:56
SE00007660,SES00014393,,男装,C007,174,0,0,2025-12-21 15:25:12
SE00007661,SES00003026,U000518,美妆个护,C033,600,1,0,2026-04-15 05:31:46
SE00007662,SES00015825,U000280,家用,C023,345,0,0,2026-04-27 14:40:42
SE00007663,SES00000503,U001436,健身训练,C028,326,1,0,2026-03-05 10:25:24
SE00007664,SES00010109,U003949,国货,C010,320,0,0,2025-07-31 18:20:39
SE00007665,SES00012665,U004727,图书,C028,441,1,0,2026-08-08 05:16:20
SE00007666,SES00007662,,宠物生活,C033,360,0,0,2025-08-06 10:02:48
SE00007667,SES00013785,U001124,护肤,C008,544,1,0,2026-08-09 12:56:10
SE00007668,SES00010405,U000786,奶粉辅食,C039,552,0,0,2025-03-09 01:53:56
SE00007669,SES00016635,U000167,送礼,C037,623,1,1,2026-01-12 11:22:30
SE00007670,SES00001928,U003179,洗护,C012,70,1,0,2025-12-19 22:23:52
SE00007671,SES00008756,U001743,乐器,C002,415,1,0,2025-10-08 10:40:56
SE00007672,SES00016715,U004170,美妆个护,C020,70,1,0,2025-11-22 21:23:31
SE00007673,SES00001167,U004277,送礼,C024,50,1,0,2025-06-18 03:26:49
SE00007674,SES00003787,U001573,户外装备,C003,680,1,0,2026-02-09 03:15:36
SE00007675,SES00015945,U002135,清洁用品,C004,88,1,0,2025-09-22 11:22:01
SE00007676,SES00010825,U000993,新品,C024,544,1,0,2026-07-29 05:45:45
SE00007677,SES00006845,U000648,饮料冲调,C024,516,0,0,2026-05-11 05:18:03
SE00007678,SES00003867,U001021,粮油调味,C034,600,1,0,2025-09-02 12:35:25
SE00007679,SES00004678,U001871,食品生鲜,C030,536,0,0,2026-03-18 19:16:52
SE00007680,SES00006889,U003160,运动鞋服,C033,76,0,0,2025-04-27 06:39:48
SE00007681,SES00010626,U004750,厨具,C030,289,1,0,2025-11-20 22:58:33
SE00007682,SES00001815,U004733,开学季,C028,772,0,0,2026-06-29 20:53:07
SE00007683,SES00009773,U004337,文创,C037,544,1,0,2026-05-15 07:39:43
SE00007684,SES00007257,U003903,家纺,C037,781,1,0,2025-02-20 14:03:22
SE00007685,SES00009746,U004353,运动户外,C029,83,0,0,2026-03-07 10:00:11
SE00007686,SES00012968,U002181,运动户外,C002,403,1,0,2025-04-03 13:45:21
SE00007687,SES00009067,U004056,数码家电,C040,165,1,0,2025-07-25 09:39:46
SE00007688,SES00015450,,开学季,C023,721,1,0,2025-05-01 19:21:53
SE00007689,SES00017092,U004600,母婴玩具,C029,299,1,0,2025-12-09 08:20:22
SE00007690,SES00002093,U002443,图书,C030,119,0,0,2026-08-08 06:17:40
SE00007691,SES00004605,,男装,C020,378,1,0,2025-03-14 16:32:24
SE00007692,SES00009714,U004915,新品,C039,577,1,0,2026-08-15 05:06:00
SE00007693,SES00001926,U001193,生鲜果蔬,C008,390,1,0,2025-01-26 23:56:14
SE00007694,SES00014252,U001048,护肤,C034,228,0,0,2025-01-02 02:00:18
SE00007695,SES00013655,U001514,童装童鞋,C039,582,0,0,2025-10-23 12:09:15
SE00007696,SES00001292,U001807,男装,C008,12,1,0,2025-03-06 23:17:30
SE00007697,SES00003478,U002472,女装,C029,349,1,0,2025-12-16 02:34:46
SE00007698,SES00005323,,性价比,C020,154,0,0,2026-01-27 23:08:23
SE00007699,SES00010104,U003288,送礼,C024,735,1,0,2026-04-04 12:23:20
SE00007700,SES00009015,U004011,洗护,C008,1,1,0,2025-09-21 15:48:33
SE00007701,SES00000138,,图书,C010,131,1,0,2026-06-09 16:00:36
SE00007702,SES00019871,U002152,轻便,C004,423,1,1,2025-11-16 00:32:53
SE00007703,SES00004005,U001657,服饰鞋包,C022,329,1,0,2025-04-08 07:51:58
SE00007704,SES00010007,U001684,个人护理,C007,795,0,0,2026-05-23 07:24:18
SE00007705,SES00019101,U003130,家具,C024,576,1,0,2025-08-03 09:48:52
SE00007706,SES00013923,U004479,电脑办公,C003,373,1,0,2026-03-31 01:33:20
SE00007707,SES00002290,U001347,运动鞋服,C040,365,0,0,2026-04-06 23:54:18
SE00007708,SES00018262,U000909,新品,C024,594,0,0,2025-01-05 01:49:49
SE00007709,SES00014997,U003466,玩具,C035,53,1,0,2025-10-30 21:51:30
SE00007710,SES00004682,U003384,新品,C039,354,1,0,2025-12-26 08:12:28
SE00007711,SES00009462,U004815,轻便,C030,426,0,1,2026-05-23 14:54:41
SE00007712,SES00003397,U000679,洗护,C003,561,1,0,2025-10-06 20:56:50
SE00007713,SES00001665,U002929,男装,C019,289,1,0,2025-08-04 16:35:30
SE00007714,SES00006653,U002347,食品生鲜,C024,533,1,0,2026-06-24 23:05:15
SE00007715,SES00019886,U003539,母婴玩具,C007,137,0,0,2025-08-15 13:09:49
SE00007716,SES00001960,U003486,母婴玩具,C009,219,0,0,2026-02-24 03:34:14
SE00007717,SES00004693,U001755,开学季,C010,450,0,0,2026-04-17 13:29:18
SE00007718,SES00013482,U002790,服饰鞋包,C040,700,0,0,2026-02-26 11:32:21
SE00007719,SES00019994,U002975,服饰鞋包,C029,448,1,0,2025-04-08 00:13:50
SE00007720,SES00003118,,食品生鲜,C037,597,1,0,2025-04-02 17:29:34
SE00007721,SES00017499,U004696,夏季,C040,365,1,0,2026-03-17 21:48:44
SE00007722,SES00004920,U000221,宠物生活,C024,672,1,0,2025-04-03 12:09:25
SE00007723,SES00006034,U002652,新品,C019,401,1,0,2026-03-08 02:02:11
SE00007724,SES00013705,U002649,夏季,C022,338,1,0,2026-01-02 20:12:13
SE00007725,SES00013469,U000171,粮油调味,C028,86,1,0,2026-07-26 06:51:22
SE00007726,SES00015543,U000654,家用电器,C033,562,0,1,2025-11-24 07:32:02
SE00007727,SES00000448,U000422,夏季,C038,91,0,0,2025-05-21 11:01:58
SE00007728,SES00011280,U004353,文创,C012,569,1,0,2026-03-27 11:13:38
SE00007729,SES00018984,U002754,图书,C010,603,1,0,2026-03-23 16:30:21
SE00007730,SES00011134,U004576,休闲食品,C033,414,1,0,2025-07-20 15:52:28
SE00007731,SES00004718,U003400,家具,C002,106,0,1,2026-06-04 08:56:31
SE00007732,SES00013549,U004084,智能,C032,455,1,0,2026-07-07 00:39:52
SE00007733,SES00004882,U003194,家纺,C003,752,1,0,2026-03-13 13:28:31
SE00007734,SES00000262,U002299,美妆个护,C018,27,1,0,2025-09-22 02:19:24
SE00007735,SES00012366,U002082,手机通讯,C035,129,0,1,2026-04-07 13:52:03
SE00007736,SES00015103,U004130,粮油调味,C005,705,0,1,2025-08-18 21:22:02
SE00007737,SES00014580,U004465,母婴玩具,C025,105,0,0,2026-08-18 19:31:58
SE00007738,SES00001673,,男装,C014,461,1,0,2026-07-06 15:40:00
SE00007739,SES00005873,U000212,家用电器,C019,139,0,0,2025-09-03 03:49:44
SE00007740,SES00000802,U002208,家用电器,C002,358,0,1,2026-01-17 04:19:58
SE00007741,SES00016490,U004888,健身训练,C019,377,1,0,2025-07-09 07:02:12
SE00007742,SES00007551,U003335,国货,C028,140,1,0,2025-02-06 04:31:18
SE00007743,SES00015667,U000956,运动户外,C035,714,1,0,2025-02-02 06:10:52
SE00007744,SES00015284,U002209,送礼,C009,231,1,0,2025-12-30 14:23:40
SE00007745,SES00016417,U002935,家纺,C025,144,0,0,2026-02-20 17:02:14
SE00007746,SES00011763,U001352,图书文娱,C034,22,0,0,2025-01-12 00:22:47
SE00007747,SES00003106,U002110,家纺,C010,472,1,0,2026-04-12 04:30:19
SE00007748,SES00008383,U003609,国货,C014,647,0,1,2025-10-11 07:55:41
SE00007749,SES00008052,U002819,乐器,C012,480,1,1,2026-05-13 10:51:37
SE00007750,SES00019324,U001502,休闲食品,C032,195,1,0,2025-08-27 00:23:53
SE00007751,SES00001814,U004437,母婴玩具,C009,481,1,0,2025-05-27 22:51:54
SE00007752,SES00003547,U003243,健身训练,C033,222,1,0,2025-08-11 23:04:08
SE00007753,SES00002490,U002970,性价比,C034,69,0,0,2025-09-06 03:22:57
SE00007754,SES00013534,U003555,体育用品,C028,339,1,0,2025-06-27 05:05:07
SE00007755,SES00008206,,折扣,C037,648,0,0,2025-01-23 09:30:36
SE00007756,SES00005360,,家居生活,C038,615,1,0,2026-01-04 08:09:14
SE00007757,SES00011330,U001431,运动户外,C005,420,1,0,2025-05-12 20:43:37
SE00007758,SES00010771,U003479,粮油调味,C010,586,1,0,2026-04-05 18:39:56
SE00007759,SES00005013,U004758,母婴玩具,C037,318,1,1,2026-02-09 00:14:40
SE00007760,SES00016453,U001373,彩妆,C029,282,1,0,2025-09-26 23:55:48
SE00007761,SES00005476,U000029,手机通讯,C030,43,1,0,2026-05-09 19:00:24
SE00007762,SES00011919,U004051,家用,C015,388,0,0,2026-01-16 18:38:14
SE00007763,SES00012411,U001686,清洁用品,C009,726,1,0,2025-10-08 05:39:48
SE00007764,SES00007881,U004829,男装,C023,386,1,0,2025-11-11 22:09:20
SE00007765,SES00001193,U001379,粮油调味,C012,379,1,0,2025-07-14 14:41:34
SE00007766,SES00015843,U001314,轻便,C040,15,0,0,2025-05-27 14:29:00
SE00007767,SES00004265,U001609,男装,C024,241,1,0,2026-02-22 07:29:42
SE00007768,SES00015789,U003020,折扣,C003,650,1,0,2026-05-29 15:38:37
SE00007769,SES00017283,U003487,智能设备,C038,269,1,0,2026-02-26 13:27:03
SE00007770,SES00013502,U001763,粮油调味,C030,794,0,0,2025-02-22 16:34:34
SE00007771,SES00000354,U000682,夏季,C025,586,0,0,2025-10-10 01:55:54
SE00007772,SES00016632,U001946,生鲜果蔬,C002,161,1,0,2026-07-17 15:10:46
SE00007773,SES00009576,U000165,电脑办公,C013,470,1,0,2026-07-12 13:34:59
SE00007774,SES00011221,U000204,服饰鞋包,C005,346,1,0,2025-08-11 23:02:48
SE00007775,SES00007708,U003607,图书文娱,C017,47,0,0,2025-11-07 03:05:11
SE00007776,SES00007071,U000675,体育用品,C040,736,1,0,2025-10-24 06:36:40
SE00007777,SES00002619,U004473,轻便,C037,283,1,0,2025-06-01 06:30:01
SE00007778,SES00004116,U002403,母婴玩具,C030,239,0,0,2026-06-17 06:10:33
SE00007779,SES00001891,U003247,家具,C013,95,0,0,2025-08-02 13:22:38
SE00007780,SES00006667,U002130,宠物生活,C020,737,0,0,2025-04-29 09:32:22
SE00007781,SES00018704,U001740,个人护理,C029,228,1,0,2025-01-04 18:17:30
SE00007782,SES00009973,U001215,送礼,C038,190,1,0,2026-06-01 05:05:28
SE00007783,SES00016443,U002256,宠物生活,C038,500,0,0,2026-04-19 12:00:57
SE00007784,SES00016064,U002432,图书文娱,C029,727,0,0,2025-01-26 13:20:52
SE00007785,SES00014459,U003963,箱包配饰,C034,57,1,0,2025-02-16 09:12:47
SE00007786,SES00002769,U001468,男装,C010,389,0,0,2025-06-22 03:22:59
SE00007787,SES00003905,U004749,奶粉辅食,C030,694,0,0,2025-12-20 02:31:38
SE00007788,SES00017750,U001168,奶粉辅食,C020,122,1,0,2025-04-14 02:08:56
SE00007789,SES00010420,U000980,手机通讯,C027,575,1,0,2026-01-20 06:29:12
SE00007790,SES00009851,U002945,护肤,C002,136,1,0,2026-08-09 13:56:50
SE00007791,SES00019635,,文创,C010,228,1,0,2026-05-07 02:04:43
SE00007792,SES00018899,U004333,智能设备,C040,61,1,0,2026-03-13 17:09:19
SE00007793,SES00016222,U002719,户外装备,C024,593,1,0,2026-02-26 03:44:10
SE00007794,SES00010088,U002334,体育用品,C038,704,0,0,2025-10-22 19:44:10
SE00007795,SES00000287,U002172,清洁用品,C008,95,1,0,2026-07-29 01:15:12
SE00007796,SES00016431,U003751,图书,C039,334,0,0,2025-10-31 06:22:55
SE00007797,SES00017323,U003987,家用电器,C005,560,0,0,2026-07-13 09:34:35
SE00007798,SES00018582,U003457,服饰鞋包,C010,2,0,0,2025-08-08 00:42:50
SE00007799,SES00014231,U002641,清洁用品,C010,372,1,0,2025-10-13 03:12:49
SE00007800,SES00019932,U003748,洗护,C008,631,1,0,2025-01-02 16:41:48
SE00007801,SES00011283,U000624,个人护理,C020,740,1,0,2026-06-04 19:41:13
SE00007802,SES00015316,U003127,男装,C038,794,0,0,2025-07-28 23:21:06
SE00007803,SES00008500,U002006,厨具,C029,468,1,0,2025-09-07 06:15:01
SE00007804,SES00012571,U001936,骑行,C020,482,1,0,2025-02-28 16:46:17
SE00007805,SES00013114,U000031,乐器,C032,684,1,1,2025-05-16 13:47:43
SE00007806,SES00004812,U000544,户外装备,C017,459,1,0,2025-09-09 07:07:33
SE00007807,SES00003440,U003483,宠物生活,C032,458,0,0,2025-03-13 15:29:33
SE00007808,SES00000720,U004288,折扣,C034,371,0,1,2025-06-12 23:14:39
SE00007809,SES00010085,,玩具,C003,563,1,1,2025-06-19 07:50:19
SE00007810,SES00005419,U001048,婴童用品,C038,505,0,0,2026-04-20 17:26:16
SE00007811,SES00008119,U004974,智能,C003,772,0,0,2025-03-15 08:26:07
SE00007812,SES00010333,U003956,手机通讯,C004,495,0,0,2025-09-28 06:18:27
SE00007813,SES00014190,U004468,运动鞋服,C034,121,0,0,2026-07-16 23:25:15
SE00007814,SES00005204,U003227,厨具,C019,38,1,0,2026-05-14 22:34:47
SE00007815,SES00008166,U001346,家纺,C012,628,0,0,2025-05-18 07:36:51
SE00007816,SES00006809,U003789,家具,C020,26,0,0,2025-09-14 18:56:08
SE00007817,SES00010646,U000793,户外装备,C004,338,1,0,2025-07-16 02:47:43
SE00007818,SES00009894,U000170,男装,C022,51,0,0,2025-05-28 02:06:27
SE00007819,SES00018050,U004549,箱包配饰,C029,120,0,0,2025-09-26 21:26:26
SE00007820,SES00011625,U000115,美妆个护,C027,556,1,0,2025-08-27 04:59:45
SE00007821,SES00000339,U004684,个人护理,C034,153,1,0,2026-05-13 19:30:22
SE00007822,SES00002824,U002106,运动户外,C032,219,0,0,2025-09-06 20:20:57
SE00007823,SES00015295,U003761,家居生活,C030,89,1,0,2026-02-21 13:45:49
SE00007824,SES00017126,U001321,厨具,C003,161,1,0,2026-07-06 13:33:06
SE00007825,SES00007428,U002013,骑行,C035,650,0,1,2026-05-30 09:36:04
SE00007826,SES00000692,U003613,性价比,C002,663,0,0,2025-02-10 08:51:06
SE00007827,SES00009339,U004762,性价比,C008,759,1,0,2025-06-09 08:41:41
SE00007828,SES00009915,U004704,家用,C037,183,1,0,2025-01-29 05:10:44
SE00007829,SES00015482,U004545,洗护,C028,301,1,0,2025-04-05 07:02:56
SE00007830,SES00005006,U000065,智能,C040,462,0,0,2025-03-17 18:34:21
SE00007831,SES00008844,U003735,骑行,C018,319,1,0,2025-11-24 05:28:17
SE00007832,SES00014683,,箱包配饰,C020,236,1,0,2026-07-29 14:36:42
SE00007833,SES00004808,U001959,母婴玩具,C038,709,1,0,2026-02-11 20:12:46
SE00007834,SES00009361,U002379,生鲜果蔬,C040,192,0,0,2026-05-09 18:31:06
SE00007835,SES00009325,U001109,智能,C013,270,0,0,2025-06-06 19:22:29
SE00007836,SES00015314,U002661,开学季,C005,342,0,0,2025-05-02 04:32:14
SE00007837,SES00017831,U001106,饮料冲调,C024,468,0,0,2026-07-04 21:58:17
SE00007838,SES00018727,U004993,饮料冲调,C012,800,0,0,2025-08-13 11:27:18
SE00007839,SES00018786,U001669,服饰鞋包,C034,462,1,1,2025-07-01 15:54:36
SE00007840,SES00002623,U001482,电脑办公,C015,249,0,0,2025-11-11 13:34:44
SE00007841,SES00003595,U000887,家居生活,C004,292,1,0,2025-09-04 15:40:48
SE00007842,SES00019303,U003863,箱包配饰,C013,294,0,0,2025-11-21 22:53:22
SE00007843,SES00003146,U004173,护肤,C027,367,0,0,2026-06-14 15:45:08
SE00007844,SES00010996,U003222,夏季,C012,549,1,0,2026-05-02 08:38:38
SE00007845,SES00019074,U003718,家具,C032,327,1,0,2026-02-13 18:47:04
SE00007846,SES00004436,U000085,智能,C032,623,1,0,2025-11-01 23:09:59
SE00007847,SES00007079,U001612,新品,C012,121,1,1,2025-08-01 10:15:39
SE00007848,SES00018418,U001076,厨具,C027,656,1,0,2026-07-07 19:04:29
SE00007849,SES00008032,U000532,婴童用品,C028,0,0,0,2025-02-04 22:35:50
SE00007850,SES00018816,,护肤,C009,58,0,0,2025-09-17 08:34:38
SE00007851,SES00008189,U002043,家纺,C040,377,1,0,2025-07-29 08:25:36
SE00007852,SES00007558,U002024,家用,C032,690,1,0,2026-05-02 00:42:24
SE00007853,SES00003651,U003651,图书,C019,602,1,0,2026-02-06 14:29:08
SE00007854,SES00016296,U000901,性价比,C024,117,1,1,2025-09-13 21:11:08
SE00007855,SES00017639,U002000,生鲜果蔬,C023,136,0,0,2026-07-11 09:32:31
SE00007856,SES00009951,U003200,粮油调味,C025,432,0,0,2025-06-06 13:17:49
SE00007857,SES00019899,U002450,性价比,C029,82,1,0,2026-01-12 06:02:54
SE00007858,SES00017151,U000025,母婴玩具,C033,685,0,0,2025-09-11 18:40:32
SE00007859,SES00013213,U003364,母婴玩具,C018,751,0,0,2025-05-10 05:07:45
SE00007860,SES00005746,U002809,数码家电,C025,64,1,0,2025-10-08 04:43:43
SE00007861,SES00009690,U001535,运动鞋服,C029,622,1,0,2025-09-18 22:45:56
SE00007862,SES00010773,U000664,家纺,C032,300,0,0,2025-12-20 14:32:23
SE00007863,SES00013726,U003533,休闲食品,C027,182,1,0,2026-04-29 12:55:29
SE00007864,SES00014398,,智能设备,C025,640,1,0,2026-02-04 17:02:00
SE00007865,SES00009780,U000727,家用,C032,536,0,0,2025-01-03 22:50:48
SE00007866,SES00006902,U001675,家用电器,C007,669,1,0,2026-05-02 16:42:32
SE00007867,SES00012156,U002388,休闲食品,C033,750,1,0,2025-09-27 20:28:05
SE00007868,SES00011059,U001841,童装童鞋,C015,785,0,0,2025-03-14 00:00:24
SE00007869,SES00000474,U002825,电脑办公,C014,257,1,0,2025-12-17 16:09:05
SE00007870,SES00002790,U000674,清洁用品,C014,550,0,0,2026-04-14 10:33:46
SE00007871,SES00018290,U003484,母婴玩具,C034,640,1,0,2026-04-30 20:32:59
SE00007872,SES00016541,,彩妆,C039,447,0,0,2026-04-07 22:21:38
SE00007873,SES00017966,U004399,送礼,C027,767,1,0,2026-01-08 13:16:21
SE00007874,SES00011419,,文创,C029,377,0,0,2026-04-07 12:12:26
SE00007875,SES00016915,U000990,饮料冲调,C002,508,0,0,2026-01-31 21:33:39
SE00007876,SES00007730,U000720,清洁用品,C025,598,1,0,2025-05-09 07:41:07
SE00007877,SES00002221,U001596,奶粉辅食,C010,566,0,0,2025-11-08 00:12:17
SE00007878,SES00006340,U002081,户外装备,C010,420,0,0,2026-01-20 07:55:41
SE00007879,SES00005609,U002309,个人护理,C035,47,1,1,2025-05-20 23:21:49
SE00007880,SES00007524,U001397,护肤,C030,53,0,0,2026-04-16 18:20:32
SE00007881,SES00013650,U002563,图书,C005,632,1,0,2025-07-21 06:12:08
SE00007882,SES00011437,U003492,新品,C018,195,1,0,2025-12-24 12:30:54
SE00007883,SES00006125,U004711,文创,C010,446,1,0,2025-05-29 11:21:37
SE00007884,SES00014303,U000587,家具,C004,31,1,0,2025-04-13 06:07:09
SE00007885,SES00012759,U002194,新品,C027,775,0,0,2025-09-02 17:59:46
SE00007886,SES00009770,U001930,彩妆,C029,102,1,0,2025-01-05 07:13:03
SE00007887,SES00002200,U004989,开学季,C037,454,1,0,2025-11-11 21:11:55
SE00007888,SES00016265,U002664,乐器,C009,759,0,0,2025-06-19 16:09:26
SE00007889,SES00017870,U003153,运动户外,C020,360,1,0,2025-03-26 04:08:42
SE00007890,SES00001278,U001567,玩具,C004,121,0,1,2026-06-21 06:53:51
SE00007891,SES00009312,U000109,童装童鞋,C025,405,1,0,2026-05-04 00:27:01
SE00007892,SES00006940,U001546,轻便,C025,418,1,0,2026-02-09 09:52:35
SE00007893,SES00017076,U004689,数码家电,C023,594,0,0,2025-03-20 10:40:39
SE00007894,SES00000379,U004372,家具,C034,185,0,0,2025-05-22 11:52:20
SE00007895,SES00008979,U001301,图书文娱,C023,569,1,0,2025-02-08 08:34:38
SE00007896,SES00017673,U004731,运动户外,C028,207,1,0,2026-03-15 19:12:22
SE00007897,SES00017625,U003479,电脑办公,C037,723,1,0,2025-04-26 21:53:13
SE00007898,SES00016295,,健身训练,C035,284,1,0,2026-02-14 00:22:55
SE00007899,SES00008484,U000842,折扣,C010,456,1,0,2025-04-15 20:12:18
SE00007900,SES00007628,U003061,夏季,C033,124,1,1,2025-03-11 11:49:27
SE00007901,SES00005356,U001806,家具,C022,357,1,0,2025-05-27 18:04:09
SE00007902,SES00009201,U002909,开学季,C014,334,0,0,2025-05-31 17:06:52
SE00007903,SES00004044,U004647,童装童鞋,C040,765,1,0,2025-07-30 01:17:49
SE00007904,SES00015335,U003337,生鲜果蔬,C034,714,1,0,2026-07-09 18:14:01
SE00007905,SES00003726,,箱包配饰,C017,194,1,0,2025-08-02 18:04:07
SE00007906,SES00001073,U000726,电脑办公,C037,350,1,0,2026-06-08 04:56:25
SE00007907,SES00009894,U000170,箱包配饰,C039,460,0,0,2025-05-28 02:05:40
SE00007908,SES00005920,U003930,美妆个护,C038,5,0,0,2025-09-26 07:17:44
SE00007909,SES00010482,U003200,数码家电,C025,330,1,0,2025-06-13 01:53:08
SE00007910,SES00014851,,体育用品,C009,773,0,0,2025-05-04 20:54:03
