price_id,sku_id,price,effective_from,effective_to,price_type
PR00003359,SKU0001680,1277.4,2025-02-01,2025-07-04,regular
PR00003360,SKU0001680,1367.77,2025-07-04,,campaign
PR00003361,SKU0001681,2298.26,2025-10-08,2026-02-19,regular
PR00003362,SKU0001681,2380.42,2026-02-19,,regular
PR00003363,SKU0001682,2280.44,2025-01-05,2025-06-27,regular
PR00003364,SKU0001682,2085.5,2025-06-27,,regular
PR00003365,SKU0001683,2450.4,2025-07-11,2025-12-25,regular
PR00003366,SKU0001683,2543.43,2025-12-25,,campaign
PR00003367,SKU0001684,2626.55,2025-05-20,2025-10-12,regular
PR00003368,SKU0001684,2386.95,2025-10-12,,campaign
PR00003369,SKU0001685,2728.88,2025-04-21,2025-06-07,regular
PR00003370,SKU0001685,2786.34,2025-06-07,,campaign
PR00003371,SKU0001686,3056.3,2025-12-31,2026-02-10,regular
PR00003372,SKU0001686,2809.81,2026-02-10,,regular
PR00003373,SKU0001687,149.89,2025-03-07,2025-08-22,regular
PR00003374,SKU0001687,137.41,2025-08-22,,campaign
PR00003375,SKU0001688,146.35,2025-03-28,2025-09-23,regular
PR00003376,SKU0001688,137.12,2025-09-23,,campaign
PR00003377,SKU0001689,2297.23,2026-04-21,2026-08-22,regular
PR00003378,SKU0001689,2246.93,2026-08-22,,campaign
PR00003379,SKU0001690,2511.78,2026-03-13,2026-04-18,regular
PR00003380,SKU0001690,2383.32,2026-04-18,,regular
PR00003381,SKU0001691,1799.63,2026-01-28,2026-05-07,regular
PR00003382,SKU0001691,1795.98,2026-05-07,,regular
PR00003383,SKU0001692,1601.18,2025-06-04,2025-09-10,regular
PR00003384,SKU0001692,1523.79,2025-09-10,,regular
PR00003385,SKU0001693,2872.94,2025-11-18,2026-05-08,regular
PR00003386,SKU0001693,2957.33,2026-05-08,,regular
PR00003387,SKU0001694,3331.87,2025-03-14,2025-08-01,regular
PR00003388,SKU0001694,3334.42,2025-08-01,,regular
PR00003389,SKU0001695,2969.4,2025-11-21,2026-02-23,regular
PR00003390,SKU0001695,2950.88,2026-02-23,,regular
PR00003391,SKU0001696,3481.58,2025-01-18,2025-06-02,regular
PR00003392,SKU0001696,3183.58,2025-06-02,,regular
PR00003393,SKU0001697,378.72,2025-08-05,2026-01-09,regular
PR00003394,SKU0001697,396.37,2026-01-09,,campaign
PR00003395,SKU0001698,455.05,2026-05-23,2026-07-27,regular
PR00003396,SKU0001698,445.15,2026-07-27,,campaign
PR00003397,SKU0001699,1387.01,2026-03-04,2026-05-22,regular
PR00003398,SKU0001699,1300.04,2026-05-22,,regular
PR00003399,SKU0001700,1358.96,2025-06-13,2025-10-06,regular
PR00003400,SKU0001700,1302.26,2025-10-06,,regular
PR00003401,SKU0001701,1300.75,2026-05-07,2026-07-13,regular
PR00003402,SKU0001701,1232.56,2026-07-13,,campaign
PR00003403,SKU0001702,1235.45,2026-02-16,2026-06-09,regular
PR00003404,SKU0001702,1162.52,2026-06-09,,campaign
PR00003405,SKU0001703,3126.59,2026-01-14,2026-03-17,regular
PR00003406,SKU0001703,2953.25,2026-03-17,,regular
PR00003407,SKU0001704,2774.69,2025-01-05,2025-06-28,regular
PR00003408,SKU0001704,2907.82,2025-06-28,,regular
PR00003409,SKU0001705,2699.99,2025-01-13,2025-04-23,regular
PR00003410,SKU0001705,2493.73,2025-04-23,,campaign
PR00003411,SKU0001706,2692.27,2026-03-28,2026-07-02,regular
PR00003412,SKU0001706,2702.74,2026-07-02,,regular
PR00003413,SKU0001707,1085.44,2025-02-01,2025-06-21,regular
PR00003414,SKU0001707,1163.36,2025-06-21,,regular
PR00003415,SKU0001708,1268.36,2025-08-04,2026-01-04,regular
PR00003416,SKU0001708,1203.3,2026-01-04,,regular
PR00003417,SKU0001709,2093.14,2025-06-01,2025-11-07,regular
PR00003418,SKU0001709,2093.19,2025-11-07,,regular
PR00003419,SKU0001710,2240.12,2025-12-07,2026-02-15,regular
PR00003420,SKU0001710,2264.29,2026-02-15,,regular
PR00003421,SKU0001711,1225.64,2025-04-20,2025-08-10,regular
PR00003422,SKU0001711,1257.43,2025-08-10,,regular
PR00003423,SKU0001712,1587.85,2026-04-27,2026-08-22,regular
PR00003424,SKU0001712,1418.93,2026-08-22,,campaign
PR00003425,SKU0001713,3099.42,2026-03-11,2026-05-13,regular
PR00003426,SKU0001713,3093.87,2026-05-13,,regular
PR00003427,SKU0001714,2365.73,2025-12-14,2026-04-12,regular
PR00003428,SKU0001714,2514.78,2026-04-12,,regular
PR00003429,SKU0001715,2032.38,2026-03-17,2026-08-22,regular
PR00003430,SKU0001715,1924.59,2026-08-22,,regular
PR00003431,SKU0001716,1616.9,2025-01-13,2025-05-28,regular
PR00003432,SKU0001716,1723.69,2025-05-28,,regular
PR00003433,SKU0001717,2902.16,2025-05-13,2025-08-18,regular
PR00003434,SKU0001717,3130.62,2025-08-18,,campaign
PR00003435,SKU0001718,3402.67,2025-03-30,2025-07-31,regular
PR00003436,SKU0001718,3084.36,2025-07-31,,campaign
PR00003437,SKU0001719,1206.47,2025-04-13,2025-07-22,regular
PR00003438,SKU0001719,1254.13,2025-07-22,,regular
PR00003439,SKU0001720,1246.2,2026-03-31,2026-07-07,regular
PR00003440,SKU0001720,1303.64,2026-07-07,,regular
PR00003441,SKU0001721,1052.5,2025-10-31,2025-12-25,regular
PR00003442,SKU0001721,1135.35,2025-12-25,,regular
PR00003443,SKU0001722,1163.14,2025-08-25,2026-02-17,regular
PR00003444,SKU0001722,1171.3,2026-02-17,,regular
PR00003445,SKU0001723,1534.23,2026-01-21,2026-06-20,regular
PR00003446,SKU0001723,1410.77,2026-06-20,,regular
PR00003447,SKU0001724,1492.03,2025-06-12,2025-10-28,regular
PR00003448,SKU0001724,1420.96,2025-10-28,,regular
PR00003449,SKU0001725,1507.92,2025-11-25,2026-05-17,regular
PR00003450,SKU0001725,1472.29,2026-05-17,,campaign
PR00003451,SKU0001726,1328.88,2026-04-02,2026-08-03,regular
PR00003452,SKU0001726,1191.51,2026-08-03,,regular
PR00003453,SKU0001727,772.2,2026-03-31,2026-08-22,regular
PR00003454,SKU0001727,746.37,2026-08-22,,regular
PR00003455,SKU0001728,755.77,2025-06-10,2025-10-10,regular
PR00003456,SKU0001728,712.95,2025-10-10,,regular
PR00003457,SKU0001729,2929.32,2026-04-11,2026-08-22,regular
PR00003458,SKU0001729,2921.79,2026-08-22,,regular
PR00003459,SKU0001730,3152.15,2025-06-03,2025-07-14,regular
PR00003460,SKU0001730,3020.73,2025-07-14,,regular
PR00003461,SKU0001731,3274.11,2025-07-02,2025-10-06,regular
PR00003462,SKU0001731,3071.64,2025-10-06,,campaign
PR00003463,SKU0001732,3057.32,2025-08-06,2025-09-18,regular
PR00003464,SKU0001732,2929.35,2025-09-18,,campaign
PR00003465,SKU0001733,848.22,2026-03-23,2026-06-23,regular
PR00003466,SKU0001733,911.19,2026-06-23,,campaign
PR00003467,SKU0001734,812.1,2025-12-03,2026-04-01,regular
PR00003468,SKU0001734,840.04,2026-04-01,,regular
PR00003469,SKU0001735,180.24,2026-05-10,2026-06-27,regular
PR00003470,SKU0001735,163.82,2026-06-27,,regular
PR00003471,SKU0001736,179.33,2026-01-17,2026-03-20,regular
PR00003472,SKU0001736,187.57,2026-03-20,,regular
PR00003473,SKU0001737,1085.7,2026-01-05,2026-03-12,regular
PR00003474,SKU0001737,1164.45,2026-03-12,,regular
PR00003475,SKU0001738,1336.94,2025-07-21,2025-09-09,regular
PR00003476,SKU0001738,1216.55,2025-09-09,,campaign
PR00003477,SKU0001739,3343.73,2025-11-13,2026-04-13,regular
PR00003478,SKU0001739,3278.7,2026-04-13,,regular
PR00003479,SKU0001740,3036.89,2025-08-07,2025-10-27,regular
PR00003480,SKU0001740,3124.83,2025-10-27,,regular
PR00003481,SKU0001741,2409.95,2026-02-21,2026-06-16,regular
PR00003482,SKU0001741,2501.74,2026-06-16,,regular
PR00003483,SKU0001742,2753.26,2025-11-08,2026-01-08,regular
PR00003484,SKU0001742,2619.52,2026-01-08,,regular
PR00003485,SKU0001743,3685.38,2025-07-03,2025-08-02,regular
PR00003486,SKU0001743,3420.98,2025-08-02,,campaign
PR00003487,SKU0001744,3169.49,2025-04-11,2025-09-03,regular
PR00003488,SKU0001744,2962.22,2025-09-03,,regular
PR00003489,SKU0001745,183.52,2025-03-25,2025-09-10,regular
PR00003490,SKU0001745,189.55,2025-09-10,,regular
PR00003491,SKU0001746,192.18,2025-08-06,2025-10-18,regular
PR00003492,SKU0001746,193.14,2025-10-18,,campaign
PR00003493,SKU0001747,576.35,2026-03-11,2026-04-30,regular
PR00003494,SKU0001747,590.58,2026-04-30,,regular
PR00003495,SKU0001748,682.24,2025-11-26,2026-01-11,regular
PR00003496,SKU0001748,625.03,2026-01-11,,regular
PR00003497,SKU0001749,565.47,2025-04-21,2025-06-11,regular
PR00003498,SKU0001749,521.16,2025-06-11,,regular
PR00003499,SKU0001750,420.86,2025-12-26,2026-04-25,regular
PR00003500,SKU0001750,446.66,2026-04-25,,regular
PR00003501,SKU0001751,3056.21,2026-02-01,2026-03-25,regular
PR00003502,SKU0001751,2992.72,2026-03-25,,regular
PR00003503,SKU0001752,3276.36,2026-03-17,2026-07-13,regular
PR00003504,SKU0001752,3274.62,2026-07-13,,regular
PR00003505,SKU0001753,2628.88,2025-11-25,2026-04-24,regular
PR00003506,SKU0001753,2603.86,2026-04-24,,regular
PR00003507,SKU0001754,2872.32,2026-02-01,2026-06-18,regular
PR00003508,SKU0001754,2865.02,2026-06-18,,campaign
PR00003509,SKU0001755,2244.32,2026-05-10,2026-08-22,regular
PR00003510,SKU0001755,2403.73,2026-08-22,,regular
PR00003511,SKU0001756,2603.34,2025-02-22,2025-07-27,regular
PR00003512,SKU0001756,2713.65,2025-07-27,,regular
PR00003513,SKU0001757,782.5,2025-08-01,2026-01-01,regular
PR00003514,SKU0001757,720.77,2026-01-01,,regular
PR00003515,SKU0001758,776.23,2026-03-05,2026-07-21,regular
PR00003516,SKU0001758,729.07,2026-07-21,,campaign
PR00003517,SKU0001759,2370.05,2025-10-28,2025-12-04,regular
PR00003518,SKU0001759,2544.62,2025-12-04,,regular
PR00003519,SKU0001760,3039.07,2025-11-11,2025-12-21,regular
PR00003520,SKU0001760,3069.14,2025-12-21,,campaign
PR00003521,SKU0001761,509.1,2026-02-12,2026-03-31,regular
PR00003522,SKU0001761,470.85,2026-03-31,,regular
PR00003523,SKU0001762,506.96,2025-04-01,2025-07-16,regular
PR00003524,SKU0001762,523.58,2025-07-16,,regular
PR00003525,SKU0001763,1245.7,2025-09-16,2026-01-31,regular
PR00003526,SKU0001763,1122.36,2026-01-31,,regular
PR00003527,SKU0001764,1041.44,2025-09-15,2025-11-23,regular
PR00003528,SKU0001764,971.94,2025-11-23,,campaign
PR00003529,SKU0001765,496.47,2026-01-21,2026-05-06,regular
PR00003530,SKU0001765,511.69,2026-05-06,,regular
PR00003531,SKU0001766,644.21,2025-07-09,2025-12-21,regular
PR00003532,SKU0001766,596.75,2025-12-21,,regular
PR00003533,SKU0001767,2660.92,2025-06-24,2025-10-01,regular
PR00003534,SKU0001767,2623.39,2025-10-01,,regular
PR00003535,SKU0001768,2159.68,2025-03-28,2025-05-11,regular
PR00003536,SKU0001768,2333.29,2025-05-11,,regular
PR00003537,SKU0001769,1787.84,2026-05-11,2026-06-14,regular
PR00003538,SKU0001769,1678.19,2026-06-14,,regular
PR00003539,SKU0001770,1451.29,2025-04-21,2025-07-03,regular
PR00003540,SKU0001770,1491.97,2025-07-03,,regular
PR00003541,SKU0001771,3240.43,2025-07-08,2025-08-26,regular
PR00003542,SKU0001771,3305.13,2025-08-26,,regular
PR00003543,SKU0001772,3326.29,2025-08-28,2026-01-23,regular
PR00003544,SKU0001772,3226.94,2026-01-23,,regular
PR00003545,SKU0001773,2064.38,2026-01-09,2026-05-03,regular
PR00003546,SKU0001773,1889.79,2026-05-03,,regular
PR00003547,SKU0001774,2075.79,2025-03-30,2025-07-29,regular
PR00003548,SKU0001774,1933.93,2025-07-29,,regular
PR00003549,SKU0001775,2151.02,2025-05-14,2025-09-28,regular
PR00003550,SKU0001775,1975.77,2025-09-28,,regular
PR00003551,SKU0001776,1735.67,2026-03-09,2026-08-08,regular
PR00003552,SKU0001776,1864.04,2026-08-08,,regular
PR00003553,SKU0001777,2833.3,2025-01-23,2025-07-09,regular
PR00003554,SKU0001777,2683.0,2025-07-09,,regular
PR00003555,SKU0001778,2441.24,2026-01-19,2026-03-13,regular
PR00003556,SKU0001778,2263.22,2026-03-13,,campaign
PR00003557,SKU0001779,216.29,2025-12-22,2026-04-07,regular
PR00003558,SKU0001779,216.74,2026-04-07,,regular
PR00003559,SKU0001780,227.49,2025-09-25,2026-02-07,regular
PR00003560,SKU0001780,217.37,2026-02-07,,regular
PR00003561,SKU0001781,19.82,2025-04-20,2025-05-22,regular
PR00003562,SKU0001781,21.09,2025-05-22,,campaign
PR00003563,SKU0001782,18.97,2025-06-23,2025-11-09,regular
PR00003564,SKU0001782,19.16,2025-11-09,,regular
PR00003565,SKU0001783,2526.99,2025-06-01,2025-09-01,regular
PR00003566,SKU0001783,2403.9,2025-09-01,,campaign
PR00003567,SKU0001784,2475.35,2025-07-04,2025-08-31,regular
PR00003568,SKU0001784,2327.07,2025-08-31,,regular
PR00003569,SKU0001785,978.54,2025-03-04,2025-06-23,regular
PR00003570,SKU0001785,881.03,2025-06-23,,regular
PR00003571,SKU0001786,804.09,2026-03-02,2026-05-20,regular
PR00003572,SKU0001786,820.06,2026-05-20,,regular
PR00003573,SKU0001787,2588.81,2025-10-31,2026-02-27,regular
PR00003574,SKU0001787,2562.97,2026-02-27,,regular
PR00003575,SKU0001788,3350.62,2025-11-18,2026-03-04,regular
PR00003576,SKU0001788,3095.88,2026-03-04,,regular
PR00003577,SKU0001789,226.25,2026-04-29,2026-06-22,regular
PR00003578,SKU0001789,202.17,2026-06-22,,regular
PR00003579,SKU0001790,182.38,2025-05-19,2025-07-17,regular
PR00003580,SKU0001790,192.24,2025-07-17,,campaign
PR00003581,SKU0001791,1535.25,2025-08-16,2025-10-18,regular
PR00003582,SKU0001791,1566.06,2025-10-18,,regular
PR00003583,SKU0001792,1419.17,2025-10-06,2025-11-30,regular
PR00003584,SKU0001792,1395.05,2025-11-30,,regular
PR00003585,SKU0001793,365.51,2026-02-27,2026-04-24,regular
PR00003586,SKU0001793,383.38,2026-04-24,,regular
PR00003587,SKU0001794,360.59,2025-02-19,2025-05-31,regular
PR00003588,SKU0001794,352.55,2025-05-31,,regular
PR00003589,SKU0001795,846.78,2025-08-11,2026-01-28,regular
PR00003590,SKU0001795,860.49,2026-01-28,,regular
PR00003591,SKU0001796,773.18,2025-07-04,2025-09-30,regular
PR00003592,SKU0001796,753.99,2025-09-30,,regular
PR00003593,SKU0001797,1297.1,2025-09-09,2026-01-20,regular
PR00003594,SKU0001797,1167.44,2026-01-20,,campaign
PR00003595,SKU0001798,1131.97,2026-01-14,2026-06-19,regular
PR00003596,SKU0001798,1036.92,2026-06-19,,regular
PR00003597,SKU0001799,1169.65,2025-11-28,2026-05-12,regular
PR00003598,SKU0001799,1178.19,2026-05-12,,regular
PR00003599,SKU0001800,1411.63,2026-03-20,2026-08-01,regular
PR00003600,SKU0001800,1352.66,2026-08-01,,regular
PR00003601,SKU0001801,412.17,2025-03-21,2025-05-12,regular
PR00003602,SKU0001801,413.52,2025-05-12,,regular
PR00003603,SKU0001802,463.55,2025-05-24,2025-07-16,regular
PR00003604,SKU0001802,416.93,2025-07-16,,regular
PR00003605,SKU0001803,2297.46,2025-04-21,2025-08-10,regular
PR00003606,SKU0001803,2386.62,2025-08-10,,regular
PR00003607,SKU0001804,2393.36,2026-04-01,2026-05-15,regular
PR00003608,SKU0001804,2250.3,2026-05-15,,campaign
PR00003609,SKU0001805,2895.95,2026-05-17,2026-08-22,regular
PR00003610,SKU0001805,2963.87,2026-08-22,,campaign
PR00003611,SKU0001806,3111.91,2025-09-30,2025-12-28,regular
PR00003612,SKU0001806,2875.58,2025-12-28,,regular
PR00003613,SKU0001807,3414.86,2025-10-10,2026-01-30,regular
PR00003614,SKU0001807,3326.47,2026-01-30,,campaign
PR00003615,SKU0001808,3018.81,2025-07-31,2025-09-20,regular
PR00003616,SKU0001808,2753.94,2025-09-20,,campaign
PR00003617,SKU0001809,1658.5,2025-08-01,2025-10-20,regular
PR00003618,SKU0001809,1528.95,2025-10-20,,regular
PR00003619,SKU0001810,1718.8,2025-07-22,2025-09-15,regular
PR00003620,SKU0001810,1808.81,2025-09-15,,campaign
PR00003621,SKU0001811,3339.59,2025-06-06,2025-08-17,regular
PR00003622,SKU0001811,3021.74,2025-08-17,,regular
PR00003623,SKU0001812,3188.11,2025-02-17,2025-08-16,regular
PR00003624,SKU0001812,3414.9,2025-08-16,,regular
PR00003625,SKU0001813,112.1,2025-05-23,2025-08-06,regular
PR00003626,SKU0001813,110.38,2025-08-06,,regular
PR00003627,SKU0001814,118.41,2025-08-23,2025-12-04,regular
PR00003628,SKU0001814,117.17,2025-12-04,,regular
PR00003629,SKU0001815,2259.09,2025-04-09,2025-05-30,regular
PR00003630,SKU0001815,2298.72,2025-05-30,,regular
PR00003631,SKU0001816,2184.65,2025-04-23,2025-07-29,regular
PR00003632,SKU0001816,2310.68,2025-07-29,,regular
PR00003633,SKU0001817,663.12,2025-11-27,2026-04-03,regular
PR00003634,SKU0001817,602.67,2026-04-03,,regular
PR00003635,SKU0001818,573.31,2025-03-22,2025-08-22,regular
PR00003636,SKU0001818,599.12,2025-08-22,,campaign
PR00003637,SKU0001819,1217.05,2025-07-18,2025-11-21,regular
PR00003638,SKU0001819,1098.44,2025-11-21,,regular
PR00003639,SKU0001820,1211.17,2025-11-10,2025-12-27,regular
PR00003640,SKU0001820,1177.31,2025-12-27,,campaign
PR00003641,SKU0001821,118.69,2025-07-28,2026-01-02,regular
PR00003642,SKU0001821,128.76,2026-01-02,,regular
PR00003643,SKU0001822,123.79,2026-05-18,2026-08-21,regular
PR00003644,SKU0001822,120.06,2026-08-21,,regular
PR00003645,SKU0001823,3347.16,2025-04-12,2025-08-02,regular
PR00003646,SKU0001823,3191.56,2025-08-02,,regular
PR00003647,SKU0001824,3034.9,2025-04-09,2025-09-15,regular
PR00003648,SKU0001824,3111.59,2025-09-15,,regular
PR00003649,SKU0001825,1402.07,2025-05-17,2025-09-11,regular
PR00003650,SKU0001825,1304.68,2025-09-11,,campaign
PR00003651,SKU0001826,1350.68,2026-05-19,2026-07-06,regular
PR00003652,SKU0001826,1394.98,2026-07-06,,campaign
PR00003653,SKU0001827,454.0,2025-04-14,2025-09-29,regular
PR00003654,SKU0001827,482.16,2025-09-29,,regular
PR00003655,SKU0001828,570.94,2025-10-17,2026-01-31,regular
PR00003656,SKU0001828,562.49,2026-01-31,,regular
PR00003657,SKU0001829,1858.72,2025-03-07,2025-06-02,regular
PR00003658,SKU0001829,1886.77,2025-06-02,,regular
PR00003659,SKU0001830,1944.55,2025-10-13,2026-04-07,regular
PR00003660,SKU0001830,1797.4,2026-04-07,,regular
PR00003661,SKU0001831,818.7,2025-10-29,2026-04-25,regular
PR00003662,SKU0001831,840.54,2026-04-25,,regular
PR00003663,SKU0001832,789.85,2026-04-01,2026-08-08,regular
PR00003664,SKU0001832,733.62,2026-08-08,,campaign
PR00003665,SKU0001833,458.82,2026-03-21,2026-07-26,regular
PR00003666,SKU0001833,429.17,2026-07-26,,regular
PR00003667,SKU0001834,435.52,2025-10-15,2026-04-01,regular
PR00003668,SKU0001834,414.8,2026-04-01,,regular
PR00003669,SKU0001835,1990.75,2025-01-05,2025-03-28,regular
PR00003670,SKU0001835,2016.51,2025-03-28,,campaign
PR00003671,SKU0001836,2379.47,2026-03-20,2026-07-20,regular
PR00003672,SKU0001836,2328.35,2026-07-20,,regular
PR00003673,SKU0001837,2742.73,2025-11-23,2026-01-28,regular
PR00003674,SKU0001837,2491.38,2026-01-28,,regular
PR00003675,SKU0001838,2500.83,2025-08-12,2025-10-06,regular
PR00003676,SKU0001838,2625.24,2025-10-06,,regular
PR00003677,SKU0001839,996.11,2025-08-25,2026-02-04,regular
PR00003678,SKU0001839,1048.27,2026-02-04,,campaign
PR00003679,SKU0001840,867.04,2025-04-10,2025-09-01,regular
PR00003680,SKU0001840,854.07,2025-09-01,,regular
PR00003681,SKU0001841,2117.73,2025-07-03,2025-10-01,regular
PR00003682,SKU0001841,1892.4,2025-10-01,,regular
PR00003683,SKU0001842,2003.87,2025-05-13,2025-10-27,regular
PR00003684,SKU0001842,2103.09,2025-10-27,,regular
PR00003685,SKU0001843,1478.6,2026-04-23,2026-05-23,regular
PR00003686,SKU0001843,1521.3,2026-05-23,,campaign
PR00003687,SKU0001844,1668.68,2025-03-04,2025-06-19,regular
PR00003688,SKU0001844,1568.91,2025-06-19,,regular
PR00003689,SKU0001845,562.59,2026-04-19,2026-08-22,regular
PR00003690,SKU0001845,530.52,2026-08-22,,campaign
PR00003691,SKU0001846,652.53,2025-12-15,2026-04-10,regular
PR00003692,SKU0001846,607.53,2026-04-10,,regular
PR00003693,SKU0001847,1729.23,2026-02-22,2026-04-05,regular
PR00003694,SKU0001847,1686.12,2026-04-05,,regular
PR00003695,SKU0001848,1736.95,2025-11-19,2026-04-10,regular
PR00003696,SKU0001848,1692.98,2026-04-10,,campaign
PR00003697,SKU0001849,2577.76,2026-04-12,2026-08-22,regular
PR00003698,SKU0001849,2353.08,2026-08-22,,regular
PR00003699,SKU0001850,2557.85,2025-09-20,2026-03-08,regular
PR00003700,SKU0001850,2515.77,2026-03-08,,regular
PR00003701,SKU0001851,1622.43,2025-09-17,2026-02-03,regular
PR00003702,SKU0001851,1585.11,2026-02-03,,campaign
PR00003703,SKU0001852,1672.95,2025-06-23,2025-11-14,regular
PR00003704,SKU0001852,1494.12,2025-11-14,,regular
PR00003705,SKU0001853,125.15,2025-07-06,2025-12-25,regular
PR00003706,SKU0001853,121.49,2025-12-25,,campaign
PR00003707,SKU0001854,106.36,2025-03-09,2025-06-17,regular
PR00003708,SKU0001854,112.75,2025-06-17,,regular
PR00003709,SKU0001855,1311.26,2025-12-10,2026-02-19,regular
PR00003710,SKU0001855,1215.79,2026-02-19,,campaign
PR00003711,SKU0001856,1258.2,2026-03-19,2026-06-04,regular
PR00003712,SKU0001856,1208.97,2026-06-04,,regular
PR00003713,SKU0001857,2702.18,2025-10-03,2025-11-13,regular
PR00003714,SKU0001857,2810.79,2025-11-13,,regular
PR00003715,SKU0001858,3285.87,2025-04-23,2025-06-13,regular
PR00003716,SKU0001858,3337.26,2025-06-13,,regular
PR00003717,SKU0001859,208.21,2026-02-27,2026-07-20,regular
PR00003718,SKU0001859,189.12,2026-07-20,,regular
PR00003719,SKU0001860,227.3,2025-07-14,2025-08-23,regular
PR00003720,SKU0001860,218.88,2025-08-23,,regular
PR00003721,SKU0001861,3475.2,2025-05-27,2025-09-14,regular
PR00003722,SKU0001861,3129.27,2025-09-14,,regular
PR00003723,SKU0001862,3342.95,2025-03-07,2025-05-25,regular
PR00003724,SKU0001862,3113.51,2025-05-25,,regular
PR00003725,SKU0001863,2467.54,2025-08-06,2026-01-03,regular
PR00003726,SKU0001863,2312.38,2026-01-03,,campaign
PR00003727,SKU0001864,2483.08,2025-08-17,2025-12-04,regular
PR00003728,SKU0001864,2362.54,2025-12-04,,regular
PR00003729,SKU0001865,782.16,2025-10-28,2025-11-29,regular
PR00003730,SKU0001865,822.94,2025-11-29,,regular
PR00003731,SKU0001866,712.93,2026-03-06,2026-06-28,regular
PR00003732,SKU0001866,722.33,2026-06-28,,regular
PR00003733,SKU0001867,3002.55,2025-07-17,2025-10-13,regular
PR00003734,SKU0001867,2753.32,2025-10-13,,regular
PR00003735,SKU0001868,2453.29,2026-03-13,2026-06-20,regular
PR00003736,SKU0001868,2271.71,2026-06-20,,regular
PR00003737,SKU0001869,2741.38,2025-11-05,2026-04-22,regular
PR00003738,SKU0001869,2510.71,2026-04-22,,regular
PR00003739,SKU0001870,2081.14,2025-04-26,2025-07-15,regular
PR00003740,SKU0001870,2163.1,2025-07-15,,regular
PR00003741,SKU0001871,2592.1,2025-05-09,2025-11-02,regular
PR00003742,SKU0001871,2563.7,2025-11-02,,campaign
