favorite_id,user_id,product_id,favorited_at,source_page
FAV00004073,U000468,P000645,2025-05-20 07:55:47,recommendation
FAV00004074,U004231,P000176,2026-07-10 22:20:04,product
FAV00004075,U003552,P000576,2026-02-07 08:30:26,search
FAV00004076,U002192,P000108,2026-06-22 17:49:40,campaign
FAV00004077,U001311,P001100,2025-05-07 01:54:06,product
FAV00004078,U000552,P000679,2025-02-27 16:01:50,search
FAV00004079,U000970,P000788,2025-11-11 15:35:09,product
FAV00004080,U001126,P000414,2025-06-05 19:04:16,product
FAV00004081,U003109,P000231,2025-05-15 21:41:43,campaign
FAV00004082,U001139,P001434,2025-07-24 04:34:18,product
FAV00004083,U000351,P000643,2025-09-10 10:48:15,product
FAV00004084,U003518,P000005,2026-08-12 09:21:07,product
FAV00004085,U003032,P001102,2025-07-21 20:14:09,product
FAV00004086,U001938,P000572,2025-09-18 00:56:29,recommendation
FAV00004087,U002130,P000726,2025-08-08 01:39:07,product
FAV00004088,U003417,P000901,2025-03-28 03:57:00,search
FAV00004089,U002557,P000057,2025-02-11 08:20:26,search
FAV00004090,U000802,P001407,2025-09-12 07:02:47,recommendation
FAV00004091,U003808,P000522,2026-07-14 14:29:42,product
FAV00004092,U001873,P000841,2025-08-26 04:00:29,product
FAV00004093,U002179,P000778,2026-01-29 08:31:46,recommendation
FAV00004094,U003835,P000532,2025-12-05 00:36:54,product
FAV00004095,U004813,P000708,2025-03-09 01:00:50,product
FAV00004096,U004435,P001500,2025-11-30 13:32:47,product
FAV00004097,U001168,P000471,2025-07-27 21:07:20,product
FAV00004098,U001111,P000044,2026-04-14 19:32:29,product
FAV00004099,U003935,P000399,2026-08-20 10:54:54,recommendation
FAV00004100,U001960,P000319,2026-06-12 15:25:14,recommendation
FAV00004101,U004952,P000018,2026-06-23 21:48:04,product
FAV00004102,U002929,P000027,2026-04-11 00:00:14,recommendation
FAV00004103,U001512,P000306,2026-01-27 15:29:23,campaign
FAV00004104,U002554,P000291,2025-06-05 04:28:36,product
FAV00004105,U003531,P000751,2025-04-23 13:29:43,product
FAV00004106,U003841,P000808,2025-04-14 03:30:06,product
FAV00004107,U003707,P000938,2025-03-30 10:12:10,recommendation
FAV00004108,U003108,P000150,2025-04-08 23:12:34,product
FAV00004109,U000545,P000012,2025-02-27 13:45:14,product
FAV00004110,U000903,P000876,2025-07-29 23:00:56,product
FAV00004111,U004370,P000594,2025-02-18 13:24:26,recommendation
FAV00004112,U001910,P000032,2026-08-16 08:16:12,recommendation
FAV00004113,U001948,P000824,2025-05-02 08:48:13,recommendation
FAV00004114,U000261,P001369,2025-08-03 02:25:10,product
FAV00004115,U001452,P000936,2026-07-12 02:26:21,product
FAV00004116,U002373,P000414,2026-04-27 00:48:50,campaign
FAV00004117,U002290,P001240,2025-12-18 02:50:11,product
FAV00004118,U002563,P001452,2026-06-08 22:32:27,product
FAV00004119,U002975,P000777,2026-07-12 13:02:06,search
FAV00004120,U003440,P001279,2025-11-01 08:09:29,product
FAV00004121,U000245,P000454,2025-08-28 18:47:13,search
FAV00004122,U002392,P000869,2025-03-10 11:59:37,search
FAV00004123,U004909,P000528,2025-08-28 05:39:36,product
FAV00004124,U001206,P000674,2025-10-25 14:38:59,product
FAV00004125,U002239,P000405,2025-07-17 15:06:23,recommendation
FAV00004126,U001905,P000911,2025-04-13 02:04:36,search
FAV00004127,U001137,P001191,2025-12-15 07:12:37,recommendation
FAV00004128,U002685,P000091,2025-10-24 13:39:24,product
FAV00004129,U001592,P000458,2026-07-09 07:46:28,product
FAV00004130,U004416,P000892,2026-03-02 05:54:35,search
FAV00004131,U001207,P001168,2025-03-03 13:37:44,product
FAV00004132,U004734,P000324,2025-02-19 06:17:39,product
FAV00004133,U002194,P000114,2025-05-23 07:54:12,product
FAV00004134,U002351,P000702,2025-04-03 01:12:52,product
FAV00004135,U003860,P001129,2025-12-29 13:27:31,product
FAV00004136,U000239,P000697,2025-12-17 22:41:22,product
FAV00004137,U001663,P001088,2026-07-01 06:31:44,product
FAV00004138,U004286,P000679,2026-06-10 02:42:11,recommendation
FAV00004139,U003051,P000072,2026-07-26 20:10:08,product
FAV00004140,U004334,P000431,2025-04-05 11:42:11,campaign
FAV00004141,U004938,P001354,2026-07-30 21:56:10,product
FAV00004142,U000166,P000406,2026-06-09 21:18:07,product
FAV00004143,U003519,P000120,2026-03-07 08:21:43,product
FAV00004144,U002768,P001193,2026-01-28 08:34:08,campaign
FAV00004145,U000209,P000148,2026-07-06 07:46:32,product
FAV00004146,U003882,P001228,2025-04-03 09:45:27,recommendation
FAV00004147,U003155,P000734,2026-04-27 23:24:03,product
FAV00004148,U000899,P001286,2025-08-10 23:01:55,product
FAV00004149,U003462,P001079,2025-02-05 11:02:40,campaign
FAV00004150,U004423,P000101,2026-02-08 18:36:42,product
FAV00004151,U003885,P000951,2026-01-23 09:44:57,search
FAV00004152,U001461,P000377,2025-06-12 03:35:30,campaign
FAV00004153,U001860,P001464,2026-08-19 15:39:49,product
FAV00004154,U000950,P000595,2026-05-11 15:09:15,campaign
FAV00004155,U002765,P001204,2025-01-01 19:44:40,recommendation
FAV00004156,U004867,P001399,2025-02-17 17:29:55,search
FAV00004157,U002997,P000375,2026-06-14 06:31:57,search
FAV00004158,U000367,P000290,2025-08-08 11:59:55,product
FAV00004159,U003705,P000248,2025-10-20 16:01:16,search
FAV00004160,U000617,P000338,2026-03-18 06:10:06,recommendation
FAV00004161,U003240,P001243,2025-07-24 19:23:25,product
FAV00004162,U001245,P001464,2025-04-23 18:00:49,product
FAV00004163,U001177,P000528,2026-07-31 15:15:54,search
FAV00004164,U000473,P000854,2025-04-25 08:05:05,product
FAV00004165,U000608,P000306,2026-03-28 04:59:19,campaign
FAV00004166,U002449,P000466,2025-02-01 05:41:34,product
FAV00004167,U002224,P000490,2026-07-31 09:11:10,product
FAV00004168,U004742,P000814,2026-04-09 15:24:30,recommendation
FAV00004169,U000642,P000768,2026-02-03 20:45:19,recommendation
FAV00004170,U000064,P000998,2026-05-27 23:41:32,product
FAV00004171,U004399,P000392,2025-06-25 04:07:53,recommendation
FAV00004172,U002369,P000817,2026-05-30 08:08:41,product
FAV00004173,U002641,P000448,2025-10-11 15:56:11,search
FAV00004174,U000302,P001151,2025-04-01 22:10:01,product
FAV00004175,U001597,P000392,2025-05-10 16:29:54,search
FAV00004176,U003453,P001038,2026-02-09 11:56:06,product
FAV00004177,U001474,P001062,2025-11-21 00:24:51,product
FAV00004178,U000714,P000918,2025-02-24 14:41:53,recommendation
FAV00004179,U003387,P001162,2025-03-12 17:13:43,product
FAV00004180,U002249,P000186,2026-08-15 15:00:17,recommendation
FAV00004181,U000514,P000632,2025-06-27 10:46:15,product
FAV00004182,U000053,P000155,2026-04-11 17:49:12,product
FAV00004183,U002872,P000163,2025-10-24 02:10:00,search
FAV00004184,U000619,P000143,2025-05-01 08:19:19,product
FAV00004185,U002447,P000858,2025-12-16 05:54:55,product
FAV00004186,U001699,P000783,2025-01-09 19:07:12,product
FAV00004187,U002848,P000761,2025-07-26 17:04:30,product
FAV00004188,U001557,P000496,2026-07-24 07:49:28,product
FAV00004189,U003910,P000276,2026-05-11 20:28:02,product
FAV00004190,U000550,P001231,2026-05-18 16:22:06,product
FAV00004191,U002675,P000765,2026-06-03 14:22:38,product
FAV00004192,U001694,P001144,2025-04-08 14:11:23,recommendation
FAV00004193,U001967,P000868,2026-02-19 09:58:19,product
FAV00004194,U004107,P000887,2025-08-10 08:17:31,search
FAV00004195,U000846,P000110,2025-01-06 20:34:19,product
FAV00004196,U003834,P000910,2026-06-03 11:22:27,recommendation
FAV00004197,U004351,P001190,2025-02-26 03:03:07,product
FAV00004198,U000782,P000535,2025-03-27 13:47:19,recommendation
FAV00004199,U002802,P000784,2025-08-26 12:09:53,search
FAV00004200,U001923,P001337,2026-01-04 16:38:31,product
FAV00004201,U004162,P000554,2026-06-09 09:56:29,recommendation
FAV00004202,U003145,P000475,2026-06-27 10:24:50,recommendation
FAV00004203,U001816,P000736,2025-07-17 06:19:04,product
FAV00004204,U003247,P001102,2025-06-17 22:09:26,product
FAV00004205,U004599,P000956,2026-01-24 18:14:16,recommendation
FAV00004206,U000423,P001329,2025-11-16 11:01:23,recommendation
FAV00004207,U003956,P000088,2025-11-17 10:41:17,product
FAV00004208,U003344,P000447,2025-04-25 05:54:59,search
FAV00004209,U000326,P000950,2025-08-05 00:45:29,product
FAV00004210,U000582,P000380,2026-08-04 02:29:32,product
FAV00004211,U002886,P000344,2026-08-15 17:25:39,campaign
FAV00004212,U001824,P000739,2026-04-15 16:26:12,product
FAV00004213,U003742,P000112,2026-08-22 17:08:07,search
FAV00004214,U000027,P000928,2026-04-21 11:57:29,campaign
FAV00004215,U002558,P000360,2026-04-04 18:01:50,product
FAV00004216,U000255,P001330,2026-04-26 21:20:04,product
FAV00004217,U003959,P000280,2025-10-11 23:07:30,product
FAV00004218,U003436,P000073,2025-12-24 00:18:40,product
FAV00004219,U002347,P000466,2025-11-01 03:31:16,product
FAV00004220,U001320,P000306,2025-02-21 17:32:11,product
FAV00004221,U003380,P000696,2025-09-08 17:00:43,product
FAV00004222,U004338,P000789,2026-07-29 14:20:42,recommendation
FAV00004223,U003710,P000754,2025-03-20 07:43:24,campaign
FAV00004224,U000011,P001060,2025-03-15 09:58:38,campaign
FAV00004225,U002599,P001375,2026-05-16 17:25:46,product
FAV00004226,U002205,P000264,2025-10-08 03:11:53,product
FAV00004227,U003814,P000086,2026-01-01 08:13:40,recommendation
FAV00004228,U002514,P000972,2025-02-21 22:26:36,product
FAV00004229,U002056,P000642,2026-03-25 03:52:29,recommendation
FAV00004230,U001698,P000959,2025-07-29 17:28:31,recommendation
FAV00004231,U003806,P000290,2025-04-23 05:39:29,search
FAV00004232,U004450,P000945,2025-08-23 20:52:33,product
FAV00004233,U002148,P000519,2026-03-06 18:46:32,recommendation
FAV00004234,U000832,P000054,2025-12-05 01:24:26,product
FAV00004235,U002218,P000038,2025-09-13 23:04:01,product
FAV00004236,U003800,P000981,2025-05-05 01:58:34,product
FAV00004237,U003997,P001065,2026-06-12 12:58:43,recommendation
FAV00004238,U002243,P000040,2026-07-24 07:02:28,product
FAV00004239,U004735,P001211,2025-09-17 21:23:00,campaign
FAV00004240,U001546,P000354,2026-03-18 10:26:19,product
FAV00004241,U001038,P001241,2025-12-18 10:52:13,product
FAV00004242,U002369,P001228,2025-03-03 00:24:20,recommendation
FAV00004243,U001909,P000355,2026-04-14 02:37:10,product
FAV00004244,U004994,P000832,2026-02-27 18:24:30,product
FAV00004245,U004022,P000723,2025-10-01 10:41:35,product
FAV00004246,U002659,P000266,2025-12-13 12:31:36,product
FAV00004247,U003335,P000306,2025-02-25 04:36:47,product
FAV00004248,U004337,P001077,2026-07-28 20:08:13,campaign
FAV00004249,U002080,P001012,2025-03-21 23:31:36,campaign
FAV00004250,U004335,P001236,2026-02-25 01:46:18,campaign
FAV00004251,U001619,P001122,2026-07-23 22:55:40,product
FAV00004252,U003329,P001267,2026-06-04 02:36:22,recommendation
FAV00004253,U003285,P001322,2025-06-15 14:49:48,product
FAV00004254,U003611,P000962,2026-04-05 21:09:28,product
FAV00004255,U003403,P001328,2025-03-19 00:15:24,product
FAV00004256,U002185,P000337,2026-06-07 00:31:00,product
FAV00004257,U003528,P000010,2025-10-16 07:01:13,search
FAV00004258,U004437,P000515,2026-05-24 11:19:27,recommendation
FAV00004259,U000045,P000566,2025-09-14 13:46:37,product
FAV00004260,U004641,P000965,2026-02-03 22:42:10,search
FAV00004261,U000357,P000763,2026-03-12 17:53:45,product
FAV00004262,U003924,P000022,2025-01-01 10:07:45,search
FAV00004263,U002793,P000206,2025-11-30 23:10:18,recommendation
FAV00004264,U002759,P001325,2026-02-26 22:31:46,product
FAV00004265,U000165,P000050,2026-02-24 14:26:28,product
FAV00004266,U003624,P000831,2025-11-07 12:34:51,product
FAV00004267,U003599,P000175,2026-05-09 00:00:43,recommendation
FAV00004268,U000198,P001229,2025-10-31 12:23:07,product
FAV00004269,U000268,P000669,2025-04-13 19:37:27,product
FAV00004270,U004949,P000535,2025-02-18 16:36:58,product
FAV00004271,U001287,P000607,2025-02-25 13:31:21,product
FAV00004272,U000488,P000372,2025-03-10 05:14:10,recommendation
FAV00004273,U004601,P000845,2025-05-19 14:24:04,campaign
FAV00004274,U002941,P000143,2026-07-07 20:01:59,product
FAV00004275,U003858,P000801,2025-07-29 18:44:02,campaign
FAV00004276,U002532,P001500,2026-01-30 07:37:24,search
FAV00004277,U004746,P001158,2025-09-05 12:27:53,product
FAV00004278,U004115,P001330,2025-10-08 04:33:38,product
FAV00004279,U002168,P000567,2026-03-13 03:09:45,product
FAV00004280,U002405,P001274,2025-08-15 11:03:40,search
FAV00004281,U003111,P000657,2025-02-11 10:27:48,product
FAV00004282,U004019,P001126,2025-09-03 11:03:14,product
FAV00004283,U000619,P001468,2025-11-01 02:18:52,product
FAV00004284,U002868,P000298,2025-03-29 07:53:27,product
FAV00004285,U003797,P000117,2026-06-08 14:49:57,product
FAV00004286,U001915,P000379,2026-04-27 12:09:08,product
FAV00004287,U003717,P000512,2026-01-02 06:08:52,product
FAV00004288,U001758,P001057,2025-12-03 13:08:17,campaign
FAV00004289,U000402,P000218,2026-05-22 20:23:03,recommendation
FAV00004290,U001394,P000700,2025-08-08 16:03:24,recommendation
FAV00004291,U002089,P000785,2025-07-31 18:32:26,recommendation
FAV00004292,U000277,P000097,2025-02-14 09:58:11,search
FAV00004293,U000879,P001304,2026-05-26 18:11:52,product
FAV00004294,U003775,P001261,2025-12-10 08:04:21,campaign
FAV00004295,U004472,P000637,2026-03-01 11:36:06,product
FAV00004296,U002693,P000512,2026-04-14 02:22:35,product
FAV00004297,U004198,P000468,2025-07-05 11:41:47,search
FAV00004298,U003156,P000696,2025-06-26 21:17:14,product
FAV00004299,U000035,P000852,2026-06-17 22:00:11,product
FAV00004300,U000576,P001355,2026-05-08 15:31:39,search
FAV00004301,U002646,P000814,2025-06-20 20:14:33,search
FAV00004302,U002114,P000541,2025-03-01 02:10:10,product
FAV00004303,U003632,P001423,2025-06-18 21:03:04,product
FAV00004304,U004071,P001343,2025-08-26 08:42:08,campaign
FAV00004305,U001611,P000106,2026-05-01 16:39:00,product
FAV00004306,U001252,P001382,2026-04-16 15:48:55,product
FAV00004307,U000609,P001380,2025-04-29 03:34:43,product
FAV00004308,U000464,P000232,2025-07-24 00:44:19,campaign
FAV00004309,U003271,P000653,2025-10-29 09:37:12,product
FAV00004310,U003221,P001051,2025-04-09 03:52:24,campaign
FAV00004311,U004274,P000496,2025-08-25 02:16:03,product
FAV00004312,U002578,P000376,2025-07-12 06:37:20,product
FAV00004313,U002060,P000102,2026-05-10 04:57:26,recommendation
FAV00004314,U000763,P000514,2026-07-06 14:48:53,campaign
FAV00004315,U002086,P000550,2026-08-07 10:27:51,product
FAV00004316,U004091,P001382,2026-02-11 14:39:15,search
FAV00004317,U001128,P000299,2026-07-25 00:30:02,search
FAV00004318,U002666,P000469,2025-01-16 21:40:23,recommendation
FAV00004319,U001186,P000697,2026-07-24 14:36:25,recommendation
FAV00004320,U003326,P001207,2025-05-25 17:35:29,search
FAV00004321,U002129,P000215,2026-06-04 19:18:12,product
FAV00004322,U001375,P000696,2025-06-15 19:48:05,product
FAV00004323,U004778,P000381,2026-03-23 22:55:32,product
FAV00004324,U002686,P000732,2025-09-20 07:32:48,recommendation
FAV00004325,U000914,P000214,2026-02-23 02:23:12,search
FAV00004326,U003097,P000749,2025-11-27 16:38:06,search
FAV00004327,U004341,P000364,2025-11-21 17:59:03,search
FAV00004328,U000706,P000986,2025-01-23 13:48:08,recommendation
FAV00004329,U004129,P000393,2025-07-22 03:52:07,recommendation
FAV00004330,U004299,P001333,2026-06-26 03:34:32,product
FAV00004331,U000658,P000513,2025-01-02 11:53:01,product
FAV00004332,U000364,P001344,2025-06-20 12:50:41,campaign
FAV00004333,U000252,P000451,2025-01-19 13:21:52,product
FAV00004334,U002116,P000025,2025-03-03 09:03:04,product
FAV00004335,U000318,P000520,2026-08-13 19:48:13,product
FAV00004336,U000770,P000428,2026-06-13 01:49:47,recommendation
FAV00004337,U000559,P001226,2026-05-28 02:38:23,recommendation
FAV00004338,U003533,P001254,2026-02-26 14:05:03,product
FAV00004339,U001563,P000718,2026-02-16 04:47:07,product
FAV00004340,U001993,P001227,2025-11-24 03:19:45,product
FAV00004341,U001360,P000382,2025-12-10 07:53:02,search
FAV00004342,U000650,P000580,2026-08-22 09:06:43,product
FAV00004343,U002997,P000354,2025-01-11 03:28:04,product
FAV00004344,U003408,P000281,2025-01-10 20:32:23,recommendation
FAV00004345,U002077,P000066,2026-07-25 11:21:34,search
FAV00004346,U003099,P000567,2025-08-15 18:01:51,recommendation
FAV00004347,U003223,P000656,2025-04-09 00:55:38,product
FAV00004348,U003238,P000535,2025-05-30 08:24:37,recommendation
FAV00004349,U004253,P000030,2026-02-10 00:23:12,product
FAV00004350,U004061,P000438,2026-07-18 20:35:58,campaign
FAV00004351,U002639,P000201,2026-02-05 14:14:20,product
FAV00004352,U000490,P000959,2026-03-26 07:00:11,product
FAV00004353,U003223,P000496,2025-04-03 03:57:51,product
FAV00004354,U004216,P000859,2025-02-10 12:55:19,search
FAV00004355,U004035,P001153,2025-09-24 11:46:11,product
FAV00004356,U000711,P000162,2025-04-11 04:02:30,product
FAV00004357,U004644,P000081,2025-03-11 07:56:30,product
FAV00004358,U004362,P000630,2026-02-25 16:11:23,product
FAV00004359,U001891,P001409,2025-04-03 18:02:23,product
FAV00004360,U003553,P000637,2025-12-08 09:41:31,campaign
FAV00004361,U003004,P000242,2026-03-19 22:33:24,product
FAV00004362,U000813,P001253,2026-06-02 01:15:28,search
FAV00004363,U003083,P001210,2025-02-02 02:27:03,product
FAV00004364,U003849,P001348,2026-06-06 16:40:31,product
FAV00004365,U001545,P000446,2026-01-09 21:35:23,recommendation
FAV00004366,U003048,P000398,2025-01-15 16:09:59,product
FAV00004367,U001677,P000869,2025-05-30 19:29:42,product
FAV00004368,U000716,P000061,2026-05-04 09:34:43,product
FAV00004369,U003365,P001283,2025-10-19 13:21:27,recommendation
FAV00004370,U004422,P000727,2025-07-29 22:28:37,search
FAV00004371,U000773,P000885,2025-12-25 15:05:20,search
FAV00004372,U002594,P001052,2026-05-22 16:37:21,product
FAV00004373,U000307,P000201,2026-06-09 16:21:43,product
FAV00004374,U002370,P000765,2025-10-11 10:40:20,product
FAV00004375,U000686,P000923,2025-04-09 20:09:16,product
FAV00004376,U002536,P000890,2025-10-06 04:36:48,product
FAV00004377,U003812,P000058,2025-08-26 01:07:23,product
FAV00004378,U002702,P000845,2025-04-18 10:12:21,product
FAV00004379,U002830,P000091,2025-12-16 05:03:29,search
FAV00004380,U003605,P000886,2025-10-18 14:48:17,search
FAV00004381,U002630,P000811,2025-10-10 13:47:23,search
FAV00004382,U004982,P000600,2025-12-16 01:26:39,product
FAV00004383,U001849,P000888,2026-04-07 08:09:18,product
FAV00004384,U002854,P001479,2026-04-16 08:53:15,recommendation
FAV00004385,U002098,P001110,2025-04-21 05:05:21,product
FAV00004386,U000458,P001334,2025-08-31 03:25:31,recommendation
FAV00004387,U000066,P001439,2025-09-18 00:15:53,search
FAV00004388,U004662,P001257,2025-02-15 15:45:02,recommendation
FAV00004389,U000266,P000056,2025-09-29 21:59:20,product
FAV00004390,U002203,P000378,2025-10-03 04:43:47,product
FAV00004391,U004682,P001484,2026-07-11 21:52:36,product
FAV00004392,U003892,P001138,2025-03-10 20:58:52,recommendation
FAV00004393,U002782,P000204,2025-09-11 04:40:13,product
FAV00004394,U003330,P000139,2025-06-17 06:36:28,product
FAV00004395,U004158,P001057,2025-08-18 07:29:01,product
FAV00004396,U003910,P000913,2025-09-25 21:35:59,product
FAV00004397,U001781,P000915,2026-08-03 07:17:07,product
FAV00004398,U002748,P000819,2026-07-20 02:32:17,product
FAV00004399,U003350,P001115,2025-06-02 00:48:20,search
FAV00004400,U000539,P000827,2025-04-07 04:15:17,product
FAV00004401,U002402,P001087,2026-01-15 14:48:12,search
FAV00004402,U001723,P000666,2025-12-10 04:53:18,product
FAV00004403,U004408,P001093,2025-08-14 06:35:20,product
FAV00004404,U001818,P001063,2026-04-25 04:14:31,recommendation
