point_transaction_id,user_id,change_type,point_delta,occurred_at,reference_no
PT00006134,U004002,redeem,-738,2025-07-07 19:13:48,MOCK0007824
PT00006135,U004596,campaign_reward,217,2025-05-29 18:35:59,MOCK0005090
PT00006136,U004731,order_reward,475,2026-06-08 04:04:01,MOCK0011883
PT00006137,U000570,expire,-173,2025-03-11 16:37:52,MOCK0007130
PT00006138,U001581,order_reward,24,2025-12-24 01:32:03,MOCK0006518
PT00006139,U000389,redeem,-176,2026-05-19 07:41:01,MOCK0002726
PT00006140,U002890,order_reward,777,2025-01-04 21:35:44,MOCK0002893
PT00006141,U002547,campaign_reward,52,2025-09-13 02:58:59,MOCK0008015
PT00006142,U003208,redeem,-677,2026-01-14 05:32:32,MOCK0001650
PT00006143,U004620,refund_deduct,-346,2025-09-20 16:36:57,MOCK0009147
PT00006144,U001739,refund_deduct,-541,2026-07-05 14:36:42,MOCK0007432
PT00006145,U002015,campaign_reward,198,2025-09-11 20:52:55,MOCK0001213
PT00006146,U004762,refund_deduct,-143,2026-02-13 20:10:56,MOCK0011266
PT00006147,U003512,order_reward,601,2026-04-20 09:49:58,MOCK0005796
PT00006148,U001503,redeem,-104,2025-07-12 07:41:19,MOCK0006532
PT00006149,U000539,order_reward,452,2025-06-13 16:45:24,MOCK0000426
PT00006150,U001700,order_reward,274,2026-03-19 11:57:51,MOCK0002099
PT00006151,U000658,expire,-418,2025-08-12 23:35:29,MOCK0002225
PT00006152,U004988,campaign_reward,109,2026-01-12 13:13:54,MOCK0002087
PT00006153,U003362,order_reward,96,2025-12-30 15:38:54,MOCK0004631
PT00006154,U004684,refund_deduct,-360,2025-04-08 16:12:10,MOCK0007558
PT00006155,U003080,redeem,-676,2025-04-07 00:43:55,MOCK0006722
PT00006156,U000120,redeem,-355,2025-02-07 06:57:39,MOCK0001042
PT00006157,U001841,order_reward,591,2026-04-26 04:00:37,MOCK0006022
PT00006158,U003323,expire,-91,2026-06-07 07:35:18,MOCK0002473
PT00006159,U000405,expire,-631,2026-06-13 22:45:57,MOCK0000184
PT00006160,U002517,expire,-33,2026-05-01 21:38:31,MOCK0006873
PT00006161,U004463,campaign_reward,488,2025-03-29 08:18:59,MOCK0001883
PT00006162,U001978,campaign_reward,427,2025-03-26 17:57:04,MOCK0009459
PT00006163,U002902,order_reward,149,2026-02-05 09:45:03,MOCK0002103
PT00006164,U004874,expire,-530,2025-12-27 10:03:01,MOCK0004598
PT00006165,U000193,order_reward,14,2025-10-21 14:43:36,MOCK0008414
PT00006166,U002353,campaign_reward,304,2025-10-18 01:41:31,MOCK0004647
PT00006167,U001735,expire,-248,2025-10-20 15:26:09,MOCK0000528
PT00006168,U002656,order_reward,615,2026-02-05 21:19:15,MOCK0007068
PT00006169,U000766,order_reward,337,2025-08-06 07:33:25,MOCK0002179
PT00006170,U004868,expire,-385,2025-01-27 06:48:51,MOCK0008688
PT00006171,U004995,campaign_reward,787,2025-05-06 10:45:16,MOCK0004987
PT00006172,U002913,order_reward,505,2025-02-05 19:44:40,MOCK0008158
PT00006173,U000761,campaign_reward,279,2025-06-17 23:28:32,MOCK0010360
PT00006174,U000881,order_reward,93,2025-10-20 18:57:34,MOCK0006003
PT00006175,U000137,campaign_reward,538,2025-04-03 15:23:56,MOCK0002974
PT00006176,U004616,redeem,-768,2025-05-30 18:25:05,MOCK0009389
PT00006177,U002052,redeem,-632,2025-05-24 20:45:49,MOCK0005788
PT00006178,U003130,refund_deduct,-462,2025-10-10 15:36:57,MOCK0005163
PT00006179,U000712,refund_deduct,-586,2026-03-13 02:54:14,MOCK0006890
PT00006180,U001175,expire,-536,2025-06-11 02:11:53,MOCK0006250
PT00006181,U000908,refund_deduct,-788,2025-10-01 03:28:44,MOCK0010920
PT00006182,U002111,refund_deduct,-792,2025-01-09 13:04:07,MOCK0006299
PT00006183,U003542,order_reward,224,2025-06-19 01:25:21,MOCK0005027
PT00006184,U000172,order_reward,207,2025-02-05 08:16:17,MOCK0005998
PT00006185,U001614,redeem,-791,2025-09-01 03:30:24,MOCK0010014
PT00006186,U004265,order_reward,437,2025-12-01 23:29:15,MOCK0006166
PT00006187,U003802,campaign_reward,794,2025-12-14 20:25:08,MOCK0010342
PT00006188,U000850,campaign_reward,666,2025-01-21 19:38:53,MOCK0008618
PT00006189,U003246,redeem,-58,2026-06-24 23:43:01,MOCK0010265
PT00006190,U004260,order_reward,523,2026-02-01 04:51:11,MOCK0009779
PT00006191,U004535,order_reward,776,2026-02-21 18:46:53,MOCK0005293
PT00006192,U002001,refund_deduct,-585,2026-01-06 23:07:36,MOCK0002339
PT00006193,U001760,order_reward,490,2025-11-16 01:38:21,MOCK0010788
PT00006194,U003816,campaign_reward,66,2025-11-26 18:40:00,MOCK0006857
PT00006195,U002891,order_reward,786,2026-08-13 15:02:10,MOCK0011816
PT00006196,U004139,campaign_reward,381,2025-04-11 09:57:58,MOCK0005600
PT00006197,U003874,order_reward,437,2025-08-06 03:48:54,MOCK0009855
PT00006198,U002464,expire,-680,2025-06-01 13:17:18,MOCK0004965
PT00006199,U003993,redeem,-191,2025-10-05 07:58:24,MOCK0002079
PT00006200,U002015,redeem,-112,2025-06-16 09:01:31,MOCK0007746
PT00006201,U003503,order_reward,663,2026-02-26 17:29:23,MOCK0005200
PT00006202,U000604,campaign_reward,737,2026-02-06 10:57:42,MOCK0000040
PT00006203,U002435,order_reward,373,2025-05-11 03:44:47,MOCK0000028
PT00006204,U004980,campaign_reward,318,2026-05-14 23:58:50,MOCK0003953
PT00006205,U001963,order_reward,646,2025-09-09 13:26:35,MOCK0001018
PT00006206,U001330,campaign_reward,87,2026-01-04 21:34:09,MOCK0002981
PT00006207,U002402,campaign_reward,647,2025-02-27 17:15:07,MOCK0006403
PT00006208,U002682,order_reward,556,2026-08-10 14:32:05,MOCK0009892
PT00006209,U003228,order_reward,454,2026-01-12 10:53:05,MOCK0004030
PT00006210,U001318,order_reward,273,2026-04-02 13:51:51,MOCK0005076
PT00006211,U002000,campaign_reward,100,2025-08-19 07:48:39,MOCK0000627
PT00006212,U002542,expire,-478,2026-02-24 19:08:18,MOCK0000097
PT00006213,U003437,order_reward,590,2025-08-30 11:32:07,MOCK0009166
PT00006214,U002748,order_reward,521,2026-01-19 09:31:55,MOCK0000194
PT00006215,U000333,order_reward,260,2025-12-23 09:46:19,MOCK0000205
PT00006216,U000045,expire,-357,2025-04-19 21:44:04,MOCK0001883
PT00006217,U000842,order_reward,470,2025-11-17 23:34:29,MOCK0001862
PT00006218,U000650,redeem,-119,2025-02-03 12:31:59,MOCK0003902
PT00006219,U004257,redeem,-84,2025-11-10 03:43:08,MOCK0006723
PT00006220,U002503,order_reward,386,2026-06-26 01:12:22,MOCK0009892
PT00006221,U003747,redeem,-34,2025-10-03 21:16:50,MOCK0002609
PT00006222,U003335,campaign_reward,503,2026-06-25 07:27:40,MOCK0004378
PT00006223,U003509,order_reward,514,2025-07-13 03:12:34,MOCK0005522
PT00006224,U003051,campaign_reward,323,2025-11-15 22:36:07,MOCK0011431
PT00006225,U000413,refund_deduct,-63,2025-07-19 01:21:54,MOCK0008763
PT00006226,U003397,order_reward,727,2025-05-19 11:19:08,MOCK0005571
PT00006227,U000398,refund_deduct,-587,2026-07-18 10:30:56,MOCK0008259
PT00006228,U000926,redeem,-115,2025-07-15 00:14:32,MOCK0002663
PT00006229,U001442,order_reward,220,2026-04-21 05:02:50,MOCK0000414
PT00006230,U004378,redeem,-198,2026-06-02 05:46:42,MOCK0011671
PT00006231,U000447,order_reward,316,2025-07-22 18:26:09,MOCK0007555
PT00006232,U004206,order_reward,299,2025-07-13 16:16:11,MOCK0011333
PT00006233,U002090,order_reward,623,2026-01-03 23:37:22,MOCK0000707
PT00006234,U000135,order_reward,628,2026-05-17 20:12:52,MOCK0009255
PT00006235,U004287,refund_deduct,-354,2026-02-22 00:30:47,MOCK0011597
PT00006236,U000125,order_reward,420,2025-01-31 18:54:27,MOCK0009636
PT00006237,U003772,campaign_reward,456,2026-07-23 08:16:42,MOCK0002138
PT00006238,U004127,campaign_reward,229,2026-06-17 08:28:54,MOCK0009246
PT00006239,U004491,order_reward,264,2025-05-01 12:50:03,MOCK0007244
PT00006240,U003050,order_reward,566,2026-02-18 02:20:40,MOCK0003280
PT00006241,U002877,order_reward,120,2025-05-15 01:08:00,MOCK0007740
PT00006242,U001316,campaign_reward,429,2025-01-01 18:07:17,MOCK0004652
PT00006243,U001084,order_reward,29,2026-07-01 07:21:10,MOCK0010264
PT00006244,U002508,order_reward,386,2026-04-26 14:47:48,MOCK0002883
PT00006245,U001627,order_reward,645,2025-10-25 23:54:55,MOCK0009528
PT00006246,U004930,order_reward,237,2026-03-24 23:01:24,MOCK0009040
PT00006247,U004352,redeem,-437,2025-10-07 07:23:32,MOCK0004926
PT00006248,U003932,redeem,-197,2025-01-12 20:01:13,MOCK0005230
PT00006249,U001793,order_reward,443,2025-07-10 15:11:04,MOCK0002943
PT00006250,U004362,order_reward,615,2025-03-29 22:46:41,MOCK0006529
PT00006251,U003457,order_reward,83,2025-08-16 17:08:14,MOCK0009491
PT00006252,U003050,campaign_reward,181,2026-02-02 01:18:15,MOCK0011387
PT00006253,U001013,redeem,-742,2026-07-23 02:48:36,MOCK0007367
PT00006254,U002811,expire,-486,2025-02-20 06:55:58,MOCK0000133
PT00006255,U004128,refund_deduct,-341,2025-05-23 20:22:42,MOCK0010788
PT00006256,U000023,order_reward,185,2025-09-14 20:59:06,MOCK0006691
PT00006257,U003455,order_reward,631,2026-07-08 10:18:37,MOCK0011102
PT00006258,U000579,order_reward,49,2025-01-10 18:48:50,MOCK0006415
PT00006259,U001049,redeem,-785,2025-11-13 08:50:58,MOCK0011751
PT00006260,U001154,refund_deduct,-405,2025-03-04 13:13:07,MOCK0008560
PT00006261,U002016,order_reward,505,2026-01-30 17:50:19,MOCK0002164
PT00006262,U000982,order_reward,600,2025-10-29 01:35:24,MOCK0000855
PT00006263,U001270,order_reward,52,2025-12-19 13:58:08,MOCK0011996
PT00006264,U002891,expire,-787,2025-03-20 23:39:08,MOCK0006424
PT00006265,U001116,order_reward,221,2026-07-08 08:28:52,MOCK0005871
PT00006266,U001647,campaign_reward,371,2025-10-26 08:17:42,MOCK0000226
PT00006267,U004519,refund_deduct,-462,2025-02-18 03:44:43,MOCK0007798
PT00006268,U002369,order_reward,398,2025-11-17 09:44:21,MOCK0010505
PT00006269,U003362,order_reward,509,2026-07-05 22:45:55,MOCK0002031
PT00006270,U002809,campaign_reward,679,2025-06-09 03:16:17,MOCK0005386
PT00006271,U004235,campaign_reward,343,2025-11-07 10:30:04,MOCK0003614
PT00006272,U000111,redeem,-13,2025-11-28 17:10:21,MOCK0002182
PT00006273,U002715,expire,-694,2025-11-18 07:18:39,MOCK0004936
PT00006274,U000056,redeem,-85,2025-03-01 11:57:26,MOCK0008813
PT00006275,U004846,order_reward,251,2026-03-24 21:07:40,MOCK0004679
PT00006276,U002706,order_reward,286,2025-12-03 01:30:32,MOCK0000605
PT00006277,U000855,expire,-380,2025-06-16 09:55:05,MOCK0005645
PT00006278,U002811,redeem,-200,2026-08-12 07:15:59,MOCK0011059
PT00006279,U003679,order_reward,275,2025-06-22 14:00:44,MOCK0008681
PT00006280,U003890,order_reward,468,2026-02-12 08:20:34,MOCK0002046
PT00006281,U004072,order_reward,640,2026-05-26 18:29:51,MOCK0007493
PT00006282,U000914,order_reward,503,2026-07-25 13:33:52,MOCK0000044
PT00006283,U000145,order_reward,475,2025-06-23 22:35:04,MOCK0001256
PT00006284,U001934,order_reward,734,2026-03-13 23:06:27,MOCK0002269
PT00006285,U000703,refund_deduct,-204,2025-02-20 13:27:21,MOCK0005390
PT00006286,U001385,campaign_reward,175,2026-01-07 03:24:13,MOCK0000029
PT00006287,U002403,order_reward,549,2025-09-29 15:34:21,MOCK0001505
PT00006288,U004839,campaign_reward,349,2026-04-03 18:29:37,MOCK0011383
PT00006289,U001493,expire,-341,2025-12-24 00:16:05,MOCK0011493
PT00006290,U000825,refund_deduct,-139,2026-01-10 05:53:47,MOCK0010058
PT00006291,U002062,redeem,-579,2025-01-06 14:03:14,MOCK0001551
PT00006292,U000314,campaign_reward,443,2025-01-14 08:02:08,MOCK0002587
PT00006293,U002708,order_reward,613,2025-10-28 02:37:16,MOCK0003281
PT00006294,U002980,order_reward,11,2025-02-25 17:02:24,MOCK0001686
PT00006295,U002458,redeem,-134,2025-12-06 08:28:42,MOCK0005438
PT00006296,U000453,redeem,-434,2025-06-29 03:17:35,MOCK0011320
PT00006297,U003451,order_reward,361,2026-04-26 16:36:49,MOCK0006475
PT00006298,U004446,campaign_reward,350,2025-04-15 11:50:16,MOCK0001923
PT00006299,U001036,order_reward,249,2025-03-27 00:47:04,MOCK0000118
PT00006300,U001375,order_reward,413,2026-04-10 02:14:17,MOCK0008456
PT00006301,U002320,refund_deduct,-509,2026-04-15 21:57:49,MOCK0007272
PT00006302,U004410,campaign_reward,81,2025-03-15 06:44:27,MOCK0007889
PT00006303,U002504,redeem,-642,2025-05-19 19:04:08,MOCK0010197
PT00006304,U002535,campaign_reward,106,2026-07-19 02:05:30,MOCK0007299
PT00006305,U003851,order_reward,108,2025-05-26 00:05:32,MOCK0009399
PT00006306,U001352,refund_deduct,-78,2026-04-16 14:27:23,MOCK0001121
PT00006307,U003185,redeem,-640,2025-10-31 19:50:20,MOCK0009913
PT00006308,U002790,order_reward,198,2026-01-01 14:56:06,MOCK0007375
PT00006309,U002326,order_reward,50,2026-05-04 04:40:06,MOCK0007524
PT00006310,U002156,order_reward,345,2026-02-02 13:24:07,MOCK0005482
PT00006311,U004937,order_reward,390,2025-10-02 20:09:06,MOCK0000680
PT00006312,U001547,order_reward,507,2026-06-27 08:39:35,MOCK0010138
PT00006313,U001792,refund_deduct,-25,2025-08-13 09:23:20,MOCK0001860
PT00006314,U002369,campaign_reward,542,2025-10-24 22:46:46,MOCK0001296
PT00006315,U002729,order_reward,202,2025-02-01 05:55:53,MOCK0003757
PT00006316,U003516,expire,-265,2026-03-05 13:29:38,MOCK0005765
PT00006317,U004940,redeem,-538,2025-08-30 19:08:35,MOCK0004289
PT00006318,U002614,order_reward,523,2025-02-15 15:37:39,MOCK0008656
PT00006319,U002729,campaign_reward,61,2025-09-24 16:59:01,MOCK0009268
PT00006320,U001074,order_reward,493,2025-12-03 18:51:59,MOCK0008890
PT00006321,U002864,order_reward,194,2025-05-06 00:04:17,MOCK0004788
PT00006322,U001817,campaign_reward,293,2026-02-21 02:50:24,MOCK0010249
PT00006323,U002926,order_reward,624,2025-11-24 00:39:05,MOCK0001657
PT00006324,U004946,order_reward,378,2025-10-15 06:08:08,MOCK0010194
PT00006325,U000145,order_reward,66,2026-04-10 07:29:44,MOCK0011400
PT00006326,U004632,order_reward,188,2025-06-19 09:04:18,MOCK0000326
PT00006327,U001225,order_reward,334,2025-11-02 18:58:20,MOCK0000526
PT00006328,U001225,order_reward,483,2025-10-06 02:13:15,MOCK0006453
PT00006329,U000473,order_reward,298,2025-10-21 03:42:23,MOCK0008721
PT00006330,U000309,campaign_reward,629,2026-01-31 12:59:36,MOCK0008647
PT00006331,U000802,campaign_reward,548,2025-07-27 12:28:10,MOCK0001528
PT00006332,U000567,order_reward,778,2025-08-17 22:32:11,MOCK0001237
PT00006333,U001770,order_reward,43,2026-06-06 04:10:20,MOCK0001863
PT00006334,U001061,order_reward,579,2025-12-03 02:27:01,MOCK0007638
PT00006335,U001486,order_reward,674,2025-02-05 19:09:13,MOCK0001428
PT00006336,U001930,redeem,-796,2026-02-10 03:14:06,MOCK0011353
PT00006337,U002792,campaign_reward,136,2026-04-28 01:02:56,MOCK0004410
PT00006338,U001065,redeem,-203,2025-01-07 09:07:28,MOCK0011596
PT00006339,U002346,order_reward,130,2026-08-08 15:22:03,MOCK0011360
PT00006340,U001511,campaign_reward,622,2025-10-31 12:41:08,MOCK0004275
PT00006341,U004233,order_reward,661,2026-04-03 11:56:06,MOCK0008218
PT00006342,U002833,expire,-316,2025-04-29 01:15:05,MOCK0002623
PT00006343,U000459,refund_deduct,-772,2025-08-24 20:47:49,MOCK0007553
PT00006344,U001766,order_reward,25,2025-10-17 14:54:39,MOCK0001479
PT00006345,U001070,order_reward,595,2026-03-26 17:04:24,MOCK0003551
PT00006346,U001607,order_reward,779,2026-02-23 02:42:37,MOCK0003943
PT00006347,U000735,order_reward,431,2025-02-08 18:19:45,MOCK0004495
PT00006348,U001806,campaign_reward,681,2026-06-09 19:49:59,MOCK0008420
PT00006349,U001451,order_reward,50,2026-01-18 19:06:34,MOCK0002334
PT00006350,U001656,order_reward,629,2026-04-28 09:10:59,MOCK0005848
PT00006351,U003070,order_reward,57,2026-03-30 23:54:30,MOCK0002778
PT00006352,U001689,refund_deduct,-667,2025-10-29 16:30:32,MOCK0010851
PT00006353,U001564,order_reward,250,2026-02-04 21:53:07,MOCK0008152
PT00006354,U004856,redeem,-272,2025-05-10 10:06:51,MOCK0003003
PT00006355,U001965,order_reward,238,2026-06-15 18:13:33,MOCK0004704
PT00006356,U001542,redeem,-8,2025-06-03 01:47:06,MOCK0011212
PT00006357,U002430,expire,-191,2025-06-01 09:48:09,MOCK0000121
PT00006358,U004532,campaign_reward,470,2025-11-26 10:30:40,MOCK0007141
PT00006359,U004057,order_reward,671,2025-01-01 22:21:04,MOCK0001845
PT00006360,U000987,campaign_reward,117,2025-12-18 22:08:05,MOCK0001130
PT00006361,U000433,order_reward,712,2025-03-04 14:18:49,MOCK0003788
PT00006362,U001795,expire,-12,2026-01-11 02:18:07,MOCK0002953
PT00006363,U002604,order_reward,215,2025-03-12 13:47:46,MOCK0011535
PT00006364,U000257,order_reward,258,2026-05-21 13:51:27,MOCK0007029
PT00006365,U002160,order_reward,148,2026-03-13 15:39:40,MOCK0011516
PT00006366,U000376,campaign_reward,607,2025-02-28 00:43:39,MOCK0002810
PT00006367,U001707,campaign_reward,774,2025-01-05 14:40:07,MOCK0000641
PT00006368,U003443,order_reward,590,2026-05-09 05:49:58,MOCK0002168
PT00006369,U000335,refund_deduct,-361,2025-09-02 22:32:48,MOCK0000099
PT00006370,U001419,refund_deduct,-763,2025-06-30 02:55:44,MOCK0001035
PT00006371,U001246,expire,-124,2026-01-24 04:16:14,MOCK0010708
PT00006372,U001979,order_reward,535,2025-03-25 23:13:23,MOCK0000568
PT00006373,U001506,order_reward,122,2026-01-14 10:27:56,MOCK0007199
PT00006374,U000490,campaign_reward,273,2025-12-31 13:09:08,MOCK0005348
PT00006375,U002390,order_reward,137,2026-03-08 20:42:34,MOCK0003897
PT00006376,U001909,order_reward,584,2026-04-19 00:27:33,MOCK0007220
PT00006377,U002153,refund_deduct,-662,2025-01-31 07:02:13,MOCK0004374
PT00006378,U004145,campaign_reward,692,2026-06-20 09:59:25,MOCK0001349
PT00006379,U002423,expire,-747,2025-03-04 11:38:26,MOCK0000466
PT00006380,U003441,refund_deduct,-374,2026-05-06 11:08:38,MOCK0003968
PT00006381,U003772,order_reward,795,2025-08-22 17:36:31,MOCK0007563
PT00006382,U000461,campaign_reward,71,2026-07-25 22:36:14,MOCK0002586
PT00006383,U001183,redeem,-268,2026-05-23 02:00:58,MOCK0007571
PT00006384,U004165,expire,-340,2026-04-29 04:07:16,MOCK0004260
PT00006385,U002250,campaign_reward,501,2026-03-13 04:27:47,MOCK0011934
PT00006386,U000816,redeem,-280,2026-06-21 02:09:50,MOCK0003397
PT00006387,U000131,order_reward,508,2025-06-27 13:32:43,MOCK0009844
PT00006388,U004866,order_reward,760,2025-07-28 10:59:57,MOCK0011846
PT00006389,U004748,order_reward,318,2025-10-05 21:08:11,MOCK0003058
PT00006390,U003712,refund_deduct,-718,2026-02-06 06:03:36,MOCK0000659
PT00006391,U000745,redeem,-523,2025-01-11 22:13:21,MOCK0003796
PT00006392,U002602,refund_deduct,-514,2026-02-02 19:46:14,MOCK0010148
PT00006393,U003334,campaign_reward,557,2026-07-25 23:19:37,MOCK0007663
PT00006394,U003832,order_reward,539,2026-02-15 22:48:34,MOCK0000094
PT00006395,U003791,order_reward,511,2025-11-27 20:41:57,MOCK0007016
PT00006396,U003868,redeem,-654,2026-04-04 08:10:23,MOCK0003468
PT00006397,U000150,order_reward,59,2026-06-05 10:04:10,MOCK0009114
PT00006398,U001127,order_reward,278,2025-06-25 01:14:54,MOCK0002605
PT00006399,U000631,refund_deduct,-387,2026-04-05 05:30:08,MOCK0009501
PT00006400,U000126,order_reward,619,2025-04-05 09:12:47,MOCK0003187
PT00006401,U004902,order_reward,300,2026-03-07 21:28:23,MOCK0001619
PT00006402,U001953,order_reward,792,2026-03-30 11:41:09,MOCK0002048
PT00006403,U003005,order_reward,626,2026-07-31 00:53:41,MOCK0010991
PT00006404,U004434,campaign_reward,588,2025-01-15 00:03:56,MOCK0003989
PT00006405,U004709,campaign_reward,730,2025-02-02 03:29:54,MOCK0006207
PT00006406,U002415,refund_deduct,-438,2025-10-16 12:41:46,MOCK0009147
PT00006407,U001984,order_reward,90,2025-12-07 08:11:58,MOCK0005932
PT00006408,U001365,campaign_reward,668,2025-04-17 10:39:18,MOCK0004605
PT00006409,U004335,order_reward,132,2026-04-19 11:17:45,MOCK0007326
PT00006410,U000550,order_reward,742,2025-06-12 21:32:16,MOCK0009922
PT00006411,U000251,campaign_reward,81,2026-04-02 23:06:53,MOCK0005154
PT00006412,U000126,campaign_reward,245,2025-04-17 10:37:14,MOCK0008710
PT00006413,U001712,order_reward,204,2025-10-31 16:37:25,MOCK0004523
PT00006414,U001140,redeem,-28,2025-02-17 00:25:57,MOCK0004296
PT00006415,U001968,redeem,-135,2025-06-02 00:57:09,MOCK0004935
PT00006416,U003820,order_reward,131,2025-01-23 00:35:08,MOCK0000891
PT00006417,U001892,order_reward,353,2026-05-11 09:36:57,MOCK0003869
PT00006418,U002879,expire,-778,2026-04-02 05:11:33,MOCK0009458
PT00006419,U004759,order_reward,623,2026-07-28 13:15:53,MOCK0007004
PT00006420,U001691,campaign_reward,431,2025-05-02 02:28:49,MOCK0008991
PT00006421,U003992,order_reward,720,2026-01-04 01:01:10,MOCK0009452
PT00006422,U004436,redeem,-607,2026-01-28 14:12:30,MOCK0000589
PT00006423,U002096,redeem,-315,2025-09-28 03:27:27,MOCK0011641
PT00006424,U000260,campaign_reward,364,2026-03-15 04:23:32,MOCK0009555
PT00006425,U003923,refund_deduct,-357,2026-04-05 23:43:27,MOCK0001012
PT00006426,U004263,order_reward,481,2026-06-15 18:15:42,MOCK0002038
PT00006427,U003402,order_reward,771,2026-05-05 09:45:43,MOCK0010088
PT00006428,U000197,order_reward,103,2025-04-06 15:06:14,MOCK0005454
PT00006429,U003412,order_reward,242,2025-03-12 08:21:24,MOCK0007866
PT00006430,U004930,redeem,-368,2025-12-15 15:32:09,MOCK0011453
PT00006431,U003568,order_reward,713,2025-02-09 03:39:55,MOCK0001000
PT00006432,U002254,refund_deduct,-20,2026-04-29 07:13:15,MOCK0005557
PT00006433,U003182,redeem,-531,2025-04-19 05:01:48,MOCK0004300
PT00006434,U001896,expire,-262,2025-09-18 18:42:41,MOCK0004399
PT00006435,U002537,redeem,-53,2025-01-31 22:39:36,MOCK0009808
PT00006436,U004624,redeem,-315,2026-02-19 07:08:30,MOCK0005894
PT00006437,U004805,order_reward,600,2025-10-26 12:54:27,MOCK0002644
PT00006438,U003275,refund_deduct,-464,2025-05-13 00:21:23,MOCK0004768
PT00006439,U001878,campaign_reward,396,2025-04-17 11:37:18,MOCK0003145
PT00006440,U000971,order_reward,64,2026-04-18 22:46:13,MOCK0004838
