order_item_id,order_id,product_id,sku_id,quantity,unit_price,discount_amount,paid_amount,cost_amount
OI000008775,O00005166,P000099,SKU0000198,1,1112.33,35.04,1077.29,691.03
OI000008776,O00005166,P001379,SKU0002758,1,1560.16,229.27,1330.89,1026.99
OI000008777,O00005166,P001299,SKU0002598,1,2774.93,301.21,2473.72,1576.46
OI000008778,O00005167,P001004,SKU0002007,1,2626.18,108.81,2517.37,1271.58
OI000008779,O00005168,P000243,SKU0000485,2,1929.26,514.05,3344.47,2188.08
OI000008780,O00005169,P001353,SKU0002705,1,1944.77,61.5,1883.27,1295.15
OI000008781,O00005169,P000633,SKU0001265,1,229.84,23.49,206.35,146.48
OI000008782,O00005170,P001247,SKU0002494,2,1821.97,374.03,3269.91,2191.8
OI000008783,O00005170,P000927,SKU0001853,3,117.38,27.02,325.12,178.32
OI000008784,O00005171,P001258,SKU0002515,3,1224.94,192.96,3481.86,2150.1
OI000008785,O00005171,P000538,SKU0001076,1,1434.71,250.91,1183.8,725.02
OI000008786,O00005172,P000382,SKU0000763,1,1771.61,304.95,1466.66,1410.15
OI000008787,O00005173,P000210,SKU0000420,1,3045.65,96.78,2948.87,2168.67
OI000008788,O00005174,P000830,SKU0001659,2,1929.79,470.29,3389.29,3072.64
OI000008789,O00005175,P000063,SKU0000125,1,903.2,112.73,790.47,698.25
OI000008790,O00005175,P000303,SKU0000606,1,555.75,14.4,541.35,278.6
OI000008791,O00005175,P001183,SKU0002365,1,1753.21,34.59,1718.62,1159.4
OI000008792,O00005176,P000518,SKU0001035,1,2973.25,222.44,2750.81,1750.34
OI000008793,O00005177,P000004,SKU0000007,1,882.8,148.08,734.72,598.94
OI000008794,O00005177,P000484,SKU0000968,1,1389.0,12.44,1376.56,798.29
OI000008795,O00005177,P000884,SKU0001767,1,2670.62,453.7,2216.92,1866.1
OI000008796,O00005177,P001444,SKU0002887,1,2813.46,216.15,2597.31,1614.23
OI000008797,O00005178,P000466,SKU0000931,1,2993.21,399.5,2593.71,2340.33
OI000008798,O00005178,P001266,SKU0002532,1,1329.71,215.12,1114.59,892.4
OI000008799,O00005178,P000786,SKU0001572,2,2697.11,843.35,4550.87,3722.68
OI000008800,O00005178,P001426,SKU0002851,1,2022.46,279.02,1743.44,1599.3
OI000008801,O00005179,P000074,SKU0000147,1,198.36,19.94,178.42,115.86
OI000008802,O00005179,P000954,SKU0001907,1,388.31,57.13,331.18,286.38
OI000008803,O00005180,P000580,SKU0001160,2,3330.94,151.54,6510.34,4108.88
OI000008804,O00005181,P000282,SKU0000564,2,2625.52,856.07,4394.97,3729.78
OI000008805,O00005182,P000895,SKU0001789,1,197.29,13.08,184.21,145.71
OI000008806,O00005182,P000255,SKU0000510,1,3059.0,458.74,2600.26,1610.13
OI000008807,O00005183,P000361,SKU0000722,2,995.93,77.09,1914.77,1207.4
OI000008808,O00005184,P001484,SKU0002967,1,3473.54,481.44,2992.1,2079.17
OI000008809,O00005185,P000021,SKU0000042,2,1498.57,42.11,2955.03,1980.18
OI000008810,O00005186,P000860,SKU0001719,1,1272.02,197.51,1074.51,849.24
OI000008811,O00005186,P000060,SKU0000119,1,2904.14,243.6,2660.54,1555.06
OI000008812,O00005187,P000996,SKU0001991,1,3329.83,320.97,3008.86,2175.68
OI000008813,O00005187,P001076,SKU0002151,1,443.01,6.02,436.99,255.47
OI000008814,O00005188,P000967,SKU0001933,1,1142.68,35.71,1106.97,646.2
OI000008815,O00005189,P000520,SKU0001040,2,2461.62,752.96,4170.28,3594.0
OI000008816,O00005189,P001480,SKU0002959,1,3290.55,72.26,3218.29,2535.59
OI000008817,O00005190,P000982,SKU0001964,1,1254.7,39.38,1215.32,779.69
OI000008818,O00005191,P000959,SKU0001918,1,1119.91,100.76,1019.15,821.71
OI000008819,O00005192,P001019,SKU0002037,1,2104.15,47.64,2056.51,1587.91
OI000008820,O00005193,P001227,SKU0002453,1,106.01,3.4,102.61,57.43
OI000008821,O00005194,P001084,SKU0002168,2,1455.12,81.28,2828.96,1859.82
OI000008822,O00005195,P000721,SKU0001441,1,68.28,2.92,65.36,47.8
OI000008823,O00005196,P001295,SKU0002590,1,3131.39,429.13,2702.26,2113.41
OI000008824,O00005196,P001055,SKU0002109,3,2372.87,57.22,7061.39,5346.18
OI000008825,O00005197,P001122,SKU0002243,2,2116.72,571.78,3661.66,2537.3
OI000008826,O00005197,P000802,SKU0001604,1,1899.22,298.26,1600.96,1320.14
OI000008827,O00005198,P000004,SKU0000008,1,800.06,23.93,776.13,462.73
OI000008828,O00005198,P000324,SKU0000647,1,1531.88,127.93,1403.95,1160.81
OI000008829,O00005199,P001404,SKU0002807,1,2375.46,232.23,2143.23,1533.65
OI000008830,O00005200,P000644,SKU0001287,1,2189.7,203.75,1985.95,1453.84
OI000008831,O00005200,P000644,SKU0001288,1,2302.63,34.77,2267.86,1425.17
OI000008832,O00005201,P000944,SKU0001887,2,402.9,34.41,771.39,523.16
OI000008833,O00005202,P000734,SKU0001468,2,1214.57,116.73,2312.41,1817.48
OI000008834,O00005203,P000368,SKU0000736,3,1022.76,410.7,2657.58,2105.49
OI000008835,O00005204,P000945,SKU0001890,1,774.59,51.97,722.62,417.62
OI000008836,O00005205,P000133,SKU0000266,2,2138.4,634.13,3642.67,2541.44
OI000008837,O00005205,P001413,SKU0002825,1,2691.69,6.62,2685.07,2123.65
OI000008838,O00005205,P001253,SKU0002506,1,2396.17,178.19,2217.98,1272.73
OI000008839,O00005206,P000090,SKU0000179,3,1111.02,152.22,3180.84,2285.64
OI000008840,O00005207,P001146,SKU0002292,1,71.08,7.56,63.52,42.17
OI000008841,O00005208,P000949,SKU0001897,1,180.82,4.55,176.27,91.29
OI000008842,O00005209,P000025,SKU0000050,1,1283.95,8.89,1275.06,660.36
OI000008843,O00005209,P001305,SKU0002610,2,830.54,141.11,1519.97,1030.0
OI000008844,O00005210,P000678,SKU0001355,1,1479.82,251.54,1228.28,776.05
OI000008845,O00005210,P000358,SKU0000715,1,1376.05,167.57,1208.48,742.96
OI000008846,O00005211,P001111,SKU0002222,1,1489.7,29.04,1460.66,1029.23
OI000008847,O00005212,P001419,SKU0002838,1,3138.19,499.66,2638.53,2413.52
OI000008848,O00005213,P000098,SKU0000196,1,631.19,77.85,553.34,472.89
OI000008849,O00005214,P001313,SKU0002625,1,768.92,13.73,755.19,608.61
OI000008850,O00005214,P001313,SKU0002625,1,766.21,79.0,687.21,608.61
OI000008851,O00005215,P000996,SKU0001992,2,3368.52,1041.64,5695.4,3340.48
OI000008852,O00005215,P000196,SKU0000392,1,938.95,16.93,922.02,496.91
OI000008853,O00005215,P000196,SKU0000391,1,928.18,64.21,863.97,608.78
OI000008854,O00005215,P001076,SKU0002152,4,410.14,127.76,1512.8,1237.56
OI000008855,O00005216,P000559,SKU0001117,1,1862.06,143.5,1718.56,930.78
OI000008856,O00005216,P000639,SKU0001278,1,2759.53,319.91,2439.62,2102.08
OI000008857,O00005216,P000959,SKU0001917,2,1094.04,286.63,1901.45,1187.52
OI000008858,O00005217,P000986,SKU0001971,1,921.46,97.53,823.93,656.74
OI000008859,O00005218,P001455,SKU0002909,1,2600.33,121.58,2478.75,1595.1
OI000008860,O00005218,P000015,SKU0000029,1,1133.96,50.59,1083.37,735.09
OI000008861,O00005219,P001150,SKU0002300,1,307.11,45.69,261.42,161.26
OI000008862,O00005219,P001470,SKU0002939,2,1407.2,80.1,2734.3,1679.44
OI000008863,O00005220,P000311,SKU0000621,1,3329.43,233.69,3095.74,2410.92
OI000008864,O00005221,P001087,SKU0002173,1,692.23,3.12,689.11,476.79
OI000008865,O00005222,P000038,SKU0000075,1,2440.32,177.61,2262.71,1589.32
OI000008866,O00005222,P001238,SKU0002476,1,1895.48,320.24,1575.24,1355.48
OI000008867,O00005223,P001421,SKU0002841,1,2569.26,310.79,2258.47,1912.42
OI000008868,O00005223,P001261,SKU0002522,2,2753.48,77.4,5429.56,3883.54
OI000008869,O00005224,P000264,SKU0000528,2,612.43,153.37,1071.49,814.98
OI000008870,O00005225,P000896,SKU0001791,1,1571.06,103.42,1467.64,972.45
OI000008871,O00005225,P000336,SKU0000671,2,624.67,105.34,1144.0,980.18
OI000008872,O00005225,P000736,SKU0001471,1,2936.85,146.69,2790.16,1437.98
OI000008873,O00005226,P000351,SKU0000701,1,2246.36,389.78,1856.58,1710.71
OI000008874,O00005227,P000956,SKU0001912,1,1143.82,66.15,1077.67,734.97
OI000008875,O00005227,P000396,SKU0000792,2,3458.14,704.04,6212.24,4566.16
OI000008876,O00005228,P000627,SKU0001254,1,1291.28,142.22,1149.06,705.73
OI000008877,O00005228,P001107,SKU0002214,1,998.27,146.31,851.96,767.69
OI000008878,O00005229,P001352,SKU0002703,3,349.86,22.59,1026.99,601.74
OI000008879,O00005230,P000096,SKU0000191,3,894.54,84.05,2599.57,2091.63
OI000008880,O00005230,P001296,SKU0002592,1,1587.64,32.78,1554.86,1162.64
OI000008881,O00005231,P000248,SKU0000496,1,2256.23,184.81,2071.42,1803.43
OI000008882,O00005232,P001264,SKU0002528,1,432.03,20.64,411.39,324.62
OI000008883,O00005232,P000544,SKU0001087,1,404.05,16.21,387.84,242.72
OI000008884,O00005233,P001298,SKU0002595,1,2458.22,352.88,2105.34,1724.43
OI000008885,O00005233,P001058,SKU0002115,1,2452.31,19.29,2433.02,1486.17
OI000008886,O00005234,P001444,SKU0002888,1,3009.68,249.79,2759.89,1820.03
OI000008887,O00005235,P001222,SKU0002444,1,595.2,57.53,537.67,437.74
OI000008888,O00005236,P001004,SKU0002008,1,3174.92,4.87,3170.05,2074.42
OI000008889,O00005236,P001084,SKU0002167,1,1234.96,131.15,1103.81,789.51
OI000008890,O00005237,P001290,SKU0002580,1,1555.85,119.03,1436.82,1146.6
OI000008891,O00005238,P000397,SKU0000794,1,2912.73,387.56,2525.17,1450.59
OI000008892,O00005238,P000877,SKU0001753,1,2456.52,340.44,2116.08,1337.48
OI000008893,O00005239,P000261,SKU0000521,1,427.14,76.83,350.31,226.33
OI000008894,O00005239,P001381,SKU0002762,1,2396.89,94.07,2302.82,1465.63
OI000008895,O00005240,P000212,SKU0000423,1,2008.28,170.41,1837.87,1515.18
OI000008896,O00005241,P000622,SKU0001243,1,477.21,57.71,419.5,317.1
OI000008897,O00005242,P001020,SKU0002039,3,2761.03,10.04,8273.05,5516.22
OI000008898,O00005243,P000138,SKU0000275,1,1986.46,14.88,1971.58,1311.12
OI000008899,O00005243,P000858,SKU0001715,1,1833.23,196.68,1636.55,1372.99
OI000008900,O00005243,P000538,SKU0001076,1,1442.49,124.55,1317.94,725.02
OI000008901,O00005244,P000224,SKU0000447,1,2358.25,267.02,2091.23,1273.8
OI000008902,O00005245,P001328,SKU0002655,1,1685.84,247.62,1438.22,1138.03
OI000008903,O00005245,P000528,SKU0001056,1,1528.4,238.12,1290.28,1157.02
OI000008904,O00005246,P000312,SKU0000624,1,210.17,32.49,177.68,149.84
OI000008905,O00005246,P000312,SKU0000624,1,199.26,15.99,183.27,149.84
OI000008906,O00005247,P000494,SKU0000988,1,1396.63,74.65,1321.98,706.65
OI000008907,O00005247,P000094,SKU0000187,4,552.11,184.15,2024.29,1257.12
OI000008908,O00005248,P000722,SKU0001443,1,1216.74,81.42,1135.32,763.64
OI000008909,O00005248,P000722,SKU0001444,1,1413.17,19.61,1393.56,759.68
OI000008910,O00005249,P001496,SKU0002992,1,693.6,14.96,678.64,474.92
OI000008911,O00005250,P001345,SKU0002689,1,1356.25,190.36,1165.89,795.56
OI000008912,O00005250,P001105,SKU0002210,1,2515.26,325.33,2189.93,2015.79
OI000008913,O00005251,P000183,SKU0000366,1,2341.89,187.26,2154.63,1382.85
OI000008914,O00005251,P000823,SKU0001645,1,1387.8,181.52,1206.28,786.82
OI000008915,O00005252,P000608,SKU0001216,2,2369.68,292.04,4447.32,3616.84
OI000008916,O00005253,P000131,SKU0000261,1,1979.2,259.32,1719.88,1152.15
OI000008917,O00005253,P000451,SKU0000902,1,3242.27,260.11,2982.16,2021.68
OI000008918,O00005254,P000276,SKU0000552,2,2000.67,563.2,3438.14,2953.3
OI000008919,O00005254,P000516,SKU0001031,1,1108.29,63.36,1044.93,657.09
OI000008920,O00005255,P000020,SKU0000040,1,2534.54,392.77,2141.77,1639.92
OI000008921,O00005256,P001436,SKU0002871,1,275.73,39.82,235.91,199.85
OI000008922,O00005257,P001023,SKU0002045,1,429.93,1.37,428.56,315.84
OI000008923,O00005258,P000277,SKU0000553,1,2260.8,110.21,2150.59,1538.63
OI000008924,O00005258,P000677,SKU0001353,1,2286.84,288.48,1998.36,1638.69
OI000008925,O00005258,P000117,SKU0000233,1,1925.0,162.07,1762.93,1141.4
OI000008926,O00005259,P001494,SKU0002987,1,1556.38,181.32,1375.06,1072.35
OI000008927,O00005260,P001440,SKU0002879,1,1462.1,163.18,1298.92,773.74
OI000008928,O00005261,P000774,SKU0001548,3,2291.04,69.69,6803.43,3731.94
OI000008929,O00005262,P000927,SKU0001854,1,111.82,10.45,101.37,79.84
OI000008930,O00005262,P001407,SKU0002813,1,589.86,96.73,493.13,421.76
OI000008931,O00005262,P000127,SKU0000253,1,117.24,0.78,116.46,86.18
OI000008932,O00005263,P000155,SKU0000310,1,2074.47,187.26,1887.21,1509.78
OI000008933,O00005264,P000794,SKU0001588,1,1873.43,256.52,1616.91,1235.01
OI000008934,O00005265,P001142,SKU0002284,1,3621.78,149.19,3472.59,1931.3
OI000008935,O00005266,P000438,SKU0000875,1,93.91,4.72,89.19,70.28
OI000008936,O00005266,P001158,SKU0002315,1,2679.49,119.09,2560.4,1720.01
OI000008937,O00005267,P000412,SKU0000824,1,435.01,18.39,416.62,234.48
OI000008938,O00005268,P000764,SKU0001527,1,2291.67,141.12,2150.55,1126.58
OI000008939,O00005268,P000604,SKU0001208,1,1720.87,63.19,1657.68,1081.52
OI000008940,O00005269,P001452,SKU0002903,2,1562.88,395.9,2729.86,1728.42
OI000008941,O00005270,P000124,SKU0000248,2,862.83,190.0,1535.66,1126.96
OI000008942,O00005270,P001484,SKU0002967,1,3331.37,127.6,3203.77,2079.17
OI000008943,O00005270,P000124,SKU0000247,1,870.36,149.68,720.68,629.43
OI000008944,O00005271,P001351,SKU0002701,1,2972.22,361.98,2610.24,1502.06
OI000008945,O00005271,P000631,SKU0001261,1,875.64,23.44,852.2,465.05
OI000008946,O00005271,P000071,SKU0000142,2,2679.47,365.48,4993.46,3497.1
OI000008947,O00005272,P001368,SKU0002736,2,287.17,68.94,505.4,345.28
OI000008948,O00005272,P000888,SKU0001775,1,1857.57,153.49,1704.08,1183.94
OI000008949,O00005273,P000266,SKU0000531,2,394.98,71.02,718.94,492.0
OI000008950,O00005274,P000847,SKU0001694,1,3222.98,96.45,3126.53,2337.95
OI000008951,O00005274,P000127,SKU0000254,2,111.02,32.7,189.34,166.12
OI000008952,O00005275,P001180,SKU0002359,1,1631.9,5.94,1625.96,895.2
OI000008953,O00005276,P000980,SKU0001960,1,1185.0,145.06,1039.94,619.06
OI000008954,O00005277,P000291,SKU0000582,3,840.2,410.02,2110.58,1949.82
OI000008955,O00005278,P000723,SKU0001446,1,1141.53,144.09,997.44,729.78
OI000008956,O00005279,P000453,SKU0000906,1,402.69,11.15,391.54,283.49
OI000008957,O00005279,P000773,SKU0001545,1,1462.39,74.63,1387.76,1056.69
OI000008958,O00005280,P001146,SKU0002291,1,80.44,7.94,72.5,59.36
OI000008959,O00005281,P000590,SKU0001180,1,655.34,70.23,585.11,384.33
OI000008960,O00005282,P000625,SKU0001249,2,895.22,247.11,1543.33,1179.46
OI000008961,O00005283,P000196,SKU0000392,1,923.7,150.05,773.65,496.91
OI000008962,O00005283,P000676,SKU0001351,2,541.53,23.3,1059.76,563.9
OI000008963,O00005283,P000276,SKU0000552,1,2059.38,328.73,1730.65,1476.65
OI000008964,O00005284,P001015,SKU0002029,1,1207.54,108.6,1098.94,799.52
OI000008965,O00005285,P001461,SKU0002922,1,3050.03,492.0,2558.03,2236.75
OI000008966,O00005286,P000432,SKU0000863,1,585.14,82.46,502.68,295.87
OI000008967,O00005287,P000838,SKU0001676,3,1271.1,439.04,3374.26,2422.71
OI000008968,O00005287,P000198,SKU0000395,4,983.21,374.27,3558.57,2352.4
OI000008969,O00005288,P000248,SKU0000495,2,2561.01,233.37,4888.65,3268.44
OI000008970,O00005289,P000939,SKU0001878,1,69.86,4.56,65.3,52.77
OI000008971,O00005289,P000299,SKU0000598,2,2117.59,227.79,4007.39,3007.0
OI000008972,O00005289,P001419,SKU0002838,1,3172.45,263.15,2909.3,2413.52
OI000008973,O00005290,P001228,SKU0002456,1,1121.11,154.18,966.93,675.99
OI000008974,O00005290,P001068,SKU0002135,4,2511.61,202.47,9843.97,6342.48
OI000008975,O00005291,P001208,SKU0002415,2,72.46,15.98,128.94,105.36
OI000008976,O00005291,P000248,SKU0000495,1,2445.51,117.5,2328.01,1634.22
OI000008977,O00005292,P001394,SKU0002788,1,292.8,5.35,287.45,210.13
OI000008978,O00005293,P001305,SKU0002610,1,844.46,126.97,717.49,515.0
OI000008979,O00005294,P000903,SKU0001805,1,2916.91,121.14,2795.77,1846.42
OI000008980,O00005295,P000536,SKU0001072,2,2864.41,108.26,5620.56,3505.14
OI000008981,O00005295,P000936,SKU0001871,1,2609.64,357.2,2252.44,1789.17
OI000008982,O00005296,P001221,SKU0002441,1,353.55,6.72,346.83,172.93
OI000008983,O00005297,P000996,SKU0001991,1,3130.74,129.38,3001.36,2175.68
OI000008984,O00005297,P000276,SKU0000551,1,2053.6,59.61,1993.99,1642.93
OI000008985,O00005298,P001442,SKU0002884,1,970.66,22.95,947.71,520.65
OI000008986,O00005299,P001444,SKU0002887,2,2751.26,139.46,5363.06,3228.46
OI000008987,O00005300,P000396,SKU0000791,2,3230.06,844.6,5615.52,5235.5
OI000008988,O00005300,P000236,SKU0000471,1,3078.92,469.9,2609.02,1661.88
OI000008989,O00005300,P000476,SKU0000951,1,2659.4,278.85,2380.55,1845.41
OI000008990,O00005301,P000029,SKU0000058,1,251.2,22.61,228.59,143.04
OI000008991,O00005302,P000049,SKU0000097,1,1467.98,56.2,1411.78,821.14
OI000008992,O00005302,P001409,SKU0002817,1,1889.33,7.86,1881.47,1226.03
OI000008993,O00005303,P000991,SKU0001981,1,2724.83,257.67,2467.16,2088.28
OI000008994,O00005304,P000572,SKU0001143,1,1894.7,76.64,1818.06,1089.22
OI000008995,O00005304,P000092,SKU0000184,2,2663.52,263.75,5063.29,2838.98
OI000008996,O00005305,P000251,SKU0000501,1,2662.08,420.95,2241.13,2107.78
OI000008997,O00005306,P000233,SKU0000465,1,2615.42,404.43,2210.99,1806.41
OI000008998,O00005306,P000553,SKU0001105,1,2217.82,170.29,2047.53,1206.42
OI000008999,O00005307,P001410,SKU0002820,2,3162.18,836.59,5487.77,3214.9
OI000009000,O00005308,P000800,SKU0001599,3,143.92,22.7,409.06,237.24
OI000009001,O00005309,P000681,SKU0001361,1,1668.36,152.71,1515.65,920.2
OI000009002,O00005310,P000277,SKU0000553,1,2253.64,255.26,1998.38,1538.63
OI000009003,O00005310,P000037,SKU0000074,4,48.86,15.55,179.89,142.96
OI000009004,O00005310,P000117,SKU0000233,1,1828.34,70.93,1757.41,1141.4
OI000009005,O00005311,P000524,SKU0001048,1,1865.27,292.0,1573.27,1410.13
OI000009006,O00005312,P000222,SKU0000443,4,375.84,89.02,1414.34,861.04
OI000009007,O00005313,P000188,SKU0000376,2,2353.15,415.64,4290.66,2649.44
OI000009008,O00005314,P000983,SKU0001966,1,2207.15,13.44,2193.71,1608.89
OI000009009,O00005315,P000033,SKU0000066,1,397.75,52.28,345.47,302.02
OI000009010,O00005316,P001382,SKU0002764,1,1426.04,155.63,1270.41,847.02
OI000009011,O00005316,P000262,SKU0000524,1,517.97,76.68,441.29,323.86
OI000009012,O00005317,P000227,SKU0000454,1,505.04,10.54,494.5,393.67
OI000009013,O00005318,P000680,SKU0001360,1,1969.54,169.06,1800.48,1540.98
OI000009014,O00005318,P000360,SKU0000719,1,3305.43,495.94,2809.49,2122.72
OI000009015,O00005319,P000071,SKU0000141,1,2334.37,133.62,2200.75,1788.52
OI000009016,O00005320,P001478,SKU0002955,1,571.56,3.55,568.01,333.96
OI000009017,O00005320,P000998,SKU0001995,1,1657.63,45.7,1611.93,1217.64
OI000009018,O00005321,P000790,SKU0001580,4,1139.05,225.62,4330.58,3519.64
OI000009019,O00005322,P001027,SKU0002054,1,342.99,36.83,306.16,171.07
OI000009020,O00005323,P000541,SKU0001081,1,2741.06,174.15,2566.91,2080.57
OI000009021,O00005324,P000781,SKU0001562,1,123.05,6.42,116.63,94.81
OI000009022,O00005325,P001324,SKU0002647,2,2892.67,287.11,5498.23,2869.68
OI000009023,O00005326,P000786,SKU0001571,1,2431.89,161.07,2270.82,1823.73
OI000009024,O00005327,P000560,SKU0001119,1,2154.33,2.64,2151.69,1483.57
OI000009025,O00005327,P000320,SKU0000640,1,135.9,24.07,111.83,84.87
OI000009026,O00005327,P000160,SKU0000319,1,1209.06,20.3,1188.76,874.59
OI000009027,O00005328,P001069,SKU0002138,2,81.94,15.21,148.67,109.96
OI000009028,O00005329,P001467,SKU0002933,1,3109.23,70.79,3038.44,1788.62
OI000009029,O00005330,P000617,SKU0001233,1,2140.58,313.77,1826.81,1256.44
OI000009030,O00005331,P000626,SKU0001251,2,326.98,47.49,606.47,486.3
OI000009031,O00005332,P001354,SKU0002708,1,2707.82,463.48,2244.34,1965.41
OI000009032,O00005332,P000634,SKU0001267,1,1412.63,108.79,1303.84,724.6
OI000009033,O00005332,P001274,SKU0002547,1,2593.24,440.49,2152.75,1626.73
OI000009034,O00005332,P001114,SKU0002228,1,3205.51,377.4,2828.11,2058.69
OI000009035,O00005333,P000490,SKU0000980,1,2717.45,431.14,2286.31,1976.67
OI000009036,O00005334,P000708,SKU0001415,1,1606.59,49.2,1557.39,1184.43
OI000009037,O00005335,P000096,SKU0000192,1,931.46,28.02,903.44,541.61
OI000009038,O00005335,P000576,SKU0001151,1,725.15,4.74,720.41,383.71
OI000009039,O00005336,P000844,SKU0001687,1,130.5,21.98,108.52,101.61
OI000009040,O00005337,P001399,SKU0002798,1,1659.08,208.76,1450.32,878.83
OI000009041,O00005337,P000599,SKU0001198,1,1651.53,142.75,1508.78,970.7
OI000009042,O00005338,P001402,SKU0002803,1,2824.5,445.9,2378.6,2157.15
OI000009043,O00005339,P000927,SKU0001853,1,123.87,20.52,103.35,59.44
OI000009044,O00005340,P000538,SKU0001076,1,1475.17,217.87,1257.3,725.02
OI000009045,O00005340,P000618,SKU0001235,1,650.8,43.73,607.07,377.51
OI000009046,O00005341,P000864,SKU0001728,1,690.49,113.32,577.17,375.53
OI000009047,O00005342,P000044,SKU0000087,2,2949.14,70.8,5827.48,3045.46
OI000009048,O00005342,P000764,SKU0001528,2,2519.18,251.89,4786.47,2463.6
OI000009049,O00005342,P001324,SKU0002647,3,2992.0,946.1,8029.9,4304.52
OI000009050,O00005342,P001244,SKU0002487,1,1017.11,138.24,878.87,775.89
OI000009051,O00005343,P001362,SKU0002724,1,2909.69,490.7,2418.99,2301.96
OI000009052,O00005344,P001021,SKU0002042,1,1127.59,53.79,1073.8,685.66
OI000009053,O00005345,P000196,SKU0000392,1,902.75,32.88,869.87,496.91
OI000009054,O00005345,P001076,SKU0002152,1,403.92,18.61,385.31,309.39
OI000009055,O00005345,P000596,SKU0001192,1,151.74,17.78,133.96,99.86
OI000009056,O00005345,P000516,SKU0001031,1,1108.74,60.1,1048.64,657.09
OI000009057,O00005346,P000193,SKU0000386,1,1471.06,123.76,1347.3,1006.53
OI000009058,O00005346,P000833,SKU0001666,2,456.32,137.14,775.5,597.06
OI000009059,O00005347,P001038,SKU0002076,1,378.29,13.02,365.27,220.72
OI000009060,O00005348,P001356,SKU0002712,2,626.54,4.03,1249.05,732.6
OI000009061,O00005349,P000841,SKU0001681,1,2405.88,68.62,2337.26,1780.47
OI000009062,O00005349,P000841,SKU0001682,3,2030.82,834.78,5257.68,3940.74
OI000009063,O00005350,P000883,SKU0001765,1,497.02,46.28,450.74,282.29
OI000009064,O00005351,P000781,SKU0001562,2,120.9,26.06,215.74,189.62
OI000009065,O00005352,P000102,SKU0000203,1,1669.38,259.24,1410.14,977.76
OI000009066,O00005352,P000822,SKU0001644,1,1347.71,177.69,1170.02,887.28
OI000009067,O00005353,P001044,SKU0002087,3,710.35,202.91,1928.14,1300.5
OI000009068,O00005354,P000533,SKU0001066,1,1699.55,94.88,1604.67,885.14
