receipt_id,coupon_id,user_id,received_at,receipt_status,source
CR00004691,CP00172,U001570,2026-02-20 15:55:49,expired,campaign
CR00004692,CP00013,U000673,2026-08-14 16:10:58,used,member_center
CR00004693,CP00045,U004326,2026-08-10 17:03:50,used,member_center
CR00004694,CP00101,U003451,2025-05-29 12:12:29,used,push
CR00004695,CP00121,U002832,2026-04-09 01:56:59,unused,campaign
CR00004696,CP00009,U000400,2025-06-15 13:29:08,used,new_user
CR00004697,CP00170,U002138,2025-06-10 08:33:16,unused,new_user
CR00004698,CP00022,U003609,2026-03-24 10:02:52,unused,push
CR00004699,CP00019,U000425,2026-05-03 18:27:15,expired,push
CR00004700,CP00175,U002370,2026-08-14 11:55:40,used,member_center
CR00004701,CP00153,U004492,2025-08-17 04:59:11,expired,member_center
CR00004702,CP00172,U000458,2026-02-12 01:28:28,used,campaign
CR00004703,CP00096,U003509,2025-09-22 15:07:02,used,member_center
CR00004704,CP00070,U000738,2025-06-29 06:33:00,unused,push
CR00004705,CP00091,U001556,2026-06-18 12:42:26,used,push
CR00004706,CP00038,U000028,2026-05-30 08:29:26,used,new_user
CR00004707,CP00113,U003346,2026-01-04 16:09:24,used,new_user
CR00004708,CP00152,U004907,2026-01-29 23:04:27,expired,new_user
CR00004709,CP00011,U002374,2026-01-11 21:46:01,expired,campaign
CR00004710,CP00174,U003426,2025-09-18 00:17:37,used,new_user
CR00004711,CP00093,U001267,2026-07-17 06:18:55,used,member_center
CR00004712,CP00128,U004290,2026-07-06 18:30:51,used,campaign
CR00004713,CP00051,U003249,2025-12-03 10:40:53,used,member_center
CR00004714,CP00039,U000235,2026-01-18 21:01:15,used,campaign
CR00004715,CP00041,U001724,2025-01-19 12:02:38,used,campaign
CR00004716,CP00024,U003260,2026-08-19 22:22:29,used,campaign
CR00004717,CP00102,U002952,2025-03-07 14:28:55,unused,campaign
CR00004718,CP00031,U000685,2026-05-23 03:36:57,unused,campaign
CR00004719,CP00036,U003409,2026-08-03 13:09:58,used,campaign
CR00004720,CP00010,U004804,2025-11-19 20:56:35,expired,member_center
CR00004721,CP00050,U001645,2025-08-21 14:03:20,expired,member_center
CR00004722,CP00147,U003846,2025-04-18 01:42:08,unused,campaign
CR00004723,CP00140,U000446,2025-05-31 13:49:43,used,push
CR00004724,CP00085,U001824,2025-04-01 01:09:06,used,member_center
CR00004725,CP00002,U004707,2026-08-08 07:24:13,used,push
CR00004726,CP00011,U000678,2026-01-08 11:54:04,unused,push
CR00004727,CP00149,U004170,2025-12-25 19:56:39,used,campaign
CR00004728,CP00122,U003482,2025-01-31 08:55:09,used,member_center
CR00004729,CP00024,U000850,2026-08-20 14:53:51,expired,new_user
CR00004730,CP00008,U002099,2025-06-21 17:46:34,unused,member_center
CR00004731,CP00180,U000590,2026-07-06 19:13:07,used,member_center
CR00004732,CP00009,U001619,2025-06-25 22:42:34,unused,push
CR00004733,CP00025,U002012,2025-08-20 00:23:34,used,campaign
CR00004734,CP00066,U003687,2026-03-25 08:52:57,used,campaign
CR00004735,CP00129,U004636,2026-03-12 17:49:22,used,campaign
CR00004736,CP00061,U004319,2025-09-11 15:08:01,expired,member_center
CR00004737,CP00053,U004784,2025-05-06 17:55:15,used,push
CR00004738,CP00099,U000851,2025-04-26 21:48:45,unused,member_center
CR00004739,CP00075,U004409,2025-02-18 09:39:58,used,new_user
CR00004740,CP00032,U004994,2026-02-01 22:31:05,used,campaign
CR00004741,CP00062,U002457,2026-04-12 03:17:52,unused,campaign
CR00004742,CP00003,U003573,2025-09-21 20:46:59,expired,push
CR00004743,CP00129,U000422,2026-03-18 19:08:38,unused,campaign
CR00004744,CP00090,U002116,2025-05-02 04:20:47,expired,member_center
CR00004745,CP00107,U004599,2026-07-07 01:18:04,used,campaign
CR00004746,CP00106,U003526,2025-01-28 17:15:15,used,campaign
CR00004747,CP00004,U003585,2025-06-24 23:58:12,expired,push
CR00004748,CP00020,U004740,2025-03-26 23:33:31,used,new_user
CR00004749,CP00047,U003606,2026-07-30 17:25:07,unused,push
CR00004750,CP00112,U000498,2025-12-21 12:53:10,expired,campaign
CR00004751,CP00074,U004773,2025-12-18 10:37:37,expired,new_user
CR00004752,CP00062,U003510,2026-04-15 04:22:02,expired,new_user
CR00004753,CP00024,U000638,2026-08-22 18:06:58,expired,push
CR00004754,CP00011,U003712,2026-01-10 13:53:54,unused,member_center
CR00004755,CP00090,U000906,2025-04-12 22:08:14,used,campaign
CR00004756,CP00025,U001054,2025-08-14 10:07:04,used,new_user
CR00004757,CP00174,U002870,2025-09-09 05:28:19,unused,member_center
CR00004758,CP00037,U000946,2026-04-30 10:06:25,expired,member_center
CR00004759,CP00001,U002643,2025-07-17 07:39:49,used,campaign
CR00004760,CP00036,U000639,2026-08-04 05:33:45,used,member_center
CR00004761,CP00008,U003085,2025-06-12 22:28:43,expired,push
CR00004762,CP00168,U000553,2026-02-07 06:01:00,used,push
CR00004763,CP00110,U001619,2025-09-30 21:54:00,used,push
CR00004764,CP00132,U000003,2026-06-08 05:07:40,unused,push
CR00004765,CP00001,U002940,2025-07-29 12:00:18,unused,campaign
CR00004766,CP00034,U000609,2026-05-23 18:15:08,used,campaign
CR00004767,CP00138,U004558,2025-05-05 15:08:30,unused,member_center
CR00004768,CP00113,U001796,2025-12-10 17:36:26,expired,campaign
CR00004769,CP00136,U001117,2026-01-23 08:07:12,unused,campaign
CR00004770,CP00134,U003076,2025-07-22 22:27:50,used,campaign
CR00004771,CP00066,U004142,2026-03-26 04:53:03,used,campaign
CR00004772,CP00013,U001761,2026-08-21 07:57:00,expired,campaign
CR00004773,CP00076,U004752,2025-03-08 02:20:17,expired,campaign
CR00004774,CP00056,U003893,2026-06-04 05:31:34,expired,new_user
CR00004775,CP00131,U003517,2025-09-10 22:38:01,expired,member_center
CR00004776,CP00142,U002978,2026-04-21 11:26:56,expired,campaign
CR00004777,CP00163,U004622,2026-06-10 05:30:27,used,push
CR00004778,CP00160,U004319,2026-06-06 09:11:38,used,push
CR00004779,CP00014,U002218,2025-10-28 12:03:52,used,push
CR00004780,CP00124,U002097,2026-06-08 01:40:30,unused,member_center
CR00004781,CP00127,U000976,2025-04-26 11:49:18,unused,campaign
CR00004782,CP00097,U004881,2025-04-06 23:12:40,unused,member_center
CR00004783,CP00147,U001058,2025-04-04 15:19:06,unused,push
CR00004784,CP00089,U002498,2026-08-01 12:42:11,used,new_user
CR00004785,CP00027,U004987,2026-03-29 14:37:08,used,member_center
CR00004786,CP00058,U004329,2026-07-14 11:51:43,used,member_center
CR00004787,CP00025,U002974,2025-08-18 04:49:42,expired,campaign
CR00004788,CP00039,U004147,2026-02-12 23:19:45,expired,member_center
CR00004789,CP00134,U004513,2025-07-13 08:52:46,used,new_user
CR00004790,CP00073,U004289,2026-05-15 08:50:38,used,new_user
CR00004791,CP00096,U000915,2025-09-23 10:51:28,used,campaign
CR00004792,CP00063,U001333,2026-01-14 09:18:25,expired,campaign
CR00004793,CP00094,U004938,2025-04-12 18:17:14,unused,member_center
CR00004794,CP00032,U002188,2026-01-20 09:27:45,expired,new_user
CR00004795,CP00015,U004324,2026-04-19 05:49:48,expired,member_center
CR00004796,CP00105,U004635,2025-06-29 23:47:42,used,push
CR00004797,CP00015,U000651,2026-04-20 12:35:53,expired,member_center
CR00004798,CP00163,U000049,2026-06-15 04:35:21,expired,campaign
CR00004799,CP00014,U000796,2025-10-27 14:40:15,used,member_center
CR00004800,CP00135,U002505,2025-11-23 04:40:17,used,campaign
CR00004801,CP00109,U003532,2026-04-26 22:58:25,used,campaign
CR00004802,CP00074,U000116,2025-12-03 04:14:53,unused,member_center
CR00004803,CP00179,U002295,2026-03-25 00:49:49,used,campaign
CR00004804,CP00174,U001823,2025-09-07 15:31:47,expired,campaign
CR00004805,CP00115,U004055,2025-07-25 01:17:47,used,campaign
CR00004806,CP00038,U002173,2026-06-20 20:38:55,expired,member_center
CR00004807,CP00075,U000170,2025-02-16 04:56:02,expired,push
CR00004808,CP00088,U002471,2026-06-14 11:38:32,used,campaign
CR00004809,CP00013,U003642,2026-08-20 07:33:33,used,new_user
CR00004810,CP00126,U002512,2026-08-18 00:45:59,used,member_center
CR00004811,CP00118,U001367,2025-11-26 15:58:39,used,member_center
CR00004812,CP00068,U003074,2026-06-13 13:19:56,used,new_user
CR00004813,CP00018,U001732,2026-04-30 06:31:14,unused,member_center
CR00004814,CP00091,U003604,2026-06-23 21:11:16,used,push
CR00004815,CP00165,U001711,2026-05-26 08:05:27,used,push
CR00004816,CP00156,U003840,2025-04-23 18:14:40,expired,campaign
CR00004817,CP00077,U001718,2025-01-28 01:30:15,used,new_user
CR00004818,CP00157,U003652,2025-05-05 05:41:54,expired,member_center
CR00004819,CP00022,U004011,2026-03-27 11:50:05,expired,campaign
CR00004820,CP00136,U001387,2026-01-31 02:33:30,used,campaign
CR00004821,CP00059,U003719,2026-08-21 01:26:09,unused,member_center
CR00004822,CP00046,U001822,2026-08-22 16:30:42,used,member_center
CR00004823,CP00030,U000602,2025-07-09 14:03:00,unused,campaign
CR00004824,CP00121,U001322,2026-04-06 20:59:31,used,campaign
CR00004825,CP00013,U004692,2026-08-11 13:35:37,unused,campaign
CR00004826,CP00104,U004107,2025-10-18 18:18:11,used,campaign
CR00004827,CP00166,U002546,2026-08-04 05:49:37,expired,campaign
CR00004828,CP00102,U004097,2025-02-22 04:12:44,unused,push
CR00004829,CP00156,U003355,2025-04-02 11:14:54,unused,campaign
CR00004830,CP00093,U002948,2026-06-15 17:15:02,used,campaign
CR00004831,CP00166,U003546,2026-08-21 01:05:32,expired,campaign
CR00004832,CP00116,U001703,2026-06-09 13:08:28,used,new_user
CR00004833,CP00092,U003847,2025-04-04 21:13:57,unused,campaign
CR00004834,CP00083,U001922,2026-04-05 09:10:28,used,campaign
CR00004835,CP00032,U003455,2026-01-25 08:49:48,used,push
CR00004836,CP00069,U000948,2026-08-20 11:38:33,unused,new_user
CR00004837,CP00157,U004635,2025-04-02 05:38:24,unused,new_user
CR00004838,CP00054,U001417,2025-06-18 19:53:39,expired,push
CR00004839,CP00004,U004820,2025-06-20 01:44:24,expired,campaign
CR00004840,CP00127,U000995,2025-04-26 12:04:56,expired,member_center
CR00004841,CP00018,U000391,2026-04-10 02:29:26,used,push
CR00004842,CP00073,U003282,2026-05-27 08:24:44,unused,member_center
CR00004843,CP00113,U004489,2025-12-18 20:04:28,expired,new_user
CR00004844,CP00007,U001139,2026-05-06 11:20:06,used,push
CR00004845,CP00051,U001917,2025-12-05 21:28:58,used,campaign
CR00004846,CP00151,U003124,2025-06-15 11:21:14,used,new_user
CR00004847,CP00120,U000517,2026-05-30 11:25:29,unused,new_user
CR00004848,CP00076,U002487,2025-02-19 10:56:07,used,push
CR00004849,CP00017,U004910,2025-07-05 05:26:01,expired,new_user
CR00004850,CP00045,U004734,2026-08-05 16:32:36,unused,new_user
CR00004851,CP00087,U004419,2025-08-29 01:23:13,used,push
CR00004852,CP00087,U001751,2025-08-31 13:21:08,used,push
CR00004853,CP00165,U002706,2026-05-24 13:09:25,used,push
CR00004854,CP00173,U001050,2025-07-06 11:23:07,expired,campaign
CR00004855,CP00066,U004401,2026-04-03 04:55:22,unused,member_center
CR00004856,CP00066,U000634,2026-03-24 20:40:16,used,member_center
CR00004857,CP00070,U001368,2025-06-26 20:11:05,unused,push
CR00004858,CP00138,U001401,2025-05-12 09:58:31,expired,push
CR00004859,CP00076,U001394,2025-02-08 02:34:02,unused,campaign
CR00004860,CP00049,U003106,2025-04-14 01:17:34,unused,new_user
CR00004861,CP00005,U000730,2025-11-02 19:28:04,expired,campaign
CR00004862,CP00035,U003722,2026-02-20 16:23:12,expired,campaign
CR00004863,CP00133,U003975,2026-06-05 18:39:27,used,member_center
CR00004864,CP00029,U000982,2025-10-08 09:01:03,expired,push
CR00004865,CP00060,U001559,2025-04-06 12:15:12,used,campaign
CR00004866,CP00089,U003116,2026-08-05 01:29:32,used,new_user
CR00004867,CP00043,U001996,2025-03-21 07:43:14,unused,push
CR00004868,CP00043,U001009,2025-03-19 23:46:14,unused,campaign
CR00004869,CP00107,U004754,2026-07-04 09:59:17,used,push
CR00004870,CP00164,U004232,2025-12-07 13:11:18,expired,member_center
CR00004871,CP00164,U003702,2025-12-10 01:12:50,used,push
CR00004872,CP00014,U004629,2025-10-24 23:01:21,used,member_center
CR00004873,CP00141,U004974,2026-01-16 23:55:14,used,campaign
CR00004874,CP00078,U000999,2026-08-10 22:53:31,used,campaign
CR00004875,CP00134,U003623,2025-07-05 14:20:55,expired,new_user
CR00004876,CP00039,U003584,2026-01-31 07:41:43,expired,campaign
CR00004877,CP00097,U004035,2025-04-08 03:21:27,unused,campaign
CR00004878,CP00172,U004527,2026-02-03 02:34:30,used,campaign
CR00004879,CP00069,U000936,2026-08-19 17:01:35,expired,new_user
CR00004880,CP00015,U002713,2026-04-12 12:56:02,expired,new_user
CR00004881,CP00100,U002052,2026-08-19 05:19:56,expired,new_user
CR00004882,CP00152,U004439,2026-01-08 16:48:01,expired,campaign
CR00004883,CP00025,U000655,2025-08-11 08:51:23,expired,push
CR00004884,CP00062,U001059,2026-04-11 15:42:14,used,member_center
CR00004885,CP00140,U000120,2025-06-12 10:52:34,used,campaign
CR00004886,CP00120,U003413,2026-05-09 05:28:36,used,campaign
CR00004887,CP00148,U003199,2025-07-25 21:21:55,expired,campaign
CR00004888,CP00171,U003382,2025-11-13 04:24:55,used,member_center
CR00004889,CP00175,U003936,2026-08-18 00:25:13,expired,new_user
CR00004890,CP00104,U004968,2025-10-19 13:56:06,unused,campaign
CR00004891,CP00149,U003685,2025-12-18 18:39:48,expired,member_center
CR00004892,CP00026,U001558,2025-03-16 03:46:13,used,campaign
CR00004893,CP00093,U000285,2026-07-04 11:21:09,unused,campaign
CR00004894,CP00056,U002767,2026-06-18 15:35:11,expired,campaign
CR00004895,CP00036,U004610,2026-08-12 14:33:44,used,push
CR00004896,CP00063,U004017,2026-01-16 17:47:26,unused,push
CR00004897,CP00037,U004125,2026-04-24 10:57:25,expired,campaign
CR00004898,CP00104,U003421,2025-10-16 10:25:58,used,campaign
CR00004899,CP00150,U004414,2025-12-09 20:19:49,used,campaign
CR00004900,CP00037,U000935,2026-04-24 21:30:28,expired,campaign
CR00004901,CP00147,U004402,2025-03-30 16:41:23,used,campaign
CR00004902,CP00115,U004048,2025-07-15 10:46:22,used,campaign
CR00004903,CP00130,U001256,2026-07-03 03:30:50,used,push
CR00004904,CP00061,U004011,2025-09-19 15:19:48,expired,new_user
CR00004905,CP00075,U004295,2025-02-10 13:41:55,expired,campaign
CR00004906,CP00076,U002087,2025-02-26 12:25:23,unused,campaign
CR00004907,CP00044,U003174,2025-08-23 17:34:14,expired,new_user
CR00004908,CP00069,U002314,2026-08-22 05:57:34,expired,campaign
CR00004909,CP00174,U002020,2025-09-15 06:24:20,expired,push
CR00004910,CP00172,U000764,2026-02-22 00:21:00,used,campaign
CR00004911,CP00110,U001778,2025-10-15 01:48:06,unused,campaign
CR00004912,CP00126,U004168,2026-08-14 01:24:25,expired,new_user
CR00004913,CP00136,U000994,2026-01-24 00:44:41,unused,member_center
CR00004914,CP00164,U004502,2025-12-27 06:10:16,expired,member_center
CR00004915,CP00173,U001215,2025-07-05 02:44:40,expired,campaign
CR00004916,CP00005,U000050,2025-10-21 16:36:18,unused,member_center
CR00004917,CP00134,U002249,2025-07-06 16:52:56,used,campaign
CR00004918,CP00003,U001896,2025-09-18 01:16:55,unused,push
CR00004919,CP00013,U004689,2026-08-03 20:48:46,unused,member_center
CR00004920,CP00024,U000555,2026-08-18 16:06:16,used,campaign
CR00004921,CP00028,U002187,2025-11-09 20:27:38,used,campaign
CR00004922,CP00160,U001558,2026-06-16 19:33:48,expired,campaign
CR00004923,CP00126,U002069,2026-08-17 00:22:13,used,campaign
CR00004924,CP00154,U001571,2026-03-10 20:35:28,expired,new_user
CR00004925,CP00092,U000706,2025-04-02 23:38:57,used,push
CR00004926,CP00125,U001213,2025-12-15 23:08:28,used,member_center
CR00004927,CP00031,U002994,2026-05-14 17:31:32,unused,push
CR00004928,CP00113,U004124,2026-01-05 12:01:45,unused,campaign
CR00004929,CP00007,U003013,2026-05-17 08:29:44,unused,campaign
CR00004930,CP00149,U002266,2025-12-15 15:45:10,unused,member_center
CR00004931,CP00046,U004370,2026-08-15 23:21:44,used,campaign
CR00004932,CP00035,U002481,2026-02-02 20:31:44,expired,new_user
CR00004933,CP00078,U004794,2026-08-09 15:50:02,expired,member_center
CR00004934,CP00173,U004911,2025-07-10 11:52:18,expired,campaign
CR00004935,CP00075,U002122,2025-02-13 18:19:37,used,campaign
CR00004936,CP00056,U001722,2026-06-27 00:56:25,expired,new_user
CR00004937,CP00005,U001311,2025-10-30 12:46:21,expired,member_center
CR00004938,CP00158,U000604,2025-09-06 20:03:17,used,campaign
CR00004939,CP00031,U003045,2026-05-17 02:31:08,used,push
CR00004940,CP00071,U002461,2025-02-09 15:08:36,used,new_user
CR00004941,CP00063,U003802,2026-01-16 17:36:10,expired,campaign
CR00004942,CP00083,U003550,2026-04-17 09:45:14,used,campaign
CR00004943,CP00011,U001950,2026-01-13 10:25:34,expired,new_user
CR00004944,CP00042,U002546,2026-01-04 03:20:38,expired,new_user
CR00004945,CP00025,U004056,2025-08-17 02:05:22,unused,campaign
CR00004946,CP00022,U001159,2026-04-05 17:27:39,unused,member_center
CR00004947,CP00138,U004962,2025-05-08 00:33:52,used,campaign
CR00004948,CP00144,U002518,2026-07-02 09:25:52,used,member_center
CR00004949,CP00159,U001565,2026-03-29 17:09:16,expired,new_user
CR00004950,CP00049,U003425,2025-04-10 16:15:58,unused,campaign
CR00004951,CP00093,U001424,2026-07-14 11:17:37,used,member_center
CR00004952,CP00021,U000306,2026-01-26 12:43:36,used,campaign
CR00004953,CP00157,U003440,2025-04-03 01:27:32,used,campaign
CR00004954,CP00101,U000191,2025-05-31 16:34:37,used,push
CR00004955,CP00131,U004231,2025-09-14 19:21:51,used,member_center
CR00004956,CP00180,U001142,2026-06-17 05:35:05,used,push
CR00004957,CP00058,U004124,2026-07-17 18:56:25,used,member_center
CR00004958,CP00125,U002984,2026-01-14 23:56:44,unused,campaign
CR00004959,CP00028,U002379,2025-11-13 05:50:37,unused,campaign
CR00004960,CP00089,U004474,2026-08-06 13:08:28,used,member_center
CR00004961,CP00022,U001980,2026-03-29 04:57:13,unused,new_user
CR00004962,CP00172,U002371,2026-02-20 16:22:45,expired,campaign
CR00004963,CP00118,U003134,2025-12-06 09:07:37,unused,push
CR00004964,CP00102,U004772,2025-03-07 11:33:57,used,new_user
CR00004965,CP00010,U000140,2025-11-16 12:06:05,used,member_center
CR00004966,CP00102,U002321,2025-02-27 02:55:10,used,member_center
CR00004967,CP00055,U001417,2026-02-03 02:50:29,used,campaign
CR00004968,CP00085,U001634,2025-03-30 13:33:13,used,member_center
CR00004969,CP00027,U001833,2026-03-26 04:57:04,unused,campaign
CR00004970,CP00092,U000542,2025-03-23 02:51:39,used,new_user
CR00004971,CP00027,U002730,2026-03-27 06:30:06,expired,push
CR00004972,CP00007,U004198,2026-05-06 12:43:22,unused,campaign
CR00004973,CP00042,U000435,2026-01-13 14:40:06,unused,new_user
CR00004974,CP00001,U003241,2025-07-25 13:06:41,used,campaign
CR00004975,CP00012,U004852,2025-07-19 06:49:11,expired,campaign
CR00004976,CP00135,U000927,2025-11-18 11:55:42,used,campaign
CR00004977,CP00036,U004193,2026-08-09 11:21:03,unused,campaign
CR00004978,CP00140,U004924,2025-06-08 07:15:14,used,push
CR00004979,CP00063,U001710,2026-01-11 03:57:16,expired,new_user
CR00004980,CP00141,U000331,2026-01-13 08:49:23,used,push
CR00004981,CP00169,U002269,2025-06-20 10:23:39,used,push
CR00004982,CP00139,U002719,2025-11-18 16:56:05,unused,member_center
CR00004983,CP00062,U000764,2026-04-12 00:16:10,expired,member_center
CR00004984,CP00060,U001845,2025-04-04 22:17:08,used,member_center
CR00004985,CP00103,U004464,2025-09-23 09:47:56,unused,new_user
CR00004986,CP00013,U000917,2026-08-19 11:04:25,expired,campaign
CR00004987,CP00126,U003839,2026-08-13 19:12:15,used,new_user
CR00004988,CP00034,U003378,2026-05-24 19:06:54,used,campaign
CR00004989,CP00022,U003700,2026-04-10 13:35:41,unused,new_user
CR00004990,CP00168,U000175,2026-02-12 08:02:54,expired,member_center
CR00004991,CP00111,U004183,2025-10-17 16:17:39,expired,push
CR00004992,CP00175,U002721,2026-08-14 20:57:03,expired,campaign
CR00004993,CP00112,U002790,2025-12-29 22:55:04,expired,campaign
CR00004994,CP00100,U002374,2026-08-19 07:03:13,used,campaign
CR00004995,CP00139,U004695,2025-11-18 22:07:57,used,member_center
CR00004996,CP00171,U002295,2025-11-09 09:22:32,expired,new_user
CR00004997,CP00147,U002979,2025-04-01 17:39:43,expired,push
CR00004998,CP00063,U000410,2026-01-09 10:11:31,used,campaign
