shipment_id,order_id,warehouse_id,carrier_name,tracking_no,shipped_at,delivered_at,shipment_status,package_count
SHP00005029,O00005789,W001,韵达快递,MOCK000000005029,2026-03-01 04:06:48,2026-03-02 04:06:48,delivered,4
SHP00005030,O00005790,W006,顺丰速运,MOCK000000005030,2025-05-28 21:55:17,2025-06-03 21:55:17,delivered,4
SHP00005031,O00005791,W016,京东物流,MOCK000000005031,2025-07-12 19:40:14,2025-07-18 19:40:14,delivered,2
SHP00005032,O00005792,W003,中通快递,MOCK000000005032,2025-08-28 22:28:58,2025-08-31 22:28:58,delivered,2
SHP00005033,O00005793,W011,顺丰速运,MOCK000000005033,2026-07-22 02:05:51,,in_transit,4
SHP00005034,O00005794,W003,顺丰速运,MOCK000000005034,2026-05-29 00:23:33,2026-05-31 00:23:33,delivered,2
SHP00005035,O00005795,W005,顺丰速运,MOCK000000005035,2025-02-12 11:36:39,,in_transit,1
SHP00005036,O00005796,W011,京东物流,MOCK000000005036,2025-09-08 21:17:12,2025-09-13 21:17:12,delivered,1
SHP00005037,O00005797,W001,中通快递,MOCK000000005037,2025-08-01 21:05:24,2025-08-05 21:05:24,delivered,2
SHP00005038,O00005798,W006,圆通速递,MOCK000000005038,2025-08-11 15:55:56,2025-08-14 15:55:56,delivered,3
SHP00005039,O00005799,W016,京东物流,MOCK000000005039,2025-08-14 13:34:24,2025-08-17 13:34:24,delivered,4
SHP00005040,O00005800,W013,韵达快递,MOCK000000005040,2025-08-12 11:56:58,2025-08-18 11:56:58,delivered,2
SHP00005041,O00005801,W012,韵达快递,MOCK000000005041,2026-01-28 06:47:41,2026-01-31 06:47:41,delivered,2
SHP00005042,O00005802,W011,韵达快递,MOCK000000005042,2025-06-20 06:59:25,2025-06-22 06:59:25,delivered,1
SHP00005043,O00005803,W015,顺丰速运,MOCK000000005043,2025-09-22 00:19:09,2025-09-23 00:19:09,delivered,3
SHP00005044,O00005804,W013,韵达快递,MOCK000000005044,2025-12-03 04:51:17,2025-12-06 04:51:17,delivered,4
SHP00005045,O00005805,W006,韵达快递,MOCK000000005045,2025-01-08 06:56:02,,in_transit,4
SHP00005046,O00005806,W002,韵达快递,MOCK000000005046,2025-05-28 17:58:39,2025-05-29 17:58:39,delivered,2
SHP00005047,O00005809,W015,韵达快递,MOCK000000005047,2025-08-02 03:47:55,2025-08-06 03:47:55,delivered,1
SHP00005048,O00005811,W013,韵达快递,MOCK000000005048,2025-08-17 11:57:59,2025-08-20 11:57:59,delivered,1
SHP00005049,O00005812,W001,京东物流,MOCK000000005049,2025-04-17 13:22:29,,in_transit,1
SHP00005050,O00005813,W012,中通快递,MOCK000000005050,2026-08-03 09:09:09,2026-08-09 09:09:09,delivered,1
SHP00005051,O00005814,W008,京东物流,MOCK000000005051,2025-04-23 19:11:49,2025-04-27 19:11:49,delivered,3
SHP00005052,O00005815,W012,顺丰速运,MOCK000000005052,2025-09-13 12:34:39,2025-09-15 12:34:39,delivered,3
SHP00005053,O00005817,W001,顺丰速运,MOCK000000005053,2025-08-30 00:03:05,2025-09-05 00:03:05,delivered,1
SHP00005054,O00005818,W005,圆通速递,MOCK000000005054,2025-12-24 02:41:04,2025-12-25 02:41:04,delivered,2
SHP00005055,O00005819,W004,圆通速递,MOCK000000005055,2026-01-30 12:03:19,2026-02-05 12:03:19,delivered,4
SHP00005056,O00005820,W014,韵达快递,MOCK000000005056,2025-04-12 14:21:43,2025-04-18 14:21:43,delivered,1
SHP00005057,O00005822,W012,韵达快递,MOCK000000005057,2025-01-03 15:38:16,2025-01-08 15:38:16,delivered,3
SHP00005058,O00005823,W001,顺丰速运,MOCK000000005058,2026-06-28 10:44:21,2026-07-01 10:44:21,delivered,2
SHP00005059,O00005824,W001,中通快递,MOCK000000005059,2025-03-19 06:24:07,,in_transit,2
SHP00005060,O00005825,W002,韵达快递,MOCK000000005060,2025-08-02 16:15:30,2025-08-06 16:15:30,delivered,1
SHP00005061,O00005826,W015,中通快递,MOCK000000005061,2025-02-12 13:23:21,2025-02-15 13:23:21,delivered,4
SHP00005062,O00005827,W013,韵达快递,MOCK000000005062,2025-05-06 07:02:42,2025-05-10 07:02:42,delivered,2
SHP00005063,O00005828,W004,韵达快递,MOCK000000005063,2025-12-17 06:22:00,2025-12-21 06:22:00,delivered,4
SHP00005064,O00005829,W011,韵达快递,MOCK000000005064,2026-06-05 19:09:31,2026-06-06 19:09:31,delivered,2
SHP00005065,O00005830,W002,韵达快递,MOCK000000005065,2026-02-27 14:22:58,2026-02-28 14:22:58,delivered,2
SHP00005066,O00005832,W012,顺丰速运,MOCK000000005066,2026-03-25 21:18:34,2026-03-26 21:18:34,delivered,3
SHP00005067,O00005833,W004,顺丰速运,MOCK000000005067,2025-07-22 11:03:44,2025-07-27 11:03:44,delivered,2
SHP00005068,O00005835,W002,京东物流,MOCK000000005068,2026-05-02 13:06:10,2026-05-06 13:06:10,delivered,1
SHP00005069,O00005836,W014,中通快递,MOCK000000005069,2025-11-06 23:03:56,2025-11-07 23:03:56,delivered,1
SHP00005070,O00005837,W013,韵达快递,MOCK000000005070,2026-05-30 23:24:21,2026-06-02 23:24:21,delivered,1
SHP00005071,O00005838,W005,圆通速递,MOCK000000005071,2026-08-01 18:16:36,2026-08-04 18:16:36,delivered,4
SHP00005072,O00005840,W014,顺丰速运,MOCK000000005072,2025-08-02 04:19:19,2025-08-04 04:19:19,delivered,2
SHP00005073,O00005842,W010,韵达快递,MOCK000000005073,2025-07-23 08:42:27,2025-07-25 08:42:27,delivered,3
SHP00005074,O00005843,W005,京东物流,MOCK000000005074,2026-03-09 15:08:17,2026-03-12 15:08:17,delivered,1
SHP00005075,O00005846,W016,圆通速递,MOCK000000005075,2026-07-09 01:02:26,2026-07-12 01:02:26,delivered,4
SHP00005076,O00005847,W003,韵达快递,MOCK000000005076,2025-08-03 01:45:26,,in_transit,1
SHP00005077,O00005848,W005,中通快递,MOCK000000005077,2026-01-11 20:06:01,2026-01-15 20:06:01,delivered,4
SHP00005078,O00005850,W013,韵达快递,MOCK000000005078,2026-01-29 16:02:53,2026-02-03 16:02:53,delivered,4
SHP00005079,O00005851,W013,京东物流,MOCK000000005079,2026-04-12 11:59:15,,in_transit,1
SHP00005080,O00005852,W015,韵达快递,MOCK000000005080,2025-02-05 21:30:29,2025-02-11 21:30:29,delivered,2
SHP00005081,O00005853,W016,韵达快递,MOCK000000005081,2025-03-16 23:55:36,2025-03-20 23:55:36,delivered,2
SHP00005082,O00005854,W001,圆通速递,MOCK000000005082,2025-06-25 09:40:05,2025-06-26 09:40:05,delivered,2
SHP00005083,O00005855,W011,圆通速递,MOCK000000005083,2025-04-23 02:58:02,2025-04-27 02:58:02,delivered,4
SHP00005084,O00005857,W016,京东物流,MOCK000000005084,2025-10-27 03:10:02,2025-11-02 03:10:02,delivered,4
SHP00005085,O00005858,W006,圆通速递,MOCK000000005085,2025-03-18 20:26:47,2025-03-24 20:26:47,delivered,3
SHP00005086,O00005859,W015,顺丰速运,MOCK000000005086,2026-04-15 22:39:36,2026-04-19 22:39:36,delivered,1
SHP00005087,O00005860,W005,圆通速递,MOCK000000005087,2026-08-04 01:04:05,2026-08-10 01:04:05,delivered,4
SHP00005088,O00005862,W013,韵达快递,MOCK000000005088,2026-02-14 02:40:55,2026-02-17 02:40:55,delivered,3
SHP00005089,O00005863,W002,中通快递,MOCK000000005089,2025-05-21 03:34:45,2025-05-22 03:34:45,delivered,3
SHP00005090,O00005864,W015,圆通速递,MOCK000000005090,2025-11-13 00:18:19,2025-11-15 00:18:19,delivered,2
SHP00005091,O00005865,W002,京东物流,MOCK000000005091,2026-02-01 20:41:56,2026-02-07 20:41:56,delivered,2
SHP00005092,O00005866,W015,韵达快递,MOCK000000005092,2025-12-12 13:28:35,2025-12-14 13:28:35,delivered,2
SHP00005093,O00005868,W009,圆通速递,MOCK000000005093,2025-10-30 00:36:21,,in_transit,2
SHP00005094,O00005869,W005,顺丰速运,MOCK000000005094,2025-09-18 03:25:17,2025-09-19 03:25:17,delivered,4
SHP00005095,O00005870,W011,中通快递,MOCK000000005095,2025-11-09 05:56:12,2025-11-13 05:56:12,delivered,3
SHP00005096,O00005871,W013,京东物流,MOCK000000005096,2025-03-15 10:43:22,2025-03-17 10:43:22,delivered,3
SHP00005097,O00005872,W015,京东物流,MOCK000000005097,2025-07-03 07:11:11,2025-07-05 07:11:11,delivered,3
SHP00005098,O00005873,W011,中通快递,MOCK000000005098,2026-04-17 07:39:50,2026-04-22 07:39:50,delivered,1
SHP00005099,O00005874,W015,中通快递,MOCK000000005099,2025-12-06 19:44:02,2025-12-07 19:44:02,delivered,2
SHP00005100,O00005875,W015,顺丰速运,MOCK000000005100,2025-05-30 06:16:52,2025-06-01 06:16:52,delivered,3
SHP00005101,O00005876,W009,京东物流,MOCK000000005101,2026-02-17 19:20:15,2026-02-18 19:20:15,delivered,2
SHP00005102,O00005877,W013,韵达快递,MOCK000000005102,2025-08-04 05:30:01,2025-08-08 05:30:01,delivered,4
SHP00005103,O00005878,W008,中通快递,MOCK000000005103,2025-05-29 13:34:16,2025-06-01 13:34:16,delivered,4
SHP00005104,O00005879,W005,韵达快递,MOCK000000005104,2026-05-21 17:14:41,2026-05-26 17:14:41,delivered,2
SHP00005105,O00005880,W016,顺丰速运,MOCK000000005105,2025-12-24 23:43:25,2025-12-28 23:43:25,delivered,1
SHP00005106,O00005881,W015,韵达快递,MOCK000000005106,2025-01-11 05:54:58,2025-01-17 05:54:58,delivered,2
SHP00005107,O00005882,W016,圆通速递,MOCK000000005107,2026-08-03 06:51:40,2026-08-06 06:51:40,delivered,4
SHP00005108,O00005883,W010,顺丰速运,MOCK000000005108,2025-04-22 11:55:07,2025-04-23 11:55:07,delivered,2
SHP00005109,O00005884,W002,中通快递,MOCK000000005109,2026-04-09 09:08:40,2026-04-15 09:08:40,delivered,1
SHP00005110,O00005885,W016,韵达快递,MOCK000000005110,2026-05-17 13:31:38,2026-05-18 13:31:38,delivered,3
SHP00005111,O00005886,W008,圆通速递,MOCK000000005111,2025-07-01 02:12:50,2025-07-07 02:12:50,delivered,3
SHP00005112,O00005887,W006,圆通速递,MOCK000000005112,2025-12-18 18:18:43,,in_transit,4
SHP00005113,O00005889,W009,京东物流,MOCK000000005113,2026-07-07 07:12:11,2026-07-09 07:12:11,delivered,1
SHP00005114,O00005890,W006,圆通速递,MOCK000000005114,2026-04-29 20:51:39,2026-05-02 20:51:39,delivered,1
SHP00005115,O00005891,W011,圆通速递,MOCK000000005115,2026-07-25 08:30:58,2026-07-26 08:30:58,delivered,1
SHP00005116,O00005892,W016,圆通速递,MOCK000000005116,2025-02-24 09:48:27,2025-03-02 09:48:27,delivered,2
SHP00005117,O00005893,W011,中通快递,MOCK000000005117,2026-08-12 16:50:52,2026-08-14 16:50:52,delivered,1
SHP00005118,O00005895,W007,顺丰速运,MOCK000000005118,2025-11-24 21:49:23,,in_transit,3
SHP00005119,O00005896,W007,顺丰速运,MOCK000000005119,2025-04-01 15:28:13,2025-04-04 15:28:13,delivered,1
SHP00005120,O00005897,W009,京东物流,MOCK000000005120,2026-07-13 23:16:17,2026-07-17 23:16:17,delivered,3
SHP00005121,O00005898,W009,中通快递,MOCK000000005121,2026-07-18 08:07:05,2026-07-19 08:07:05,delivered,2
SHP00005122,O00005899,W011,圆通速递,MOCK000000005122,2025-07-04 02:41:30,2025-07-08 02:41:30,delivered,3
SHP00005123,O00005900,W014,顺丰速运,MOCK000000005123,2025-09-09 05:41:05,2025-09-12 05:41:05,delivered,2
SHP00005124,O00005901,W011,韵达快递,MOCK000000005124,2025-07-06 07:42:14,2025-07-11 07:42:14,delivered,2
SHP00005125,O00005902,W013,顺丰速运,MOCK000000005125,2026-08-02 12:09:29,2026-08-06 12:09:29,delivered,2
SHP00005126,O00005903,W008,京东物流,MOCK000000005126,2025-10-05 18:03:36,2025-10-09 18:03:36,delivered,2
SHP00005127,O00005905,W012,圆通速递,MOCK000000005127,2025-12-26 16:46:48,2025-12-29 16:46:48,delivered,3
SHP00005128,O00005907,W016,韵达快递,MOCK000000005128,2026-03-13 04:18:07,,in_transit,4
SHP00005129,O00005908,W013,圆通速递,MOCK000000005129,2026-08-08 19:23:06,2026-08-13 19:23:06,delivered,3
SHP00005130,O00005909,W002,圆通速递,MOCK000000005130,2025-02-14 10:11:10,2025-02-17 10:11:10,delivered,4
SHP00005131,O00005910,W004,顺丰速运,MOCK000000005131,2026-08-08 03:04:43,2026-08-09 03:04:43,delivered,3
SHP00005132,O00005911,W015,中通快递,MOCK000000005132,2025-07-02 21:59:45,,in_transit,2
SHP00005133,O00005912,W012,京东物流,MOCK000000005133,2025-06-21 17:56:42,2025-06-24 17:56:42,delivered,3
SHP00005134,O00005914,W009,中通快递,MOCK000000005134,2026-07-03 09:59:52,2026-07-05 09:59:52,delivered,3
SHP00005135,O00005915,W008,顺丰速运,MOCK000000005135,2025-01-23 05:55:20,2025-01-29 05:55:20,delivered,2
SHP00005136,O00005916,W006,顺丰速运,MOCK000000005136,2026-08-12 23:50:43,2026-08-16 23:50:43,delivered,4
SHP00005137,O00005917,W011,中通快递,MOCK000000005137,2025-11-26 16:58:05,2025-11-27 16:58:05,delivered,3
SHP00005138,O00005918,W012,顺丰速运,MOCK000000005138,2026-01-20 08:09:29,2026-01-25 08:09:29,delivered,3
SHP00005139,O00005919,W010,圆通速递,MOCK000000005139,2025-04-09 02:27:11,2025-04-11 02:27:11,delivered,1
SHP00005140,O00005920,W010,中通快递,MOCK000000005140,2026-08-21 03:33:44,,in_transit,3
SHP00005141,O00005921,W003,圆通速递,MOCK000000005141,2026-02-13 08:43:11,2026-02-16 08:43:11,delivered,3
SHP00005142,O00005922,W002,顺丰速运,MOCK000000005142,2026-08-15 00:37:23,,in_transit,1
SHP00005143,O00005923,W007,中通快递,MOCK000000005143,2025-12-21 03:19:05,,in_transit,1
SHP00005144,O00005924,W003,中通快递,MOCK000000005144,2025-02-22 19:19:01,2025-02-27 19:19:01,delivered,3
SHP00005145,O00005925,W003,京东物流,MOCK000000005145,2026-04-23 19:08:24,2026-04-26 19:08:24,delivered,1
SHP00005146,O00005926,W015,圆通速递,MOCK000000005146,2025-04-01 13:03:22,,in_transit,4
SHP00005147,O00005927,W012,韵达快递,MOCK000000005147,2026-03-02 10:05:14,2026-03-07 10:05:14,delivered,2
SHP00005148,O00005928,W010,圆通速递,MOCK000000005148,2025-12-07 10:39:07,2025-12-12 10:39:07,delivered,4
SHP00005149,O00005929,W008,中通快递,MOCK000000005149,2025-01-31 15:49:30,2025-02-05 15:49:30,delivered,1
SHP00005150,O00005930,W008,京东物流,MOCK000000005150,2025-01-26 08:42:03,2025-01-31 08:42:03,delivered,3
SHP00005151,O00005931,W014,顺丰速运,MOCK000000005151,2025-01-29 04:13:55,2025-01-31 04:13:55,delivered,3
SHP00005152,O00005932,W012,京东物流,MOCK000000005152,2026-05-17 20:44:06,2026-05-19 20:44:06,delivered,1
SHP00005153,O00005933,W016,韵达快递,MOCK000000005153,2025-09-20 01:45:34,2025-09-23 01:45:34,delivered,3
SHP00005154,O00005934,W012,韵达快递,MOCK000000005154,2025-11-06 15:24:48,2025-11-07 15:24:48,delivered,4
SHP00005155,O00005935,W013,韵达快递,MOCK000000005155,2025-09-11 22:29:10,2025-09-13 22:29:10,delivered,2
SHP00005156,O00005936,W005,京东物流,MOCK000000005156,2026-05-24 19:52:20,2026-05-30 19:52:20,delivered,1
SHP00005157,O00005937,W010,京东物流,MOCK000000005157,2025-02-27 18:42:11,2025-03-03 18:42:11,delivered,3
SHP00005158,O00005938,W007,中通快递,MOCK000000005158,2025-11-05 14:47:16,2025-11-08 14:47:16,delivered,3
SHP00005159,O00005939,W010,圆通速递,MOCK000000005159,2025-11-16 16:22:17,,in_transit,2
SHP00005160,O00005940,W013,韵达快递,MOCK000000005160,2025-05-24 16:19:10,2025-05-30 16:19:10,delivered,4
SHP00005161,O00005941,W012,京东物流,MOCK000000005161,2025-05-10 18:19:45,2025-05-13 18:19:45,delivered,1
SHP00005162,O00005942,W011,圆通速递,MOCK000000005162,2025-05-16 20:36:32,2025-05-17 20:36:32,delivered,1
SHP00005163,O00005943,W016,中通快递,MOCK000000005163,2025-01-27 12:29:17,2025-01-28 12:29:17,delivered,4
SHP00005164,O00005944,W001,圆通速递,MOCK000000005164,2025-01-14 13:52:26,2025-01-18 13:52:26,delivered,1
SHP00005165,O00005945,W002,圆通速递,MOCK000000005165,2025-12-06 03:31:20,2025-12-07 03:31:20,delivered,2
SHP00005166,O00005946,W008,顺丰速运,MOCK000000005166,2025-05-01 08:34:13,2025-05-07 08:34:13,delivered,3
SHP00005167,O00005947,W011,韵达快递,MOCK000000005167,2026-06-05 10:59:01,2026-06-08 10:59:01,delivered,1
SHP00005168,O00005949,W015,中通快递,MOCK000000005168,2026-03-18 23:01:03,,in_transit,1
SHP00005169,O00005950,W006,顺丰速运,MOCK000000005169,2025-09-06 22:49:50,,in_transit,2
SHP00005170,O00005951,W010,中通快递,MOCK000000005170,2026-01-15 15:12:15,2026-01-18 15:12:15,delivered,2
SHP00005171,O00005952,W002,圆通速递,MOCK000000005171,2025-03-24 13:44:17,,in_transit,2
SHP00005172,O00005953,W007,圆通速递,MOCK000000005172,2026-07-27 13:36:59,,in_transit,1
SHP00005173,O00005955,W012,圆通速递,MOCK000000005173,2026-05-28 00:49:55,2026-06-03 00:49:55,delivered,2
SHP00005174,O00005956,W001,京东物流,MOCK000000005174,2026-01-26 19:57:25,2026-01-29 19:57:25,delivered,2
SHP00005175,O00005957,W002,顺丰速运,MOCK000000005175,2025-01-19 14:22:28,2025-01-20 14:22:28,delivered,2
SHP00005176,O00005958,W015,圆通速递,MOCK000000005176,2026-01-22 14:37:56,2026-01-25 14:37:56,delivered,1
SHP00005177,O00005959,W003,圆通速递,MOCK000000005177,2026-02-06 20:34:06,2026-02-09 20:34:06,delivered,1
SHP00005178,O00005960,W011,中通快递,MOCK000000005178,2026-02-12 21:22:57,,in_transit,1
SHP00005179,O00005962,W016,韵达快递,MOCK000000005179,2026-08-13 08:39:03,,in_transit,2
SHP00005180,O00005963,W010,顺丰速运,MOCK000000005180,2025-12-29 07:13:06,2026-01-03 07:13:06,delivered,4
SHP00005181,O00005964,W013,顺丰速运,MOCK000000005181,2026-07-29 05:56:18,2026-08-02 05:56:18,delivered,4
SHP00005182,O00005965,W013,韵达快递,MOCK000000005182,2026-01-30 02:49:02,,in_transit,3
SHP00005183,O00005966,W005,中通快递,MOCK000000005183,2025-05-12 04:47:46,2025-05-15 04:47:46,delivered,2
SHP00005184,O00005967,W004,京东物流,MOCK000000005184,2025-08-03 04:19:32,2025-08-09 04:19:32,delivered,1
SHP00005185,O00005968,W015,圆通速递,MOCK000000005185,2025-06-25 07:27:27,,in_transit,4
SHP00005186,O00005970,W006,圆通速递,MOCK000000005186,2026-07-11 07:14:53,2026-07-15 07:14:53,delivered,1
SHP00005187,O00005971,W008,顺丰速运,MOCK000000005187,2026-04-01 22:56:27,2026-04-03 22:56:27,delivered,4
SHP00005188,O00005972,W007,韵达快递,MOCK000000005188,2026-04-16 10:18:48,2026-04-21 10:18:48,delivered,2
SHP00005189,O00005973,W006,中通快递,MOCK000000005189,2025-01-16 07:40:11,2025-01-19 07:40:11,delivered,2
SHP00005190,O00005974,W013,顺丰速运,MOCK000000005190,2025-10-11 13:21:18,2025-10-15 13:21:18,delivered,1
SHP00005191,O00005975,W013,顺丰速运,MOCK000000005191,2025-11-04 13:37:00,2025-11-07 13:37:00,delivered,3
SHP00005192,O00005976,W003,中通快递,MOCK000000005192,2026-03-28 06:12:21,,in_transit,4
SHP00005193,O00005977,W008,韵达快递,MOCK000000005193,2025-07-21 04:17:00,2025-07-24 04:17:00,delivered,1
SHP00005194,O00005978,W004,圆通速递,MOCK000000005194,2026-04-25 09:51:23,2026-04-26 09:51:23,delivered,4
SHP00005195,O00005979,W012,中通快递,MOCK000000005195,2026-02-22 18:37:03,2026-02-26 18:37:03,delivered,3
SHP00005196,O00005980,W016,中通快递,MOCK000000005196,2026-01-19 04:38:11,2026-01-20 04:38:11,delivered,2
SHP00005197,O00005981,W012,中通快递,MOCK000000005197,2025-06-23 15:17:42,2025-06-29 15:17:42,delivered,1
SHP00005198,O00005982,W014,京东物流,MOCK000000005198,2025-04-14 15:45:35,2025-04-16 15:45:35,delivered,1
SHP00005199,O00005984,W009,顺丰速运,MOCK000000005199,2025-10-03 14:09:34,2025-10-08 14:09:34,delivered,3
SHP00005200,O00005985,W010,顺丰速运,MOCK000000005200,2025-10-14 13:51:38,2025-10-20 13:51:38,delivered,2
SHP00005201,O00005986,W012,圆通速递,MOCK000000005201,2025-11-16 12:46:43,2025-11-18 12:46:43,delivered,3
SHP00005202,O00005988,W004,韵达快递,MOCK000000005202,2026-02-28 11:23:26,2026-03-02 11:23:26,delivered,3
SHP00005203,O00005989,W012,顺丰速运,MOCK000000005203,2025-08-20 02:20:09,2025-08-23 02:20:09,delivered,1
SHP00005204,O00005990,W011,韵达快递,MOCK000000005204,2025-08-24 13:50:53,2025-08-29 13:50:53,delivered,2
SHP00005205,O00005992,W015,韵达快递,MOCK000000005205,2026-03-30 01:12:26,2026-04-01 01:12:26,delivered,1
SHP00005206,O00005993,W015,中通快递,MOCK000000005206,2025-03-22 16:47:08,2025-03-26 16:47:08,delivered,4
SHP00005207,O00005994,W005,京东物流,MOCK000000005207,2026-02-27 05:45:46,2026-03-03 05:45:46,delivered,1
SHP00005208,O00005996,W007,韵达快递,MOCK000000005208,2025-04-25 10:25:59,2025-04-27 10:25:59,delivered,1
SHP00005209,O00005997,W009,顺丰速运,MOCK000000005209,2026-08-04 02:06:34,2026-08-05 02:06:34,delivered,2
SHP00005210,O00005998,W010,韵达快递,MOCK000000005210,2026-06-17 16:43:18,2026-06-19 16:43:18,delivered,3
SHP00005211,O00005999,W002,中通快递,MOCK000000005211,2026-05-14 05:13:44,2026-05-19 05:13:44,delivered,3
SHP00005212,O00006000,W014,京东物流,MOCK000000005212,2025-11-18 05:36:32,2025-11-20 05:36:32,delivered,1
SHP00005213,O00006001,W010,中通快递,MOCK000000005213,2026-03-14 15:42:39,2026-03-17 15:42:39,delivered,4
SHP00005214,O00006002,W004,顺丰速运,MOCK000000005214,2025-07-30 16:52:59,2025-08-03 16:52:59,delivered,4
SHP00005215,O00006003,W014,韵达快递,MOCK000000005215,2026-06-24 22:59:51,2026-06-28 22:59:51,delivered,1
SHP00005216,O00006004,W011,京东物流,MOCK000000005216,2025-02-10 16:59:37,2025-02-11 16:59:37,delivered,1
SHP00005217,O00006005,W008,顺丰速运,MOCK000000005217,2026-06-25 10:13:42,2026-06-30 10:13:42,delivered,3
SHP00005218,O00006006,W002,韵达快递,MOCK000000005218,2025-10-04 13:50:59,2025-10-10 13:50:59,delivered,4
SHP00005219,O00006007,W013,京东物流,MOCK000000005219,2026-01-14 14:49:51,2026-01-16 14:49:51,delivered,1
SHP00005220,O00006008,W015,京东物流,MOCK000000005220,2026-05-03 15:30:42,2026-05-04 15:30:42,delivered,1
SHP00005221,O00006009,W007,顺丰速运,MOCK000000005221,2025-09-12 20:06:22,2025-09-17 20:06:22,delivered,1
