cart_id,user_id,updated_at,cart_status,platform
CART0003794,U003182,2025-10-30 00:26:50,converted,app
CART0003795,U001265,2026-06-07 18:44:06,abandoned,mini_program
CART0003796,U000015,2025-11-10 06:40:58,active,mini_program
CART0003797,U002785,2025-02-15 20:21:27,active,app
CART0003798,U004084,2025-12-19 20:41:46,active,app
CART0003799,U002027,2025-10-05 16:42:44,abandoned,app
CART0003800,U000114,2026-01-23 23:05:51,abandoned,app
CART0003801,U003529,2026-04-08 02:28:58,converted,app
CART0003802,U003176,2025-02-20 15:47:12,converted,app
CART0003803,U000740,2025-01-11 16:54:16,active,app
CART0003804,U004773,2026-01-17 07:25:42,converted,app
CART0003805,U004939,2025-12-02 20:56:27,active,web
CART0003806,U000924,2025-04-12 17:22:58,active,app
CART0003807,U001731,2026-08-16 15:20:25,abandoned,app
CART0003808,U002646,2025-09-22 22:46:40,converted,app
CART0003809,U001016,2025-01-13 22:32:23,converted,mini_program
CART0003810,U004822,2026-02-01 18:53:04,active,app
CART0003811,U002126,2026-01-29 12:34:50,active,app
CART0003812,U000898,2025-09-09 16:47:23,abandoned,app
CART0003813,U000129,2025-01-29 22:25:54,active,app
CART0003814,U002326,2026-05-16 05:30:46,converted,app
CART0003815,U004156,2026-02-03 16:18:13,active,web
CART0003816,U001041,2025-10-27 08:38:13,abandoned,mini_program
CART0003817,U001407,2025-06-01 04:02:28,converted,web
CART0003818,U000635,2025-03-11 09:56:17,abandoned,web
CART0003819,U000823,2026-08-06 08:16:01,converted,app
CART0003820,U000140,2025-09-22 09:01:13,converted,app
CART0003821,U003064,2026-08-03 07:09:42,active,app
CART0003822,U002693,2026-06-23 00:48:12,active,mini_program
CART0003823,U003642,2025-11-14 11:40:32,active,app
CART0003824,U002833,2026-07-21 18:18:43,abandoned,mini_program
CART0003825,U001213,2026-03-06 17:13:57,abandoned,web
CART0003826,U003088,2026-08-14 00:19:22,abandoned,app
CART0003827,U004406,2025-08-26 08:59:13,active,app
CART0003828,U004963,2025-01-26 10:28:06,converted,mini_program
CART0003829,U003157,2025-06-26 07:43:34,active,app
CART0003830,U000610,2025-12-14 08:24:49,abandoned,app
CART0003831,U001305,2025-02-28 04:26:21,active,mini_program
CART0003832,U001531,2026-08-05 20:08:46,converted,mini_program
CART0003833,U004878,2025-10-12 02:28:44,converted,web
CART0003834,U001269,2025-02-11 16:30:02,converted,app
CART0003835,U000945,2025-01-04 22:23:58,abandoned,app
CART0003836,U002126,2025-04-19 19:31:55,active,mini_program
CART0003837,U003848,2026-02-04 07:09:01,active,mini_program
CART0003838,U001609,2025-03-12 10:08:25,converted,app
CART0003839,U000429,2025-05-24 09:02:16,converted,app
CART0003840,U000281,2025-08-31 13:05:03,abandoned,mini_program
CART0003841,U003076,2026-02-02 10:59:08,active,web
CART0003842,U002799,2025-05-20 04:41:00,converted,app
CART0003843,U002590,2026-02-02 05:15:49,converted,app
CART0003844,U000974,2026-02-19 13:52:22,converted,web
CART0003845,U003804,2025-07-31 03:52:27,abandoned,app
CART0003846,U002793,2026-05-23 16:29:35,active,web
CART0003847,U003326,2026-04-20 10:35:57,active,app
CART0003848,U000979,2025-12-12 23:14:31,active,app
CART0003849,U001450,2025-12-22 14:31:34,active,web
CART0003850,U000829,2025-09-18 21:39:03,active,web
CART0003851,U003138,2025-03-28 14:16:30,converted,app
CART0003852,U002054,2026-01-14 05:11:42,converted,app
CART0003853,U004394,2025-08-03 23:56:49,abandoned,web
CART0003854,U001615,2025-08-25 17:39:07,active,app
CART0003855,U001025,2025-06-29 20:11:07,active,app
CART0003856,U003539,2026-03-07 14:31:20,abandoned,app
CART0003857,U002519,2026-06-25 15:35:28,active,mini_program
CART0003858,U000101,2025-01-30 01:08:27,converted,app
CART0003859,U000450,2025-10-31 07:36:03,abandoned,app
CART0003860,U003418,2025-12-19 00:27:39,converted,app
CART0003861,U000088,2026-06-04 07:20:23,active,app
CART0003862,U001777,2026-04-23 23:56:00,active,app
CART0003863,U001568,2026-04-18 14:01:56,active,app
CART0003864,U001500,2026-05-24 04:08:21,active,mini_program
CART0003865,U001836,2026-08-08 20:35:52,active,mini_program
CART0003866,U002413,2026-03-29 12:40:46,active,web
CART0003867,U004086,2025-06-12 22:05:42,abandoned,app
CART0003868,U004147,2025-01-11 16:19:05,active,web
CART0003869,U001081,2025-08-01 00:19:29,converted,web
CART0003870,U000175,2025-03-25 13:36:37,converted,mini_program
CART0003871,U003904,2025-01-12 07:29:58,active,app
CART0003872,U000596,2026-05-10 03:42:19,active,mini_program
CART0003873,U003163,2025-07-21 01:48:21,converted,app
CART0003874,U002153,2026-01-10 14:47:40,converted,mini_program
CART0003875,U004711,2025-08-14 21:21:40,active,app
CART0003876,U002423,2025-05-19 11:32:20,converted,app
CART0003877,U002445,2025-11-09 00:52:58,converted,mini_program
CART0003878,U002296,2025-01-19 11:23:00,active,app
CART0003879,U004368,2025-11-28 20:34:38,converted,web
CART0003880,U000960,2025-03-06 20:49:14,converted,web
CART0003881,U000022,2025-06-21 14:43:44,abandoned,mini_program
CART0003882,U002673,2025-01-26 14:52:58,active,app
CART0003883,U002634,2026-05-31 06:04:41,active,web
CART0003884,U002386,2025-02-02 13:10:22,converted,web
CART0003885,U000499,2025-03-23 09:30:15,abandoned,app
CART0003886,U000105,2025-06-29 18:17:20,active,app
CART0003887,U003859,2025-06-21 11:33:44,active,app
CART0003888,U002590,2025-09-07 15:57:26,active,mini_program
CART0003889,U002573,2026-06-09 11:09:40,active,app
CART0003890,U003763,2025-04-10 22:12:46,active,mini_program
CART0003891,U001682,2025-05-22 04:19:39,active,app
CART0003892,U000011,2026-02-13 10:05:54,converted,mini_program
CART0003893,U003189,2025-06-04 03:10:17,active,web
CART0003894,U002810,2025-01-18 17:32:42,converted,mini_program
CART0003895,U001998,2025-03-25 19:36:32,active,app
CART0003896,U003559,2025-02-03 13:10:08,active,app
CART0003897,U000219,2026-08-22 19:15:54,active,app
CART0003898,U004613,2025-03-02 17:33:00,active,web
CART0003899,U003094,2026-02-20 09:41:23,converted,web
CART0003900,U003884,2026-06-26 01:57:17,converted,app
CART0003901,U001169,2026-07-28 09:48:25,active,app
CART0003902,U003436,2025-06-23 11:11:27,active,mini_program
CART0003903,U002606,2025-04-16 19:56:16,active,app
CART0003904,U000701,2026-06-20 16:14:27,converted,app
CART0003905,U004440,2026-08-16 13:27:45,abandoned,app
CART0003906,U000695,2026-01-21 03:11:06,active,app
CART0003907,U002019,2025-06-09 14:54:42,active,app
CART0003908,U003063,2025-04-16 22:54:14,converted,mini_program
CART0003909,U004662,2026-07-08 10:12:57,active,app
CART0003910,U001162,2025-03-09 03:54:42,active,web
CART0003911,U001298,2025-01-05 04:55:45,converted,web
CART0003912,U001467,2026-03-18 00:41:23,active,app
CART0003913,U002965,2025-11-19 01:05:44,active,app
CART0003914,U003729,2025-11-08 07:51:17,converted,mini_program
CART0003915,U003206,2025-11-25 18:16:20,converted,app
CART0003916,U002620,2026-06-05 08:29:18,converted,app
CART0003917,U002602,2025-09-16 20:26:34,active,web
CART0003918,U000234,2025-12-21 10:23:50,converted,mini_program
CART0003919,U001543,2025-04-17 06:30:32,active,app
CART0003920,U001377,2026-04-19 00:50:02,converted,app
CART0003921,U001246,2025-08-04 09:32:41,abandoned,mini_program
CART0003922,U004973,2025-07-19 06:30:23,abandoned,mini_program
CART0003923,U000116,2025-07-18 00:57:38,converted,app
CART0003924,U001448,2025-06-25 16:34:51,abandoned,app
CART0003925,U004689,2025-06-25 13:36:09,active,web
CART0003926,U002165,2026-04-07 20:25:48,converted,web
CART0003927,U003761,2026-05-12 06:58:02,active,app
CART0003928,U003440,2026-08-17 14:56:53,active,app
CART0003929,U001285,2025-08-26 13:37:38,active,app
CART0003930,U004675,2025-12-03 13:59:51,converted,app
CART0003931,U003838,2025-06-18 17:17:46,active,app
CART0003932,U003275,2025-09-06 19:54:39,converted,app
CART0003933,U004235,2025-06-20 03:26:54,active,web
CART0003934,U004883,2025-08-25 17:05:49,converted,web
CART0003935,U002007,2026-07-09 17:00:47,converted,app
CART0003936,U003952,2025-07-21 02:36:49,active,app
CART0003937,U001969,2025-12-21 14:12:44,converted,web
CART0003938,U004908,2026-02-06 13:49:55,active,app
CART0003939,U000190,2025-08-02 05:01:24,converted,mini_program
CART0003940,U002493,2025-11-10 18:10:19,abandoned,app
CART0003941,U001450,2026-06-24 20:21:46,active,mini_program
CART0003942,U003944,2026-02-02 17:32:37,abandoned,mini_program
CART0003943,U004041,2025-10-17 18:33:12,converted,app
CART0003944,U003236,2026-01-02 03:05:20,converted,app
CART0003945,U001903,2026-01-19 22:16:24,active,app
CART0003946,U004345,2026-03-25 18:05:22,converted,app
CART0003947,U001836,2025-11-02 07:18:16,active,mini_program
CART0003948,U004281,2025-11-26 01:58:01,abandoned,app
CART0003949,U002038,2025-06-05 20:53:02,active,app
CART0003950,U003073,2026-06-07 09:06:54,abandoned,web
CART0003951,U000895,2025-08-25 02:42:36,active,app
CART0003952,U003108,2025-08-29 09:31:23,active,mini_program
CART0003953,U001812,2026-01-04 07:40:13,active,mini_program
CART0003954,U002227,2026-05-17 21:57:19,abandoned,mini_program
CART0003955,U001594,2026-07-16 18:25:51,converted,app
CART0003956,U001706,2026-06-22 18:04:01,converted,app
CART0003957,U000673,2026-06-20 10:25:51,abandoned,app
CART0003958,U000086,2025-10-08 10:13:58,converted,web
CART0003959,U001217,2025-06-30 12:49:04,active,app
CART0003960,U002611,2025-09-21 18:25:47,active,web
CART0003961,U003696,2026-07-11 17:54:25,abandoned,app
CART0003962,U004852,2025-02-26 15:00:26,abandoned,app
CART0003963,U001901,2026-01-16 06:18:21,abandoned,app
CART0003964,U000802,2026-06-11 08:40:23,converted,app
CART0003965,U002069,2025-02-08 02:26:00,abandoned,app
CART0003966,U004209,2026-03-26 06:50:29,active,web
CART0003967,U000887,2026-06-19 23:59:34,converted,app
CART0003968,U002710,2025-06-22 09:53:49,active,web
CART0003969,U002311,2025-02-26 23:03:40,active,app
CART0003970,U004301,2025-08-07 15:44:56,converted,app
CART0003971,U003815,2026-02-13 03:29:26,active,app
CART0003972,U001489,2025-07-25 01:28:26,active,app
CART0003973,U004095,2026-08-11 05:06:49,abandoned,app
CART0003974,U001767,2026-07-15 22:54:52,active,app
CART0003975,U003512,2025-04-01 04:48:13,active,mini_program
CART0003976,U001773,2025-10-04 18:04:45,converted,web
CART0003977,U003211,2025-01-13 21:37:57,active,app
CART0003978,U000560,2025-07-12 20:12:29,active,mini_program
CART0003979,U001854,2026-03-30 09:58:28,active,web
CART0003980,U001505,2025-10-04 06:41:08,active,mini_program
CART0003981,U001812,2025-05-25 00:07:03,active,app
CART0003982,U003360,2025-01-13 22:11:20,abandoned,web
CART0003983,U000500,2025-10-06 09:37:28,converted,web
CART0003984,U000400,2025-10-04 22:14:20,converted,app
CART0003985,U000146,2025-03-15 22:02:53,converted,web
CART0003986,U000637,2026-05-19 17:18:01,converted,app
CART0003987,U004326,2025-11-09 23:39:52,active,app
CART0003988,U004383,2025-10-05 08:47:04,active,mini_program
CART0003989,U002978,2025-04-02 09:53:42,active,app
CART0003990,U001388,2026-02-11 13:37:53,converted,mini_program
CART0003991,U002931,2026-04-19 18:07:55,converted,app
CART0003992,U002879,2025-12-03 08:16:36,converted,app
CART0003993,U002293,2025-08-07 19:20:07,active,app
CART0003994,U001469,2026-03-26 03:33:02,abandoned,mini_program
CART0003995,U004433,2026-01-17 08:34:19,abandoned,app
CART0003996,U004066,2025-03-11 18:14:46,abandoned,app
CART0003997,U003354,2025-10-18 01:35:20,active,web
CART0003998,U003866,2025-04-08 09:14:56,active,app
CART0003999,U001141,2025-12-08 09:53:56,abandoned,mini_program
CART0004000,U000990,2026-08-10 20:51:02,converted,mini_program
CART0004001,U001638,2025-10-23 16:41:29,converted,app
CART0004002,U000148,2025-09-11 15:46:20,converted,app
CART0004003,U003907,2026-05-16 22:40:44,active,web
CART0004004,U004712,2025-05-27 14:57:51,converted,app
CART0004005,U000925,2026-01-19 10:47:10,abandoned,app
CART0004006,U003695,2025-01-22 08:26:30,active,mini_program
CART0004007,U003150,2026-06-29 09:14:02,abandoned,app
CART0004008,U001340,2025-11-11 22:15:36,active,app
CART0004009,U004889,2025-02-09 12:52:50,converted,app
CART0004010,U001221,2025-12-03 13:17:47,active,app
CART0004011,U000084,2025-07-25 10:18:20,active,web
CART0004012,U001170,2025-02-24 04:53:02,active,app
CART0004013,U003683,2025-07-04 06:10:31,converted,app
CART0004014,U000263,2025-03-07 07:13:33,abandoned,mini_program
CART0004015,U000913,2025-10-21 06:34:35,abandoned,app
CART0004016,U000186,2025-10-02 07:07:46,converted,app
CART0004017,U004899,2025-04-20 23:53:33,active,web
CART0004018,U001019,2025-01-07 15:08:05,active,app
CART0004019,U004060,2026-03-09 20:33:28,active,app
CART0004020,U000750,2026-05-15 13:19:37,converted,app
CART0004021,U004210,2025-03-31 13:48:41,converted,app
CART0004022,U002122,2025-12-06 15:42:44,abandoned,web
CART0004023,U002079,2025-08-19 04:57:03,converted,app
CART0004024,U001415,2025-12-17 12:00:45,converted,app
CART0004025,U002801,2026-07-15 16:48:36,converted,app
CART0004026,U003182,2026-08-06 07:49:37,active,app
CART0004027,U001531,2025-08-29 22:22:36,abandoned,app
CART0004028,U001801,2025-11-06 09:52:30,abandoned,app
CART0004029,U003569,2026-08-18 13:35:12,abandoned,app
CART0004030,U000901,2026-03-17 16:35:51,converted,web
CART0004031,U002128,2025-01-13 23:27:50,active,mini_program
CART0004032,U002199,2025-08-06 12:24:16,abandoned,app
CART0004033,U003562,2025-04-19 00:30:31,active,app
CART0004034,U001455,2025-03-06 19:22:09,converted,mini_program
CART0004035,U001611,2025-07-03 06:43:58,abandoned,app
CART0004036,U003912,2026-08-18 14:43:24,converted,app
CART0004037,U003385,2025-05-14 00:34:04,converted,mini_program
CART0004038,U004909,2025-10-06 21:57:44,active,app
CART0004039,U000127,2026-03-21 17:54:10,abandoned,web
CART0004040,U000767,2025-06-30 07:34:28,active,mini_program
CART0004041,U004035,2026-08-14 12:40:29,converted,app
CART0004042,U000656,2025-01-01 13:18:48,converted,app
CART0004043,U002507,2026-04-12 11:46:38,abandoned,app
CART0004044,U001589,2025-12-20 20:12:21,converted,app
CART0004045,U001608,2026-03-24 03:18:22,converted,app
CART0004046,U003775,2026-04-23 05:19:56,converted,app
CART0004047,U002852,2025-01-27 13:57:39,converted,app
CART0004048,U002498,2026-05-16 04:33:23,active,web
CART0004049,U004101,2026-07-17 07:24:58,converted,mini_program
CART0004050,U001767,2025-07-24 22:07:27,active,web
CART0004051,U001595,2025-08-21 05:53:03,converted,app
CART0004052,U003260,2025-08-21 05:26:43,converted,app
CART0004053,U004105,2025-03-18 11:19:40,converted,mini_program
CART0004054,U001702,2025-08-17 17:15:13,converted,web
CART0004055,U004646,2025-05-10 05:38:27,active,app
CART0004056,U004864,2025-02-14 20:02:00,converted,app
CART0004057,U003932,2025-11-28 15:29:48,active,app
CART0004058,U004467,2025-02-03 16:26:52,active,mini_program
CART0004059,U002064,2026-02-03 23:49:40,active,app
CART0004060,U003525,2025-11-06 08:50:28,abandoned,app
CART0004061,U002699,2025-11-16 05:24:22,active,app
CART0004062,U003623,2025-08-10 03:47:12,abandoned,web
CART0004063,U001562,2026-02-12 18:21:17,converted,app
CART0004064,U003117,2025-03-13 06:05:57,active,app
CART0004065,U000701,2026-05-23 18:31:20,active,app
CART0004066,U002812,2026-02-06 08:39:35,active,app
CART0004067,U004944,2026-01-08 10:58:10,abandoned,web
CART0004068,U002421,2026-02-24 19:46:54,abandoned,web
CART0004069,U001728,2025-07-13 02:26:07,active,app
CART0004070,U002835,2026-02-25 11:58:52,abandoned,mini_program
CART0004071,U000654,2025-04-05 11:26:58,active,app
CART0004072,U000254,2025-11-05 19:33:33,active,app
CART0004073,U001032,2025-12-03 13:24:30,abandoned,web
CART0004074,U002392,2026-04-04 20:37:18,converted,mini_program
CART0004075,U000208,2025-03-20 10:19:56,active,app
CART0004076,U004501,2026-07-01 14:46:02,converted,app
CART0004077,U000154,2025-07-24 14:55:08,converted,app
CART0004078,U004233,2025-07-02 04:05:51,active,app
CART0004079,U003863,2026-03-16 11:00:22,abandoned,app
CART0004080,U003346,2025-07-01 08:57:08,abandoned,app
CART0004081,U000073,2025-03-15 09:18:06,active,app
CART0004082,U003461,2025-06-14 07:14:00,converted,app
CART0004083,U004594,2025-04-05 11:05:10,abandoned,app
CART0004084,U003081,2026-08-05 04:02:19,converted,web
CART0004085,U001268,2026-06-02 08:38:16,abandoned,app
CART0004086,U002419,2026-02-12 01:50:05,abandoned,mini_program
CART0004087,U004040,2026-01-26 21:28:59,converted,app
CART0004088,U002598,2026-04-07 10:20:29,abandoned,app
CART0004089,U000929,2026-06-07 03:09:03,converted,app
CART0004090,U004181,2025-07-15 20:27:53,converted,web
CART0004091,U001494,2026-01-04 23:06:39,active,app
CART0004092,U004295,2026-08-22 04:38:22,abandoned,mini_program
CART0004093,U001551,2025-10-14 14:15:44,active,app
CART0004094,U000974,2026-03-19 03:57:26,abandoned,app
CART0004095,U000993,2025-03-16 16:25:02,converted,app
CART0004096,U003292,2025-02-01 05:44:01,active,app
CART0004097,U001304,2026-02-11 18:18:35,converted,app
CART0004098,U000921,2025-11-19 22:43:39,abandoned,app
CART0004099,U004038,2025-05-27 07:58:41,active,mini_program
CART0004100,U004197,2025-06-18 00:02:27,abandoned,web
CART0004101,U004984,2026-06-30 23:32:18,converted,web
CART0004102,U004064,2026-06-07 06:39:28,active,app
CART0004103,U003061,2025-03-03 18:48:20,converted,app
CART0004104,U003115,2025-04-08 01:35:18,active,mini_program
CART0004105,U004925,2025-12-15 00:41:15,converted,app
CART0004106,U000083,2025-02-07 19:45:52,active,web
CART0004107,U004943,2026-08-14 21:26:39,abandoned,app
CART0004108,U003456,2025-11-10 17:01:23,active,web
CART0004109,U003669,2025-06-07 10:46:07,abandoned,mini_program
CART0004110,U002235,2026-07-03 10:21:37,abandoned,mini_program
CART0004111,U004335,2026-07-24 18:57:15,converted,mini_program
CART0004112,U003401,2026-07-03 16:21:43,active,mini_program
CART0004113,U000210,2026-01-28 12:35:08,converted,web
CART0004114,U003127,2026-06-23 05:42:10,converted,mini_program
CART0004115,U001963,2025-02-23 16:25:39,abandoned,app
CART0004116,U004776,2025-04-09 23:05:22,active,mini_program
CART0004117,U000633,2026-05-01 15:31:40,active,app
CART0004118,U003883,2026-03-27 16:45:51,active,app
CART0004119,U004743,2026-08-19 19:07:46,converted,mini_program
CART0004120,U003582,2025-06-15 07:48:32,converted,mini_program
CART0004121,U004557,2026-01-09 04:35:13,active,app
CART0004122,U002948,2025-11-22 14:25:19,converted,app
CART0004123,U000612,2026-06-14 00:58:56,converted,mini_program
CART0004124,U004155,2025-08-01 15:25:36,converted,app
CART0004125,U002521,2025-12-07 19:28:35,abandoned,app
CART0004126,U004229,2025-08-18 11:55:48,active,web
CART0004127,U000174,2026-02-10 21:52:59,converted,app
CART0004128,U001327,2026-08-18 20:23:33,abandoned,mini_program
CART0004129,U004671,2025-04-26 14:57:09,abandoned,app
CART0004130,U003648,2025-11-02 05:05:11,active,web
CART0004131,U004719,2026-05-09 08:43:16,converted,app
