ad_stat_id,ad_campaign_id,stat_date,impressions,clicks,conversions,ad_cost,attributed_revenue,roi
ADS00002629,AD00029,2025-12-06,57916,4446,516,5218.61,79411.67,15.217
ADS00002630,AD00030,2025-03-08,70950,810,78,743.72,8577.51,11.5333
ADS00002631,AD00031,2025-04-09,1693,106,13,385.97,3699.22,9.5842
ADS00002632,AD00032,2026-08-18,176405,7626,306,11743.75,146332.34,12.4604
ADS00002633,AD00033,2026-02-17,172834,5596,505,26660.62,341669.17,12.8155
ADS00002634,AD00034,2025-05-22,122200,1668,158,1342.64,80159.93,59.7032
ADS00002635,AD00035,2026-02-06,160716,12326,1271,57338.44,490835.51,8.5603
ADS00002636,AD00036,2025-03-31,163946,7138,221,29922.21,59851.96,2.0003
ADS00002637,AD00037,2026-05-27,20215,1390,126,5225.87,83760.89,16.0281
ADS00002638,AD00038,2026-04-08,67810,3478,367,4765.82,97009.31,20.3552
ADS00002639,AD00039,2026-06-11,8304,125,14,272.49,8978.82,32.951
ADS00002640,AD00040,2025-10-07,24095,1733,142,5294.9,22086.93,4.1714
ADS00002641,AD00041,2025-08-18,95456,6811,528,14321.68,228227.34,15.9358
ADS00002642,AD00042,2026-03-27,171231,10636,575,40524.0,294403.97,7.2649
ADS00002643,AD00043,2025-04-13,84108,1733,132,4116.5,17619.54,4.2802
ADS00002644,AD00044,2026-03-24,48705,836,82,1813.3,51477.79,28.389
ADS00002645,AD00045,2026-01-06,29599,2216,65,8924.22,3972.62,0.4452
ADS00002646,AD00046,2025-07-16,22888,280,28,1160.25,6638.61,5.7217
ADS00002647,AD00047,2025-02-24,16807,1021,105,414.61,45869.06,110.6318
ADS00002648,AD00048,2025-10-15,30232,669,64,2002.47,19239.11,9.6077
ADS00002649,AD00049,2026-02-10,60019,1013,54,1588.36,22976.3,14.4654
ADS00002650,AD00050,2025-03-31,119915,7265,241,28413.39,128367.09,4.5178
ADS00002651,AD00051,2025-04-02,152778,8468,915,39833.65,588483.2,14.7735
ADS00002652,AD00052,2025-10-30,12357,761,107,785.62,50853.89,64.7309
ADS00002653,AD00053,2026-01-17,154016,2032,253,913.18,20402.6,22.3424
ADS00002654,AD00054,2025-07-09,173639,6157,788,20960.74,82600.41,3.9407
ADS00002655,AD00055,2025-06-19,160496,8335,537,28589.76,247255.69,8.6484
ADS00002656,AD00056,2026-08-06,147520,2831,170,3854.86,87567.75,22.7162
ADS00002657,AD00057,2025-02-02,158064,3618,467,11300.99,75007.35,6.6372
ADS00002658,AD00058,2025-06-24,12690,298,19,119.76,7404.98,61.8318
ADS00002659,AD00059,2026-05-24,34752,1582,233,6856.13,54754.5,7.9862
ADS00002660,AD00060,2025-05-09,39152,1111,124,4783.98,36507.57,7.6312
ADS00002661,AD00061,2026-05-28,10212,701,98,556.92,35662.41,64.0351
ADS00002662,AD00062,2026-03-21,50912,3568,479,4505.27,261136.25,57.9624
ADS00002663,AD00063,2025-06-25,12305,772,57,1589.08,17637.06,11.0989
ADS00002664,AD00064,2025-05-17,119652,4747,551,5535.82,171923.88,31.0566
ADS00002665,AD00065,2026-02-28,178575,13340,1004,43416.12,352735.55,8.1245
ADS00002666,AD00066,2026-02-16,41512,3204,207,4916.03,95176.77,19.3605
ADS00002667,AD00067,2025-08-21,26859,1970,127,4398.89,23255.27,5.2866
ADS00002668,AD00068,2026-07-17,64399,2071,110,1115.05,58887.0,52.8111
ADS00002669,AD00069,2025-08-22,105869,3926,483,14502.96,151805.15,10.4672
ADS00002670,AD00070,2026-07-04,4345,263,31,1052.4,17126.56,16.2738
ADS00002671,AD00071,2026-08-10,39745,1156,31,3562.37,14286.82,4.0105
ADS00002672,AD00072,2025-10-17,59352,1676,82,3697.78,38775.49,10.4862
ADS00002673,AD00073,2025-05-28,99781,4757,334,7997.79,128308.41,16.043
ADS00002674,AD00074,2025-06-30,111731,8130,640,7538.0,411125.63,54.5404
ADS00002675,AD00075,2026-04-19,35435,1796,81,3782.11,10618.59,2.8076
ADS00002676,AD00076,2025-03-29,29090,921,47,3563.09,25950.08,7.283
ADS00002677,AD00077,2025-07-10,164098,5068,359,14215.55,66113.95,4.6508
ADS00002678,AD00078,2025-03-04,94734,1706,79,7112.69,26678.97,3.7509
ADS00002679,AD00079,2026-03-04,126909,1523,68,6596.45,14922.16,2.2622
ADS00002680,AD00080,2025-08-16,66042,3847,165,6731.48,85942.28,12.7672
ADS00002681,AD00081,2025-05-17,49829,2156,150,8520.38,41976.47,4.9266
ADS00002682,AD00082,2026-07-26,25767,1919,165,1593.33,92545.64,58.0832
ADS00002683,AD00083,2026-01-08,24764,610,32,2855.82,3162.97,1.1076
ADS00002684,AD00084,2025-09-21,110947,5956,578,8507.21,192026.53,22.5722
ADS00002685,AD00085,2026-08-09,179258,13910,1740,11550.63,779109.59,67.4517
ADS00002686,AD00086,2025-12-13,169218,11484,1621,45178.88,729829.46,16.1542
ADS00002687,AD00087,2025-01-31,175246,2096,114,1518.9,77433.77,50.9802
ADS00002688,AD00088,2025-04-19,113504,6049,329,9290.05,203310.46,21.8848
ADS00002689,AD00089,2025-03-24,12010,388,32,806.21,20070.38,24.8947
ADS00002690,AD00090,2026-08-17,106138,7426,124,16400.3,50800.15,3.0975
ADS00002691,AD00091,2025-04-04,115118,6502,858,29284.24,236789.43,8.0859
ADS00002692,AD00092,2025-02-07,63492,1001,74,3671.52,33712.12,9.1821
ADS00002693,AD00093,2026-08-16,56653,3152,206,5502.93,97891.13,17.7889
ADS00002694,AD00094,2025-09-12,64044,4588,471,6215.62,127200.08,20.4646
ADS00002695,AD00095,2025-01-28,16638,1034,117,2259.96,16051.11,7.1024
ADS00002696,AD00096,2026-07-18,1187,32,3,95.06,563.49,5.9277
ADS00002697,AD00097,2025-04-27,70291,769,109,2085.43,20546.06,9.8522
ADS00002698,AD00098,2025-07-05,126481,7556,586,27196.49,61388.93,2.2572
ADS00002699,AD00099,2026-03-03,162727,7993,185,31274.59,97584.97,3.1203
ADS00002700,AD00100,2025-08-16,8571,318,19,258.4,6780.0,26.2384
ADS00002701,AD00001,2025-06-18,150946,6981,334,4267.58,124143.4,29.0899
ADS00002702,AD00002,2025-06-20,127286,3188,255,5676.67,172241.82,30.3421
ADS00002703,AD00003,2025-09-25,91164,3979,211,3330.64,53274.27,15.9952
ADS00002704,AD00004,2026-05-25,29721,1075,111,1548.59,34513.1,22.2868
ADS00002705,AD00005,2025-12-13,104208,6350,182,17787.22,57607.65,3.2387
ADS00002706,AD00006,2025-04-01,51311,1549,110,1500.06,54972.14,36.6466
ADS00002707,AD00007,2026-07-30,26900,1168,164,2557.1,46980.4,18.3725
ADS00002708,AD00008,2026-08-22,38925,1966,227,4921.7,36178.28,7.3508
ADS00002709,AD00009,2026-06-17,97430,1146,44,1588.8,3264.03,2.0544
ADS00002710,AD00010,2026-08-19,47725,2900,159,8980.02,29969.46,3.3373
ADS00002711,AD00011,2025-05-28,65970,2607,381,10684.8,83889.23,7.8513
ADS00002712,AD00012,2026-06-25,130698,4400,367,19191.86,177349.22,9.2409
ADS00002713,AD00013,2026-04-22,15095,323,25,1492.7,16951.64,11.3564
ADS00002714,AD00014,2026-07-15,144349,7983,261,33854.91,119462.65,3.5287
ADS00002715,AD00015,2026-07-07,19144,797,83,718.77,48782.92,67.87
ADS00002716,AD00016,2025-03-26,127308,1590,209,4412.86,127054.48,28.7919
ADS00002717,AD00017,2025-04-19,90459,1872,232,1292.21,102360.97,79.2139
ADS00002718,AD00018,2026-05-05,151718,2614,148,6969.68,47616.19,6.8319
ADS00002719,AD00019,2025-08-15,112825,2473,201,4987.62,111951.89,22.446
ADS00002720,AD00020,2026-05-24,170993,13050,1409,59080.14,264182.5,4.4716
ADS00002721,AD00021,2025-09-19,122902,2639,140,9874.23,8559.03,0.8668
ADS00002722,AD00022,2026-04-26,100337,5252,226,14569.85,119711.0,8.2164
ADS00002723,AD00023,2025-05-04,158040,1416,73,3024.22,46468.39,15.3654
ADS00002724,AD00024,2026-06-27,83447,5669,687,25808.3,383770.63,14.87
ADS00002725,AD00025,2025-01-19,89444,5356,212,5145.84,26190.85,5.0897
ADS00002726,AD00026,2026-02-06,85685,953,74,1028.12,39020.27,37.953
ADS00002727,AD00027,2025-12-19,178691,8759,372,24714.25,72372.39,2.9284
ADS00002728,AD00028,2025-05-05,165446,5795,609,17531.79,366832.19,20.9238
ADS00002729,AD00029,2025-10-10,117488,8883,926,13472.87,329310.94,24.4425
ADS00002730,AD00030,2025-02-25,117836,9393,1367,30222.97,395033.84,13.0706
ADS00002731,AD00031,2025-04-17,120639,4401,446,19845.0,29921.34,1.5078
ADS00002732,AD00032,2026-08-16,41296,585,49,2494.32,19726.84,7.9087
ADS00002733,AD00033,2026-02-20,142294,8376,741,36340.69,355648.21,9.7865
ADS00002734,AD00034,2025-06-17,30307,2018,101,8824.28,12110.86,1.3724
ADS00002735,AD00035,2026-02-06,172319,2446,95,4749.57,22284.51,4.6919
ADS00002736,AD00036,2025-03-21,15524,890,34,2684.25,5137.29,1.9139
ADS00002737,AD00037,2026-05-21,173426,10918,1358,43444.01,906295.64,20.8612
ADS00002738,AD00038,2026-04-25,29833,2072,187,2235.56,124248.99,55.5785
ADS00002739,AD00039,2026-06-09,16361,623,78,332.81,14886.0,44.7282
ADS00002740,AD00040,2025-10-02,85084,6032,871,2446.19,258495.49,105.6727
ADS00002741,AD00041,2025-08-14,120754,7331,845,32733.36,309595.79,9.4581
ADS00002742,AD00042,2026-03-26,170771,2551,332,8216.9,175753.36,21.3893
ADS00002743,AD00043,2025-04-27,148657,11173,411,52181.43,132806.47,2.5451
ADS00002744,AD00044,2026-03-20,101458,1499,49,798.14,18567.83,23.2639
ADS00002745,AD00045,2026-01-07,165600,5235,571,6397.28,205077.48,32.057
ADS00002746,AD00046,2025-08-19,167034,6437,586,29363.89,247048.37,8.4133
ADS00002747,AD00047,2025-03-07,16313,131,4,396.5,2709.35,6.8332
ADS00002748,AD00048,2025-10-14,75696,3596,93,12828.11,24596.59,1.9174
ADS00002749,AD00049,2026-02-03,163649,11998,1072,9747.08,722478.65,74.1226
ADS00002750,AD00050,2025-03-24,141159,8422,301,28779.3,119549.66,4.154
ADS00002751,AD00051,2025-03-23,15698,709,92,1591.7,51962.93,32.6462
ADS00002752,AD00052,2025-11-05,2238,102,6,382.61,672.48,1.7576
ADS00002753,AD00053,2026-01-30,67911,2857,124,13062.59,50216.95,3.8443
ADS00002754,AD00054,2025-08-23,17516,1273,54,6065.65,17033.3,2.8082
ADS00002755,AD00055,2025-05-24,46037,2521,309,9340.08,104150.74,11.1509
ADS00002756,AD00056,2026-07-30,128290,6930,961,8630.27,460311.87,53.3369
ADS00002757,AD00057,2025-02-03,32788,530,23,2224.57,2562.98,1.1521
ADS00002758,AD00058,2025-06-24,8314,538,10,733.21,3946.36,5.3823
ADS00002759,AD00059,2026-06-09,73923,3859,165,5647.27,106531.73,18.8643
ADS00002760,AD00060,2025-05-13,20708,714,66,287.23,39007.41,135.8055
ADS00002761,AD00061,2026-05-20,46052,3459,425,11278.46,60244.21,5.3415
ADS00002762,AD00062,2026-03-22,26838,341,7,210.77,4164.65,19.7592
ADS00002763,AD00063,2025-07-03,66237,3868,111,14042.95,39682.87,2.8258
ADS00002764,AD00064,2025-05-25,64095,1113,83,725.54,23054.57,31.7757
ADS00002765,AD00065,2026-02-19,119596,3493,372,7656.43,62483.41,8.1609
ADS00002766,AD00066,2026-02-17,140909,7043,179,4003.44,21579.16,5.3902
ADS00002767,AD00067,2025-08-18,137107,2269,292,1221.43,151765.51,124.2523
ADS00002768,AD00068,2026-07-10,167723,3440,195,7569.62,42661.69,5.6359
ADS00002769,AD00069,2025-09-07,46200,436,56,2048.35,17382.76,8.4862
ADS00002770,AD00070,2026-06-17,65584,3280,176,5483.06,21393.5,3.9017
ADS00002771,AD00071,2026-06-24,22639,454,25,687.03,14020.73,20.4077
ADS00002772,AD00072,2025-09-30,42865,560,24,748.66,14956.19,19.9773
ADS00002773,AD00073,2025-04-23,13589,397,36,1804.7,8088.26,4.4818
ADS00002774,AD00074,2025-06-18,48226,3417,504,7428.35,279175.64,37.5825
ADS00002775,AD00075,2026-05-23,40129,2462,155,10512.09,20816.82,1.9803
ADS00002776,AD00076,2025-03-01,88348,5879,123,12640.41,40205.0,3.1807
ADS00002777,AD00077,2025-09-04,2728,165,24,497.55,8081.15,16.2419
ADS00002778,AD00078,2025-02-23,9642,733,43,2279.13,3699.95,1.6234
ADS00002779,AD00079,2025-12-30,84037,3086,407,6852.78,106995.79,15.6135
ADS00002780,AD00080,2025-08-25,103980,4451,380,17175.64,63582.63,3.7019
ADS00002781,AD00081,2025-06-27,142703,9286,724,6285.14,269261.25,42.8409
ADS00002782,AD00082,2026-08-02,90716,3340,71,6756.37,20978.28,3.105
ADS00002783,AD00083,2026-01-09,117117,6558,658,5291.65,215721.44,40.7664
ADS00002784,AD00084,2025-09-02,71216,3518,108,4940.68,11872.09,2.4029
ADS00002785,AD00085,2026-08-04,84235,2418,224,2819.43,81264.69,28.8231
ADS00002786,AD00086,2025-11-20,79933,3870,313,11452.86,182119.2,15.9016
ADS00002787,AD00087,2025-02-03,38319,836,30,782.56,14020.98,17.9168
ADS00002788,AD00088,2025-04-19,166060,10343,1153,10244.18,387795.44,37.8552
ADS00002789,AD00089,2025-03-14,41488,1665,45,6037.21,9224.37,1.5279
ADS00002790,AD00090,2026-08-18,152655,7757,1066,6376.68,414382.0,64.984
ADS00002791,AD00091,2025-05-24,58870,1323,51,3709.1,25929.76,6.9908
ADS00002792,AD00092,2025-03-25,88729,6192,271,19765.6,75116.96,3.8004
ADS00002793,AD00093,2026-08-20,47751,2602,336,9313.71,131821.34,14.1535
ADS00002794,AD00094,2025-09-26,1059,52,3,64.97,271.58,4.1801
ADS00002795,AD00095,2025-03-14,77081,5064,488,22755.37,87507.34,3.8456
ADS00002796,AD00096,2026-08-19,126485,5799,456,10848.88,282565.1,26.0456
ADS00002797,AD00097,2025-04-26,71214,1932,119,2240.51,18335.91,8.1838
ADS00002798,AD00098,2025-06-17,45819,3037,291,8970.92,123879.04,13.809
ADS00002799,AD00099,2026-04-02,93181,4446,641,15151.74,142001.78,9.372
ADS00002800,AD00100,2025-08-31,61138,697,64,3077.96,28339.55,9.2073
ADS00002801,AD00001,2025-07-09,24144,565,12,698.47,2725.63,3.9023
ADS00002802,AD00002,2025-06-27,97895,3473,125,2499.27,14940.8,5.9781
ADS00002803,AD00003,2025-09-21,138037,2932,131,11131.6,27873.84,2.504
ADS00002804,AD00004,2026-06-15,40233,2931,326,3678.25,88414.03,24.037
ADS00002805,AD00005,2026-01-18,133574,3096,228,5055.45,123923.61,24.5129
ADS00002806,AD00006,2025-03-09,52090,3366,123,5583.16,60234.04,10.7885
ADS00002807,AD00007,2026-07-30,67142,3624,363,14077.36,229073.08,16.2724
ADS00002808,AD00008,2026-08-22,147957,7561,906,21623.93,213938.9,9.8936
ADS00002809,AD00009,2026-07-23,98391,6441,658,21422.85,165122.99,7.7078
ADS00002810,AD00010,2026-07-31,162860,11884,1561,18110.64,514134.31,28.3885
ADS00002811,AD00011,2025-06-15,80935,951,123,2098.72,26590.09,12.6697
ADS00002812,AD00012,2026-08-12,111114,7869,727,13697.59,360114.56,26.2904
ADS00002813,AD00013,2026-03-21,129214,10136,157,40810.75,86505.14,2.1197
ADS00002814,AD00014,2026-07-04,77511,3442,115,6118.15,72736.15,11.8886
ADS00002815,AD00015,2026-06-07,119868,8703,1235,26122.05,127648.16,4.8866
ADS00002816,AD00016,2025-03-27,74298,793,40,3777.07,19676.92,5.2096
ADS00002817,AD00017,2025-05-18,151178,1407,92,3138.73,36243.8,11.5473
ADS00002818,AD00018,2026-05-22,165718,5639,686,5161.48,368412.08,71.3772
ADS00002819,AD00019,2025-08-08,96731,4613,120,15084.79,51840.53,3.4366
ADS00002820,AD00020,2026-04-02,77474,2808,139,1059.41,85528.39,80.7321
ADS00002821,AD00021,2025-09-28,26411,2094,242,1468.2,124027.54,84.4759
ADS00002822,AD00022,2026-06-05,100965,4006,67,12539.92,27221.56,2.1708
ADS00002823,AD00023,2025-04-22,165919,4528,408,7505.01,79928.61,10.65
ADS00002824,AD00024,2026-06-28,176483,5419,228,15160.95,75927.52,5.0081
ADS00002825,AD00025,2025-01-25,61597,767,112,2124.38,36442.7,17.1545
ADS00002826,AD00026,2026-02-04,168328,10885,1325,22000.32,457508.37,20.7955
ADS00002827,AD00027,2025-12-12,68975,5131,283,4964.02,178754.52,36.01
ADS00002828,AD00028,2025-05-16,86710,4923,81,22312.77,11303.95,0.5066
ADS00002829,AD00029,2025-12-11,105661,6767,801,19476.8,271238.64,13.9262
ADS00002830,AD00030,2025-03-02,8811,418,32,1201.15,14204.68,11.8259
ADS00002831,AD00031,2025-05-19,85113,2473,300,3474.34,109017.42,31.3779
ADS00002832,AD00032,2026-08-19,100781,5410,520,2247.6,292242.07,130.0241
ADS00002833,AD00033,2026-02-21,158915,4561,550,6562.47,49325.39,7.5163
ADS00002834,AD00034,2025-06-19,127568,2872,144,7310.87,42626.38,5.8305
ADS00002835,AD00035,2026-01-25,48064,3469,303,10473.85,167756.16,16.0167
ADS00002836,AD00036,2025-03-04,48618,1926,107,4766.15,55240.61,11.5902
ADS00002837,AD00037,2026-06-28,147381,7354,546,21512.88,233340.22,10.8465
ADS00002838,AD00038,2026-03-30,122854,7183,405,16573.6,151408.72,9.1355
ADS00002839,AD00039,2026-06-09,171249,11920,925,6460.58,479467.34,74.2143
ADS00002840,AD00040,2025-11-11,103181,4919,675,17648.39,45136.75,2.5576
ADS00002841,AD00041,2025-08-18,94315,7290,366,4596.54,113684.41,24.7326
ADS00002842,AD00042,2026-05-03,162740,5883,336,19676.16,219718.31,11.1667
ADS00002843,AD00043,2025-02-10,11165,192,24,809.25,10132.8,12.5212
ADS00002844,AD00044,2026-02-01,124647,2701,95,5460.8,37770.7,6.9167
ADS00002845,AD00045,2026-01-08,18249,1458,117,6934.31,16065.92,2.3169
ADS00002846,AD00046,2025-08-18,126541,7489,213,11177.04,120013.15,10.7375
ADS00002847,AD00047,2025-03-01,57841,3872,537,13263.48,128570.19,9.6935
ADS00002848,AD00048,2025-10-02,172687,11924,1184,17610.45,298228.54,16.9347
ADS00002849,AD00049,2026-02-16,108572,7092,120,13359.91,32799.85,2.4551
ADS00002850,AD00050,2025-04-06,136007,2223,135,1468.92,66055.78,44.9689
ADS00002851,AD00051,2025-04-07,27097,1476,68,3690.44,6924.33,1.8763
ADS00002852,AD00052,2025-10-19,41089,1697,243,6704.74,58949.33,8.7922
ADS00002853,AD00053,2026-01-31,39742,3011,98,8048.03,39137.43,4.863
ADS00002854,AD00054,2025-07-19,94933,6034,416,2890.31,173188.68,59.9205
ADS00002855,AD00055,2025-06-05,68881,2588,371,2371.46,27864.96,11.7501
ADS00002856,AD00056,2026-08-09,109251,7213,985,33951.94,426890.14,12.5734
ADS00002857,AD00057,2025-01-24,6246,123,17,172.29,8242.68,47.8419
ADS00002858,AD00058,2025-07-02,106861,3496,505,8104.96,66001.51,8.1433
ADS00002859,AD00059,2026-05-15,144259,3818,498,17141.65,166564.25,9.7169
ADS00002860,AD00060,2025-05-15,164491,3499,498,3345.35,58172.95,17.3892
ADS00002861,AD00061,2026-05-31,49780,2451,311,3377.14,117739.86,34.8638
ADS00002862,AD00062,2026-03-20,156187,5421,139,2509.35,23401.12,9.3256
ADS00002863,AD00063,2025-06-27,168422,10579,703,41506.76,442008.95,10.6491
ADS00002864,AD00064,2025-06-03,25641,1041,111,4868.15,21775.82,4.4731
ADS00002865,AD00065,2026-02-13,175035,4039,452,7018.76,28528.21,4.0646
ADS00002866,AD00066,2026-02-25,122684,7502,1047,13872.41,361617.76,26.0674
ADS00002867,AD00067,2025-08-04,70108,1604,58,2649.33,14363.33,5.4215
ADS00002868,AD00068,2026-07-19,31971,2321,70,6912.28,22248.94,3.2188
ADS00002869,AD00069,2025-09-26,38466,2908,136,2256.73,61943.91,27.4485
ADS00002870,AD00070,2026-06-21,89168,2749,138,12152.07,83895.64,6.9038
ADS00002871,AD00071,2026-07-05,79405,3160,151,6037.79,40337.39,6.6808
ADS00002872,AD00072,2025-10-18,127184,9272,1018,10247.52,272079.72,26.5508
ADS00002873,AD00073,2025-05-26,109612,8104,580,3294.34,56330.54,17.0992
ADS00002874,AD00074,2025-06-28,31891,2343,240,8921.13,116761.88,13.0882
ADS00002875,AD00075,2026-05-29,3472,55,2,73.07,1220.42,16.7021
ADS00002876,AD00076,2025-03-18,156140,10741,928,5235.74,424970.69,81.1673
ADS00002877,AD00077,2025-09-17,15957,435,28,1329.7,14772.65,11.1098
ADS00002878,AD00078,2025-01-20,40652,2487,215,9871.47,121384.87,12.2965
ADS00002879,AD00079,2025-12-19,176425,7623,843,4529.35,394013.07,86.9911
ADS00002880,AD00080,2025-08-18,27758,480,59,907.32,6539.77,7.2078
ADS00002881,AD00081,2025-06-08,173447,9451,1345,26152.19,699626.44,26.7521
ADS00002882,AD00082,2026-08-07,64127,4477,647,10335.71,240770.96,23.2951
ADS00002883,AD00083,2026-01-01,82324,1316,85,1915.26,33694.57,17.5927
ADS00002884,AD00084,2025-09-07,54097,3619,109,12300.64,10240.08,0.8325
ADS00002885,AD00085,2026-08-14,4189,140,15,264.82,1972.0,7.4466
ADS00002886,AD00086,2025-12-05,74423,2934,309,10820.83,193984.69,17.927
ADS00002887,AD00087,2025-02-03,142715,7664,622,10133.06,118298.96,11.6746
ADS00002888,AD00088,2025-04-25,44269,1517,204,2858.48,32090.48,11.2264
ADS00002889,AD00089,2025-02-11,124742,1871,237,621.65,122749.37,197.4574
ADS00002890,AD00090,2026-08-14,129328,6133,507,8403.27,137545.76,16.3681
ADS00002891,AD00091,2025-05-20,88286,1704,224,3455.03,33761.83,9.7718
ADS00002892,AD00092,2025-02-05,82950,2008,226,1040.25,71067.12,68.3173
ADS00002893,AD00093,2026-08-20,38064,1035,102,3602.31,44561.58,12.3703
ADS00002894,AD00094,2025-10-08,121275,6803,989,30334.92,645796.34,21.2889
ADS00002895,AD00095,2025-02-11,165196,11714,862,32441.81,415241.54,12.7996
ADS00002896,AD00096,2026-08-13,170427,4802,420,3396.79,81710.87,24.0553
ADS00002897,AD00097,2025-06-01,43796,1502,61,7135.62,38678.13,5.4204
ADS00002898,AD00098,2025-05-11,78457,2386,315,11016.27,79406.48,7.2081
ADS00002899,AD00099,2026-03-08,160041,7466,1108,30212.14,151335.8,5.0091
ADS00002900,AD00100,2025-09-01,82365,2172,241,5401.14,25067.86,4.6412
ADS00002901,AD00001,2025-06-22,33686,1376,39,1884.2,9461.4,5.0214
ADS00002902,AD00002,2025-06-17,150359,3575,343,6600.21,119891.27,18.1648
ADS00002903,AD00003,2025-08-24,148812,3781,90,4182.49,30494.28,7.2909
ADS00002904,AD00004,2026-06-21,86834,711,86,2251.55,17245.25,7.6593
ADS00002905,AD00005,2026-01-21,35717,336,40,1201.5,8665.49,7.2122
ADS00002906,AD00006,2025-02-10,39829,1549,99,2979.99,56362.14,18.9135
ADS00002907,AD00007,2026-08-08,137902,8931,264,5101.58,88715.57,17.3898
ADS00002908,AD00008,2026-08-21,143440,6310,123,14457.17,41533.79,2.8729
ADS00002909,AD00009,2026-07-20,25141,916,85,2829.14,14495.27,5.1236
ADS00002910,AD00010,2026-08-21,179249,1725,66,7788.92,29410.49,3.7759
ADS00002911,AD00011,2025-06-17,50282,3922,306,11052.39,181997.89,16.4668
ADS00002912,AD00012,2026-06-27,50929,619,81,1669.16,39563.85,23.7029
ADS00002913,AD00013,2026-03-23,101254,1714,247,1383.26,41494.7,29.9978
ADS00002914,AD00014,2026-07-12,8604,453,33,2114.2,8644.04,4.0886
ADS00002915,AD00015,2026-06-26,131652,7834,662,24008.49,52015.7,2.1666
ADS00002916,AD00016,2025-01-13,37091,505,16,1879.89,8763.29,4.6616
ADS00002917,AD00017,2025-04-07,38662,1214,148,4714.55,33098.4,7.0205
ADS00002918,AD00018,2026-05-12,120599,5677,633,20605.05,77099.61,3.7418
ADS00002919,AD00019,2025-08-19,178522,1738,223,1767.18,135025.82,76.4075
ADS00002920,AD00020,2026-04-27,100335,4848,332,15051.15,60283.83,4.0053
ADS00002921,AD00021,2025-09-20,36102,2663,112,6162.83,65849.24,10.6849
ADS00002922,AD00022,2026-05-21,70707,3243,482,2838.0,297864.24,104.9557
ADS00002923,AD00023,2025-06-11,41511,1206,41,5777.93,14402.68,2.4927
ADS00002924,AD00024,2026-08-01,28321,1028,141,382.15,39093.99,102.3001
ADS00002925,AD00025,2025-01-29,85232,2399,234,1400.34,114171.92,81.5316
ADS00002926,AD00026,2026-03-22,162330,11152,230,50802.05,43628.91,0.8588
ADS00002927,AD00027,2025-12-22,136912,1932,130,4650.29,16584.27,3.5663
ADS00002928,AD00028,2025-06-18,95441,4585,426,1910.38,223294.51,116.8849
ADS00002929,AD00029,2025-12-01,54814,2859,138,7916.94,82428.18,10.4116
ADS00002930,AD00030,2025-02-21,70119,2465,329,11678.73,145753.22,12.4802
ADS00002931,AD00031,2025-05-23,42036,1323,144,5988.76,44556.35,7.44
