movement_id,sku_id,warehouse_id,movement_type,quantity_delta,occurred_at,reference_no,source_system
IM00005974,SKU0000089,W009,return_in,43,2025-10-10 09:03:13,REF00003698,warehouse
IM00005975,SKU0000050,W001,sale_out,-18,2026-08-10 07:57:40,REF00004168,order
IM00005976,SKU0000853,W001,sale_out,-3,2025-08-22 02:47:04,REF00010959,warehouse
IM00005977,SKU0002740,W009,purchase_in,14,2026-03-19 15:40:25,REF00010677,order
IM00005978,SKU0001218,W006,sale_out,-4,2025-09-18 00:19:58,REF00005788,order
IM00005979,SKU0001896,W011,sale_out,-31,2026-04-30 16:14:15,REF00014888,purchase
IM00005980,SKU0002161,W002,adjustment,70,2025-11-11 01:42:30,REF00000673,order
IM00005981,SKU0002156,W016,adjustment,73,2025-09-08 13:14:59,REF00013577,purchase
IM00005982,SKU0001971,W005,sale_out,-11,2025-10-16 03:29:59,REF00004248,warehouse
IM00005983,SKU0002443,W007,sale_out,-67,2025-04-14 11:13:41,REF00010599,order
IM00005984,SKU0002698,W010,sale_out,-29,2025-10-24 00:47:35,REF00000522,order
IM00005985,SKU0002637,W004,purchase_in,48,2026-07-19 14:09:17,REF00011644,order
IM00005986,SKU0001920,W004,sale_out,-80,2026-04-16 16:25:12,REF00010840,order
IM00005987,SKU0000103,W003,sale_out,-66,2025-01-16 09:09:22,REF00010415,purchase
IM00005988,SKU0002080,W015,sale_out,-72,2025-11-09 07:53:27,REF00014246,purchase
IM00005989,SKU0002365,W012,return_in,1,2025-08-11 23:49:20,REF00009507,warehouse
IM00005990,SKU0002835,W013,sale_out,-40,2025-07-01 00:40:09,REF00014073,purchase
IM00005991,SKU0001277,W001,purchase_in,79,2025-11-14 16:30:09,REF00009487,order
IM00005992,SKU0000249,W014,sale_out,-75,2025-11-01 04:38:20,REF00005063,order
IM00005993,SKU0001181,W009,sale_out,-79,2025-08-09 21:52:11,REF00011569,order
IM00005994,SKU0000403,W014,sale_out,-7,2026-01-26 12:56:43,REF00003147,purchase
IM00005995,SKU0002540,W014,transfer_in,80,2026-06-28 20:49:53,REF00007542,order
IM00005996,SKU0001553,W005,transfer_in,11,2026-06-11 16:41:22,REF00011292,purchase
IM00005997,SKU0002282,W010,transfer_in,16,2025-12-23 03:50:55,REF00007214,order
IM00005998,SKU0002357,W006,transfer_in,21,2026-03-23 00:35:18,REF00010302,order
IM00005999,SKU0001369,W001,purchase_in,65,2025-01-28 06:24:10,REF00004135,order
IM00006000,SKU0002834,W006,purchase_in,59,2025-02-23 19:24:35,REF00001000,order
IM00006001,SKU0000849,W013,return_in,11,2025-06-17 21:50:56,REF00011985,purchase
IM00006002,SKU0002191,W015,purchase_in,72,2026-05-30 14:12:42,REF00004333,purchase
IM00006003,SKU0002135,W002,transfer_in,78,2026-05-02 19:44:49,REF00005496,order
IM00006004,SKU0000229,W016,sale_out,-51,2025-06-28 20:32:11,REF00009681,order
IM00006005,SKU0001860,W014,purchase_in,43,2026-02-12 19:09:11,REF00000456,warehouse
IM00006006,SKU0000308,W003,sale_out,-77,2025-09-05 07:24:48,REF00010721,warehouse
IM00006007,SKU0001194,W015,sale_out,-64,2026-02-01 07:37:09,REF00003258,order
IM00006008,SKU0000780,W012,purchase_in,67,2025-01-05 22:25:20,REF00009721,purchase
IM00006009,SKU0000730,W013,purchase_in,64,2025-10-26 18:35:29,REF00002957,order
IM00006010,SKU0001876,W001,transfer_out,-55,2026-07-29 23:33:11,REF00011998,order
IM00006011,SKU0002278,W014,sale_out,-62,2025-08-08 22:11:12,REF00000873,warehouse
IM00006012,SKU0001060,W009,sale_out,-38,2025-05-21 22:01:16,REF00009858,warehouse
IM00006013,SKU0002537,W002,purchase_in,66,2026-05-12 19:26:08,REF00008142,warehouse
IM00006014,SKU0001266,W001,sale_out,-26,2026-06-04 00:32:15,REF00013741,order
IM00006015,SKU0002943,W015,return_in,33,2025-09-15 20:14:30,REF00003112,order
IM00006016,SKU0002106,W001,purchase_in,13,2025-11-20 18:49:38,REF00003801,warehouse
IM00006017,SKU0000937,W014,sale_out,-40,2026-02-27 17:16:27,REF00001573,warehouse
IM00006018,SKU0002866,W007,sale_out,-43,2026-04-06 18:04:50,REF00005673,order
IM00006019,SKU0000911,W010,sale_out,-76,2025-06-09 04:56:27,REF00009391,order
IM00006020,SKU0001075,W007,sale_out,-71,2026-01-15 22:03:13,REF00002457,order
IM00006021,SKU0001979,W007,sale_out,-5,2026-06-07 06:51:34,REF00001062,order
IM00006022,SKU0000118,W009,purchase_in,56,2025-04-29 12:45:38,REF00003108,order
IM00006023,SKU0000427,W002,sale_out,-30,2025-01-28 13:57:28,REF00003524,purchase
IM00006024,SKU0001821,W001,sale_out,-57,2025-11-23 22:17:18,REF00013701,order
IM00006025,SKU0000469,W003,transfer_out,-74,2026-04-02 18:15:44,REF00002335,order
IM00006026,SKU0000141,W001,purchase_in,35,2025-10-09 00:48:44,REF00005205,system
IM00006027,SKU0000332,W004,transfer_in,54,2026-02-28 03:02:40,REF00005228,order
IM00006028,SKU0001085,W008,purchase_in,30,2026-03-18 07:58:15,REF00010758,order
IM00006029,SKU0001062,W005,sale_out,-49,2025-11-23 02:53:30,REF00009522,order
IM00006030,SKU0000879,W001,sale_out,-62,2025-09-05 09:26:43,REF00007964,order
IM00006031,SKU0000919,W008,transfer_out,-36,2026-07-16 07:08:10,REF00014532,purchase
IM00006032,SKU0002306,W015,sale_out,-36,2025-11-18 17:21:43,REF00005113,purchase
IM00006033,SKU0000895,W003,sale_out,-3,2026-08-08 13:49:28,REF00014831,purchase
IM00006034,SKU0002563,W005,purchase_in,43,2025-09-24 19:06:28,REF00008865,purchase
IM00006035,SKU0002970,W004,sale_out,-50,2025-10-21 03:58:34,REF00009097,order
IM00006036,SKU0002762,W016,transfer_out,-35,2025-02-07 19:03:52,REF00004479,order
IM00006037,SKU0002867,W014,adjustment,12,2025-08-26 17:05:09,REF00000634,warehouse
IM00006038,SKU0001675,W013,sale_out,-76,2026-05-03 00:35:21,REF00003305,order
IM00006039,SKU0002467,W010,purchase_in,13,2026-05-07 08:17:24,REF00008255,warehouse
IM00006040,SKU0001769,W008,sale_out,-71,2025-01-01 07:42:42,REF00001311,system
IM00006041,SKU0002579,W010,sale_out,-56,2025-12-27 17:42:17,REF00006877,warehouse
IM00006042,SKU0000509,W003,purchase_in,10,2026-04-01 14:58:18,REF00003192,purchase
IM00006043,SKU0001045,W004,sale_out,-42,2025-08-27 13:49:57,REF00002203,order
IM00006044,SKU0001080,W001,return_in,27,2026-04-08 05:46:36,REF00010186,order
IM00006045,SKU0002037,W006,sale_out,-78,2025-06-14 06:34:17,REF00002842,system
IM00006046,SKU0001855,W001,purchase_in,58,2025-05-01 21:01:33,REF00009492,purchase
IM00006047,SKU0001495,W008,transfer_out,-63,2025-10-18 22:33:14,REF00012176,order
IM00006048,SKU0000529,W008,sale_out,-70,2025-07-10 19:05:29,REF00014570,purchase
IM00006049,SKU0001560,W007,purchase_in,1,2025-01-15 03:12:55,REF00009305,order
IM00006050,SKU0002510,W005,transfer_out,-70,2025-07-11 02:00:55,REF00004445,purchase
IM00006051,SKU0000628,W012,sale_out,-2,2025-12-09 10:20:52,REF00002221,purchase
IM00006052,SKU0001193,W002,transfer_in,52,2025-07-04 01:23:12,REF00008978,warehouse
IM00006053,SKU0001996,W014,transfer_out,-32,2025-12-07 23:57:10,REF00012308,order
IM00006054,SKU0002022,W013,sale_out,-45,2025-06-16 18:02:31,REF00004694,warehouse
IM00006055,SKU0002623,W003,purchase_in,42,2025-07-04 05:00:44,REF00001675,warehouse
IM00006056,SKU0000766,W001,sale_out,-27,2025-12-16 16:09:50,REF00000332,warehouse
IM00006057,SKU0001868,W013,sale_out,-61,2026-06-20 03:09:32,REF00009638,purchase
IM00006058,SKU0002336,W004,purchase_in,13,2026-06-27 09:00:04,REF00012775,warehouse
IM00006059,SKU0002326,W003,sale_out,-9,2026-08-20 20:19:46,REF00008228,order
IM00006060,SKU0000147,W015,transfer_in,58,2025-04-09 14:18:01,REF00014273,order
IM00006061,SKU0001597,W016,return_in,2,2026-08-16 03:33:51,REF00003703,purchase
IM00006062,SKU0001979,W007,sale_out,-12,2025-01-25 21:44:42,REF00000434,purchase
IM00006063,SKU0001225,W012,sale_out,-51,2026-07-01 18:50:07,REF00007973,system
IM00006064,SKU0002529,W016,sale_out,-1,2026-01-05 20:51:36,REF00000756,system
IM00006065,SKU0000087,W009,sale_out,-3,2026-06-09 12:53:33,REF00001440,warehouse
IM00006066,SKU0001594,W007,sale_out,-38,2026-06-23 09:38:00,REF00010740,warehouse
IM00006067,SKU0002371,W009,transfer_out,-22,2026-05-03 08:12:35,REF00013789,order
IM00006068,SKU0000377,W015,transfer_in,29,2025-03-18 11:05:40,REF00004591,order
IM00006069,SKU0001657,W012,sale_out,-71,2025-02-04 14:33:12,REF00002641,warehouse
IM00006070,SKU0002963,W005,transfer_in,10,2026-01-02 17:17:48,REF00005986,order
IM00006071,SKU0002568,W015,transfer_in,36,2025-08-06 22:20:19,REF00000584,purchase
IM00006072,SKU0002940,W008,sale_out,-66,2025-11-29 23:01:56,REF00014868,warehouse
IM00006073,SKU0000866,W008,transfer_in,48,2025-04-15 16:55:41,REF00000627,order
IM00006074,SKU0001729,W004,transfer_out,-40,2025-11-29 02:29:42,REF00002619,order
IM00006075,SKU0002600,W004,sale_out,-23,2025-09-15 21:24:46,REF00006154,order
IM00006076,SKU0000882,W010,purchase_in,76,2025-07-22 07:16:07,REF00006483,order
IM00006077,SKU0002245,W008,adjustment,59,2025-09-17 14:46:44,REF00008537,purchase
IM00006078,SKU0000517,W008,sale_out,-68,2025-12-10 04:50:42,REF00004773,system
IM00006079,SKU0001729,W004,sale_out,-22,2025-11-30 05:31:06,REF00009733,system
IM00006080,SKU0001566,W005,purchase_in,40,2025-04-10 16:54:06,REF00014273,purchase
IM00006081,SKU0002559,W008,transfer_out,-68,2025-05-30 23:45:02,REF00014400,purchase
IM00006082,SKU0002803,W016,transfer_in,51,2025-07-21 05:02:15,REF00009574,order
IM00006083,SKU0002893,W009,sale_out,-31,2026-08-04 11:49:44,REF00001406,order
IM00006084,SKU0001535,W005,purchase_in,72,2025-10-03 08:44:22,REF00006260,order
IM00006085,SKU0002623,W003,sale_out,-48,2026-01-21 20:16:49,REF00003545,purchase
IM00006086,SKU0002748,W001,sale_out,-31,2026-01-19 14:03:11,REF00009552,order
IM00006087,SKU0001701,W014,sale_out,-50,2026-02-08 11:48:44,REF00012162,warehouse
IM00006088,SKU0000506,W009,transfer_out,-70,2025-04-16 10:42:02,REF00013489,purchase
IM00006089,SKU0001169,W001,sale_out,-14,2025-03-31 16:16:43,REF00009924,system
IM00006090,SKU0000048,W012,transfer_in,76,2025-04-29 03:31:09,REF00005804,warehouse
IM00006091,SKU0002278,W014,sale_out,-74,2025-09-16 17:41:34,REF00007210,purchase
IM00006092,SKU0001771,W012,sale_out,-22,2026-01-02 20:06:47,REF00007088,purchase
IM00006093,SKU0001351,W015,sale_out,-73,2025-12-15 01:14:31,REF00007820,warehouse
IM00006094,SKU0001407,W007,transfer_out,-23,2025-02-07 03:43:16,REF00002491,order
IM00006095,SKU0000585,W009,sale_out,-71,2026-07-29 16:42:43,REF00012006,order
IM00006096,SKU0002225,W003,sale_out,-62,2025-07-04 10:33:47,REF00001696,order
IM00006097,SKU0000327,W011,return_in,29,2025-04-30 08:37:01,REF00013794,order
IM00006098,SKU0002491,W006,purchase_in,31,2026-04-20 04:22:20,REF00008756,purchase
IM00006099,SKU0000343,W016,transfer_in,59,2026-06-28 08:07:57,REF00005997,order
IM00006100,SKU0002005,W001,adjustment,52,2026-02-16 04:22:35,REF00004410,purchase
IM00006101,SKU0002144,W012,sale_out,-47,2026-05-30 08:38:42,REF00006078,warehouse
IM00006102,SKU0001077,W013,transfer_out,-80,2025-01-01 22:45:30,REF00005551,purchase
IM00006103,SKU0001830,W011,purchase_in,21,2026-04-09 00:46:02,REF00012353,purchase
IM00006104,SKU0001046,W014,sale_out,-51,2026-02-06 22:49:44,REF00003802,warehouse
IM00006105,SKU0001480,W004,purchase_in,29,2025-03-13 05:35:32,REF00003242,order
IM00006106,SKU0000643,W005,sale_out,-66,2025-07-01 23:29:11,REF00011073,system
IM00006107,SKU0002497,W005,sale_out,-34,2026-05-29 01:11:02,REF00010493,warehouse
IM00006108,SKU0002736,W010,purchase_in,33,2025-12-11 03:30:20,REF00009106,order
IM00006109,SKU0001076,W008,sale_out,-27,2026-04-07 03:51:01,REF00001174,order
IM00006110,SKU0002914,W015,sale_out,-47,2026-08-10 09:27:06,REF00003509,order
IM00006111,SKU0002853,W011,purchase_in,14,2025-01-26 21:49:27,REF00002906,warehouse
IM00006112,SKU0000213,W013,sale_out,-80,2025-05-24 14:54:55,REF00011736,order
IM00006113,SKU0001674,W015,sale_out,-5,2025-10-20 02:18:49,REF00008637,order
IM00006114,SKU0002469,W008,sale_out,-39,2025-08-08 10:09:19,REF00007614,purchase
IM00006115,SKU0000062,W015,sale_out,-13,2025-10-23 09:47:08,REF00003025,system
IM00006116,SKU0001731,W016,sale_out,-4,2026-06-25 02:10:49,REF00013130,system
IM00006117,SKU0002518,W013,purchase_in,25,2025-02-18 01:32:56,REF00013002,warehouse
IM00006118,SKU0000490,W014,purchase_in,69,2026-04-06 14:59:10,REF00013933,purchase
IM00006119,SKU0001242,W003,purchase_in,20,2025-01-24 17:12:31,REF00005567,order
IM00006120,SKU0000238,W006,purchase_in,39,2025-11-03 17:17:23,REF00002590,order
IM00006121,SKU0000493,W005,purchase_in,8,2025-08-17 22:19:40,REF00007742,order
IM00006122,SKU0000768,W002,adjustment,48,2025-07-02 04:23:38,REF00010823,purchase
IM00006123,SKU0002360,W008,sale_out,-62,2025-11-06 16:57:45,REF00009994,warehouse
IM00006124,SKU0002808,W001,sale_out,-41,2025-08-29 15:12:12,REF00003080,order
IM00006125,SKU0002848,W011,sale_out,-37,2025-10-28 04:28:09,REF00010872,order
IM00006126,SKU0001246,W001,transfer_in,34,2026-06-23 22:32:12,REF00000095,order
IM00006127,SKU0001440,W001,purchase_in,23,2025-12-20 17:59:56,REF00007019,purchase
IM00006128,SKU0000898,W003,sale_out,-79,2025-04-06 02:25:50,REF00002452,purchase
IM00006129,SKU0002982,W004,purchase_in,66,2026-07-13 18:53:40,REF00005448,purchase
IM00006130,SKU0000482,W005,sale_out,-15,2025-02-12 07:15:24,REF00010625,order
IM00006131,SKU0001299,W006,sale_out,-25,2026-06-06 09:11:09,REF00007102,order
IM00006132,SKU0002764,W011,transfer_in,21,2025-02-04 16:57:45,REF00014327,order
IM00006133,SKU0000720,W012,sale_out,-42,2025-02-04 18:24:25,REF00008550,order
IM00006134,SKU0002175,W007,transfer_in,59,2025-04-24 13:48:29,REF00002988,order
IM00006135,SKU0001225,W012,sale_out,-79,2026-08-11 12:42:53,REF00010964,warehouse
IM00006136,SKU0001800,W006,return_in,25,2026-06-01 10:26:26,REF00004665,purchase
IM00006137,SKU0001544,W011,sale_out,-46,2026-04-05 12:49:58,REF00013942,warehouse
IM00006138,SKU0001707,W007,sale_out,-22,2025-09-17 22:48:23,REF00006740,order
IM00006139,SKU0002605,W011,return_in,60,2026-04-13 03:14:22,REF00013290,system
IM00006140,SKU0001495,W008,purchase_in,19,2026-03-20 20:00:47,REF00012403,order
IM00006141,SKU0001918,W001,sale_out,-66,2025-07-29 00:31:43,REF00011998,order
IM00006142,SKU0001448,W005,sale_out,-29,2025-05-18 01:56:11,REF00008220,order
IM00006143,SKU0000736,W004,adjustment,6,2025-01-15 10:51:06,REF00011746,order
IM00006144,SKU0002195,W011,sale_out,-76,2025-12-03 07:47:48,REF00011622,warehouse
IM00006145,SKU0002372,W010,purchase_in,65,2025-07-01 17:22:46,REF00008112,order
IM00006146,SKU0002161,W002,purchase_in,54,2026-05-26 15:50:45,REF00014947,warehouse
IM00006147,SKU0001488,W010,purchase_in,66,2025-10-19 02:57:18,REF00007878,order
IM00006148,SKU0002209,W009,sale_out,-40,2025-09-26 23:22:23,REF00002663,order
IM00006149,SKU0000501,W016,sale_out,-54,2025-03-29 05:29:48,REF00013042,system
IM00006150,SKU0000919,W008,sale_out,-17,2025-09-18 09:46:11,REF00002970,system
IM00006151,SKU0001362,W014,sale_out,-60,2026-03-04 08:33:25,REF00000903,order
IM00006152,SKU0000382,W006,sale_out,-76,2025-05-11 13:12:18,REF00003365,order
IM00006153,SKU0001755,W009,purchase_in,29,2025-12-04 10:47:44,REF00010898,purchase
IM00006154,SKU0001012,W014,sale_out,-31,2025-04-01 10:14:19,REF00004824,warehouse
IM00006155,SKU0001852,W006,sale_out,-58,2025-12-16 16:16:34,REF00000671,purchase
IM00006156,SKU0001715,W013,sale_out,-48,2026-02-11 07:01:50,REF00005665,warehouse
IM00006157,SKU0001464,W003,purchase_in,53,2025-07-27 08:54:57,REF00003745,system
IM00006158,SKU0001268,W007,sale_out,-74,2026-05-15 00:28:21,REF00010632,order
IM00006159,SKU0001921,W012,purchase_in,33,2026-01-26 05:24:12,REF00001939,order
IM00006160,SKU0001280,W005,transfer_out,-44,2025-04-05 19:21:12,REF00006554,order
IM00006161,SKU0002652,W006,purchase_in,12,2026-05-27 04:25:59,REF00004833,purchase
IM00006162,SKU0002816,W001,return_in,40,2025-10-18 15:40:47,REF00008102,order
IM00006163,SKU0001308,W014,sale_out,-49,2026-03-02 04:55:51,REF00007830,system
IM00006164,SKU0002425,W013,purchase_in,13,2025-11-21 21:34:00,REF00012631,order
IM00006165,SKU0002065,W013,sale_out,-40,2025-11-26 02:05:24,REF00002155,order
IM00006166,SKU0000613,W016,sale_out,-76,2026-03-30 01:58:59,REF00013961,purchase
IM00006167,SKU0001478,W003,purchase_in,76,2025-12-12 17:27:21,REF00010555,system
IM00006168,SKU0002670,W007,purchase_in,71,2026-08-05 09:25:21,REF00005317,system
IM00006169,SKU0001834,W013,transfer_in,55,2026-08-22 15:18:29,REF00006601,system
IM00006170,SKU0001161,W015,transfer_in,29,2025-09-21 02:32:59,REF00012310,system
IM00006171,SKU0000765,W011,sale_out,-74,2025-01-27 20:37:37,REF00014541,order
IM00006172,SKU0001848,W010,sale_out,-53,2026-05-14 15:15:52,REF00014197,system
IM00006173,SKU0001453,W015,purchase_in,59,2026-07-22 10:24:59,REF00003609,system
IM00006174,SKU0002474,W007,transfer_out,-2,2025-12-17 20:26:26,REF00002025,order
IM00006175,SKU0001208,W009,purchase_in,59,2025-05-05 06:06:21,REF00008980,order
IM00006176,SKU0001537,W014,adjustment,43,2025-05-23 18:13:39,REF00009054,warehouse
IM00006177,SKU0000750,W010,purchase_in,54,2026-04-09 15:59:41,REF00011844,order
IM00006178,SKU0002968,W002,return_in,45,2025-01-05 11:24:05,REF00007268,order
IM00006179,SKU0000657,W006,transfer_in,14,2025-02-11 21:43:56,REF00009743,order
IM00006180,SKU0000926,W012,sale_out,-26,2026-03-11 14:24:35,REF00001870,warehouse
IM00006181,SKU0000054,W005,purchase_in,77,2025-09-15 20:13:10,REF00005408,order
IM00006182,SKU0001927,W013,sale_out,-25,2026-02-23 18:12:00,REF00005009,purchase
IM00006183,SKU0001889,W005,sale_out,-46,2025-09-24 16:39:39,REF00000014,purchase
IM00006184,SKU0001544,W011,transfer_in,68,2025-05-14 04:22:04,REF00011524,warehouse
IM00006185,SKU0002071,W002,transfer_in,12,2025-01-21 21:02:25,REF00008035,purchase
IM00006186,SKU0001475,W002,sale_out,-3,2025-04-04 07:23:11,REF00012129,purchase
IM00006187,SKU0000501,W016,sale_out,-35,2026-02-12 15:30:20,REF00003912,purchase
IM00006188,SKU0000802,W012,sale_out,-8,2025-03-09 11:17:02,REF00014340,order
IM00006189,SKU0000791,W015,purchase_in,17,2026-08-02 17:32:42,REF00003287,system
IM00006190,SKU0001887,W004,sale_out,-28,2026-07-15 04:19:42,REF00010817,warehouse
IM00006191,SKU0000304,W012,sale_out,-69,2025-07-30 01:35:17,REF00002886,system
IM00006192,SKU0000468,W010,sale_out,-45,2026-07-20 02:37:35,REF00009410,order
IM00006193,SKU0001736,W005,sale_out,-60,2025-04-02 05:41:23,REF00003108,warehouse
IM00006194,SKU0002938,W016,transfer_in,67,2025-12-31 00:50:43,REF00014073,warehouse
IM00006195,SKU0001699,W004,sale_out,-58,2025-07-12 04:25:30,REF00014232,system
IM00006196,SKU0002187,W013,sale_out,-67,2025-02-25 02:31:48,REF00014747,order
IM00006197,SKU0001044,W002,sale_out,-51,2026-01-11 04:38:43,REF00004163,order
IM00006198,SKU0001895,W016,sale_out,-2,2026-08-02 02:17:53,REF00010972,order
IM00006199,SKU0002542,W003,sale_out,-28,2025-04-10 01:37:27,REF00007366,order
IM00006200,SKU0000460,W004,transfer_in,49,2025-07-06 10:59:11,REF00013033,system
IM00006201,SKU0000225,W005,transfer_in,79,2025-07-14 07:30:44,REF00013294,order
IM00006202,SKU0000244,W013,purchase_in,5,2025-12-21 08:25:27,REF00012943,purchase
IM00006203,SKU0002898,W008,sale_out,-70,2026-03-02 22:43:51,REF00008760,order
IM00006204,SKU0002828,W011,purchase_in,53,2025-04-19 11:18:37,REF00004112,warehouse
IM00006205,SKU0002700,W015,purchase_in,41,2026-03-23 20:53:46,REF00011336,purchase
IM00006206,SKU0000441,W003,purchase_in,27,2025-09-12 06:16:26,REF00002543,warehouse
IM00006207,SKU0000980,W002,purchase_in,44,2025-05-21 15:28:49,REF00013501,order
IM00006208,SKU0001876,W001,purchase_in,20,2025-05-09 00:15:09,REF00008402,order
IM00006209,SKU0001133,W007,purchase_in,60,2025-05-22 17:37:28,REF00014648,order
IM00006210,SKU0001591,W004,sale_out,-70,2025-09-27 19:56:22,REF00006823,purchase
IM00006211,SKU0001671,W011,sale_out,-73,2025-07-24 17:07:40,REF00014313,purchase
IM00006212,SKU0001142,W015,sale_out,-12,2025-03-11 15:38:01,REF00001633,warehouse
IM00006213,SKU0001889,W005,return_in,27,2025-05-18 15:26:24,REF00006088,order
IM00006214,SKU0002838,W006,sale_out,-58,2025-02-13 18:43:21,REF00010619,order
IM00006215,SKU0002187,W013,purchase_in,77,2025-05-05 22:05:20,REF00006924,order
IM00006216,SKU0002625,W001,sale_out,-50,2025-04-19 07:57:24,REF00011545,order
IM00006217,SKU0002598,W003,sale_out,-27,2025-12-15 07:28:33,REF00011023,purchase
IM00006218,SKU0002000,W016,sale_out,-57,2025-09-04 11:13:56,REF00008243,order
IM00006219,SKU0001041,W010,purchase_in,11,2025-09-06 09:10:17,REF00012929,purchase
IM00006220,SKU0002497,W005,sale_out,-79,2025-08-02 12:21:17,REF00001076,purchase
IM00006221,SKU0001104,W001,purchase_in,65,2026-01-24 18:25:10,REF00010534,order
IM00006222,SKU0000793,W010,sale_out,-60,2026-07-19 18:18:21,REF00003125,order
IM00006223,SKU0002053,W016,return_in,69,2025-01-12 01:37:03,REF00003842,order
IM00006224,SKU0002953,W002,sale_out,-14,2026-03-25 14:43:06,REF00005232,system
IM00006225,SKU0002229,W003,sale_out,-57,2026-06-11 16:57:18,REF00002255,purchase
IM00006226,SKU0002223,W008,sale_out,-44,2025-06-08 01:04:29,REF00002724,warehouse
IM00006227,SKU0002987,W013,sale_out,-62,2025-08-24 06:56:04,REF00000340,purchase
IM00006228,SKU0001942,W011,sale_out,-29,2025-04-18 01:17:52,REF00011114,system
IM00006229,SKU0002315,W001,return_in,50,2025-09-08 03:40:15,REF00008922,purchase
