purchase_item_id,purchase_order_id,sku_id,ordered_qty,received_qty,unit_cost,line_amount
POI0002656,PO000256,SKU0001174,184,184,612.89,112771.76
POI0002657,PO000257,SKU0001939,435,435,1456.55,633599.25
POI0002658,PO000258,SKU0000722,68,68,544.58,37031.44
POI0002659,PO000259,SKU0001351,124,124,258.36,32036.64
POI0002660,PO000260,SKU0002604,433,433,142.48,61693.84
POI0002661,PO000261,SKU0000767,471,0,115.8,54541.8
POI0002662,PO000262,SKU0000606,264,0,265.22,70018.08
POI0002663,PO000263,SKU0002597,289,0,1973.35,570298.15
POI0002664,PO000264,SKU0000583,417,417,1567.57,653676.69
POI0002665,PO000265,SKU0000039,192,192,1780.47,341850.24
POI0002666,PO000266,SKU0001219,205,205,220.26,45153.3
POI0002667,PO000267,SKU0001536,67,67,599.87,40191.29
POI0002668,PO000268,SKU0002032,44,0,1050.96,46242.24
POI0002669,PO000269,SKU0001930,271,271,910.55,246759.05
POI0002670,PO000270,SKU0001301,148,0,666.59,98655.32
POI0002671,PO000271,SKU0001366,256,256,706.62,180894.72
POI0002672,PO000272,SKU0001415,210,0,1174.85,246718.5
POI0002673,PO000273,SKU0001143,306,306,1052.95,322202.7
POI0002674,PO000274,SKU0000333,388,388,56.24,21821.12
POI0002675,PO000275,SKU0002388,417,417,1857.21,774456.57
POI0002676,PO000276,SKU0000867,251,0,175.99,44173.49
POI0002677,PO000277,SKU0000752,261,261,1299.94,339284.34
POI0002678,PO000278,SKU0001237,450,450,304.7,137115.0
POI0002679,PO000279,SKU0002440,171,171,767.48,131239.08
POI0002680,PO000280,SKU0001456,407,407,1811.4,737239.8
POI0002681,PO000281,SKU0000743,384,384,915.8,351667.2
POI0002682,PO000282,SKU0001889,313,313,400.87,125472.31
POI0002683,PO000283,SKU0002298,139,139,119.4,16596.6
POI0002684,PO000284,SKU0000729,324,324,1120.57,363064.68
POI0002685,PO000285,SKU0001783,141,141,1591.59,224414.19
POI0002686,PO000286,SKU0000442,328,328,210.11,68916.08
POI0002687,PO000287,SKU0001799,199,0,698.36,138973.64
POI0002688,PO000288,SKU0002476,163,163,1366.07,222669.41
POI0002689,PO000289,SKU0000236,350,350,1614.97,565239.5
POI0002690,PO000290,SKU0000370,499,499,1963.8,979936.2
POI0002691,PO000291,SKU0000554,311,0,1147.33,356819.63
POI0002692,PO000292,SKU0000648,72,72,921.73,66364.56
POI0002693,PO000293,SKU0002723,427,311,2610.42,1114649.34
POI0002694,PO000294,SKU0001850,474,474,1679.13,795907.62
POI0002695,PO000295,SKU0001483,278,278,1643.81,456979.18
POI0002696,PO000296,SKU0002136,270,270,1194.91,322625.7
POI0002697,PO000297,SKU0000584,154,154,1654.7,254823.8
POI0002698,PO000298,SKU0002905,156,156,1237.39,193032.84
POI0002699,PO000299,SKU0001873,317,317,256.18,81209.06
POI0002700,PO000300,SKU0001192,410,410,100.35,41143.5
POI0002701,PO000301,SKU0001558,321,321,1196.86,384192.06
POI0002702,PO000302,SKU0000436,299,0,1606.25,480268.75
POI0002703,PO000303,SKU0002461,300,300,143.14,42942.0
POI0002704,PO000304,SKU0000040,90,90,1503.75,135337.5
POI0002705,PO000305,SKU0001681,445,445,1613.27,717905.15
POI0002706,PO000306,SKU0001956,116,116,1001.35,116156.6
POI0002707,PO000307,SKU0000249,368,368,1227.68,451786.24
POI0002708,PO000308,SKU0002331,58,58,1057.51,61335.58
POI0002709,PO000309,SKU0001901,91,91,449.25,40881.75
POI0002710,PO000310,SKU0000881,422,422,892.61,376681.42
POI0002711,PO000311,SKU0002553,378,378,248.03,93755.34
POI0002712,PO000312,SKU0000448,313,313,1247.16,390361.08
POI0002713,PO000313,SKU0001867,233,233,1387.43,323271.19
POI0002714,PO000314,SKU0002979,310,310,1610.97,499400.7
POI0002715,PO000315,SKU0001771,27,27,2055.67,55503.09
POI0002716,PO000316,SKU0001570,38,10,848.29,32235.02
POI0002717,PO000317,SKU0002425,145,145,1320.97,191540.65
POI0002718,PO000318,SKU0001320,201,201,149.77,30103.77
POI0002719,PO000319,SKU0000148,62,0,106.9,6627.8
POI0002720,PO000320,SKU0002435,141,49,1450.62,204537.42
POI0002721,PO000321,SKU0002541,497,497,399.16,198382.52
POI0002722,PO000322,SKU0001324,402,402,1127.01,453058.02
POI0002723,PO000323,SKU0002675,474,474,1451.69,688101.06
POI0002724,PO000324,SKU0000719,265,265,2111.37,559513.05
POI0002725,PO000325,SKU0002652,244,244,1149.94,280585.36
POI0002726,PO000326,SKU0000897,129,129,1114.92,143824.68
POI0002727,PO000327,SKU0001542,433,433,94.18,40779.94
POI0002728,PO000328,SKU0000919,259,259,266.05,68906.95
POI0002729,PO000329,SKU0001913,464,464,1869.6,867494.4
POI0002730,PO000330,SKU0000063,39,39,1386.97,54091.83
POI0002731,PO000331,SKU0000103,391,0,1522.25,595199.75
POI0002732,PO000332,SKU0002513,42,42,1391.76,58453.92
POI0002733,PO000333,SKU0000866,359,244,49.78,17871.02
POI0002734,PO000334,SKU0001665,308,0,302.31,93111.48
POI0002735,PO000335,SKU0000178,60,0,1041.71,62502.6
POI0002736,PO000336,SKU0000665,306,306,1916.9,586571.4
POI0002737,PO000337,SKU0000270,61,61,1239.05,75582.05
POI0002738,PO000338,SKU0002332,198,0,1075.67,212982.66
POI0002739,PO000339,SKU0002385,136,0,878.65,119496.4
POI0002740,PO000340,SKU0000654,58,58,1153.48,66901.84
POI0002741,PO000341,SKU0001578,431,431,1761.45,759184.95
POI0002742,PO000342,SKU0001595,361,0,73.75,26623.75
POI0002743,PO000343,SKU0000099,138,138,1386.06,191276.28
POI0002744,PO000344,SKU0001744,412,0,1492.02,614712.24
POI0002745,PO000345,SKU0001628,197,178,1126.64,221948.08
POI0002746,PO000346,SKU0002223,356,356,783.32,278861.92
POI0002747,PO000347,SKU0002392,310,310,275.32,85349.2
POI0002748,PO000348,SKU0002108,277,78,296.76,82202.52
POI0002749,PO000349,SKU0002289,436,436,119.15,51949.4
POI0002750,PO000350,SKU0002175,72,72,2033.47,146409.84
POI0002751,PO000351,SKU0000567,76,0,1659.81,126145.56
POI0002752,PO000352,SKU0001350,479,479,1958.53,938135.87
POI0002753,PO000353,SKU0002367,142,0,1176.68,167088.56
POI0002754,PO000354,SKU0000213,335,335,1169.89,391913.15
POI0002755,PO000355,SKU0001453,396,396,459.45,181942.2
POI0002756,PO000356,SKU0002996,483,0,656.33,317007.39
POI0002757,PO000357,SKU0001365,319,319,1174.01,374509.19
POI0002758,PO000358,SKU0002427,472,472,642.51,303264.72
POI0002759,PO000359,SKU0001926,211,211,1195.22,252191.42
POI0002760,PO000360,SKU0001277,380,358,1870.9,710942.0
POI0002761,PO000361,SKU0000261,403,403,1065.08,429227.24
POI0002762,PO000362,SKU0000517,290,290,618.19,179275.1
POI0002763,PO000363,SKU0002058,158,158,676.23,106844.34
POI0002764,PO000364,SKU0000287,207,207,1664.82,344617.74
POI0002765,PO000365,SKU0001143,348,348,980.58,341241.84
POI0002766,PO000366,SKU0002338,194,194,922.57,178978.58
POI0002767,PO000367,SKU0000770,495,495,756.87,374650.65
POI0002768,PO000368,SKU0000498,461,461,2085.79,961549.19
POI0002769,PO000369,SKU0002519,376,0,1099.12,413269.12
POI0002770,PO000370,SKU0000657,96,96,2396.41,230055.36
POI0002771,PO000371,SKU0002772,206,206,2122.37,437208.22
POI0002772,PO000372,SKU0001813,336,143,54.01,18147.36
POI0002773,PO000373,SKU0002903,371,267,842.82,312686.22
POI0002774,PO000374,SKU0000210,312,312,25.89,8077.68
POI0002775,PO000375,SKU0002792,25,25,26.82,670.5
POI0002776,PO000376,SKU0002382,136,136,643.46,87510.56
POI0002777,PO000377,SKU0002767,360,360,591.8,213048.0
POI0002778,PO000378,SKU0001687,233,0,96.89,22575.37
POI0002779,PO000379,SKU0001279,309,309,1358.84,419881.56
POI0002780,PO000380,SKU0001078,393,393,1573.64,618440.52
POI0002781,PO000381,SKU0000455,37,0,397.98,14725.26
POI0002782,PO000382,SKU0002172,332,332,1021.63,339181.16
POI0002783,PO000383,SKU0001847,216,0,1037.97,224201.52
POI0002784,PO000384,SKU0002003,486,486,1792.73,871266.78
POI0002785,PO000385,SKU0001861,294,294,1511.05,444248.7
POI0002786,PO000386,SKU0002135,153,153,1495.98,228884.94
POI0002787,PO000387,SKU0002558,303,303,362.63,109876.89
POI0002788,PO000388,SKU0002424,438,438,736.63,322643.94
POI0002789,PO000389,SKU0002123,280,280,555.7,155596.0
POI0002790,PO000390,SKU0000684,100,91,2275.94,227594.0
POI0002791,PO000391,SKU0002640,78,78,1988.6,155110.8
POI0002792,PO000392,SKU0002911,302,302,1368.57,413308.14
POI0002793,PO000393,SKU0001199,230,0,264.42,60816.6
POI0002794,PO000394,SKU0001853,337,337,58.39,19677.43
POI0002795,PO000395,SKU0001501,183,183,2026.25,370803.75
POI0002796,PO000396,SKU0000458,261,83,937.02,244562.22
POI0002797,PO000397,SKU0002242,264,264,1480.2,390772.8
POI0002798,PO000398,SKU0000127,256,256,1943.06,497423.36
POI0002799,PO000399,SKU0000273,211,198,1081.33,228160.63
POI0002800,PO000400,SKU0001222,496,496,10.69,5302.24
POI0002801,PO000401,SKU0002781,475,0,1818.73,863896.75
POI0002802,PO000402,SKU0000172,221,221,355.31,78523.51
POI0002803,PO000403,SKU0002028,256,256,1262.27,323141.12
POI0002804,PO000404,SKU0000395,208,208,570.01,118562.08
POI0002805,PO000405,SKU0001365,416,416,1294.3,538428.8
POI0002806,PO000406,SKU0000650,267,267,2017.3,538619.1
POI0002807,PO000407,SKU0000138,33,1,1535.1,50658.3
POI0002808,PO000408,SKU0000378,213,0,645.35,137459.55
POI0002809,PO000409,SKU0002049,138,138,346.88,47869.44
POI0002810,PO000410,SKU0000446,30,30,1423.23,42696.9
POI0002811,PO000411,SKU0002387,465,0,2040.62,948888.3
POI0002812,PO000412,SKU0000102,298,298,2254.03,671700.94
POI0002813,PO000413,SKU0002041,165,165,831.24,137154.6
POI0002814,PO000414,SKU0001600,145,145,80.8,11716.0
POI0002815,PO000415,SKU0000379,171,171,1325.87,226723.77
POI0002816,PO000416,SKU0001607,77,77,1725.94,132897.38
POI0002817,PO000417,SKU0002025,121,121,1376.4,166544.4
POI0002818,PO000418,SKU0002884,462,0,495.54,228939.48
POI0002819,PO000419,SKU0002976,456,456,354.81,161793.36
POI0002820,PO000420,SKU0000698,243,243,489.13,118858.59
POI0002821,PO000421,SKU0000154,494,494,1980.56,978396.64
POI0002822,PO000422,SKU0001101,497,0,1620.26,805269.22
POI0002823,PO000423,SKU0002477,277,277,1549.47,429203.19
POI0002824,PO000424,SKU0000466,46,46,1562.31,71866.26
POI0002825,PO000425,SKU0001803,381,381,1428.29,544178.49
POI0002826,PO000426,SKU0001983,295,295,2062.29,608375.55
POI0002827,PO000427,SKU0001242,139,0,1284.88,178598.32
POI0002828,PO000428,SKU0000186,346,346,154.17,53342.82
POI0002829,PO000429,SKU0000115,446,446,600.22,267698.12
POI0002830,PO000430,SKU0002066,227,123,1964.05,445839.35
POI0002831,PO000431,SKU0000147,371,133,110.28,40913.88
POI0002832,PO000432,SKU0002903,312,312,889.61,277558.32
POI0002833,PO000433,SKU0001543,38,38,1181.07,44880.66
POI0002834,PO000434,SKU0002538,221,184,1748.16,386343.36
POI0002835,PO000435,SKU0001369,230,230,853.22,196240.6
POI0002836,PO000436,SKU0002761,396,396,1542.24,610727.04
POI0002837,PO000437,SKU0001844,381,381,1029.39,392197.59
POI0002838,PO000438,SKU0001151,386,386,376.67,145394.62
POI0002839,PO000439,SKU0000262,136,136,991.68,134868.48
POI0002840,PO000440,SKU0001352,344,344,451.54,155329.76
POI0002841,PO000441,SKU0002808,106,106,1770.11,187631.66
POI0002842,PO000442,SKU0000919,427,427,261.96,111856.92
POI0002843,PO000443,SKU0000395,116,25,537.02,62294.32
POI0002844,PO000444,SKU0000313,403,403,1350.04,544066.12
POI0002845,PO000445,SKU0001774,489,489,873.81,427293.09
POI0002846,PO000446,SKU0000934,454,454,602.22,273407.88
POI0002847,PO000447,SKU0002774,204,204,430.49,87819.96
POI0002848,PO000448,SKU0001237,105,105,311.34,32690.7
POI0002849,PO000449,SKU0001223,137,137,1489.31,204035.47
POI0002850,PO000450,SKU0000585,180,0,2338.91,421003.8
POI0002851,PO000451,SKU0002781,102,102,1834.06,187074.12
POI0002852,PO000452,SKU0001293,215,215,256.67,55184.05
POI0002853,PO000453,SKU0000898,48,48,872.79,41893.92
POI0002854,PO000454,SKU0000832,450,0,919.67,413851.5
POI0002855,PO000455,SKU0002578,149,0,1356.74,202154.26
POI0002856,PO000456,SKU0002089,415,415,770.38,319707.7
POI0002857,PO000457,SKU0000688,396,396,1248.48,494398.08
POI0002858,PO000458,SKU0001354,38,0,1464.92,55666.96
POI0002859,PO000459,SKU0002367,231,231,1101.01,254333.31
POI0002860,PO000460,SKU0001596,220,220,84.62,18616.4
POI0002861,PO000461,SKU0002382,122,122,607.58,74124.76
POI0002862,PO000462,SKU0002957,156,156,1224.38,191003.28
POI0002863,PO000463,SKU0001185,365,365,1775.49,648053.85
POI0002864,PO000464,SKU0002001,409,270,611.49,250099.41
POI0002865,PO000465,SKU0001003,296,0,1558.15,461212.4
POI0002866,PO000466,SKU0000171,272,272,353.59,96176.48
POI0002867,PO000467,SKU0002620,137,137,439.61,60226.57
POI0002868,PO000468,SKU0001188,231,231,1157.41,267361.71
POI0002869,PO000469,SKU0002333,283,0,1081.19,305976.77
POI0002870,PO000470,SKU0002433,246,246,131.27,32292.42
POI0002871,PO000471,SKU0002678,461,461,298.9,137792.9
POI0002872,PO000472,SKU0001640,195,195,1743.44,339970.8
POI0002873,PO000473,SKU0000281,318,0,265.9,84556.2
POI0002874,PO000474,SKU0001357,459,459,1318.41,605150.19
POI0002875,PO000475,SKU0001505,28,28,632.11,17699.08
POI0002876,PO000476,SKU0001204,199,199,1905.08,379110.92
POI0002877,PO000477,SKU0001501,165,165,1842.5,304012.5
POI0002878,PO000478,SKU0002492,450,450,1339.44,602748.0
POI0002879,PO000479,SKU0000686,204,0,84.04,17144.16
POI0002880,PO000480,SKU0002377,409,409,716.61,293093.49
POI0002881,PO000481,SKU0000706,100,35,648.89,64889.0
POI0002882,PO000482,SKU0001552,117,117,1314.77,153828.09
POI0002883,PO000483,SKU0000874,148,148,633.9,93817.2
POI0002884,PO000484,SKU0000431,263,263,2162.68,568784.84
POI0002885,PO000485,SKU0000520,109,109,397.57,43335.13
POI0002886,PO000486,SKU0001258,381,0,619.3,235953.3
POI0002887,PO000487,SKU0002431,409,381,417.16,170618.44
POI0002888,PO000488,SKU0001175,430,430,29.41,12646.3
POI0002889,PO000489,SKU0001441,138,138,48.23,6655.74
POI0002890,PO000490,SKU0000605,114,74,332.22,37873.08
POI0002891,PO000491,SKU0002986,224,224,542.02,121412.48
POI0002892,PO000492,SKU0001655,473,473,105.25,49783.25
POI0002893,PO000493,SKU0002870,462,0,1307.82,604212.84
POI0002894,PO000494,SKU0001838,191,191,1497.3,285984.3
POI0002895,PO000495,SKU0001192,51,51,96.95,4944.45
POI0002896,PO000496,SKU0002915,242,242,318.77,77142.34
POI0002897,PO000497,SKU0000498,306,306,2200.18,673255.08
POI0002898,PO000498,SKU0002485,72,16,586.44,42223.68
POI0002899,PO000499,SKU0001211,430,0,922.03,396472.9
POI0002900,PO000500,SKU0001762,345,345,383.37,132262.65
POI0002901,PO000501,SKU0000537,302,302,1146.6,346273.2
POI0002902,PO000502,SKU0002222,139,139,1014.43,141005.77
POI0002903,PO000503,SKU0000478,221,221,928.07,205103.47
POI0002904,PO000504,SKU0000468,205,205,2107.61,432060.05
POI0002905,PO000505,SKU0000399,191,191,780.54,149083.14
POI0002906,PO000506,SKU0002819,214,214,1597.5,341865.0
POI0002907,PO000507,SKU0001280,432,346,1210.29,522845.28
POI0002908,PO000508,SKU0002082,185,185,347.63,64311.55
POI0002909,PO000509,SKU0002697,486,486,580.18,281967.48
POI0002910,PO000510,SKU0000309,220,220,1090.46,239901.2
POI0002911,PO000511,SKU0001598,216,216,584.06,126156.96
POI0002912,PO000512,SKU0002371,472,472,760.49,358951.28
POI0002913,PO000513,SKU0002721,323,319,1599.71,516706.33
POI0002914,PO000514,SKU0001128,341,0,1028.07,350571.87
POI0002915,PO000515,SKU0002715,104,104,1069.78,111257.12
POI0002916,PO000516,SKU0001480,494,494,19.21,9489.74
POI0002917,PO000517,SKU0002164,91,91,1277.85,116284.35
POI0002918,PO000518,SKU0002763,325,325,1298.86,422129.5
POI0002919,PO000519,SKU0000796,435,435,819.99,356695.65
POI0002920,PO000520,SKU0000007,498,498,616.9,307216.2
POI0002921,PO000521,SKU0001334,476,476,1734.16,825460.16
POI0002922,PO000522,SKU0000808,205,205,560.81,114966.05
POI0002923,PO000523,SKU0001813,132,0,54.45,7187.4
POI0002924,PO000524,SKU0002211,275,275,1331.95,366286.25
POI0002925,PO000525,SKU0002437,386,386,532.11,205394.46
POI0002926,PO000526,SKU0001705,462,462,1479.68,683612.16
POI0002927,PO000527,SKU0000539,71,71,701.55,49810.05
POI0002928,PO000528,SKU0002688,399,399,999.84,398936.16
POI0002929,PO000529,SKU0001730,140,140,2006.22,280870.8
POI0002930,PO000530,SKU0002096,239,239,843.59,201618.01
POI0002931,PO000531,SKU0000296,478,478,715.88,342190.64
POI0002932,PO000532,SKU0001307,211,211,1048.96,221330.56
POI0002933,PO000533,SKU0000943,496,496,558.08,276807.68
POI0002934,PO000534,SKU0001135,339,339,113.33,38418.87
POI0002935,PO000535,SKU0002970,316,0,1046.52,330700.32
POI0002936,PO000536,SKU0002604,40,40,128.67,5146.8
POI0002937,PO000537,SKU0000265,93,0,1505.54,140015.22
POI0002938,PO000538,SKU0001650,467,467,1519.2,709466.4
POI0002939,PO000539,SKU0000716,273,241,856.36,233786.28
POI0002940,PO000540,SKU0001328,337,337,283.82,95647.34
POI0002941,PO000541,SKU0000968,55,55,728.85,40086.75
POI0002942,PO000542,SKU0001738,406,406,615.03,249702.18
POI0002943,PO000543,SKU0001671,30,0,1590.43,47712.9
POI0002944,PO000544,SKU0000732,114,114,1344.49,153271.86
POI0002945,PO000545,SKU0001560,359,0,1046.78,375794.02
POI0002946,PO000546,SKU0002589,131,131,1646.79,215729.49
POI0002947,PO000547,SKU0000911,207,207,343.78,71162.46
POI0002948,PO000548,SKU0000118,487,123,878.3,427732.1
POI0002949,PO000549,SKU0000030,229,229,811.37,185803.73
POI0002950,PO000550,SKU0002493,256,256,1109.29,283978.24
POI0002951,PO000551,SKU0000379,83,83,1387.92,115197.36
POI0002952,PO000552,SKU0001465,338,338,21.12,7138.56
POI0002953,PO000553,SKU0001379,285,285,1800.89,513253.65
POI0002954,PO000554,SKU0002864,398,398,1944.69,773986.62
POI0002955,PO000555,SKU0002164,284,284,1278.29,363034.36
POI0002956,PO000556,SKU0001338,433,433,235.36,101910.88
POI0002957,PO000557,SKU0002568,247,247,1315.21,324856.87
POI0002958,PO000558,SKU0000091,457,457,1514.36,692062.52
POI0002959,PO000559,SKU0001946,256,256,800.96,205045.76
POI0002960,PO000560,SKU0002679,271,144,1185.33,321224.43
POI0002961,PO000561,SKU0002249,266,266,1314.74,349720.84
POI0002962,PO000562,SKU0000140,355,355,1477.69,524579.95
POI0002963,PO000563,SKU0002325,269,269,1422.63,382687.47
POI0002964,PO000564,SKU0002291,333,0,59.67,19870.11
POI0002965,PO000565,SKU0002392,440,440,273.25,120230.0
POI0002966,PO000566,SKU0002042,436,436,622.23,271292.28
POI0002967,PO000567,SKU0000888,360,360,297.72,107179.2
POI0002968,PO000568,SKU0000768,199,199,117.26,23334.74
POI0002969,PO000569,SKU0000955,285,285,674.02,192095.7
POI0002970,PO000570,SKU0001044,173,173,855.2,147949.6
POI0002971,PO000571,SKU0000205,176,176,973.21,171284.96
POI0002972,PO000572,SKU0002012,134,134,1038.84,139204.56
POI0002973,PO000573,SKU0002445,340,340,1964.54,667943.6
POI0002974,PO000574,SKU0000317,418,0,517.37,216260.66
POI0002975,PO000575,SKU0001152,208,208,518.11,107766.88
POI0002976,PO000576,SKU0001228,264,6,1035.39,273342.96
POI0002977,PO000577,SKU0000271,62,62,1063.5,65937.0
POI0002978,PO000578,SKU0000469,117,117,362.75,42441.75
POI0002979,PO000579,SKU0002423,170,170,665.94,113209.8
POI0002980,PO000580,SKU0000907,243,243,705.03,171322.29
POI0002981,PO000581,SKU0002662,476,476,801.37,381452.12
POI0002982,PO000582,SKU0001985,142,142,1671.63,237371.46
POI0002983,PO000583,SKU0000221,417,417,317.3,132314.1
POI0002984,PO000584,SKU0001125,31,31,1736.36,53827.16
POI0002985,PO000585,SKU0000292,474,441,791.76,375294.24
POI0002986,PO000586,SKU0000760,424,424,788.71,334413.04
POI0002987,PO000587,SKU0001475,57,57,686.28,39117.96
POI0002988,PO000588,SKU0000532,414,12,203.91,84418.74
POI0002989,PO000589,SKU0000980,243,243,1970.45,478819.35
POI0002990,PO000590,SKU0000670,73,73,2480.99,181112.27
POI0002991,PO000591,SKU0001426,238,238,338.96,80672.48
POI0002992,PO000592,SKU0001171,407,407,455.51,185392.57
POI0002993,PO000593,SKU0000680,499,499,721.24,359898.76
POI0002994,PO000594,SKU0001117,371,371,932.3,345883.3
POI0002995,PO000595,SKU0000986,298,298,959.43,285910.14
POI0002996,PO000596,SKU0000963,445,7,209.68,93307.6
POI0002997,PO000597,SKU0000483,240,0,595.37,142888.8
POI0002998,PO000598,SKU0001234,336,336,1441.0,484176.0
POI0002999,PO000599,SKU0001162,434,434,80.21,34811.14
POI0003000,PO000600,SKU0001392,187,187,77.56,14503.72
