order_id,user_id,store_id,channel_id,ordered_at,order_status,item_amount,discount_amount,shipping_fee,payable_amount,paid_amount,region,province,city
O00006400,U003817,S0011,CH03,2026-06-11 05:55:18,shipped,1647.01,63.63,0,1583.38,1583.38,华东,山东,青岛
O00006401,U004353,S0068,CH01,2025-11-02 06:47:49,shipped,1972.73,91.74,0,1880.99,1880.99,西南,重庆,重庆
O00006402,U001895,S0043,CH09,2025-06-30 12:13:15,completed,4543.42,196.84,0,4346.58,4346.58,华东,山东,青岛
O00006403,U004975,S0036,CH01,2025-10-24 09:31:28,shipped,167.95,29.9,0,138.05,138.05,华南,广东,深圳
O00006404,U001592,S0068,CH01,2025-05-28 07:53:31,completed,2778.4,341.27,0,2437.13,2437.13,华北,北京,北京
O00006405,U000346,S0059,CH03,2025-01-09 20:24:47,completed,3538.05,165.31,0,3372.74,3372.74,华北,河北,石家庄
O00006406,U004662,S0002,CH02,2025-04-25 07:55:37,completed,2430.62,160.42,0,2270.2,2270.2,西南,贵州,贵阳
O00006407,U002102,S0011,CH07,2025-04-08 22:26:36,completed,3367.08,103.73,0,3263.35,3263.35,华中,湖南,长沙
O00006408,U000176,S0066,CH01,2025-04-22 20:04:47,paid,2179.4,337.73,0,1841.67,1841.67,华南,福建,厦门
O00006409,U001466,S0054,CH01,2025-11-25 01:05:36,paid,861.64,101.96,0,759.68,759.68,华南,广东,深圳
O00006410,U000196,S0070,CH08,2025-01-06 10:07:15,completed,3624.71,442.04,0,3182.67,3182.67,华东,浙江,杭州
O00006411,U004477,S0041,CH09,2026-05-01 17:58:57,refunded,1862.33,125.19,0,1737.14,1737.14,西南,重庆,重庆
O00006412,U002862,S0053,CH01,2025-08-04 22:49:53,completed,4103.92,488.57,0,3615.35,3615.35,华南,广东,深圳
O00006413,U001563,S0037,CH09,2025-03-13 07:21:42,completed,3737.95,499.31,0,3238.64,3238.64,华东,浙江,杭州
O00006414,U003860,S0038,CH08,2025-04-26 16:18:42,refunded,8813.79,700.93,0,8112.86,8112.86,华东,上海,上海
O00006415,U004935,S0056,CH09,2026-01-30 00:36:27,shipped,10196.21,554.37,0,9641.84,9641.84,华中,河南,郑州
O00006416,U004045,S0052,CH07,2025-02-23 21:19:41,completed,3250.94,475.54,0,2775.4,2775.4,华南,广西,南宁
O00006417,U002201,S0032,CH06,2025-12-04 03:03:45,completed,436.03,27.8,0,408.23,408.23,华中,河南,郑州
O00006418,U001593,S0050,CH03,2025-02-23 01:48:07,cancelled,5272.04,628.54,0,4643.5,0,华北,天津,天津
O00006419,U001262,S0042,CH02,2026-08-21 00:47:43,completed,1521.9,57.11,0,1464.79,1464.79,华东,浙江,杭州
O00006420,U003188,S0045,CH03,2025-02-08 06:17:37,cancelled,10130.47,960.43,0,9170.04,0,华东,江苏,南京
O00006421,U004524,S0044,CH04,2026-04-09 19:40:19,refunded,2195.8,189.69,0,2006.11,2006.11,华东,江苏,南京
O00006422,U001344,S0031,CH02,2025-04-26 16:23:52,completed,1482.69,38.06,0,1444.63,1444.63,华北,天津,天津
O00006423,U003856,S0015,CH07,2025-06-26 04:37:47,completed,2761.48,300.51,0,2460.97,2460.97,华南,广西,南宁
O00006424,U003360,S0067,CH01,2025-10-25 08:20:53,completed,2316.21,54.78,0,2261.43,2261.43,华中,湖南,长沙
O00006425,U000870,S0013,CH01,2025-05-24 22:53:44,completed,2838.44,63.15,0,2775.29,2775.29,华北,山西,太原
O00006426,U003272,S0019,CH11,2026-04-11 19:19:18,completed,2159.86,70.46,0,2089.4,2089.4,华东,江苏,南京
O00006427,U001133,S0047,CH04,2025-10-19 00:36:22,completed,9481.76,701.59,0,8780.17,8780.17,华南,福建,厦门
O00006428,U000432,S0075,CH05,2026-07-26 21:59:39,refunded,1365.31,184.68,0,1180.63,1180.63,华中,湖南,长沙
O00006429,U003829,S0023,CH07,2025-11-20 12:50:22,completed,2908.26,157.81,0,2750.45,2750.45,华中,湖南,长沙
O00006430,U004396,S0021,CH04,2025-07-13 08:01:48,completed,6358.66,1050.66,0,5308.0,5308.0,华东,浙江,杭州
O00006431,U004029,S0068,CH04,2026-02-10 00:23:41,completed,3417.51,582.18,0,2835.33,2835.33,华中,江西,南昌
O00006432,U000770,S0051,CH01,2026-02-15 16:52:13,cancelled,785.75,84.39,0,701.36,0,华南,福建,厦门
O00006433,U003321,S0042,CH03,2025-04-13 00:13:19,completed,5931.44,483.75,0,5447.69,5447.69,华北,河北,石家庄
O00006434,U001661,S0073,CH04,2025-11-29 03:45:00,completed,2677.34,198.51,0,2478.83,2478.83,华中,湖南,长沙
O00006435,U000813,S0020,CH10,2025-04-12 23:19:01,completed,5316.0,413.49,0,4902.51,4902.51,西南,贵州,贵阳
O00006436,U001163,S0006,CH07,2026-05-12 23:04:51,completed,10543.61,976.28,0,9567.33,9567.33,华东,江苏,南京
O00006437,U000180,S0038,CH04,2025-12-16 01:03:23,completed,3572.72,419.07,0,3153.65,3153.65,华中,湖北,武汉
O00006438,U004586,S0065,CH02,2025-11-24 08:03:32,completed,4745.76,577.83,0,4167.93,4167.93,华北,山西,太原
O00006439,U004506,S0007,CH09,2025-08-20 16:48:32,shipped,353.55,32.79,0,320.76,320.76,华南,广西,南宁
O00006440,U003517,S0047,CH07,2026-07-26 11:09:58,refunded,229.06,41.0,0,188.06,188.06,华南,广西,南宁
O00006441,U000048,S0002,CH01,2025-09-19 11:33:48,shipped,2680.67,257.07,0,2423.6,2423.6,华南,广东,深圳
O00006442,U001979,S0063,CH02,2025-03-06 23:22:19,shipped,6547.92,784.29,0,5763.63,5763.63,华中,江西,南昌
O00006443,U002156,S0007,CH08,2026-01-01 20:10:00,completed,7987.41,218.24,0,7769.17,7769.17,华南,广东,广州
O00006444,U001967,S0074,CH01,2026-02-24 22:23:25,refunded,1587.56,12.48,0,1575.08,1575.08,华东,江苏,南京
O00006445,U000772,S0021,CH09,2026-01-12 02:43:17,completed,2335.37,166.06,0,2169.31,2169.31,华北,河北,石家庄
O00006446,U000275,S0048,CH07,2026-08-05 11:56:49,cancelled,4280.88,533.76,0,3747.12,0,华南,广东,深圳
O00006447,U002918,S0004,CH05,2026-02-20 11:34:07,paid,1207.09,46.94,0,1160.15,1160.15,华东,上海,上海
O00006448,U000053,S0058,CH02,2025-02-13 14:06:46,completed,109.52,3.42,0,106.1,106.1,华东,山东,青岛
O00006449,U004222,S0027,CH08,2025-01-15 00:52:55,completed,5090.68,448.7,0,4641.98,4641.98,华南,福建,厦门
O00006450,U004756,S0003,CH08,2025-09-04 04:59:27,shipped,3594.65,364.57,0,3230.08,3230.08,华东,浙江,杭州
O00006451,U003659,S0066,CH06,2026-06-22 01:37:07,shipped,5104.42,857.55,0,4246.87,4246.87,华中,河南,郑州
O00006452,U002447,S0057,CH02,2026-03-31 00:42:41,paid,1422.31,207.04,0,1215.27,1215.27,华东,浙江,杭州
O00006453,U000318,S0057,CH01,2025-02-07 11:31:01,completed,1809.33,85.2,0,1724.13,1724.13,华东,江苏,南京
O00006454,U002796,S0026,CH02,2025-10-25 15:58:06,paid,1474.53,175.28,0,1299.25,1299.25,华东,上海,上海
O00006455,U002601,S0004,CH03,2025-03-02 03:50:01,completed,2018.95,95.83,0,1923.12,1923.12,华北,北京,北京
O00006456,U001622,S0019,CH10,2026-05-09 13:19:37,shipped,849.68,96.76,0,752.92,752.92,华北,天津,天津
O00006457,U001168,S0013,CH01,2025-07-26 12:30:25,completed,3154.02,567.47,0,2586.55,2586.55,西南,云南,昆明
O00006458,U003681,S0021,CH05,2026-02-11 15:07:03,completed,1206.73,57.82,0,1148.91,1148.91,华东,江苏,南京
O00006459,U004567,S0079,CH12,2025-03-25 15:08:53,completed,1787.85,173.22,0,1614.63,1614.63,华中,湖北,武汉
O00006460,U000123,S0006,CH08,2025-11-02 21:16:34,pending_payment,6028.12,232.77,0,5795.35,0,西南,四川,成都
O00006461,U001193,S0028,CH09,2026-07-02 11:06:49,paid,10049.85,881.98,0,9167.87,9167.87,华东,江苏,南京
O00006462,U001923,S0059,CH11,2026-02-26 04:57:01,completed,3105.12,353.73,0,2751.39,2751.39,华东,江苏,南京
O00006463,U002763,S0008,CH01,2025-10-12 02:41:55,completed,1859.77,308.58,0,1551.19,1551.19,华北,河北,石家庄
O00006464,U002752,S0038,CH02,2025-10-20 09:22:04,completed,1303.24,233.54,0,1069.7,1069.7,华中,湖南,长沙
O00006465,U000833,S0032,CH03,2026-06-22 05:18:31,refunded,4381.28,563.93,0,3817.35,3817.35,华南,福建,厦门
O00006466,U003715,S0020,CH07,2026-03-31 21:49:54,completed,2893.88,500.3,0,2393.58,2393.58,华中,江西,南昌
O00006467,U003694,S0078,CH03,2026-06-08 08:49:46,completed,3440.11,430.0,0,3010.11,3010.11,华北,山西,太原
O00006468,U002204,S0060,CH05,2026-02-10 23:41:26,completed,13361.52,1858.31,0,11503.21,11503.21,华东,浙江,杭州
O00006469,U000592,S0015,CH04,2025-06-11 18:07:51,completed,3967.54,384.7,0,3582.84,3582.84,华东,山东,青岛
O00006470,U004968,S0028,CH10,2026-04-13 21:38:17,completed,6317.68,419.92,0,5897.76,5897.76,华中,江西,南昌
O00006471,U004560,S0060,CH07,2025-11-24 16:02:45,completed,6745.37,678.78,0,6066.59,6066.59,华南,广东,深圳
O00006472,U001826,S0064,CH01,2026-05-07 06:29:50,cancelled,434.53,26.86,0,407.67,0,华南,广西,南宁
O00006473,U002020,S0021,CH08,2025-06-20 22:16:05,shipped,3027.83,117.71,0,2910.12,2910.12,西南,重庆,重庆
O00006474,U002820,S0042,CH02,2025-01-27 01:35:19,completed,1568.03,169.35,0,1398.68,1398.68,华北,北京,北京
O00006475,U002929,S0069,CH05,2026-03-15 15:52:12,completed,6898.1,227.13,0,6670.97,6670.97,华北,山西,太原
O00006476,U001935,S0062,CH05,2025-01-28 19:16:42,completed,1682.52,81.07,0,1601.45,1601.45,华南,广东,广州
O00006477,U000164,S0001,CH10,2026-05-23 01:44:55,shipped,2533.89,63.1,0,2470.79,2470.79,华北,天津,天津
O00006478,U004064,S0009,CH02,2026-01-30 12:59:11,completed,5377.78,433.32,0,4944.46,4944.46,华北,山西,太原
O00006479,U004372,S0014,CH03,2025-03-04 10:07:38,completed,3460.04,366.06,0,3093.98,3093.98,华南,广东,广州
O00006480,U004325,S0017,CH09,2025-01-16 11:34:35,paid,4517.38,64.18,0,4453.2,4453.2,华北,北京,北京
O00006481,U003984,S0051,CH08,2026-02-05 16:56:54,shipped,2960.46,86.12,0,2874.34,2874.34,华东,浙江,杭州
O00006482,U004462,S0054,CH11,2025-10-02 23:08:56,completed,4205.83,551.35,0,3654.48,3654.48,华南,广东,深圳
O00006483,U004471,S0057,CH01,2025-01-22 08:31:11,shipped,6956.86,680.43,0,6276.43,6276.43,华中,江西,南昌
O00006484,U001434,S0046,CH09,2025-08-22 14:50:11,completed,4538.39,373.67,0,4164.72,4164.72,华东,浙江,杭州
O00006485,U000638,S0053,CH01,2025-02-27 22:38:14,completed,7575.74,726.61,0,6849.13,6849.13,华中,江西,南昌
O00006486,U003912,S0012,CH08,2026-02-16 13:55:34,completed,2233.95,351.23,0,1882.72,1882.72,华中,湖北,武汉
O00006487,U001653,S0066,CH10,2025-08-09 01:17:08,shipped,9931.64,1135.54,0,8796.1,8796.1,华南,广东,广州
O00006488,U001249,S0027,CH09,2025-12-14 05:09:11,completed,7167.6,862.34,0,6305.26,6305.26,华东,浙江,杭州
O00006489,U001349,S0001,CH02,2025-12-15 19:04:01,completed,4193.24,391.47,0,3801.77,3801.77,华南,广东,深圳
O00006490,U004615,S0054,CH03,2026-06-27 12:38:06,completed,1529.42,82.71,0,1446.71,1446.71,华南,福建,厦门
O00006491,U004921,S0044,CH08,2025-11-10 16:55:49,completed,2852.08,443.47,0,2408.61,2408.61,华东,山东,青岛
O00006492,U002835,S0066,CH03,2025-07-24 22:10:47,completed,7899.61,113.43,0,7786.18,7786.18,华东,山东,青岛
O00006493,U004408,S0010,CH05,2026-06-28 22:24:25,cancelled,1054.82,114.79,0,940.03,0,华南,福建,厦门
O00006494,U001227,S0056,CH01,2025-07-14 04:48:53,cancelled,6189.4,576.93,0,5612.47,0,西南,云南,昆明
O00006495,U002702,S0001,CH02,2025-08-29 15:56:28,completed,271.82,44.19,0,227.63,227.63,华东,江苏,南京
O00006496,U002083,S0039,CH07,2025-11-16 14:52:09,completed,8198.87,301.85,0,7897.02,7897.02,华中,河南,郑州
O00006497,U000752,S0046,CH02,2025-09-08 10:21:07,completed,1506.24,177.42,0,1328.82,1328.82,华北,天津,天津
O00006498,U002380,S0043,CH01,2026-02-11 16:06:35,completed,1882.57,169.27,0,1713.3,1713.3,华中,湖南,长沙
O00006499,U001990,S0052,CH08,2025-04-01 04:04:18,completed,4194.53,279.94,0,3914.59,3914.59,华南,福建,厦门
O00006500,U001574,S0032,CH06,2025-02-19 01:13:52,completed,3332.35,489.86,0,2842.49,2842.49,华东,浙江,杭州
O00006501,U001972,S0054,CH04,2025-06-30 02:47:02,paid,3371.16,147.74,0,3223.42,3223.42,西南,重庆,重庆
O00006502,U002786,S0070,CH12,2026-03-12 10:13:14,completed,3107.94,363.32,0,2744.62,2744.62,华南,广西,南宁
O00006503,U004177,S0047,CH01,2025-10-14 07:27:04,completed,3687.6,314.53,0,3373.07,3373.07,华东,江苏,南京
O00006504,U000849,S0054,CH02,2026-05-15 00:16:24,completed,1149.34,58.15,0,1091.19,1091.19,华东,上海,上海
O00006505,U003189,S0064,CH07,2026-08-01 13:49:19,cancelled,3648.63,472.94,0,3175.69,0,华南,广东,广州
O00006506,U001371,S0067,CH10,2026-08-12 20:35:10,completed,9630.36,1188.59,0,8441.77,8441.77,华中,河南,郑州
O00006507,U003165,S0078,CH08,2025-11-04 10:02:42,cancelled,8222.42,571.21,0,7651.21,0,华中,湖北,武汉
O00006508,U003765,S0029,CH02,2025-04-25 13:27:19,completed,1217.36,195.5,0,1021.86,1021.86,华东,山东,青岛
O00006509,U004183,S0070,CH04,2025-08-23 09:09:03,completed,779.88,62.22,0,717.66,717.66,西南,重庆,重庆
O00006510,U001265,S0001,CH04,2026-06-06 04:25:09,cancelled,1049.66,10.98,0,1038.68,0,华北,河北,石家庄
O00006511,U001682,S0079,CH03,2025-04-16 18:29:24,completed,3314.11,427.87,0,2886.24,2886.24,华南,福建,厦门
O00006512,U002958,S0059,CH05,2025-09-12 14:27:11,completed,1561.63,205.18,0,1356.45,1356.45,华南,广西,南宁
O00006513,U000369,S0013,CH02,2026-07-01 19:13:03,completed,1984.0,263.21,0,1720.79,1720.79,西南,云南,昆明
O00006514,U003850,S0075,CH06,2025-09-23 03:28:11,shipped,704.62,69.68,0,634.94,634.94,华南,福建,厦门
O00006515,U003347,S0017,CH04,2025-05-08 00:46:45,completed,7368.2,931.44,0,6436.76,6436.76,西南,四川,成都
O00006516,U004606,S0053,CH05,2026-08-08 17:31:04,completed,9878.1,850.59,0,9027.51,9027.51,华南,广西,南宁
O00006517,U003650,S0034,CH11,2025-11-21 22:37:40,completed,489.35,74.54,0,414.81,414.81,西南,云南,昆明
O00006518,U001993,S0002,CH10,2025-01-29 08:57:57,shipped,333.21,8.57,0,324.64,324.64,华中,湖南,长沙
O00006519,U004570,S0049,CH10,2025-01-11 20:42:10,completed,7513.14,742.36,0,6770.78,6770.78,华中,江西,南昌
O00006520,U001880,S0040,CH01,2025-02-11 16:49:08,completed,5331.22,779.58,0,4551.64,4551.64,西南,四川,成都
O00006521,U000306,S0071,CH03,2025-07-03 15:00:37,completed,3417.13,368.68,0,3048.45,3048.45,华中,河南,郑州
O00006522,U003733,S0050,CH08,2026-01-11 20:08:34,completed,5385.52,95.0,0,5290.52,5290.52,华北,北京,北京
O00006523,U001643,S0047,CH01,2026-05-15 20:21:44,completed,2960.88,212.01,0,2748.87,2748.87,华东,上海,上海
O00006524,U000595,S0071,CH01,2026-04-27 16:43:44,completed,3305.59,223.02,0,3082.57,3082.57,华东,山东,青岛
O00006525,U001202,S0040,CH01,2025-10-19 02:41:18,shipped,4352.41,741.5,0,3610.91,3610.91,西南,四川,成都
O00006526,U003911,S0010,CH07,2025-01-21 11:04:41,completed,2108.83,23.46,0,2085.37,2085.37,华中,河南,郑州
O00006527,U001493,S0010,CH07,2025-05-26 20:24:00,completed,1579.24,23.7,0,1555.54,1555.54,华东,上海,上海
O00006528,U003364,S0014,CH09,2026-02-08 12:19:43,completed,6141.2,932.38,0,5208.82,5208.82,华南,广东,深圳
O00006529,U000139,S0056,CH07,2025-10-05 12:29:16,completed,2189.87,263.51,0,1926.36,1926.36,华东,山东,青岛
O00006530,U000325,S0010,CH08,2025-01-24 18:53:24,completed,604.84,58.48,0,546.36,546.36,华南,福建,厦门
O00006531,U000585,S0031,CH04,2026-03-10 20:26:14,completed,6043.68,977.42,0,5066.26,5066.26,华南,广东,深圳
O00006532,U004443,S0080,CH02,2026-02-14 03:04:46,cancelled,2496.86,91.96,0,2404.9,0,华南,广东,深圳
O00006533,U000014,S0034,CH03,2025-05-31 20:41:11,refunded,1531.89,163.23,0,1368.66,1368.66,华南,广东,深圳
O00006534,U000339,S0028,CH10,2026-06-09 23:37:46,completed,4996.45,494.06,0,4502.39,4502.39,华南,广东,深圳
O00006535,U003386,S0011,CH02,2026-02-15 02:43:38,paid,6709.28,400.67,0,6308.61,6308.61,华中,湖北,武汉
O00006536,U000362,S0057,CH08,2025-12-16 11:37:57,pending_payment,1484.72,243.43,0,1241.29,0,华东,上海,上海
O00006537,U003895,S0067,CH02,2025-03-30 01:09:02,completed,3413.66,122.93,0,3290.73,3290.73,华东,上海,上海
O00006538,U003958,S0020,CH01,2026-05-14 14:41:07,completed,2704.16,235.67,0,2468.49,2468.49,华北,河北,石家庄
O00006539,U001035,S0078,CH01,2025-02-18 06:04:02,completed,2340.5,215.56,0,2124.94,2124.94,华南,广东,广州
O00006540,U001352,S0001,CH03,2025-06-24 03:44:16,completed,878.45,137.14,0,741.31,741.31,华中,湖南,长沙
O00006541,U000097,S0036,CH08,2026-02-12 13:27:52,completed,1177.01,79.36,0,1097.65,1097.65,华东,上海,上海
O00006542,U000271,S0048,CH02,2025-04-20 09:16:34,completed,351.7,1.11,0,350.59,350.59,华南,广西,南宁
O00006543,U004547,S0011,CH10,2025-03-27 20:21:40,refunded,2845.93,241.68,0,2604.25,2604.25,华中,江西,南昌
O00006544,U000715,S0062,CH07,2025-12-19 18:43:11,cancelled,12927.01,1129.82,0,11797.19,0,华北,山西,太原
O00006545,U003527,S0005,CH01,2025-04-26 04:00:28,completed,3657.08,164.14,0,3492.94,3492.94,华南,广西,南宁
O00006546,U001648,S0049,CH07,2026-07-21 04:17:48,completed,974.17,162.35,0,811.82,811.82,华东,山东,青岛
O00006547,U004025,S0035,CH03,2025-01-22 11:06:10,completed,2455.92,128.14,0,2327.78,2327.78,西南,重庆,重庆
O00006548,U004670,S0046,CH03,2026-03-11 02:22:43,completed,3093.67,105.81,0,2987.86,2987.86,西南,云南,昆明
O00006549,U000416,S0074,CH07,2025-06-03 02:59:53,completed,3250.19,142.53,0,3107.66,3107.66,华中,湖北,武汉
O00006550,U000554,S0027,CH11,2026-01-18 17:36:37,cancelled,4068.09,438.93,0,3629.16,0,华北,天津,天津
O00006551,U002456,S0062,CH06,2026-06-09 19:18:47,completed,5066.02,532.21,0,4533.81,4533.81,华东,浙江,杭州
O00006552,U003909,S0080,CH08,2026-07-07 05:19:33,completed,263.34,25.23,0,238.11,238.11,华北,北京,北京
O00006553,U002082,S0017,CH05,2026-03-28 14:07:56,completed,2246.44,389.23,0,1857.21,1857.21,华南,广东,深圳
O00006554,U003777,S0021,CH01,2026-01-11 06:48:33,completed,2878.07,3.61,0,2874.46,2874.46,华东,山东,青岛
O00006555,U001444,S0064,CH03,2025-09-25 20:01:42,completed,2522.29,95.58,0,2426.71,2426.71,华北,天津,天津
O00006556,U000530,S0028,CH09,2026-02-11 14:55:40,paid,830.81,32.38,0,798.43,798.43,华东,浙江,杭州
O00006557,U004765,S0039,CH07,2026-07-06 02:18:33,completed,1631.98,18.54,0,1613.44,1613.44,华中,湖南,长沙
O00006558,U000498,S0012,CH04,2026-02-08 01:46:54,completed,1943.41,233.51,0,1709.9,1709.9,华南,广东,广州
O00006559,U001358,S0055,CH02,2025-05-30 11:55:46,completed,4112.5,330.12,0,3782.38,3782.38,华北,山西,太原
O00006560,U003690,S0057,CH11,2025-04-13 03:55:08,completed,3104.27,372.26,0,2732.01,2732.01,华东,山东,青岛
O00006561,U004309,S0043,CH06,2025-05-20 21:52:08,completed,1881.95,83.11,0,1798.84,1798.84,华南,广西,南宁
O00006562,U002291,S0073,CH03,2025-03-16 02:23:07,completed,5315.52,513.26,0,4802.26,4802.26,华南,广西,南宁
O00006563,U000145,S0021,CH01,2025-08-29 13:50:53,completed,2889.53,314.17,0,2575.36,2575.36,华中,河南,郑州
O00006564,U000425,S0014,CH10,2026-08-11 20:36:17,completed,1759.65,112.16,0,1647.49,1647.49,华南,广西,南宁
O00006565,U003825,S0030,CH02,2026-05-10 23:35:30,completed,376.63,10.21,0,366.42,366.42,华南,福建,厦门
O00006566,U000562,S0080,CH04,2025-08-18 23:02:55,completed,1223.01,185.15,0,1037.86,1037.86,华东,上海,上海
O00006567,U000973,S0022,CH04,2025-08-02 13:40:35,refunded,203.21,2.93,0,200.28,200.28,华中,江西,南昌
O00006568,U003953,S0073,CH03,2025-02-18 07:07:37,completed,4423.89,126.66,0,4297.23,4297.23,华东,浙江,杭州
O00006569,U001293,S0041,CH08,2026-02-10 07:18:52,completed,5746.54,926.42,0,4820.12,4820.12,华中,河南,郑州
O00006570,U001542,S0011,CH06,2025-09-20 10:28:42,cancelled,2560.78,289.21,0,2271.57,0,华东,山东,青岛
O00006571,U001903,S0061,CH08,2025-09-29 04:06:44,completed,568.17,28.99,0,539.18,539.18,华北,河北,石家庄
O00006572,U000419,S0079,CH05,2026-04-18 12:03:44,refunded,5363.44,242.62,0,5120.82,5120.82,华中,湖南,长沙
O00006573,U002298,S0058,CH04,2025-03-18 10:56:27,completed,4046.65,585.27,0,3461.38,3461.38,华东,江苏,南京
O00006574,U001308,S0004,CH01,2025-08-13 06:04:30,completed,1498.57,252.02,0,1246.55,1246.55,华南,广东,广州
O00006575,U004483,S0068,CH04,2025-03-26 10:37:05,completed,531.34,10.96,0,520.38,520.38,华北,山西,太原
O00006576,U002113,S0023,CH08,2025-09-04 09:49:32,shipped,12803.33,1054.46,0,11748.87,11748.87,华北,天津,天津
O00006577,U002700,S0040,CH08,2026-03-05 19:36:41,completed,9778.29,1650.89,0,8127.4,8127.4,华北,北京,北京
O00006578,U002370,S0011,CH08,2025-08-18 07:35:55,paid,36.74,2.31,6,40.43,40.43,华东,浙江,杭州
O00006579,U001561,S0021,CH08,2026-05-17 06:38:19,completed,8704.31,940.66,0,7763.65,7763.65,华中,湖北,武汉
O00006580,U000340,S0066,CH08,2025-06-17 07:35:48,cancelled,3559.53,169.59,0,3389.94,0,华中,江西,南昌
O00006581,U001193,S0070,CH04,2026-05-06 06:20:50,completed,1260.22,22.88,0,1237.34,1237.34,华东,江苏,南京
O00006582,U001414,S0070,CH01,2026-04-23 23:40:10,cancelled,1186.67,67.6,0,1119.07,0,华东,上海,上海
O00006583,U002900,S0020,CH01,2025-09-09 20:58:35,shipped,1583.38,261.44,0,1321.94,1321.94,西南,重庆,重庆
O00006584,U002112,S0075,CH07,2025-04-11 21:18:19,completed,660.05,76.4,0,583.65,583.65,华东,上海,上海
O00006585,U004804,S0055,CH08,2026-02-27 07:56:21,completed,2655.56,38.06,0,2617.5,2617.5,华东,上海,上海
O00006586,U004686,S0070,CH06,2025-05-11 11:22:44,completed,4987.63,715.22,0,4272.41,4272.41,华东,浙江,杭州
O00006587,U004235,S0014,CH02,2026-05-16 15:05:13,completed,3147.19,134.88,0,3012.31,3012.31,华东,江苏,南京
