session_id,user_id,device_id,channel_id,started_at,ended_at,duration_seconds,landing_page,converted
SES00009255,U004133,D0006754,CH03,2025-10-12 09:48:03,2025-10-12 09:55:59,476,home,0
SES00009256,U000925,D0004938,CH02,2025-12-14 01:36:04,2025-12-14 01:41:33,329,search,0
SES00009257,U004982,D0006373,CH09,2026-06-05 22:25:45,2026-06-05 22:26:31,46,home,0
SES00009258,U000657,D0001723,CH06,2025-04-27 07:57:16,2025-04-27 07:57:58,42,live,0
SES00009259,U001479,D0003406,CH03,2026-04-04 08:46:01,2026-04-04 09:03:22,1041,home,0
SES00009260,U004430,D0006828,CH03,2026-06-06 03:23:26,2026-06-06 03:32:04,518,product,0
SES00009261,U002028,D0005690,CH01,2025-03-07 04:41:18,2025-03-07 04:43:53,155,search,0
SES00009262,,D0001122,CH01,2025-06-18 17:49:01,2025-06-18 17:53:15,254,home,0
SES00009263,,D0002638,CH01,2026-06-19 21:10:49,2026-06-19 21:13:43,174,live,0
SES00009264,U003678,D0004960,CH01,2026-08-01 00:46:11,2026-08-01 00:48:45,154,product,0
SES00009265,,D0002855,CH04,2025-01-25 06:43:28,2025-01-25 06:47:26,238,home,0
SES00009266,U004669,D0001152,CH02,2025-03-29 02:13:21,2025-03-29 02:20:07,406,campaign,1
SES00009267,U002025,D0002944,CH03,2025-03-12 21:12:46,2025-03-12 21:14:02,76,live,0
SES00009268,U003280,D0006454,CH02,2025-05-18 08:01:40,2025-05-18 08:05:14,214,product,1
SES00009269,U004677,D0002001,CH05,2026-07-07 04:51:52,2026-07-07 04:54:38,166,home,0
SES00009270,U003963,D0006841,CH03,2025-05-22 06:47:18,2025-05-22 06:48:48,90,home,0
SES00009271,U002485,D0006776,CH07,2025-03-31 01:04:39,2025-03-31 01:07:02,143,product,0
SES00009272,U003983,D0002174,CH01,2025-07-05 01:34:49,2025-07-05 01:39:46,297,search,0
SES00009273,U003337,D0005205,CH05,2026-03-30 08:28:01,2026-03-30 08:29:30,89,product,0
SES00009274,U000647,D0006063,CH05,2025-06-25 10:12:57,2025-06-25 10:18:31,334,product,0
SES00009275,U002399,D0002284,CH01,2025-04-29 14:07:26,2025-04-29 14:08:40,74,campaign,0
SES00009276,,D0005546,CH03,2026-01-18 02:00:43,2026-01-18 02:02:11,88,home,0
SES00009277,,D0005709,CH02,2026-07-30 06:38:21,2026-07-30 06:43:25,304,search,1
SES00009278,U004956,D0002442,CH05,2026-04-15 22:36:06,2026-04-15 22:37:16,70,search,0
SES00009279,U004824,D0004715,CH01,2026-03-21 19:26:30,2026-03-21 19:27:46,76,home,0
SES00009280,U003920,D0002013,CH01,2026-06-18 18:50:40,2026-06-18 18:57:30,410,search,1
SES00009281,,D0005257,CH01,2026-04-28 07:31:56,2026-04-28 07:34:40,164,home,0
SES00009282,U001469,D0001373,CH08,2025-06-20 09:10:13,2025-06-20 09:12:09,116,product,0
SES00009283,U002719,D0004678,CH04,2025-11-08 19:19:21,2025-11-08 19:20:39,78,home,1
SES00009284,U001439,D0002768,CH12,2026-08-01 14:07:22,2026-08-01 14:16:54,572,product,0
SES00009285,U004094,D0004306,CH04,2025-07-01 12:18:12,2025-07-01 12:20:42,150,product,0
SES00009286,,D0005674,CH08,2026-05-09 15:39:13,2026-05-09 15:40:40,87,search,0
SES00009287,U002140,D0002263,CH02,2026-05-02 13:51:44,2026-05-02 13:58:37,413,product,0
SES00009288,,D0000643,CH07,2026-04-24 09:53:51,2026-04-24 09:55:48,117,home,0
SES00009289,,D0006876,CH07,2025-01-28 15:34:36,2025-01-28 15:35:00,24,home,0
SES00009290,U003069,D0006752,CH05,2026-01-25 05:02:40,2026-01-25 05:06:50,250,product,0
SES00009291,,D0006841,CH01,2026-05-18 07:28:32,2026-05-18 07:31:24,172,campaign,0
SES00009292,U000549,D0003252,CH02,2025-09-07 07:04:26,2025-09-07 07:08:02,216,campaign,0
SES00009293,U000071,D0006898,CH05,2025-08-30 21:29:22,2025-08-30 21:32:42,200,home,0
SES00009294,U001327,D0003354,CH06,2026-06-02 08:38:45,2026-06-02 08:51:40,775,home,0
SES00009295,U000816,D0003861,CH01,2026-03-23 02:29:53,2026-03-23 02:40:08,615,home,0
SES00009296,U000435,D0000662,CH08,2025-05-13 13:06:25,2025-05-13 13:11:14,289,home,0
SES00009297,U003902,D0006333,CH07,2025-11-08 09:54:27,2025-11-08 09:56:02,95,home,0
SES00009298,U000462,D0000830,CH04,2026-01-02 15:06:27,2026-01-02 15:11:49,322,search,0
SES00009299,U001965,D0004239,CH11,2025-01-11 04:04:21,2025-01-11 04:05:04,43,home,0
SES00009300,U004898,D0002289,CH01,2026-06-15 19:18:37,2026-06-15 19:35:12,995,search,0
SES00009301,U004478,D0004885,CH02,2025-08-01 13:36:56,2025-08-01 13:39:57,181,search,0
SES00009302,U001670,D0005120,CH03,2026-01-05 17:08:36,2026-01-05 17:14:35,359,home,0
SES00009303,U000125,D0000270,CH08,2025-07-21 14:20:54,2025-07-21 14:23:09,135,home,0
SES00009304,U002040,D0004965,CH08,2025-05-07 11:30:00,2025-05-07 11:31:53,113,search,0
SES00009305,U000398,D0003817,CH01,2025-01-19 05:12:10,2025-01-19 05:17:24,314,product,0
SES00009306,U001955,D0001247,CH02,2026-04-24 00:22:04,2026-04-24 00:23:38,94,product,0
SES00009307,,D0000188,CH01,2025-04-17 08:44:41,2025-04-17 08:46:41,120,search,0
SES00009308,U004889,D0005072,CH01,2025-09-07 19:45:41,2025-09-07 19:49:16,215,product,0
SES00009309,U001970,D0006251,CH03,2025-05-07 15:04:28,2025-05-07 15:10:39,371,product,0
SES00009310,U002580,D0003749,CH06,2025-12-02 17:30:59,2025-12-02 17:32:21,82,campaign,0
SES00009311,U002910,D0002734,CH09,2025-08-17 19:41:01,2025-08-17 19:41:56,55,home,0
SES00009312,U000109,D0001189,CH02,2026-05-04 00:26:14,2026-05-04 00:28:14,120,search,1
SES00009313,,D0000350,CH01,2025-04-18 15:51:13,2025-04-18 15:52:15,62,product,1
SES00009314,U001554,D0000597,CH01,2026-01-14 04:01:47,2026-01-14 04:03:13,86,campaign,0
SES00009315,U001055,D0004225,CH08,2025-11-18 10:29:19,2025-11-18 10:33:30,251,live,0
SES00009316,U003824,D0002157,CH01,2025-08-08 14:12:22,2025-08-08 14:15:00,158,home,0
SES00009317,U001531,D0003204,CH07,2025-01-23 09:32:24,2025-01-23 09:34:07,103,live,0
SES00009318,U002568,D0005948,CH03,2025-11-08 06:07:24,2025-11-08 06:14:21,417,product,1
SES00009319,U001709,D0005631,CH01,2026-08-12 08:44:49,2026-08-12 08:46:08,79,search,0
SES00009320,U003253,D0005266,CH04,2026-02-12 06:42:09,2026-02-12 06:43:42,93,home,0
SES00009321,U004878,D0000557,CH08,2026-07-02 21:46:05,2026-07-02 21:46:53,48,product,1
SES00009322,U001690,D0002310,CH05,2025-02-26 18:01:13,2025-02-26 18:01:40,27,home,0
SES00009323,U003126,D0001554,CH08,2025-01-30 08:40:35,2025-01-30 08:41:41,66,home,0
SES00009324,U000540,D0006183,CH03,2025-05-21 21:44:19,2025-05-21 21:47:05,166,home,0
SES00009325,U001109,D0003762,CH01,2025-06-06 19:22:07,2025-06-06 19:23:27,80,home,0
SES00009326,U002486,D0000322,CH02,2025-07-14 20:12:57,2025-07-14 20:14:52,115,home,1
SES00009327,U003740,D0003502,CH01,2025-04-15 00:28:32,2025-04-15 00:29:37,65,home,0
SES00009328,U004302,D0006300,CH04,2025-02-18 17:45:20,2025-02-18 17:45:58,38,product,0
SES00009329,U004424,D0005145,CH07,2025-05-11 13:42:36,2025-05-11 13:45:28,172,search,0
SES00009330,U003709,D0004009,CH08,2026-03-24 09:41:43,2026-03-24 09:46:00,257,product,1
SES00009331,,D0006005,CH09,2026-08-18 16:55:02,2026-08-18 16:58:48,226,home,0
SES00009332,,D0001372,CH09,2025-04-10 22:34:50,2025-04-10 22:40:07,317,product,0
SES00009333,U000151,D0000034,CH04,2026-01-21 16:38:03,2026-01-21 16:43:53,350,home,0
SES00009334,U004777,D0000084,CH04,2025-08-22 05:37:30,2025-08-22 05:41:00,210,live,0
SES00009335,U000723,D0001914,CH04,2025-06-15 20:41:55,2025-06-15 20:44:09,134,product,0
SES00009336,U000265,D0004950,CH09,2026-01-01 08:06:45,2026-01-01 08:08:24,99,home,0
SES00009337,U000115,D0000510,CH02,2026-05-26 03:19:00,2026-05-26 03:20:01,61,search,0
SES00009338,U000344,D0006929,CH02,2026-04-24 14:20:35,2026-04-24 14:21:29,54,home,0
SES00009339,U004762,D0002684,CH09,2025-06-09 08:37:19,2025-06-09 08:43:47,388,campaign,0
SES00009340,U000616,D0005005,CH05,2026-04-08 00:01:54,2026-04-08 00:04:48,174,search,0
SES00009341,U004094,D0004608,CH05,2025-08-31 22:24:39,2025-08-31 22:25:24,45,search,0
SES00009342,U004170,D0002113,CH06,2025-07-19 04:53:53,2025-07-19 05:00:29,396,live,0
SES00009343,U002101,D0006046,CH04,2025-10-23 16:46:28,2025-10-23 16:52:12,344,home,0
SES00009344,U001964,D0005104,CH01,2025-05-21 15:00:50,2025-05-21 15:15:57,907,campaign,0
SES00009345,U001903,D0002966,CH04,2026-05-23 00:32:15,2026-05-23 00:36:34,259,home,0
SES00009346,U002789,D0003953,CH03,2025-04-06 06:54:05,2025-04-06 06:55:43,98,home,0
SES00009347,U003354,D0005943,CH04,2025-07-06 11:55:26,2025-07-06 11:59:22,236,product,0
SES00009348,U002110,D0003875,CH05,2026-01-27 18:19:26,2026-01-27 18:23:49,263,home,0
SES00009349,U002435,D0002486,CH01,2025-09-01 13:48:28,2025-09-01 13:51:58,210,home,0
SES00009350,U000062,D0006234,CH05,2026-01-24 11:17:24,2026-01-24 11:18:13,49,home,0
SES00009351,U001591,D0006167,CH07,2026-07-11 01:11:35,2026-07-11 01:14:19,164,home,0
SES00009352,U000953,D0003543,CH07,2025-05-25 11:52:24,2025-05-25 11:56:29,245,home,0
SES00009353,U004385,D0003746,CH04,2025-10-31 04:49:01,2025-10-31 04:51:26,145,product,0
SES00009354,U001534,D0004973,CH08,2025-05-08 18:59:02,2025-05-08 19:01:39,157,product,0
SES00009355,U000527,D0001995,CH02,2026-01-21 16:36:16,2026-01-21 16:39:04,168,campaign,0
SES00009356,,D0002268,CH05,2025-05-19 20:44:33,2025-05-19 20:45:56,83,search,0
SES00009357,U002252,D0002346,CH03,2026-03-08 07:12:55,2026-03-08 07:14:02,67,home,0
SES00009358,U000066,D0002058,CH02,2026-01-13 00:17:26,2026-01-13 00:18:26,60,product,0
SES00009359,U004656,D0001598,CH03,2026-01-19 14:40:26,2026-01-19 14:41:02,36,search,0
SES00009360,U000011,D0001251,CH09,2026-02-28 04:28:24,2026-02-28 04:56:08,1664,home,0
SES00009361,U002379,D0002193,CH07,2026-05-09 18:29:50,2026-05-09 18:31:11,81,home,0
SES00009362,U004796,D0000075,CH07,2026-05-06 12:22:54,2026-05-06 12:23:11,17,home,0
SES00009363,U000988,D0001760,CH06,2026-08-06 15:45:21,2026-08-06 15:46:48,87,home,1
SES00009364,,D0005283,CH05,2025-03-12 09:25:15,2025-03-12 09:30:01,286,live,1
SES00009365,U001052,D0001064,CH05,2025-07-23 16:14:51,2025-07-23 16:16:16,85,home,0
SES00009366,U004003,D0005329,CH10,2025-09-26 12:20:04,2025-09-26 12:22:07,123,campaign,1
SES00009367,U000706,D0006211,CH01,2025-03-29 11:17:37,2025-03-29 11:22:55,318,campaign,1
SES00009368,U003835,D0002935,CH01,2025-10-08 01:38:05,2025-10-08 01:43:03,298,product,1
SES00009369,U000251,D0006854,CH03,2026-03-18 21:21:42,2026-03-18 21:26:15,273,search,1
SES00009370,,D0003810,CH01,2026-03-23 18:19:55,2026-03-23 18:20:44,49,product,0
SES00009371,U004249,D0000460,CH01,2025-12-05 14:19:37,2025-12-05 14:22:55,198,home,0
SES00009372,U003658,D0003374,CH07,2025-10-24 20:46:37,2025-10-24 20:48:45,128,live,0
SES00009373,U002226,D0005709,CH03,2026-06-14 09:00:52,2026-06-14 09:05:43,291,search,0
SES00009374,U003587,D0004507,CH09,2025-03-15 23:07:41,2025-03-15 23:09:43,122,home,0
SES00009375,U004299,D0003461,CH03,2026-03-06 21:46:12,2026-03-06 21:47:38,86,home,0
SES00009376,U003303,D0001557,CH04,2026-06-02 14:26:01,2026-06-02 14:33:28,447,home,0
SES00009377,U003471,D0004520,CH01,2025-07-07 11:40:31,2025-07-07 11:47:50,439,campaign,0
SES00009378,U001259,D0006240,CH07,2026-08-14 08:40:04,2026-08-14 08:40:48,44,home,0
SES00009379,U000242,D0000533,CH06,2026-04-12 07:33:18,2026-04-12 07:34:25,67,search,0
SES00009380,U001480,D0000314,CH08,2025-01-21 12:19:08,2025-01-21 12:20:32,84,search,0
SES00009381,U004223,D0005908,CH06,2025-03-18 03:02:33,2025-03-18 03:04:08,95,campaign,0
SES00009382,U004301,D0005881,CH07,2026-07-20 20:33:28,2026-07-20 20:47:23,835,home,0
SES00009383,U004723,D0001506,CH12,2025-03-26 18:48:40,2025-03-26 18:50:33,113,search,0
SES00009384,U004966,D0005326,CH08,2025-08-29 13:04:57,2025-08-29 13:10:47,350,home,0
SES00009385,U004676,D0005941,CH01,2025-08-10 10:56:29,2025-08-10 11:02:34,365,product,0
SES00009386,U001439,D0000340,CH03,2025-06-30 01:27:50,2025-06-30 01:29:27,97,live,0
SES00009387,U000952,D0000761,CH02,2025-02-09 21:29:25,2025-02-09 21:31:52,147,home,0
SES00009388,U001199,D0002962,CH02,2026-07-17 07:52:28,2026-07-17 07:53:34,66,product,0
SES00009389,U001665,D0002295,CH04,2026-03-25 20:28:55,2026-03-25 20:32:50,235,product,0
SES00009390,,D0002107,CH03,2025-08-06 03:41:33,2025-08-06 03:45:17,224,product,0
SES00009391,U000481,D0005289,CH09,2025-05-30 05:41:50,2025-05-30 05:45:39,229,product,0
SES00009392,U001609,D0003145,CH01,2025-02-23 22:09:10,2025-02-23 22:15:19,369,product,0
SES00009393,U004149,D0002505,CH10,2025-03-16 18:20:48,2025-03-16 18:22:00,72,home,0
SES00009394,,D0000396,CH08,2025-12-31 22:30:03,2025-12-31 22:39:30,567,home,1
SES00009395,U001447,D0003358,CH04,2026-03-10 12:21:43,2026-03-10 12:26:43,300,product,1
SES00009396,U002286,D0000778,CH01,2026-02-24 03:56:30,2026-02-24 03:58:32,122,home,1
SES00009397,U003118,D0000066,CH09,2025-10-20 22:26:08,2025-10-20 22:28:31,143,home,0
SES00009398,U004630,D0002050,CH06,2026-02-15 11:23:22,2026-02-15 11:25:55,153,search,1
SES00009399,U002016,D0005998,CH05,2025-08-05 15:34:14,2025-08-05 15:35:56,102,live,0
SES00009400,U004452,D0000982,CH02,2026-03-12 12:07:40,2026-03-12 12:09:38,118,product,1
SES00009401,U003609,D0001062,CH04,2025-04-02 22:41:49,2025-04-02 22:44:11,142,search,0
SES00009402,U003976,D0005101,CH03,2025-01-14 09:55:03,2025-01-14 09:58:24,201,home,0
SES00009403,,D0004030,CH05,2025-10-07 05:39:02,2025-10-07 05:42:08,186,product,0
SES00009404,U003686,D0001384,CH01,2026-08-22 22:52:41,2026-08-22 22:54:46,125,home,0
SES00009405,,D0001868,CH03,2025-11-02 06:35:27,2025-11-02 06:38:34,187,search,1
SES00009406,U001412,D0000421,CH01,2026-05-27 02:36:01,2026-05-27 02:39:50,229,home,0
SES00009407,U003068,D0006440,CH02,2025-03-09 03:21:56,2025-03-09 03:24:58,182,campaign,0
SES00009408,U001619,D0004260,CH05,2026-05-29 07:52:56,2026-05-29 07:54:01,65,home,1
SES00009409,U004886,D0003460,CH08,2025-08-01 17:55:41,2025-08-01 17:59:29,228,home,0
SES00009410,U004949,D0002646,CH10,2026-02-03 04:07:02,2026-02-03 04:08:40,98,home,1
SES00009411,U001790,D0003370,CH08,2026-07-22 09:17:09,2026-07-22 09:19:00,111,home,1
SES00009412,U002943,D0004227,CH03,2025-11-07 01:16:03,2025-11-07 01:18:43,160,home,0
SES00009413,U000043,D0001825,CH08,2025-07-12 12:33:59,2025-07-12 12:37:51,232,search,0
SES00009414,U002814,D0005786,CH02,2026-02-11 04:12:57,2026-02-11 04:16:25,208,home,1
SES00009415,U002722,D0005214,CH02,2025-05-05 23:42:08,2025-05-05 23:48:20,372,search,0
SES00009416,U002365,D0004714,CH08,2025-10-16 22:16:03,2025-10-16 22:19:28,205,search,0
SES00009417,U001531,D0003408,CH05,2025-04-04 19:33:35,2025-04-04 19:35:04,89,home,0
SES00009418,U001215,D0002406,CH05,2026-08-05 05:55:53,2026-08-05 06:10:38,885,search,1
SES00009419,U003783,D0002920,CH06,2025-09-11 12:57:20,2025-09-11 13:03:15,355,search,0
SES00009420,U001939,D0006651,CH07,2025-11-09 03:18:58,2025-11-09 03:20:03,65,search,0
SES00009421,U004662,D0001907,CH08,2025-10-01 03:46:06,2025-10-01 03:47:26,80,campaign,1
SES00009422,,D0004281,CH07,2025-08-08 00:49:45,2025-08-08 00:51:30,105,product,0
SES00009423,U003890,D0003303,CH05,2025-05-23 08:31:23,2025-05-23 08:39:22,479,product,0
SES00009424,U000483,D0002341,CH02,2025-12-14 22:30:18,2025-12-14 22:31:47,89,product,1
SES00009425,U000178,D0001374,CH07,2025-12-30 18:18:14,2025-12-30 18:20:11,117,campaign,0
SES00009426,U003956,D0005834,CH04,2026-08-20 19:56:54,2026-08-20 19:57:18,24,search,1
SES00009427,U003858,D0007000,CH10,2025-05-17 09:59:27,2025-05-17 10:11:32,725,campaign,0
SES00009428,U000789,D0005348,CH08,2025-08-23 03:20:35,2025-08-23 03:21:50,75,product,0
SES00009429,U003603,D0004171,CH04,2025-11-30 16:36:12,2025-11-30 16:37:59,107,home,1
SES00009430,U002785,D0001511,CH02,2025-01-21 16:08:52,2025-01-21 16:13:21,269,product,0
SES00009431,U003219,D0001958,CH03,2025-10-11 03:21:30,2025-10-11 03:23:30,120,campaign,1
SES00009432,U000111,D0002873,CH02,2026-01-27 02:18:31,2026-01-27 02:20:31,120,search,0
SES00009433,,D0004397,CH05,2026-08-06 15:24:32,2026-08-06 15:26:39,127,search,0
SES00009434,U004964,D0006575,CH02,2026-08-20 10:27:41,2026-08-20 10:28:58,77,search,1
SES00009435,U003625,D0002258,CH08,2025-02-11 14:03:00,2025-02-11 14:05:03,123,product,0
SES00009436,U002627,D0001597,CH03,2026-01-06 05:09:05,2026-01-06 05:09:32,27,search,1
SES00009437,U003624,D0003937,CH08,2025-05-22 16:24:13,2025-05-22 16:26:23,130,product,0
SES00009438,U004595,D0003698,CH07,2026-06-26 09:41:37,2026-06-26 09:49:22,465,home,0
SES00009439,U002892,D0001391,CH04,2025-09-11 14:33:35,2025-09-11 14:58:11,1476,home,0
SES00009440,U004560,D0003770,CH01,2026-06-16 06:33:56,2026-06-16 06:40:18,382,home,0
SES00009441,U002423,D0005353,CH09,2026-05-04 15:09:56,2026-05-04 15:27:32,1056,campaign,1
SES00009442,U000859,D0001640,CH10,2026-03-31 10:55:26,2026-03-31 11:02:48,442,campaign,0
SES00009443,U002522,D0000470,CH01,2026-07-28 13:24:00,2026-07-28 13:25:40,100,home,0
SES00009444,U001546,D0003987,CH09,2025-07-30 09:20:14,2025-07-30 09:24:52,278,product,0
SES00009445,U001311,D0002016,CH04,2025-06-20 08:09:14,2025-06-20 08:10:15,61,product,0
SES00009446,U004957,D0004012,CH09,2025-08-01 03:06:36,2025-08-01 03:07:24,48,home,0
SES00009447,U003124,D0006496,CH05,2025-01-17 06:03:43,2025-01-17 06:06:37,174,live,0
SES00009448,U001936,D0004646,CH06,2025-08-03 09:35:32,2025-08-03 09:37:28,116,search,0
SES00009449,U004603,D0003252,CH03,2025-10-12 05:27:55,2025-10-12 05:29:32,97,home,1
SES00009450,U004939,D0001547,CH05,2026-04-27 20:33:13,2026-04-27 20:39:27,374,home,0
SES00009451,U001457,D0005073,CH07,2025-12-09 18:09:52,2025-12-09 18:12:12,140,home,0
SES00009452,U001025,D0004913,CH02,2026-05-23 09:45:17,2026-05-23 09:50:45,328,product,0
SES00009453,U004241,D0003417,CH03,2026-02-11 00:15:03,2026-02-11 00:17:27,144,home,1
SES00009454,U001506,D0006186,CH04,2026-02-12 23:03:44,2026-02-12 23:05:56,132,product,0
SES00009455,U004417,D0004210,CH05,2026-03-27 19:17:21,2026-03-27 19:21:45,264,campaign,0
SES00009456,U002968,D0005129,CH04,2026-01-21 06:59:09,2026-01-21 07:02:50,221,search,0
SES00009457,U000487,D0004039,CH05,2025-12-23 13:41:23,2025-12-23 13:43:59,156,live,0
SES00009458,U004045,D0006884,CH04,2025-02-11 15:54:26,2025-02-11 15:54:54,28,product,0
SES00009459,U004515,D0002910,CH03,2025-01-07 07:43:48,2025-01-07 07:46:43,175,product,0
SES00009460,U003026,D0006508,CH01,2026-07-22 15:46:16,2026-07-22 15:52:10,354,home,0
SES00009461,U001193,D0006914,CH06,2026-05-06 19:11:14,2026-05-06 19:14:36,202,home,0
SES00009462,U004815,D0003553,CH09,2026-05-23 14:53:30,2026-05-23 14:54:58,88,home,1
SES00009463,U000818,D0000945,CH11,2026-06-07 20:43:41,2026-06-07 20:44:11,30,home,0
SES00009464,,D0006562,CH01,2025-07-04 04:29:16,2025-07-04 04:32:07,171,home,0
SES00009465,U001758,D0001170,CH08,2025-01-31 12:27:23,2025-01-31 12:30:41,198,product,1
SES00009466,U005000,D0003514,CH02,2026-01-30 20:31:54,2026-01-30 20:36:05,251,product,0
SES00009467,U001052,D0000699,CH09,2025-06-19 08:27:32,2025-06-19 08:29:55,143,product,0
SES00009468,U001729,D0003375,CH01,2026-07-14 21:49:19,2026-07-14 21:50:20,61,product,0
SES00009469,U000659,D0000797,CH07,2026-04-26 00:53:39,2026-04-26 00:56:49,190,campaign,0
SES00009470,U000757,D0001377,CH03,2025-10-05 02:46:32,2025-10-05 02:54:06,454,product,0
SES00009471,U002149,D0001867,CH04,2026-01-12 15:19:16,2026-01-12 15:21:07,111,search,0
SES00009472,,D0006184,CH06,2026-08-14 13:46:47,2026-08-14 13:47:56,69,live,0
SES00009473,U003054,D0003026,CH01,2026-03-05 21:04:07,2026-03-05 21:06:48,161,home,0
SES00009474,U000256,D0004078,CH05,2025-12-23 14:23:11,2025-12-23 14:24:08,57,campaign,0
SES00009475,U004432,D0001710,CH10,2026-01-14 08:33:52,2026-01-14 08:37:20,208,search,0
SES00009476,U004563,D0000873,CH01,2025-01-05 10:21:21,2025-01-05 10:24:54,213,live,0
SES00009477,U001419,D0000192,CH03,2026-05-31 03:05:13,2026-05-31 03:07:35,142,search,0
SES00009478,U001614,D0006110,CH01,2026-03-14 14:56:14,2026-03-14 14:58:40,146,home,0
SES00009479,U002084,D0006655,CH07,2026-06-17 18:19:48,2026-06-17 18:20:38,50,campaign,1
SES00009480,U001493,D0004322,CH03,2025-05-07 19:32:37,2025-05-07 19:39:11,394,product,0
SES00009481,U001562,D0005787,CH02,2025-01-15 02:57:35,2025-01-15 03:00:39,184,home,1
SES00009482,U000394,D0006549,CH10,2026-06-10 20:06:30,2026-06-10 20:07:18,48,product,0
SES00009483,U003848,D0005133,CH03,2026-01-18 06:17:06,2026-01-18 06:26:44,578,home,0
SES00009484,U003742,D0003855,CH09,2025-01-04 18:52:57,2025-01-04 18:57:23,266,search,0
SES00009485,U000555,D0006538,CH02,2025-05-09 21:45:42,2025-05-09 21:46:28,46,search,0
SES00009486,U001186,D0006217,CH01,2025-12-06 09:39:11,2025-12-06 09:40:52,101,search,0
SES00009487,,D0005582,CH06,2026-03-10 16:47:58,2026-03-10 16:49:51,113,product,0
SES00009488,U002628,D0005123,CH01,2025-03-24 07:02:33,2025-03-24 07:03:03,30,live,1
SES00009489,U003906,D0004785,CH03,2025-12-24 10:15:56,2025-12-24 10:17:16,80,live,1
SES00009490,U003505,D0000062,CH09,2026-07-15 17:01:36,2026-07-15 17:12:52,676,campaign,0
SES00009491,U000370,D0000513,CH11,2025-12-09 16:54:11,2025-12-09 16:58:33,262,campaign,0
SES00009492,U002796,D0002035,CH06,2026-06-06 05:05:18,2026-06-06 05:12:49,451,search,0
SES00009493,U004070,D0005213,CH06,2025-12-12 20:20:32,2025-12-12 20:20:53,21,search,0
SES00009494,,D0001800,CH03,2026-07-30 03:37:40,2026-07-30 03:41:01,201,search,1
SES00009495,,D0001318,CH02,2025-05-31 07:10:11,2025-05-31 07:19:20,549,live,0
SES00009496,U004241,D0000054,CH05,2025-03-12 14:24:39,2025-03-12 14:33:46,547,campaign,0
SES00009497,U004136,D0004739,CH08,2025-04-07 17:38:09,2025-04-07 17:39:19,70,home,0
SES00009498,,D0000101,CH01,2025-07-31 14:02:22,2025-07-31 14:06:12,230,home,0
SES00009499,U004776,D0004063,CH06,2025-11-09 08:15:25,2025-11-09 08:17:37,132,home,0
SES00009500,U001307,D0002598,CH05,2025-02-06 11:38:19,2025-02-06 11:41:17,178,campaign,0
SES00009501,U002213,D0006681,CH04,2025-05-18 11:54:06,2025-05-18 12:07:25,799,home,1
SES00009502,U002531,D0003915,CH10,2025-12-24 09:32:15,2025-12-24 09:33:01,46,campaign,0
SES00009503,U004617,D0004407,CH07,2026-06-25 17:17:17,2026-06-25 17:25:45,508,home,0
SES00009504,U004810,D0005463,CH01,2026-02-19 10:16:31,2026-02-19 10:20:41,250,campaign,0
SES00009505,U003652,D0002250,CH01,2025-12-29 12:19:34,2025-12-29 12:21:29,115,search,0
SES00009506,U002013,D0001224,CH01,2025-03-28 10:42:10,2025-03-28 10:42:40,30,home,0
SES00009507,U002948,D0004665,CH02,2026-04-27 17:49:15,2026-04-27 17:55:26,371,home,0
