metric_id,stat_date,product_id,store_id,impressions,page_views,unique_visitors,buyers,paid_orders,gmv,refund_orders,favorite_additions
DPM000015254,2026-04-07,P000597,S0037,19286,1502,1141,119,102,148645.16,7,98
DPM000015255,2025-11-25,P001260,S0060,23063,7012,6071,517,525,995157.31,56,373
DPM000015256,2025-12-25,P000005,S0005,3983,1236,1111,50,51,96561.25,3,79
DPM000015257,2026-04-29,P000071,S0071,8654,1122,730,30,33,96493.58,0,51
DPM000015258,2026-07-06,P001137,S0017,18835,1058,584,5,4,3804.14,0,9
DPM000015259,2025-10-14,P001292,S0012,5821,863,508,22,23,71665.39,0,63
DPM000015260,2026-04-07,P000099,S0019,2251,174,149,4,3,5157.49,1,7
DPM000015261,2026-05-22,P000097,S0017,5312,283,243,6,6,2816.72,0,7
DPM000015262,2026-04-15,P001277,S0077,23220,1347,862,55,49,34030.59,4,70
DPM000015263,2025-10-23,P001315,S0035,23302,4470,2708,180,199,105586.86,15,200
DPM000015264,2025-09-19,P001438,S0078,479,99,86,6,5,7608.09,1,2
DPM000015265,2025-12-03,P000811,S0011,15200,557,385,36,28,59192.78,2,7
DPM000015266,2026-02-26,P001354,S0074,1521,471,385,29,31,79545.67,0,39
DPM000015267,2026-01-02,P001324,S0044,11129,3443,2476,248,216,475408.3,7,180
DPM000015268,2025-09-10,P000008,S0008,10586,339,285,5,5,16509.94,0,27
DPM000015269,2026-04-24,P000618,S0058,2017,443,247,22,24,18836.31,0,15
DPM000015270,2025-10-13,P000472,S0072,13533,4510,4025,284,254,292878.23,6,35
DPM000015271,2025-11-01,P000656,S0016,16818,4022,2851,109,124,151788.96,2,53
DPM000015272,2026-01-14,P000774,S0054,6055,893,785,25,20,51887.33,2,46
DPM000015273,2025-11-20,P000718,S0078,16520,3555,2765,307,345,1287045.66,38,198
DPM000015274,2025-12-15,P001376,S0016,20807,717,488,3,2,1135.22,1,15
DPM000015275,2025-12-08,P000057,S0057,24634,6704,4215,34,37,16608.31,1,187
DPM000015276,2025-11-16,P000819,S0019,17645,5540,3367,169,138,290951.27,16,51
DPM000015277,2026-06-20,P000960,S0080,20489,3072,2291,165,135,22864.12,15,51
DPM000015278,2025-10-13,P001206,S0006,812,119,97,9,8,10691.49,0,4
DPM000015279,2026-06-02,P000679,S0039,22021,2426,1691,32,35,70341.24,2,186
DPM000015280,2026-01-13,P000151,S0071,23590,2610,2206,168,154,696645.95,6,151
DPM000015281,2026-07-09,P000254,S0014,15114,5136,2981,302,280,883921.26,26,28
DPM000015282,2026-02-17,P001006,S0046,18439,2934,2025,162,130,272722.95,11,80
DPM000015283,2025-11-30,P000228,S0068,1226,179,149,15,12,6578.33,1,8
DPM000015284,2026-03-07,P000609,S0049,1414,103,79,1,1,2534.69,0,7
DPM000015285,2025-10-21,P001195,S0075,22787,2294,1842,68,80,105007.64,7,8
DPM000015286,2026-07-14,P000838,S0038,24762,3176,2379,207,227,261683.34,12,92
DPM000015287,2026-04-20,P001361,S0001,20001,5684,3774,21,18,57058.1,0,200
DPM000015288,2025-10-27,P000287,S0047,12041,1389,769,6,6,21504.65,1,46
DPM000015289,2025-12-06,P000871,S0071,577,57,38,4,4,8711.32,1,4
DPM000015290,2025-09-23,P000866,S0066,14447,3475,3004,227,271,715170.56,3,35
DPM000015291,2026-04-03,P000236,S0076,3186,973,748,14,16,57383.43,2,79
DPM000015292,2025-10-19,P000486,S0006,2886,996,816,49,48,57078.64,4,2
DPM000015293,2026-07-15,P000571,S0011,10583,3361,2097,203,176,395065.13,4,243
DPM000015294,2026-03-14,P000947,S0067,19728,3552,2287,109,124,246099.1,1,82
DPM000015295,2025-12-20,P000827,S0027,24615,3830,2313,12,10,18684.64,1,272
DPM000015296,2026-08-08,P001155,S0035,11392,2620,1457,36,42,101368.68,5,150
DPM000015297,2026-02-02,P001155,S0035,1989,525,429,38,34,69053.14,0,35
DPM000015298,2026-06-27,P000119,S0039,3535,486,378,26,25,64416.55,1,36
DPM000015299,2025-11-18,P000808,S0008,7617,2516,1585,14,12,37109.6,1,155
DPM000015300,2026-06-02,P000984,S0024,13081,1921,1137,54,61,198219.31,0,109
DPM000015301,2025-10-16,P001390,S0030,4497,826,499,14,11,28501.87,0,66
DPM000015302,2025-11-08,P000230,S0070,17167,3911,2674,77,84,376054.17,5,316
DPM000015303,2026-04-12,P000459,S0059,24547,5442,3961,432,469,661048.7,42,89
DPM000015304,2025-10-29,P001000,S0040,10290,2855,2402,157,143,123158.92,1,20
DPM000015305,2026-04-10,P001002,S0042,12578,2178,1873,152,177,825283.45,1,71
DPM000015306,2025-10-27,P000081,S0001,19681,4027,2995,130,131,13821.1,10,0
DPM000015307,2025-11-29,P000909,S0029,14647,4773,4098,202,221,141022.24,15,159
DPM000015308,2026-04-13,P001275,S0075,15326,3372,2001,19,19,69347.48,0,76
DPM000015309,2026-08-04,P001352,S0072,5678,647,371,15,13,4778.39,0,49
DPM000015310,2026-04-12,P001168,S0048,18795,5431,3468,242,271,27614.16,18,52
DPM000015311,2026-04-26,P001045,S0005,1753,143,97,7,6,7858.24,1,11
DPM000015312,2026-02-02,P000789,S0069,24579,1246,752,69,72,255309.0,6,81
DPM000015313,2026-08-06,P000739,S0019,17423,3511,2428,171,190,602185.78,12,136
DPM000015314,2025-10-09,P000633,S0073,551,77,46,1,0,0.0,0,4
DPM000015315,2026-02-28,P000239,S0079,351,19,15,0,0,0.0,0,0
DPM000015316,2026-06-20,P000328,S0008,14563,1038,705,58,66,165119.15,3,52
DPM000015317,2025-08-26,P001081,S0041,16838,5476,3249,126,137,243625.84,17,323
DPM000015318,2025-09-05,P001100,S0060,17381,3085,1926,150,134,56895.32,11,96
DPM000015319,2025-08-27,P001337,S0057,9520,665,517,58,61,112778.51,1,44
DPM000015320,2025-12-02,P001017,S0057,10071,2218,1459,18,18,22588.82,0,18
DPM000015321,2026-02-06,P000060,S0060,21365,1817,1280,47,45,112477.7,1,112
DPM000015322,2025-08-28,P001005,S0045,7743,2076,1223,39,45,155741.92,0,118
DPM000015323,2025-12-27,P000333,S0013,7237,2116,1199,123,116,394887.4,8,50
DPM000015324,2026-07-05,P001205,S0005,15759,1811,1537,11,12,7395.82,0,100
DPM000015325,2026-05-16,P001211,S0011,22501,4522,3049,192,165,304248.37,7,314
DPM000015326,2025-09-26,P000057,S0057,10852,1067,825,64,62,31356.7,0,75
DPM000015327,2026-07-30,P000267,S0027,9232,2243,1812,132,141,499459.67,13,100
DPM000015328,2026-07-03,P001101,S0061,9827,2695,1612,124,138,598873.19,2,118
DPM000015329,2026-08-03,P000352,S0032,1533,320,273,2,2,1197.52,0,1
DPM000015330,2026-05-22,P001253,S0053,12075,1310,1067,53,60,163408.36,6,53
DPM000015331,2026-03-22,P001398,S0038,8223,1291,952,99,109,196368.64,3,1
DPM000015332,2026-07-13,P000694,S0054,23498,811,586,58,48,51083.32,5,18
DPM000015333,2025-09-26,P001154,S0034,16312,4763,3089,202,173,88223.47,10,342
DPM000015334,2025-11-06,P000622,S0062,7289,1689,1089,70,70,42332.6,2,35
DPM000015335,2025-12-25,P001248,S0048,16463,4908,3596,248,266,841316.84,29,193
DPM000015336,2026-07-01,P000576,S0016,841,269,236,21,21,16365.4,0,6
DPM000015337,2026-02-10,P001408,S0048,10398,1148,777,72,84,148475.47,3,10
DPM000015338,2026-02-18,P000869,S0069,24694,7384,4634,487,412,527315.93,20,424
DPM000015339,2025-11-17,P000146,S0066,24076,8332,6536,671,711,1197710.96,80,548
DPM000015340,2025-12-25,P000888,S0008,15134,5284,3367,296,242,479117.05,29,337
DPM000015341,2025-09-29,P000740,S0020,5767,1385,1132,76,70,2044.67,6,64
DPM000015342,2026-03-11,P000443,S0043,23319,2145,1889,20,18,474.46,2,32
DPM000015343,2026-05-01,P001350,S0070,13958,4685,3963,25,26,103017.28,3,122
DPM000015344,2025-08-27,P000649,S0009,5325,1562,1130,99,112,358056.26,1,35
DPM000015345,2026-05-29,P000290,S0050,2703,711,409,23,20,44204.13,0,52
DPM000015346,2026-01-11,P000707,S0067,24234,5837,4493,139,137,68906.17,14,128
DPM000015347,2026-05-30,P001330,S0050,10039,1163,848,10,10,18936.4,1,65
DPM000015348,2025-10-15,P000154,S0074,10288,560,452,23,26,18390.87,3,17
DPM000015349,2026-05-28,P001030,S0070,17062,1166,652,49,53,120510.02,1,33
DPM000015350,2025-11-27,P000595,S0035,4158,560,446,52,45,60571.48,5,31
DPM000015351,2026-02-20,P001279,S0079,13550,2190,1585,145,146,89624.7,2,142
DPM000015352,2025-09-26,P000469,S0069,13608,1807,1259,135,146,175079.67,9,124
DPM000015353,2026-04-21,P001301,S0021,20390,1158,641,52,46,65112.29,2,52
DPM000015354,2026-03-15,P001031,S0071,9029,278,166,6,4,8998.06,0,23
DPM000015355,2026-08-04,P000109,S0029,11668,1518,1106,15,16,3551.52,0,84
DPM000015356,2026-04-03,P001164,S0044,448,127,75,1,0,0.0,1,1
DPM000015357,2026-02-12,P001220,S0020,14513,2432,1358,87,81,97692.4,6,57
DPM000015358,2025-10-31,P001208,S0008,20522,982,568,4,3,280.48,1,4
DPM000015359,2025-11-17,P001492,S0052,11656,2421,1490,127,140,53004.98,7,49
DPM000015360,2025-10-12,P000381,S0061,7899,2079,1328,89,95,208324.07,11,8
DPM000015361,2026-06-04,P001200,S0080,17039,4528,2654,298,284,782430.85,15,325
DPM000015362,2026-05-20,P000626,S0066,15106,4769,3600,257,248,68590.74,20,219
DPM000015363,2026-02-07,P000338,S0018,14164,1795,1474,118,110,147094.68,1,13
DPM000015364,2026-07-21,P000261,S0021,15919,2185,1454,50,55,35269.47,0,70
DPM000015365,2026-03-14,P001076,S0036,4121,542,314,16,14,5435.55,0,6
DPM000015366,2025-12-13,P000833,S0033,12663,1494,1327,55,64,48652.25,0,97
DPM000015367,2026-03-06,P000936,S0056,1187,143,82,3,3,9479.93,1,0
DPM000015368,2025-12-21,P000536,S0056,2203,481,413,20,16,58111.6,0,34
DPM000015369,2026-05-16,P000868,S0068,21964,7384,5549,97,93,14017.65,9,70
DPM000015370,2026-02-04,P000074,S0074,9458,1444,1016,98,103,19177.08,12,25
DPM000015371,2025-12-23,P000455,S0055,11430,1231,999,70,62,70079.36,4,18
DPM000015372,2025-09-12,P000655,S0015,8250,1720,1544,114,112,452428.47,13,8
DPM000015373,2026-04-03,P000703,S0063,24469,3862,2836,134,113,400313.91,14,46
DPM000015374,2025-08-24,P000443,S0043,21236,2005,1172,27,29,546.55,2,126
DPM000015375,2026-03-05,P000266,S0026,18338,1940,1193,128,139,53819.83,7,11
DPM000015376,2026-03-17,P001085,S0045,10027,1444,996,99,111,44240.15,10,60
DPM000015377,2025-11-01,P000959,S0079,24770,5087,4467,365,347,391208.62,22,222
DPM000015378,2025-10-27,P001165,S0045,20512,4787,3069,111,109,181995.35,1,166
DPM000015379,2026-05-06,P000448,S0048,12931,2847,2290,21,21,10559.39,0,150
DPM000015380,2026-07-09,P001205,S0005,22023,7229,6420,272,258,155563.14,29,214
DPM000015381,2025-10-14,P000280,S0040,1626,539,314,9,10,7428.08,1,3
DPM000015382,2026-07-29,P000326,S0006,17548,5199,3315,298,246,630515.19,27,287
DPM000015383,2026-06-26,P001149,S0029,12008,1440,1271,106,125,42073.72,0,100
DPM000015384,2025-10-09,P000116,S0036,7060,1780,1032,52,43,152682.69,3,41
DPM000015385,2025-09-06,P001121,S0001,23409,7510,5867,412,435,1053311.73,1,117
DPM000015386,2026-05-28,P000287,S0047,19858,4719,3787,324,332,1000917.07,17,331
DPM000015387,2025-09-30,P001160,S0040,17472,5363,3869,19,16,40430.04,2,313
DPM000015388,2026-03-25,P001361,S0001,296,38,27,0,0,0.0,0,2
DPM000015389,2025-12-15,P001460,S0020,17266,4465,3060,49,55,143293.55,1,231
DPM000015390,2026-07-16,P000126,S0046,24633,2065,1638,120,101,150549.74,0,91
DPM000015391,2026-03-31,P000263,S0023,19473,5382,4663,348,358,531013.32,12,271
DPM000015392,2026-07-15,P000635,S0075,7512,1987,1134,125,143,381156.93,15,161
DPM000015393,2026-05-07,P001134,S0014,9495,3084,2620,68,76,126472.45,0,77
DPM000015394,2026-02-22,P001006,S0046,4432,1139,819,49,41,71077.74,3,36
DPM000015395,2026-06-25,P000927,S0047,21884,7014,4184,61,66,6816.1,7,5
DPM000015396,2026-05-20,P001122,S0002,10770,1549,1346,150,153,266715.73,4,39
DPM000015397,2025-12-30,P001301,S0021,14295,1293,787,74,85,67035.33,1,41
DPM000015398,2026-07-10,P000863,S0063,14981,934,613,11,9,17479.11,1,19
DPM000015399,2026-06-30,P000485,S0005,9280,3147,1737,33,28,19234.44,2,209
DPM000015400,2026-03-10,P000566,S0006,20912,3268,2784,205,231,581532.08,3,139
DPM000015401,2026-01-08,P000576,S0016,21681,3210,2574,24,24,14601.72,3,62
DPM000015402,2026-05-12,P000372,S0052,23571,3843,2281,51,48,70916.37,0,94
DPM000015403,2025-11-19,P000331,S0011,18826,871,515,59,56,262373.82,5,32
DPM000015404,2026-06-04,P000794,S0074,12930,867,541,58,48,91064.21,2,57
DPM000015405,2025-11-10,P000377,S0057,3339,743,526,24,19,56016.26,0,18
DPM000015406,2025-11-04,P001050,S0010,24429,2708,2254,127,119,248141.51,11,185
DPM000015407,2026-01-20,P000054,S0054,8343,890,799,55,53,91938.6,4,48
DPM000015408,2026-06-25,P000495,S0015,20193,6537,4023,425,412,603403.36,30,46
DPM000015409,2025-09-05,P001451,S0011,6716,1293,1081,7,6,13356.91,1,16
DPM000015410,2026-03-15,P000051,S0051,22650,3435,2101,40,46,168745.59,3,226
DPM000015411,2026-05-13,P000705,S0065,1116,381,330,3,2,7905.11,1,11
DPM000015412,2026-07-11,P000030,S0030,15376,2882,1619,177,191,259758.02,0,55
DPM000015413,2026-02-26,P000588,S0028,16297,4280,2916,187,154,13777.74,2,228
DPM000015414,2026-05-14,P000606,S0046,2208,642,440,37,29,53090.3,0,32
DPM000015415,2026-01-08,P000071,S0071,13968,607,545,18,15,48136.62,0,41
DPM000015416,2026-08-14,P000962,S0002,23429,5151,4086,80,73,118878.51,2,71
DPM000015417,2025-10-10,P001434,S0074,24646,5173,4192,97,86,225452.54,9,227
DPM000015418,2026-06-01,P000428,S0028,9729,2694,2084,52,62,132412.0,3,175
DPM000015419,2025-09-13,P000867,S0067,1130,80,66,3,3,3011.75,0,6
DPM000015420,2026-03-02,P000247,S0007,330,55,46,4,3,2652.27,0,1
DPM000015421,2026-07-11,P001416,S0056,19141,2251,2024,17,17,37950.13,2,27
DPM000015422,2025-12-29,P001390,S0030,16504,5611,4409,276,328,1391810.81,22,107
DPM000015423,2026-07-18,P000611,S0051,5004,711,590,40,38,681.55,4,45
DPM000015424,2026-02-18,P000403,S0003,17721,3296,2445,85,98,282868.93,1,105
DPM000015425,2026-05-16,P001322,S0042,1472,207,167,16,17,19940.97,2,10
DPM000015426,2026-08-18,P001049,S0009,6815,1957,1218,31,30,70119.81,2,115
DPM000015427,2026-05-07,P000967,S0007,22964,3212,2141,201,165,242717.25,15,187
DPM000015428,2026-04-06,P001383,S0023,9204,1979,1482,70,69,255316.24,2,34
DPM000015429,2025-10-13,P001363,S0003,18287,1018,912,42,48,35983.91,3,51
DPM000015430,2026-06-24,P001470,S0030,6568,1226,785,82,73,124059.86,7,22
DPM000015431,2026-08-13,P001273,S0073,21878,3859,3182,177,190,731738.75,19,52
DPM000015432,2025-10-03,P001263,S0063,15008,591,427,25,21,28585.69,2,43
DPM000015433,2025-09-16,P000378,S0058,23040,3229,2621,94,101,61306.1,12,97
DPM000015434,2025-10-15,P000381,S0061,3995,934,802,28,25,69592.72,3,40
DPM000015435,2025-08-26,P000861,S0061,15559,4783,3050,251,255,401438.85,19,246
DPM000015436,2025-10-07,P000112,S0032,15376,4806,4124,194,171,375972.0,14,302
DPM000015437,2026-01-22,P000784,S0064,11127,1830,1376,91,73,129547.98,0,73
DPM000015438,2025-11-08,P000767,S0047,1835,194,107,1,1,2323.14,0,4
DPM000015439,2026-03-24,P000189,S0029,12790,813,567,66,56,45143.37,5,9
DPM000015440,2025-12-02,P000963,S0003,17062,4568,3437,100,87,218331.93,1,283
DPM000015441,2025-12-06,P000514,S0034,7293,2167,1870,41,43,118373.42,5,53
DPM000015442,2026-06-17,P000780,S0060,10698,843,494,23,24,49175.19,3,29
DPM000015443,2026-08-01,P000270,S0030,4168,771,553,33,30,39930.46,1,63
DPM000015444,2025-11-12,P000631,S0071,4373,338,279,11,12,12383.14,0,8
DPM000015445,2025-12-14,P000902,S0022,12666,3901,2994,264,217,572090.6,20,82
DPM000015446,2026-01-12,P001462,S0022,6873,1797,1151,16,18,31819.14,1,105
DPM000015447,2026-03-05,P000546,S0066,12646,2634,2017,33,37,116032.16,3,33
DPM000015448,2026-03-28,P000656,S0016,21360,2420,1332,149,176,168955.15,19,176
DPM000015449,2025-12-21,P001250,S0050,15588,2713,1963,43,50,87697.51,6,84
DPM000015450,2026-04-25,P000941,S0061,931,308,231,18,21,48028.84,1,10
DPM000015451,2026-05-16,P000178,S0018,8519,2734,1939,56,61,240260.92,3,73
DPM000015452,2026-08-18,P001296,S0016,11936,3460,2113,96,112,263229.33,11,43
DPM000015453,2026-08-10,P000148,S0068,16737,5460,3170,221,203,370012.65,8,337
DPM000015454,2025-08-26,P001234,S0034,9490,929,518,38,37,89795.84,1,10
DPM000015455,2026-04-18,P000486,S0006,22082,731,543,43,49,62464.01,2,5
DPM000015456,2025-12-06,P000700,S0060,22320,4800,2861,164,182,831921.53,22,345
DPM000015457,2026-04-09,P001162,S0042,12357,1483,1110,35,31,42931.44,1,92
DPM000015458,2026-02-27,P000182,S0022,15502,3504,2012,234,226,164064.86,5,10
DPM000015459,2026-07-04,P001159,S0039,6842,1588,917,11,10,36642.21,1,119
DPM000015460,2026-07-21,P000511,S0031,24396,4378,2849,56,66,26008.71,4,66
DPM000015461,2026-04-09,P000194,S0034,6642,871,585,19,21,60346.75,2,67
DPM000015462,2026-02-14,P001286,S0006,8531,1715,966,89,103,346021.57,11,129
DPM000015463,2025-10-21,P000666,S0026,16471,5075,3872,146,139,89173.65,9,268
DPM000015464,2025-12-02,P000297,S0057,4840,344,282,18,20,81412.3,1,23
DPM000015465,2026-03-26,P000442,S0042,3827,568,333,37,43,80753.86,0,10
DPM000015466,2026-03-22,P000217,S0057,22165,7523,5947,497,572,1507194.67,33,419
DPM000015467,2025-10-13,P000243,S0003,22689,2453,1481,71,68,185682.89,0,105
DPM000015468,2026-06-29,P001422,S0062,4590,1054,937,33,39,31848.07,0,59
DPM000015469,2026-07-10,P001147,S0027,21153,1900,1670,125,145,369326.02,18,128
DPM000015470,2026-01-02,P001357,S0077,14260,1987,1578,144,134,446680.03,7,94
DPM000015471,2026-03-08,P000327,S0007,24109,4061,2293,212,174,230804.01,19,222
DPM000015472,2025-09-13,P001261,S0061,15061,1668,1376,75,84,214740.41,3,96
DPM000015473,2026-08-08,P000551,S0071,6592,943,778,52,59,169981.42,3,40
DPM000015474,2025-09-21,P000755,S0035,642,73,51,3,3,6539.05,1,3
DPM000015475,2026-06-01,P000403,S0003,8748,1918,1554,74,67,231199.28,6,125
DPM000015476,2025-09-28,P001406,S0046,22488,6382,4154,400,449,414472.58,28,145
DPM000015477,2025-12-24,P000954,S0074,23086,1513,1236,81,69,25480.78,7,52
DPM000015478,2025-09-08,P000315,S0075,11310,1579,953,68,74,50536.89,2,20
DPM000015479,2025-11-25,P000891,S0011,18624,776,578,25,24,493.65,2,50
DPM000015480,2026-02-18,P000314,S0074,16217,5345,4762,302,281,432237.77,9,260
DPM000015481,2026-03-14,P000080,S0080,18122,1582,1235,106,125,369784.93,7,88
DPM000015482,2026-03-06,P000419,S0019,11182,3241,2612,59,61,58310.25,6,139
DPM000015483,2026-05-23,P000183,S0023,12168,2588,1839,196,230,869180.81,11,2
DPM000015484,2025-09-03,P001251,S0051,4209,488,330,20,22,8359.63,1,2
DPM000015485,2026-01-31,P000363,S0043,11072,2231,1767,175,196,115451.44,9,169
DPM000015486,2025-11-08,P000179,S0019,3847,346,208,7,6,18193.05,0,12
DPM000015487,2026-05-04,P000562,S0002,7373,1789,1029,31,35,40994.76,2,86
DPM000015488,2025-12-30,P000770,S0050,15244,3090,1894,79,70,10034.47,5,29
DPM000015489,2026-02-14,P001029,S0069,3389,666,583,22,21,34775.73,1,53
DPM000015490,2025-09-25,P000602,S0042,4312,627,486,25,25,92391.01,0,19
DPM000015491,2026-02-27,P000692,S0052,2544,548,485,37,31,13353.64,1,38
DPM000015492,2026-07-04,P001043,S0003,7357,817,468,17,15,50652.31,0,43
DPM000015493,2026-05-02,P000928,S0048,23928,5112,2957,273,297,564267.26,5,309
DPM000015494,2026-07-26,P000491,S0011,7285,260,207,3,2,2416.56,1,7
DPM000015495,2026-02-17,P000467,S0067,8082,921,580,19,18,21252.26,2,43
DPM000015496,2026-01-30,P000903,S0023,4857,159,88,4,4,16180.41,1,8
DPM000015497,2025-09-21,P001036,S0076,7286,436,300,2,1,1238.65,0,19
DPM000015498,2025-11-05,P001152,S0032,7427,1265,967,87,78,13956.95,9,1
DPM000015499,2026-01-14,P000395,S0075,12732,2026,1715,10,9,42802.51,0,154
DPM000015500,2026-08-03,P000949,S0069,17222,4692,3709,171,195,29194.62,21,204
DPM000015501,2025-11-01,P000836,S0036,3518,541,427,7,8,23064.99,0,8
DPM000015502,2026-07-13,P001329,S0049,22517,5446,3356,341,385,1120869.88,9,37
DPM000015503,2026-01-25,P001084,S0044,18986,2276,2041,113,107,206823.31,10,123
DPM000015504,2026-03-03,P001273,S0073,4688,1229,816,79,82,215690.3,3,69
DPM000015505,2025-10-08,P000020,S0020,23689,6522,5630,138,159,448895.16,14,339
DPM000015506,2026-01-12,P000680,S0040,2359,486,368,27,27,44141.22,0,1
DPM000015507,2026-06-07,P001084,S0044,14771,3253,2298,28,23,37051.43,1,248
DPM000015508,2025-10-09,P001205,S0005,9821,1016,906,41,48,39823.07,4,44
DPM000015509,2026-03-13,P000843,S0043,9198,423,296,4,4,12011.36,1,34
DPM000015510,2026-03-22,P001098,S0058,10364,2957,1686,88,102,332904.42,1,20
DPM000015511,2026-04-25,P000422,S0022,13706,3859,3307,166,145,219571.97,2,95
DPM000015512,2026-07-17,P000821,S0021,3219,435,304,25,24,92965.73,2,11
DPM000015513,2025-09-12,P000152,S0072,21039,3921,3138,62,71,95151.04,5,280
DPM000015514,2025-11-21,P000773,S0053,15057,2150,1311,7,7,15791.67,1,105
DPM000015515,2026-01-29,P001253,S0053,1483,45,38,2,1,3069.74,1,0
DPM000015516,2026-03-14,P000425,S0025,19780,3489,2735,264,242,159193.04,12,45
DPM000015517,2026-02-24,P000192,S0032,1637,421,326,29,32,40410.59,2,8
DPM000015518,2025-11-13,P000881,S0001,7104,1646,1417,37,30,18607.31,1,36
DPM000015519,2025-09-18,P001255,S0055,16419,5260,3849,99,90,230357.1,5,177
DPM000015520,2025-10-09,P000858,S0058,13773,4769,4002,60,59,129282.76,7,324
DPM000015521,2025-12-03,P000208,S0048,12502,4180,3705,165,137,163475.0,13,258
DPM000015522,2026-07-21,P001111,S0071,20397,5637,4956,544,463,613670.16,6,276
DPM000015523,2025-10-02,P000460,S0060,12937,3036,2492,21,20,10592.34,1,67
DPM000015524,2025-12-23,P000086,S0006,5813,1476,1177,11,12,9650.91,1,93
DPM000015525,2026-06-25,P001147,S0027,10194,3318,2289,144,162,422346.66,19,172
DPM000015526,2026-03-21,P000966,S0006,15789,2844,2350,232,197,410047.43,14,15
DPM000015527,2025-11-10,P000873,S0073,9366,1383,1189,66,62,9378.43,1,32
DPM000015528,2025-10-07,P001304,S0024,17657,5194,3401,148,133,39123.94,7,29
DPM000015529,2026-01-12,P000305,S0065,12584,765,533,23,22,92420.35,2,14
DPM000015530,2026-08-07,P001430,S0070,3810,1268,1038,56,49,34408.64,4,7
DPM000015531,2026-02-25,P000606,S0046,19660,1746,1284,132,132,298481.52,13,16
DPM000015532,2026-03-19,P000333,S0013,11935,1109,786,70,81,178396.33,3,40
DPM000015533,2026-07-15,P001452,S0012,17358,5625,4351,518,449,1087662.28,34,78
DPM000015534,2026-05-27,P001038,S0078,6603,366,212,12,13,7043.3,1,18
DPM000015535,2025-11-25,P001133,S0013,7391,1348,905,98,106,100755.26,1,30
DPM000015536,2026-05-21,P000538,S0058,3632,317,260,12,12,15709.05,0,17
DPM000015537,2025-12-19,P001293,S0013,17612,1679,1484,17,16,61305.24,2,118
DPM000015538,2026-04-24,P001026,S0066,18737,1052,605,56,62,206515.53,3,71
DPM000015539,2025-12-27,P000408,S0008,10606,1890,1347,23,20,669.37,1,15
DPM000015540,2025-10-08,P001071,S0031,1392,319,262,19,21,43618.32,1,16
DPM000015541,2026-02-03,P000175,S0015,4846,1087,928,44,42,40896.23,1,86
