ticket_id,user_id,order_id,issue_type,priority,ticket_status,created_at,resolved_at,source_channel
TK0001408,U001099,O00006297,订单咨询,high,closed,2025-04-22 05:23:24,2025-04-22 17:23:24,social
TK0001409,U002144,O00003214,订单咨询,normal,closed,2026-05-31 03:08:39,2026-06-03 01:08:39,social
TK0001410,U003563,O00009080,活动优惠,low,resolved,2025-05-12 04:54:43,2025-05-12 09:54:43,web
TK0001411,U003689,O00010958,订单咨询,normal,resolved,2026-05-22 12:15:13,2026-05-25 06:15:13,web
TK0001412,U003285,O00001226,物流问题,high,processing,2025-03-27 18:21:47,,web
TK0001413,U004690,O00001037,商品咨询,normal,closed,2025-08-23 10:21:34,2025-08-23 15:21:34,phone
TK0001414,U004919,,订单咨询,high,closed,2025-07-30 05:57:23,2025-07-31 11:57:23,phone
TK0001415,U001620,O00011958,商品咨询,normal,resolved,2025-03-25 19:02:54,2025-03-27 22:02:54,phone
TK0001416,U001320,,物流问题,normal,resolved,2025-11-01 12:53:37,2025-11-04 09:53:37,social
TK0001417,U003946,O00007083,账户问题,low,resolved,2026-02-05 21:33:48,2026-02-06 16:33:48,social
TK0001418,U003285,O00008995,商品咨询,normal,resolved,2026-04-26 06:17:24,2026-04-28 22:17:24,app
TK0001419,U002679,O00000345,商品咨询,normal,closed,2025-11-19 03:15:57,2025-11-21 13:15:57,social
TK0001420,U001277,O00011887,物流问题,low,processing,2026-02-12 07:37:19,,web
TK0001421,U003072,O00003205,退款售后,high,closed,2025-10-26 06:53:30,2025-10-28 01:53:30,app
TK0001422,U003711,O00001993,物流问题,low,resolved,2025-11-20 08:22:39,2025-11-21 21:22:39,web
TK0001423,U000909,,物流问题,low,closed,2025-08-23 13:03:02,2025-08-25 11:03:02,app
TK0001424,U003298,O00010459,退款售后,high,resolved,2026-03-06 14:25:01,2026-03-06 17:25:01,app
TK0001425,U004864,O00004851,账户问题,high,closed,2025-11-25 05:28:32,2025-11-28 00:28:32,web
TK0001426,U002208,,退款售后,normal,closed,2025-02-03 10:06:54,2025-02-04 19:06:54,app
TK0001427,U000647,O00007188,账户问题,normal,resolved,2026-02-22 01:03:11,2026-02-23 01:03:11,app
TK0001428,U004973,,订单咨询,normal,resolved,2025-10-28 23:28:32,2025-10-30 01:28:32,app
TK0001429,U002946,,账户问题,normal,resolved,2025-01-29 18:49:12,2025-01-31 11:49:12,app
TK0001430,U002705,O00011139,物流问题,high,processing,2026-07-30 12:18:57,,web
TK0001431,U004347,O00004977,物流问题,high,processing,2026-01-25 22:03:01,,phone
TK0001432,U000945,O00008848,订单咨询,normal,resolved,2026-03-17 08:52:23,2026-03-19 12:52:23,social
TK0001433,U000341,O00002951,活动优惠,normal,processing,2026-07-20 04:19:23,,app
TK0001434,U004835,O00008274,物流问题,low,closed,2025-01-21 06:32:21,2025-01-23 12:32:21,web
TK0001435,U002444,O00009537,订单咨询,normal,resolved,2026-01-30 12:08:03,2026-02-01 03:08:03,social
TK0001436,U003909,,订单咨询,normal,processing,2025-03-26 04:33:57,,app
TK0001437,U001059,,退款售后,normal,open,2025-02-09 07:53:36,,phone
TK0001438,U004917,O00001096,订单咨询,normal,resolved,2026-01-30 09:18:50,2026-02-02 00:18:50,social
TK0001439,U002046,O00011673,物流问题,normal,open,2025-09-23 19:53:38,,app
TK0001440,U003016,O00002053,物流问题,normal,closed,2026-08-09 17:34:12,2026-08-10 15:34:12,web
TK0001441,U002875,O00005067,活动优惠,normal,closed,2025-07-08 04:45:06,2025-07-09 06:45:06,app
TK0001442,U003953,O00006568,物流问题,urgent,resolved,2025-02-22 20:07:37,2025-02-23 22:07:37,social
TK0001443,U001325,,账户问题,low,closed,2025-03-06 10:15:54,2025-03-09 08:15:54,web
TK0001444,U000046,O00005159,账户问题,normal,closed,2025-02-11 01:43:57,2025-02-12 09:43:57,app
TK0001445,U002866,O00008121,物流问题,high,closed,2025-08-26 18:12:41,2025-08-28 15:12:41,social
TK0001446,U000809,,退款售后,normal,resolved,2026-07-31 09:33:28,2026-08-02 06:33:28,phone
TK0001447,U000804,O00008080,物流问题,high,resolved,2025-03-04 10:49:37,2025-03-04 12:49:37,social
TK0001448,U000186,O00009635,活动优惠,urgent,resolved,2026-05-10 01:27:50,2026-05-10 14:27:50,app
TK0001449,U000564,O00005144,退款售后,normal,resolved,2026-07-23 00:02:13,2026-07-25 16:02:13,app
TK0001450,U003959,O00009448,活动优惠,normal,open,2025-08-15 21:56:42,,social
TK0001451,U002467,O00008842,商品咨询,normal,open,2026-05-30 13:08:36,,app
TK0001452,U000339,,账户问题,normal,closed,2025-01-15 08:58:07,2025-01-17 22:58:07,social
TK0001453,U000971,O00003464,活动优惠,normal,closed,2025-04-03 04:48:02,2025-04-04 16:48:02,social
TK0001454,U002025,,退款售后,high,closed,2026-01-17 14:34:28,2026-01-19 22:34:28,web
TK0001455,U001665,O00004165,商品咨询,normal,closed,2026-01-09 15:44:12,2026-01-10 22:44:12,app
TK0001456,U003278,O00005772,退款售后,normal,resolved,2025-06-08 03:57:23,2025-06-10 10:57:23,app
TK0001457,U004945,O00000972,物流问题,normal,closed,2025-07-24 09:24:40,2025-07-26 09:24:40,app
TK0001458,U002772,,物流问题,low,closed,2025-01-26 05:52:38,2025-01-28 17:52:38,phone
TK0001459,U004101,O00009617,物流问题,normal,resolved,2026-08-15 06:54:09,2026-08-17 00:54:09,social
TK0001460,U001663,O00002550,物流问题,normal,resolved,2025-12-12 20:07:55,2025-12-14 12:07:55,app
TK0001461,U004471,O00007559,活动优惠,normal,resolved,2026-06-09 03:43:35,2026-06-11 18:43:35,phone
TK0001462,U001083,O00004461,商品咨询,normal,processing,2026-01-30 15:10:11,,web
TK0001463,U004503,O00010832,退款售后,normal,closed,2025-04-17 06:30:37,2025-04-20 02:30:37,app
TK0001464,U002549,,物流问题,high,resolved,2025-02-22 03:25:27,2025-02-24 17:25:27,social
TK0001465,U001446,O00008678,物流问题,high,closed,2026-01-08 14:20:46,2026-01-11 01:20:46,phone
TK0001466,U000470,O00001230,账户问题,normal,closed,2026-03-18 20:09:50,2026-03-20 23:09:50,app
TK0001467,U000218,O00009476,商品咨询,high,closed,2026-01-14 10:21:14,2026-01-17 06:21:14,phone
TK0001468,U002057,O00006944,商品咨询,normal,open,2025-01-22 00:13:24,,app
TK0001469,U002761,O00011185,退款售后,normal,processing,2025-06-03 04:37:42,,app
TK0001470,U003797,O00007475,退款售后,normal,resolved,2025-02-19 13:58:26,2025-02-20 10:58:26,phone
TK0001471,U000029,O00008288,物流问题,low,closed,2025-04-23 03:21:51,2025-04-23 10:21:51,app
TK0001472,U000407,,订单咨询,high,closed,2025-03-03 21:31:31,2025-03-04 23:31:31,social
TK0001473,U004378,,商品咨询,normal,closed,2025-01-12 14:07:47,2025-01-15 14:07:47,web
TK0001474,U003725,,物流问题,normal,closed,2026-02-28 00:02:22,2026-03-02 00:02:22,app
TK0001475,U003621,O00002234,退款售后,normal,closed,2025-01-31 03:15:52,2025-02-02 14:15:52,social
TK0001476,U004562,O00008026,订单咨询,low,closed,2026-04-16 04:06:05,2026-04-16 15:06:05,app
TK0001477,U001371,O00006506,商品咨询,normal,resolved,2026-08-22 02:35:10,2026-08-23 09:35:10,social
TK0001478,U001985,O00004422,账户问题,normal,resolved,2025-12-10 23:48:10,2025-12-12 18:48:10,app
TK0001479,U001392,O00000539,物流问题,high,closed,2025-09-07 11:36:10,2025-09-08 19:36:10,phone
TK0001480,U000786,O00010742,活动优惠,urgent,closed,2026-05-09 08:04:42,2026-05-12 04:04:42,app
TK0001481,U001740,O00011622,物流问题,low,resolved,2026-07-02 23:21:37,2026-07-04 23:21:37,app
TK0001482,U002208,O00000630,账户问题,normal,closed,2025-05-13 01:30:27,2025-05-13 19:30:27,web
TK0001483,U003875,O00002858,退款售后,normal,closed,2025-11-24 14:32:54,2025-11-27 02:32:54,phone
TK0001484,U003715,O00006466,物流问题,normal,closed,2026-04-09 01:49:54,2026-04-09 05:49:54,web
TK0001485,U001819,,退款售后,high,closed,2026-07-14 12:51:24,2026-07-15 16:51:24,social
TK0001486,U004914,,退款售后,normal,open,2026-01-02 13:17:34,,phone
TK0001487,U003739,O00005531,账户问题,normal,closed,2025-10-06 17:21:53,2025-10-06 21:21:53,app
TK0001488,U004502,O00006626,商品咨询,normal,closed,2026-02-07 08:25:31,2026-02-09 22:25:31,social
TK0001489,U003995,,活动优惠,normal,open,2025-08-22 13:41:24,,app
TK0001490,U000397,O00003675,活动优惠,low,resolved,2026-05-18 12:40:31,2026-05-18 21:40:31,social
TK0001491,U002605,O00010619,退款售后,normal,resolved,2025-06-20 02:55:23,2025-06-20 16:55:23,web
TK0001492,U002805,O00002426,订单咨询,high,closed,2025-06-21 11:00:12,2025-06-24 10:00:12,social
TK0001493,U001654,O00011903,账户问题,normal,closed,2026-06-28 07:31:36,2026-07-01 02:31:36,app
TK0001494,U000530,O00004321,活动优惠,normal,closed,2025-12-20 11:03:11,2025-12-21 18:03:11,app
TK0001495,U004910,O00003807,退款售后,urgent,closed,2025-01-07 14:56:18,2025-01-08 03:56:18,app
TK0001496,U000353,O00011540,订单咨询,high,closed,2026-01-13 07:40:59,2026-01-14 23:40:59,app
TK0001497,U003115,O00002112,退款售后,normal,closed,2025-05-10 18:37:00,2025-05-12 17:37:00,web
TK0001498,U001938,O00010260,订单咨询,normal,resolved,2026-07-25 12:31:37,2026-07-26 17:31:37,app
TK0001499,U001562,O00001736,退款售后,normal,resolved,2026-03-06 05:31:16,2026-03-06 20:31:16,app
TK0001500,U000394,O00002282,订单咨询,normal,open,2025-08-11 20:36:03,,phone
TK0001501,U001928,O00002978,订单咨询,high,open,2025-04-15 11:12:40,,phone
TK0001502,U002129,O00011939,活动优惠,low,open,2026-03-22 16:58:23,,app
TK0001503,U000206,O00008866,商品咨询,low,resolved,2026-06-18 20:17:12,2026-06-21 07:17:12,app
TK0001504,U004860,O00001629,物流问题,normal,closed,2025-03-27 19:43:02,2025-03-29 19:43:02,app
TK0001505,U004117,O00004280,物流问题,low,closed,2026-05-14 11:03:56,2026-05-16 21:03:56,app
TK0001506,U004764,,活动优惠,normal,closed,2026-07-14 05:38:38,2026-07-16 21:38:38,phone
TK0001507,U003953,O00010124,退款售后,normal,closed,2026-08-12 20:46:46,2026-08-15 20:46:46,app
TK0001508,U000697,O00010416,退款售后,normal,closed,2026-01-12 04:54:05,2026-01-14 10:54:05,web
TK0001509,U000058,O00003605,账户问题,normal,closed,2025-09-22 08:18:49,2025-09-24 13:18:49,phone
TK0001510,U002991,O00007132,订单咨询,normal,resolved,2025-06-23 17:04:31,2025-06-24 16:04:31,web
TK0001511,U004390,,物流问题,normal,closed,2026-06-27 21:41:17,2026-06-28 16:41:17,app
TK0001512,U004403,O00001440,活动优惠,normal,open,2026-04-14 16:14:04,,web
TK0001513,U004777,O00003250,活动优惠,normal,resolved,2025-08-25 07:27:54,2025-08-26 17:27:54,web
TK0001514,U004782,O00011537,账户问题,normal,closed,2025-07-09 08:16:16,2025-07-10 23:16:16,social
TK0001515,U004726,,物流问题,normal,closed,2025-04-02 17:05:21,2025-04-03 08:05:21,social
TK0001516,U003018,O00011922,账户问题,normal,closed,2025-12-01 03:45:22,2025-12-02 09:45:22,app
TK0001517,U000853,O00010533,账户问题,high,processing,2025-12-09 20:31:16,,app
TK0001518,U000074,,商品咨询,normal,closed,2025-07-09 22:26:13,2025-07-12 01:26:13,app
TK0001519,U003144,O00001451,商品咨询,normal,closed,2025-07-22 05:40:41,2025-07-22 07:40:41,web
TK0001520,U004870,O00001089,物流问题,normal,resolved,2025-03-14 02:35:21,2025-03-16 07:35:21,app
TK0001521,U000267,O00000270,活动优惠,urgent,closed,2025-07-03 12:57:10,2025-07-06 02:57:10,web
TK0001522,U000295,O00007793,退款售后,normal,resolved,2026-08-21 06:42:10,2026-08-23 02:42:10,app
TK0001523,U000267,O00006926,退款售后,normal,closed,2025-01-23 20:28:39,2025-01-25 15:28:39,web
TK0001524,U000657,O00001125,退款售后,normal,open,2025-01-18 13:57:37,,app
TK0001525,U001504,O00004974,商品咨询,normal,resolved,2025-05-31 21:44:18,2025-06-01 16:44:18,app
TK0001526,U001242,O00009613,物流问题,low,closed,2025-03-18 16:52:52,2025-03-21 16:52:52,app
TK0001527,U003195,O00010263,物流问题,normal,closed,2026-02-06 21:14:38,2026-02-09 03:14:38,app
TK0001528,U003785,O00006097,退款售后,normal,closed,2025-04-29 14:29:35,2025-05-01 22:29:35,app
TK0001529,U004998,O00001111,活动优惠,normal,processing,2025-11-18 12:26:50,,social
TK0001530,U003754,O00005358,物流问题,high,resolved,2025-06-10 00:20:52,2025-06-11 11:20:52,web
TK0001531,U002615,O00003822,订单咨询,high,closed,2026-03-01 00:35:47,2026-03-02 23:35:47,web
TK0001532,U002997,O00010863,物流问题,normal,closed,2026-03-05 17:45:28,2026-03-06 22:45:28,app
TK0001533,U001210,,商品咨询,high,open,2026-06-25 18:14:20,,social
TK0001534,U001639,O00010031,退款售后,low,resolved,2026-02-13 05:52:04,2026-02-13 10:52:04,web
TK0001535,U004318,O00008110,物流问题,normal,closed,2025-04-26 18:25:51,2025-04-26 20:25:51,app
TK0001536,U001022,,活动优惠,low,resolved,2025-09-26 14:30:02,2025-09-27 21:30:02,web
TK0001537,U004032,O00000370,退款售后,normal,closed,2026-07-31 15:20:00,2026-08-03 06:20:00,social
TK0001538,U003348,O00010574,活动优惠,normal,resolved,2025-10-04 15:08:52,2025-10-04 21:08:52,phone
TK0001539,U001312,O00010000,订单咨询,normal,resolved,2025-10-09 05:09:16,2025-10-10 04:09:16,app
TK0001540,U003680,O00000917,订单咨询,high,processing,2026-01-02 22:16:59,,social
TK0001541,U000487,O00003388,订单咨询,normal,processing,2025-07-04 19:32:20,,phone
TK0001542,U002734,O00009124,商品咨询,normal,resolved,2025-01-21 01:26:32,2025-01-22 15:26:32,web
TK0001543,U002142,O00003008,退款售后,high,open,2026-06-04 15:17:47,,phone
TK0001544,U000384,O00002215,订单咨询,urgent,resolved,2025-10-23 06:43:41,2025-10-24 21:43:41,social
TK0001545,U003826,O00003355,账户问题,normal,closed,2026-05-02 13:12:23,2026-05-04 14:12:23,social
TK0001546,U001512,O00005076,订单咨询,low,resolved,2025-12-09 13:41:38,2025-12-10 07:41:38,app
TK0001547,U000639,O00006668,商品咨询,high,closed,2025-10-09 14:38:16,2025-10-10 19:38:16,app
TK0001548,U002410,O00007894,商品咨询,normal,resolved,2025-02-05 05:35:14,2025-02-07 13:35:14,phone
TK0001549,U003869,,商品咨询,normal,resolved,2025-01-23 04:30:48,2025-01-23 08:30:48,web
TK0001550,U002388,O00008120,商品咨询,normal,resolved,2025-08-20 02:53:14,2025-08-22 03:53:14,web
TK0001551,U001016,O00002851,账户问题,normal,resolved,2026-08-20 06:17:11,2026-08-22 10:17:11,app
TK0001552,U004779,,退款售后,normal,closed,2026-08-21 21:36:45,2026-08-22 13:36:45,app
TK0001553,U002331,,物流问题,normal,resolved,2025-05-08 05:26:52,2025-05-09 12:26:52,social
TK0001554,U000561,O00006829,退款售后,high,closed,2026-02-10 15:28:13,2026-02-10 23:28:13,app
TK0001555,U000522,O00009972,活动优惠,normal,closed,2025-12-29 16:42:38,2025-12-31 08:42:38,app
TK0001556,U004501,O00008171,账户问题,normal,closed,2025-02-17 20:56:56,2025-02-19 22:56:56,app
TK0001557,U000089,,物流问题,low,closed,2026-01-26 07:24:15,2026-01-28 15:24:15,app
TK0001558,U001894,O00004451,物流问题,high,processing,2025-08-15 06:11:07,,app
TK0001559,U004194,,商品咨询,normal,closed,2026-01-19 08:18:53,2026-01-21 21:18:53,app
TK0001560,U004911,O00000412,活动优惠,normal,processing,2026-04-27 18:29:26,,phone
TK0001561,U003322,O00007955,订单咨询,high,closed,2025-03-14 13:11:12,2025-03-16 13:11:12,app
TK0001562,U001819,O00001276,物流问题,urgent,processing,2026-02-18 04:45:35,,phone
TK0001563,U003834,O00004658,订单咨询,high,closed,2026-05-09 11:04:39,2026-05-11 02:04:39,web
TK0001564,U003771,,活动优惠,normal,resolved,2025-01-21 20:01:17,2025-01-24 14:01:17,phone
TK0001565,U000449,,退款售后,normal,resolved,2026-03-31 11:29:37,2026-04-01 04:29:37,app
TK0001566,U002028,,退款售后,high,closed,2025-02-07 12:18:54,2025-02-08 02:18:54,phone
TK0001567,U000463,O00007898,商品咨询,high,closed,2025-02-15 04:01:11,2025-02-18 03:01:11,phone
TK0001568,U002291,O00011338,活动优惠,high,resolved,2026-06-16 19:06:51,2026-06-17 22:06:51,app
TK0001569,U003191,O00006284,商品咨询,normal,closed,2025-06-22 08:56:08,2025-06-24 04:56:08,social
TK0001570,U003354,,商品咨询,normal,processing,2025-05-18 01:45:31,,phone
TK0001571,U003538,O00004429,账户问题,urgent,resolved,2025-04-13 03:27:40,2025-04-13 13:27:40,phone
TK0001572,U001760,O00005128,退款售后,normal,closed,2026-01-15 09:08:12,2026-01-16 16:08:12,app
TK0001573,U002830,O00009426,物流问题,normal,resolved,2026-05-29 21:33:52,2026-05-30 13:33:52,app
TK0001574,U004559,O00001425,活动优惠,normal,closed,2026-02-20 07:45:03,2026-02-20 15:45:03,social
TK0001575,U003263,O00004643,物流问题,normal,closed,2025-11-05 09:11:58,2025-11-07 21:11:58,social
TK0001576,U002426,O00005272,活动优惠,normal,resolved,2025-03-26 05:14:21,2025-03-27 00:14:21,app
TK0001577,U001614,O00010519,商品咨询,high,resolved,2026-02-13 05:37:34,2026-02-13 13:37:34,app
TK0001578,U002586,O00000617,活动优惠,normal,closed,2025-11-20 09:38:50,2025-11-22 04:38:50,app
TK0001579,U001676,O00001019,活动优惠,normal,closed,2025-06-17 21:52:51,2025-06-18 15:52:51,phone
TK0001580,U002824,O00006996,订单咨询,high,closed,2025-03-18 00:56:15,2025-03-20 10:56:15,phone
TK0001581,U004646,O00009491,退款售后,normal,resolved,2025-04-19 11:21:58,2025-04-19 23:21:58,app
TK0001582,U004140,O00010147,活动优惠,normal,processing,2026-05-13 16:51:18,,web
TK0001583,U004288,O00004998,物流问题,normal,resolved,2025-10-10 08:03:29,2025-10-10 20:03:29,phone
TK0001584,U000162,O00007836,活动优惠,high,resolved,2026-02-19 03:10:18,2026-02-21 10:10:18,app
TK0001585,U004290,O00009918,订单咨询,normal,resolved,2025-02-22 18:45:42,2025-02-23 07:45:42,social
TK0001586,U001270,O00004592,退款售后,high,closed,2026-01-14 03:01:33,2026-01-14 06:01:33,web
TK0001587,U001135,O00007348,物流问题,high,resolved,2025-03-24 01:40:26,2025-03-26 02:40:26,app
TK0001588,U003568,,退款售后,low,resolved,2026-07-24 02:57:38,2026-07-24 13:57:38,phone
TK0001589,U002483,,退款售后,normal,closed,2025-01-21 23:11:51,2025-01-24 12:11:51,app
TK0001590,U001895,,活动优惠,normal,resolved,2025-02-26 01:37:56,2025-02-27 02:37:56,app
TK0001591,U002251,O00004493,物流问题,low,closed,2026-03-02 20:45:26,2026-03-03 22:45:26,social
TK0001592,U002902,O00005766,物流问题,normal,closed,2025-11-18 05:59:21,2025-11-21 03:59:21,app
TK0001593,U004898,O00007072,退款售后,normal,processing,2025-08-26 07:11:07,,phone
TK0001594,U004665,O00011874,订单咨询,normal,open,2025-08-05 11:07:51,,app
TK0001595,U000007,O00008407,物流问题,high,processing,2026-07-28 04:41:22,,app
TK0001596,U004873,O00003620,订单咨询,normal,closed,2025-04-21 15:18:01,2025-04-22 02:18:01,phone
TK0001597,U003372,O00001832,退款售后,high,closed,2026-05-16 05:57:51,2026-05-17 04:57:51,web
TK0001598,U004750,O00003310,订单咨询,normal,closed,2025-04-22 17:42:04,2025-04-23 07:42:04,app
TK0001599,U002064,O00003256,订单咨询,low,closed,2025-07-07 09:11:49,2025-07-10 09:11:49,app
TK0001600,U004947,O00006860,退款售后,high,resolved,2025-06-23 08:13:37,2025-06-26 06:13:37,web
TK0001601,U000470,,物流问题,normal,resolved,2025-07-10 20:10:49,2025-07-11 05:10:49,app
TK0001602,U001487,O00004585,退款售后,normal,closed,2025-03-23 06:15:58,2025-03-25 00:15:58,app
TK0001603,U000600,O00002267,订单咨询,high,resolved,2025-05-21 01:28:21,2025-05-21 19:28:21,app
TK0001604,U004146,O00011925,退款售后,high,closed,2025-07-20 14:32:27,2025-07-22 08:32:27,app
TK0001605,U004598,O00006022,退款售后,low,closed,2025-01-20 00:07:47,2025-01-21 15:07:47,social
TK0001606,U003266,,订单咨询,low,resolved,2025-07-09 23:06:28,2025-07-12 04:06:28,social
TK0001607,U000653,O00011643,退款售后,low,closed,2026-01-05 01:06:55,2026-01-07 23:06:55,app
TK0001608,U003792,O00003294,物流问题,low,resolved,2026-03-02 19:57:48,2026-03-03 20:57:48,phone
TK0001609,U001526,O00005857,物流问题,normal,closed,2025-10-31 13:10:02,2025-11-02 19:10:02,app
TK0001610,U001363,O00008946,商品咨询,normal,closed,2025-11-18 22:20:25,2025-11-20 21:20:25,app
TK0001611,U003914,O00002575,活动优惠,normal,resolved,2026-06-13 18:33:57,2026-06-14 10:33:57,social
TK0001612,U002407,O00008196,退款售后,low,open,2025-10-16 14:18:01,,app
TK0001613,U004418,O00002068,物流问题,high,closed,2025-09-07 10:15:37,2025-09-09 00:15:37,app
