usage_id,receipt_id,coupon_id,order_id,user_id,discount_amount,used_at
CU00002057,CR00004507,CP00059,O00008099,U000992,6.6,2025-02-19 14:15:57
CU00002058,CR00004510,CP00116,O00000336,U001438,12.5,2025-11-27 08:10:35
CU00002059,CR00004513,CP00120,O00007589,U003129,79.58,2026-05-11 13:00:18
CU00002060,CR00004514,CP00046,O00001410,U001208,29.68,2025-12-14 16:30:25
CU00002061,CR00004524,CP00155,O00008219,U004839,76.61,2025-09-18 19:31:34
CU00002062,CR00004526,CP00108,O00007369,U004358,32.8,2026-02-19 12:41:29
CU00002063,CR00004527,CP00004,O00002152,U003173,19.05,2026-04-26 08:58:44
CU00002064,CR00004528,CP00037,O00000733,U004625,62.74,2025-06-18 06:44:36
CU00002065,CR00004529,CP00160,O00000158,U001287,34.25,2026-05-30 06:23:15
CU00002066,CR00004533,CP00057,O00007893,U004249,5.78,2026-04-02 12:29:45
CU00002067,CR00004535,CP00157,O00003922,U002018,111.49,2026-06-29 06:26:14
CU00002068,CR00004536,CP00171,O00005838,U002933,79.44,2026-07-31 10:17:36
CU00002069,CR00004537,CP00130,O00000843,U000839,15.68,2026-08-05 14:42:05
CU00002070,CR00004538,CP00054,O00001671,U003314,31.25,2026-02-15 20:08:11
CU00002071,CR00004539,CP00055,O00011100,U004568,123.44,2026-08-16 16:08:43
CU00002072,CR00004540,CP00121,O00002310,U003901,14.4,2026-08-22 18:20:28
CU00002073,CR00004541,CP00049,O00007188,U000647,49.71,2026-02-20 10:04:11
CU00002074,CR00004542,CP00167,O00007950,U003105,50.16,2025-06-15 21:16:11
CU00002075,CR00004546,CP00006,O00004726,U004200,107.26,2025-11-14 23:09:31
CU00002076,CR00004550,CP00005,O00000435,U000211,20.33,2026-05-24 21:20:40
CU00002077,CR00004551,CP00058,O00005728,U001944,99.78,2026-05-17 13:32:29
CU00002078,CR00004554,CP00125,O00002786,U000417,21.22,2025-04-23 04:25:03
CU00002079,CR00004558,CP00171,O00001924,U001837,79.44,2025-02-13 10:58:35
CU00002080,CR00004559,CP00032,O00010452,U002659,12.36,2025-03-24 21:39:50
CU00002081,CR00004562,CP00120,O00003577,U000712,79.58,2026-07-02 07:57:01
CU00002082,CR00004563,CP00103,O00006842,U001245,6.3,2025-02-11 09:47:44
CU00002083,CR00004567,CP00041,O00006152,U004382,53.71,2026-01-23 13:42:52
CU00002084,CR00004568,CP00001,O00001362,U002028,57.84,2025-05-07 01:02:50
CU00002085,CR00004571,CP00160,O00011906,U002697,34.25,2025-09-20 11:10:31
CU00002086,CR00004573,CP00149,O00004897,U001424,8.69,2026-05-16 22:00:43
CU00002087,CR00004574,CP00134,O00003109,U000144,28.03,2025-08-25 18:52:36
CU00002088,CR00004575,CP00021,O00009556,U001692,24.2,2025-12-03 04:12:47
CU00002089,CR00004579,CP00064,O00007415,U000677,55.92,2025-01-03 06:16:34
CU00002090,CR00004580,CP00143,O00003195,U001882,147.54,2026-01-13 01:14:51
CU00002091,CR00004584,CP00172,O00009756,U003377,8.25,2025-11-03 20:18:58
CU00002092,CR00004589,CP00167,O00007046,U002871,50.16,2025-09-12 12:27:43
CU00002093,CR00004591,CP00087,O00001156,U003925,52.22,2026-04-15 02:27:02
CU00002094,CR00004605,CP00057,O00005847,U001615,5.78,2025-07-31 05:46:26
CU00002095,CR00004606,CP00048,O00004373,U004930,11.56,2025-08-03 03:49:43
CU00002096,CR00004608,CP00018,O00006215,U001125,34.59,2026-08-16 19:24:37
CU00002097,CR00004612,CP00093,O00004957,U001403,27.11,2025-11-01 12:49:46
CU00002098,CR00004616,CP00081,O00009868,U000408,38.35,2025-12-21 17:27:01
CU00002099,CR00004617,CP00160,O00004901,U000568,34.25,2026-08-05 07:17:44
CU00002100,CR00004619,CP00054,O00003208,U004317,31.25,2025-02-09 12:54:48
CU00002101,CR00004620,CP00046,O00003367,U004127,29.68,2026-02-26 19:22:38
CU00002102,CR00004623,CP00160,O00005819,U002107,34.25,2026-01-30 01:04:19
CU00002103,CR00004625,CP00180,O00009520,U003016,70.25,2025-01-06 13:28:29
CU00002104,CR00004628,CP00174,O00011386,U001851,140.96,2025-05-12 13:08:47
CU00002105,CR00004629,CP00079,O00008776,U002133,6.82,2025-08-10 14:28:22
CU00002106,CR00004630,CP00088,O00009778,U003594,18.99,2025-01-03 05:38:07
CU00002107,CR00004632,CP00162,O00010075,U002420,18.65,2025-04-17 02:18:20
CU00002108,CR00004633,CP00123,O00010609,U000919,73.75,2026-06-24 15:08:45
CU00002109,CR00004634,CP00099,O00002578,U004818,47.95,2026-07-10 02:33:01
CU00002110,CR00004635,CP00040,O00011163,U000659,22.44,2026-05-11 21:54:49
CU00002111,CR00004637,CP00043,O00006843,U001524,88.16,2025-11-09 10:12:10
CU00002112,CR00004639,CP00039,O00002337,U002761,15.82,2026-05-10 01:16:00
CU00002113,CR00004647,CP00134,O00003498,U000064,28.03,2026-04-03 22:25:57
CU00002114,CR00004648,CP00061,O00010915,U000958,41.51,2026-06-14 10:50:36
CU00002115,CR00004651,CP00027,O00004511,U003386,42.99,2025-01-15 14:35:16
CU00002116,CR00004653,CP00180,O00010307,U003428,70.25,2025-11-08 18:53:08
CU00002117,CR00004654,CP00083,O00010403,U003621,32.24,2025-09-06 12:42:51
CU00002118,CR00004655,CP00107,O00001179,U000492,91.42,2026-01-10 06:32:15
CU00002119,CR00004658,CP00042,O00009789,U001889,13.33,2025-03-23 19:45:21
CU00002120,CR00004659,CP00021,O00004603,U004425,24.2,2026-02-16 23:36:00
CU00002121,CR00004661,CP00114,O00008280,U000843,29.15,2026-08-01 17:21:13
CU00002122,CR00004664,CP00028,O00002339,U002800,57.77,2026-05-15 14:32:16
CU00002123,CR00004667,CP00130,O00008638,U004091,15.68,2026-07-11 11:10:07
CU00002124,CR00004670,CP00163,O00005712,U002888,12.05,2026-06-14 16:07:35
CU00002125,CR00004671,CP00130,O00005348,U000944,15.68,2026-03-06 22:40:41
CU00002126,CR00004672,CP00054,O00005030,U001122,31.25,2025-03-28 02:59:48
CU00002127,CR00004673,CP00103,O00009059,U000628,6.3,2025-06-11 05:10:56
CU00002128,CR00004677,CP00039,O00000972,U004945,15.82,2025-07-20 05:25:40
CU00002129,CR00004681,CP00136,O00001201,U000678,54.37,2025-01-02 22:02:30
CU00002130,CR00004685,CP00171,O00000258,U004246,79.44,2026-01-01 22:14:40
CU00002131,CR00004686,CP00026,O00007026,U001941,103.86,2026-06-10 04:22:44
CU00002132,CR00004688,CP00096,O00003457,U003099,23.59,2025-08-31 03:31:34
CU00002133,CR00004692,CP00013,O00005077,U000673,27.35,2025-12-29 08:28:13
CU00002134,CR00004693,CP00045,O00010060,U004326,102.24,2025-10-11 18:48:10
CU00002135,CR00004694,CP00101,O00009425,U003451,57.5,2026-01-14 07:24:25
CU00002136,CR00004696,CP00009,O00002717,U000400,22.92,2025-06-28 22:45:44
CU00002137,CR00004700,CP00175,O00007196,U002370,43.12,2025-05-03 17:59:12
CU00002138,CR00004702,CP00172,O00002055,U000458,8.25,2025-02-28 17:58:41
CU00002139,CR00004703,CP00096,O00010303,U003509,23.59,2026-03-01 13:48:55
CU00002140,CR00004705,CP00091,O00006234,U001556,22.89,2026-04-08 20:57:40
CU00002141,CR00004706,CP00038,O00002981,U000028,7.49,2025-07-11 10:18:47
CU00002142,CR00004707,CP00113,O00003411,U003346,7.63,2026-05-09 04:33:51
CU00002143,CR00004710,CP00174,O00003395,U003426,140.96,2025-06-25 07:29:31
CU00002144,CR00004711,CP00093,O00003577,U001267,27.11,2026-07-02 07:57:01
CU00002145,CR00004712,CP00128,O00009022,U004290,59.78,2025-07-06 14:10:08
CU00002146,CR00004713,CP00051,O00007074,U003249,42.04,2025-10-19 00:43:12
CU00002147,CR00004714,CP00039,O00001986,U000235,15.82,2026-05-20 18:38:41
CU00002148,CR00004715,CP00041,O00010446,U001724,53.71,2025-02-14 08:43:27
CU00002149,CR00004716,CP00024,O00008292,U003260,54.73,2026-06-20 03:06:12
CU00002150,CR00004719,CP00036,O00002657,U003409,32.03,2025-07-13 12:27:45
CU00002151,CR00004723,CP00140,O00009349,U000446,21.17,2026-07-23 00:37:25
CU00002152,CR00004724,CP00085,O00000710,U001824,72.39,2026-06-23 01:56:25
CU00002153,CR00004725,CP00002,O00007663,U004707,5.62,2026-04-27 04:22:36
CU00002154,CR00004727,CP00149,O00002810,U004170,8.69,2025-09-05 05:22:31
CU00002155,CR00004728,CP00122,O00010389,U003482,147.62,2025-01-01 12:37:33
CU00002156,CR00004731,CP00180,O00005866,U000590,70.25,2025-12-09 14:29:35
CU00002157,CR00004733,CP00025,O00011439,U002012,26.85,2026-05-29 01:47:52
CU00002158,CR00004734,CP00066,O00006201,U003687,117.08,2025-01-07 11:36:56
CU00002159,CR00004735,CP00129,O00005174,U004636,78.9,2026-04-22 10:44:42
CU00002160,CR00004737,CP00053,O00011652,U004784,12.33,2026-01-04 03:09:56
CU00002161,CR00004739,CP00075,O00008432,U004409,28.2,2026-01-23 10:20:53
CU00002162,CR00004740,CP00032,O00010516,U004994,12.36,2025-10-18 03:43:53
CU00002163,CR00004745,CP00107,O00011278,U004599,91.42,2026-08-06 23:25:12
CU00002164,CR00004746,CP00106,O00006010,U003526,6.59,2025-04-26 13:33:39
CU00002165,CR00004748,CP00020,O00010651,U004740,32.45,2025-02-07 22:15:51
CU00002166,CR00004755,CP00090,O00005430,U000906,16.18,2025-06-30 07:09:14
CU00002167,CR00004756,CP00025,O00006571,U001054,26.85,2025-09-29 04:07:44
CU00002168,CR00004759,CP00001,O00003648,U002643,57.84,2025-05-16 10:46:32
CU00002169,CR00004760,CP00036,O00006668,U000639,32.03,2025-10-07 22:39:16
CU00002170,CR00004762,CP00168,O00011355,U000553,28.1,2025-08-26 18:39:45
CU00002171,CR00004763,CP00110,O00007496,U001619,20.65,2025-04-03 19:19:15
CU00002172,CR00004766,CP00034,O00000238,U000609,31.12,2026-01-19 15:32:38
CU00002173,CR00004770,CP00134,O00005123,U003076,28.03,2026-01-13 05:27:48
CU00002174,CR00004771,CP00066,O00000320,U004142,117.08,2025-05-02 17:04:05
CU00002175,CR00004777,CP00163,O00006113,U004622,12.05,2026-03-30 11:09:01
CU00002176,CR00004778,CP00160,O00001725,U004319,34.25,2026-05-24 18:53:42
CU00002177,CR00004779,CP00014,O00004852,U002218,56.4,2026-08-02 00:58:09
CU00002178,CR00004784,CP00089,O00002348,U002498,8.02,2025-11-27 23:59:22
CU00002179,CR00004785,CP00027,O00002613,U004987,42.99,2025-02-14 01:55:27
CU00002180,CR00004786,CP00058,O00003480,U004329,99.78,2025-12-30 17:25:22
CU00002181,CR00004789,CP00134,O00009883,U004513,28.03,2025-12-20 23:23:48
CU00002182,CR00004790,CP00073,O00004608,U004289,42.24,2025-08-02 04:20:07
CU00002183,CR00004791,CP00096,O00004292,U000915,23.59,2025-08-30 05:26:41
CU00002184,CR00004796,CP00105,O00010201,U004635,8.54,2025-03-27 01:13:58
CU00002185,CR00004799,CP00014,O00008587,U000796,56.4,2026-07-03 22:58:12
CU00002186,CR00004800,CP00135,O00001731,U002505,83.42,2026-05-14 07:24:45
CU00002187,CR00004801,CP00109,O00011866,U003532,52.92,2025-01-21 06:56:46
CU00002188,CR00004803,CP00179,O00008317,U002295,32.09,2026-06-06 21:48:25
CU00002189,CR00004805,CP00115,O00003551,U004055,86.93,2025-10-18 19:23:51
CU00002190,CR00004808,CP00088,O00009462,U002471,18.99,2025-09-23 05:02:09
CU00002191,CR00004809,CP00013,O00008011,U003642,27.35,2026-01-18 15:29:26
CU00002192,CR00004810,CP00126,O00003209,U002512,76.27,2025-05-28 23:48:12
CU00002193,CR00004811,CP00118,O00003186,U001367,13.08,2025-12-09 03:58:40
CU00002194,CR00004812,CP00068,O00007750,U003074,137.03,2025-09-15 14:41:57
CU00002195,CR00004814,CP00091,O00007653,U003604,22.89,2026-04-15 20:29:22
CU00002196,CR00004815,CP00165,O00011049,U001711,5.64,2025-08-23 19:42:44
CU00002197,CR00004817,CP00077,O00010004,U001718,13.83,2026-03-21 00:07:02
CU00002198,CR00004820,CP00136,O00006925,U001387,54.37,2025-10-23 16:20:02
CU00002199,CR00004822,CP00046,O00010648,U001822,29.68,2025-08-11 03:20:40
CU00002200,CR00004824,CP00121,O00007880,U001322,14.4,2026-05-13 20:37:35
CU00002201,CR00004826,CP00104,O00004300,U004107,76.67,2025-03-08 22:19:44
CU00002202,CR00004830,CP00093,O00004344,U002948,27.11,2025-05-22 21:41:40
CU00002203,CR00004832,CP00116,O00003120,U001703,12.5,2025-10-10 04:32:49
CU00002204,CR00004834,CP00083,O00003741,U001922,32.24,2025-09-19 00:39:59
CU00002205,CR00004835,CP00032,O00000400,U003455,12.36,2026-03-29 13:37:03
CU00002206,CR00004841,CP00018,O00008778,U000391,34.59,2025-02-23 03:32:57
CU00002207,CR00004844,CP00007,O00004697,U001139,82.38,2025-12-09 08:29:17
CU00002208,CR00004845,CP00051,O00004865,U001917,42.04,2025-10-11 11:58:03
CU00002209,CR00004846,CP00151,O00003773,U003124,48.68,2026-06-28 05:31:41
CU00002210,CR00004848,CP00076,O00011876,U002487,6.8,2025-03-07 06:26:18
CU00002211,CR00004851,CP00087,O00007830,U004419,52.22,2026-04-04 08:35:21
CU00002212,CR00004852,CP00087,O00003957,U001751,52.22,2025-08-10 11:30:17
CU00002213,CR00004853,CP00165,O00010566,U002706,5.64,2025-01-03 00:54:01
CU00002214,CR00004856,CP00066,O00004123,U000634,117.08,2025-12-25 17:21:09
CU00002215,CR00004863,CP00133,O00003640,U003975,25.98,2025-05-21 01:36:41
CU00002216,CR00004865,CP00060,O00002696,U001559,11.31,2026-06-08 20:19:00
CU00002217,CR00004866,CP00089,O00004472,U003116,8.02,2026-05-15 11:55:32
CU00002218,CR00004869,CP00107,O00008434,U004754,91.42,2025-05-24 18:44:44
CU00002219,CR00004871,CP00164,O00011203,U003702,6.36,2025-10-08 17:48:08
CU00002220,CR00004872,CP00014,O00005639,U004629,56.4,2025-08-26 04:09:59
CU00002221,CR00004873,CP00141,O00007974,U004974,109.53,2025-06-01 09:07:51
CU00002222,CR00004874,CP00078,O00011773,U000999,82.39,2026-01-01 20:30:18
CU00002223,CR00004878,CP00172,O00004081,U004527,8.25,2025-10-08 05:11:47
CU00002224,CR00004884,CP00062,O00010646,U001059,6.55,2026-05-20 17:04:52
CU00002225,CR00004885,CP00140,O00004282,U000120,21.17,2026-07-03 02:00:34
CU00002226,CR00004886,CP00120,O00002781,U003413,79.58,2026-04-15 16:33:52
CU00002227,CR00004888,CP00171,O00007044,U003382,79.44,2025-05-31 14:05:32
CU00002228,CR00004892,CP00026,O00011689,U001558,103.86,2025-04-22 20:35:38
CU00002229,CR00004895,CP00036,O00011699,U004610,32.03,2025-04-01 23:45:56
CU00002230,CR00004898,CP00104,O00006601,U003421,76.67,2025-07-16 07:41:29
CU00002231,CR00004899,CP00150,O00007203,U004414,9.81,2026-03-30 12:59:15
CU00002232,CR00004901,CP00147,O00011079,U004402,64.83,2025-03-01 14:34:07
CU00002233,CR00004902,CP00115,O00005730,U004048,86.93,2025-02-28 20:17:26
CU00002234,CR00004903,CP00130,O00009824,U001256,15.68,2026-01-13 13:27:37
CU00002235,CR00004910,CP00172,O00007064,U000764,8.25,2025-11-22 06:43:50
CU00002236,CR00004917,CP00134,O00000339,U002249,28.03,2025-12-26 11:51:43
CU00002237,CR00004920,CP00024,O00000873,U000555,54.73,2025-03-18 02:59:35
CU00002238,CR00004921,CP00028,O00001585,U002187,57.77,2025-05-23 21:39:39
CU00002239,CR00004923,CP00126,O00009949,U002069,76.27,2025-11-07 03:36:10
CU00002240,CR00004925,CP00092,O00007395,U000706,104.3,2025-03-24 06:35:54
CU00002241,CR00004926,CP00125,O00002058,U001213,21.22,2026-07-13 20:42:12
CU00002242,CR00004931,CP00046,O00010010,U004370,29.68,2025-08-22 03:03:24
CU00002243,CR00004935,CP00075,O00000396,U002122,28.2,2026-04-03 16:31:07
CU00002244,CR00004938,CP00158,O00003245,U000604,8.87,2026-04-01 10:15:31
CU00002245,CR00004939,CP00031,O00005830,U003045,18.52,2026-02-27 01:23:58
CU00002246,CR00004940,CP00071,O00001531,U002461,30.88,2026-03-12 21:46:59
CU00002247,CR00004942,CP00083,O00006680,U003550,32.24,2025-07-07 14:29:01
CU00002248,CR00004947,CP00138,O00010030,U004962,29.0,2026-03-06 07:29:23
CU00002249,CR00004948,CP00144,O00003338,U002518,25.86,2025-02-08 01:15:16
CU00002250,CR00004951,CP00093,O00004897,U001424,27.11,2026-05-16 22:00:43
CU00002251,CR00004952,CP00021,O00004275,U000306,24.2,2026-02-26 01:38:55
CU00002252,CR00004953,CP00157,O00002252,U003440,111.49,2026-01-15 18:37:38
CU00002253,CR00004954,CP00101,O00001330,U000191,57.5,2025-08-04 16:03:15
CU00002254,CR00004955,CP00131,O00005062,U004231,9.19,2026-07-09 11:56:25
CU00002255,CR00004956,CP00180,O00009745,U001142,70.25,2026-06-05 02:26:37
CU00002256,CR00004957,CP00058,O00008381,U004124,99.78,2025-02-08 04:48:37
CU00002257,CR00004960,CP00089,O00010961,U004474,8.02,2025-08-28 20:06:33
CU00002258,CR00004964,CP00102,O00004682,U004772,106.56,2026-07-15 03:41:13
CU00002259,CR00004965,CP00010,O00003799,U000140,8.57,2025-05-08 00:10:02
CU00002260,CR00004966,CP00102,O00009795,U002321,106.56,2025-09-12 10:08:23
CU00002261,CR00004967,CP00055,O00007961,U001417,123.44,2025-02-04 23:17:37
CU00002262,CR00004968,CP00085,O00007489,U001634,72.39,2025-07-06 21:17:19
CU00002263,CR00004970,CP00092,O00007524,U000542,104.3,2026-05-22 19:09:29
CU00002264,CR00004974,CP00001,O00010445,U003241,57.84,2025-09-02 21:07:26
CU00002265,CR00004976,CP00135,O00003732,U000927,83.42,2025-02-26 18:14:42
CU00002266,CR00004978,CP00140,O00010804,U004924,21.17,2025-12-04 14:47:46
CU00002267,CR00004980,CP00141,O00001962,U000331,109.53,2026-03-24 22:37:00
CU00002268,CR00004981,CP00169,O00005973,U002269,16.12,2025-01-15 15:41:11
CU00002269,CR00004984,CP00060,O00001649,U001845,11.31,2025-03-19 21:53:41
CU00002270,CR00004987,CP00126,O00007881,U003839,76.27,2025-09-30 12:43:05
CU00002271,CR00004988,CP00034,O00004148,U003378,31.12,2025-07-30 23:57:13
CU00002272,CR00004994,CP00100,O00008258,U002374,8.39,2026-03-18 17:27:53
CU00002273,CR00004995,CP00139,O00001689,U004695,60.24,2025-07-17 01:18:53
CU00002274,CR00004998,CP00063,O00006932,U000410,15.7,2025-08-05 13:40:01
CU00002275,CR00004999,CP00027,O00001364,U002209,42.99,2026-05-08 04:37:03
CU00002276,CR00005001,CP00124,O00007127,U004121,5.83,2025-01-21 15:32:02
CU00002277,CR00005004,CP00068,O00007770,U003537,137.03,2026-03-16 00:48:22
CU00002278,CR00005005,CP00124,O00009889,U003267,5.83,2026-04-18 12:47:20
CU00002279,CR00005008,CP00168,O00006694,U003499,25.38,2025-04-20 12:07:08
CU00002280,CR00005010,CP00177,O00002948,U003436,55.22,2025-08-20 06:11:05
CU00002281,CR00005011,CP00054,O00003657,U001434,31.25,2026-06-21 09:59:20
CU00002282,CR00005012,CP00100,O00007795,U000679,8.39,2025-11-03 18:00:19
CU00002283,CR00005013,CP00063,O00003035,U003241,15.7,2025-11-30 12:24:49
CU00002284,CR00005014,CP00022,O00009648,U004747,38.59,2025-04-17 13:01:24
CU00002285,CR00005015,CP00055,O00006305,U000956,123.44,2025-02-25 15:57:24
CU00002286,CR00005016,CP00023,O00011776,U000312,106.03,2026-04-29 01:34:23
CU00002287,CR00005022,CP00062,O00008660,U003269,6.55,2025-03-17 12:45:22
CU00002288,CR00005023,CP00081,O00000567,U004394,38.35,2025-11-09 15:30:27
CU00002289,CR00005027,CP00085,O00011586,U000032,72.39,2025-05-22 19:22:06
CU00002290,CR00005031,CP00003,O00006605,U003587,14.49,2025-08-19 06:58:59
CU00002291,CR00005032,CP00069,O00004494,U004889,22.95,2026-07-25 10:41:20
CU00002292,CR00005033,CP00165,O00002450,U002207,5.64,2025-10-07 22:15:13
CU00002293,CR00005037,CP00012,O00002006,U004160,22.74,2025-11-17 22:47:14
CU00002294,CR00005042,CP00034,O00005736,U003376,31.12,2026-03-27 10:24:08
CU00002295,CR00005043,CP00088,O00002839,U003159,18.99,2025-02-15 21:07:15
CU00002296,CR00005045,CP00100,O00010825,U004183,8.39,2025-07-28 01:52:05
CU00002297,CR00005047,CP00154,O00005604,U003920,69.09,2025-01-12 18:29:31
CU00002298,CR00005049,CP00077,O00011494,U001153,13.83,2025-03-09 08:02:44
CU00002299,CR00005050,CP00034,O00006308,U000596,31.12,2025-11-15 22:13:06
CU00002300,CR00005053,CP00029,O00007344,U001987,12.24,2025-10-31 19:44:01
CU00002301,CR00005054,CP00015,O00006837,U002162,26.99,2025-07-17 02:24:45
CU00002302,CR00005056,CP00050,O00000394,U001762,55.17,2025-05-15 08:52:12
CU00002303,CR00005060,CP00126,O00010698,U001798,76.27,2026-02-06 16:38:59
CU00002304,CR00005062,CP00025,O00009936,U003236,26.85,2025-03-17 22:52:32
CU00002305,CR00005065,CP00170,O00009761,U004592,38.43,2025-04-07 06:14:33
CU00002306,CR00005067,CP00103,O00011082,U002422,6.3,2025-12-03 19:30:05
CU00002307,CR00005068,CP00020,O00000019,U004672,32.45,2025-11-15 03:00:09
CU00002308,CR00005072,CP00105,O00003783,U001879,8.54,2026-06-20 16:56:22
CU00002309,CR00005074,CP00057,O00006914,U003665,5.78,2025-01-26 16:02:48
CU00002310,CR00005078,CP00101,O00002921,U004948,57.5,2025-06-19 19:02:52
CU00002311,CR00005080,CP00078,O00005364,U000166,82.39,2025-08-09 08:37:24
CU00002312,CR00005081,CP00114,O00003344,U000489,29.15,2025-12-02 22:52:53
CU00002313,CR00005085,CP00104,O00010358,U003760,76.67,2026-06-30 15:36:31
CU00002314,CR00005086,CP00176,O00002359,U001450,7.02,2026-03-19 04:32:09
CU00002315,CR00005094,CP00027,O00007793,U000295,42.99,2026-08-19 03:43:10
CU00002316,CR00005095,CP00059,O00002996,U004804,6.6,2025-03-07 01:32:37
CU00002317,CR00005097,CP00139,O00007830,U004419,60.24,2026-04-04 08:35:21
CU00002318,CR00005098,CP00030,O00005732,U001468,102.7,2025-03-27 11:36:33
CU00002319,CR00005099,CP00146,O00000880,U004285,104.66,2025-04-21 10:11:41
CU00002320,CR00005100,CP00172,O00006898,U001160,8.25,2026-02-04 18:58:32
CU00002321,CR00005103,CP00047,O00010400,U000431,66.82,2025-11-19 01:02:56
CU00002322,CR00005105,CP00039,O00005955,U002211,15.82,2026-05-25 19:50:55
CU00002323,CR00005106,CP00060,O00011476,U000192,11.31,2026-03-15 04:00:35
CU00002324,CR00005108,CP00146,O00010319,U000584,104.66,2025-03-15 09:40:48
CU00002325,CR00005110,CP00082,O00010764,U001969,9.28,2026-04-17 11:42:27
CU00002326,CR00005111,CP00144,O00002410,U003919,25.86,2025-08-27 23:43:12
CU00002327,CR00005113,CP00048,O00005389,U001656,11.56,2026-04-27 20:40:25
CU00002328,CR00005114,CP00090,O00002954,U001143,16.18,2025-03-11 14:30:31
CU00002329,CR00005115,CP00083,O00010191,U004900,32.24,2025-10-16 06:01:44
CU00002330,CR00005118,CP00067,O00008925,U000341,34.21,2025-08-14 07:47:48
CU00002331,CR00005121,CP00120,O00004690,U001156,79.58,2026-03-26 21:18:38
CU00002332,CR00005122,CP00137,O00006980,U000844,60.5,2025-12-21 22:59:16
CU00002333,CR00005123,CP00078,O00005242,U004153,82.39,2026-03-17 22:12:24
CU00002334,CR00005124,CP00020,O00007083,U003946,32.45,2026-01-27 23:34:48
CU00002335,CR00005127,CP00015,O00005723,U002696,26.99,2025-09-22 23:00:24
CU00002336,CR00005128,CP00126,O00011432,U003593,76.27,2025-08-10 02:26:27
CU00002337,CR00005129,CP00085,O00003259,U000573,72.39,2025-07-21 14:05:06
CU00002338,CR00005133,CP00157,O00005255,U004512,111.49,2026-02-18 22:59:55
CU00002339,CR00005136,CP00081,O00000179,U000737,38.35,2026-06-23 11:00:31
CU00002340,CR00005138,CP00001,O00004976,U001700,57.84,2026-01-23 02:27:02
CU00002341,CR00005140,CP00083,O00007064,U000764,32.24,2025-11-22 06:43:50
CU00002342,CR00005145,CP00129,O00007661,U000506,78.9,2025-05-23 23:45:35
