exposure_id,user_id,product_id,position_name,strategy_name,exposed_at,clicked,converted
RE000014980,U003961,P000399,商品详情相似推荐,recommend_v4,2025-11-30 06:17:03,1,0
RE000014981,U000753,P001130,首页猜你喜欢,popular,2026-05-12 14:58:13,0,0
RE000014982,U002862,P001459,会员频道,recommend_v4,2025-04-09 20:49:16,0,0
RE000014983,U002588,P000452,会员频道,recommend_v3,2025-01-12 15:14:02,0,0
RE000014984,U001815,P000018,会员频道,popular,2026-04-13 23:33:56,0,0
RE000014985,U002038,P000978,会员频道,recommend_v3,2025-09-05 19:55:19,1,0
RE000014986,U002129,P000261,搜索联想,recommend_v3,2026-05-29 17:23:40,0,0
RE000014987,U000648,P000784,商品详情相似推荐,recommend_v4,2025-06-29 21:21:55,0,0
RE000014988,U002091,P001100,购物车凑单,recommend_v3,2026-04-05 05:33:16,0,0
RE000014989,U001770,P001500,搜索联想,recommend_v4,2026-05-02 17:49:59,0,0
RE000014990,U003540,P000553,搜索联想,rule_based,2026-05-02 21:38:35,1,0
RE000014991,U004272,P001046,会员频道,recommend_v3,2026-02-28 04:20:25,0,0
RE000014992,U004312,P000599,搜索联想,recommend_v4,2025-11-27 17:15:38,1,0
RE000014993,U003073,P000645,购物车凑单,recommend_v3,2025-06-17 22:45:38,0,0
RE000014994,U001278,P001436,搜索联想,recommend_v4,2026-04-23 14:38:05,1,0
RE000014995,U003054,P000263,搜索联想,rule_based,2025-09-08 02:26:03,0,0
RE000014996,U002065,P001421,首页猜你喜欢,recommend_v4,2026-04-08 21:34:25,0,0
RE000014997,U000358,P000157,会员频道,recommend_v3,2026-06-12 02:25:23,0,0
RE000014998,U004228,P000324,商品详情相似推荐,recommend_v4,2025-09-18 01:13:00,0,0
RE000014999,U002799,P000568,购物车凑单,recommend_v3,2025-10-13 05:59:46,0,0
RE000015000,U004500,P000372,会员频道,recommend_v4,2025-12-10 08:28:24,0,0
RE000015001,U001414,P001294,搜索联想,rule_based,2026-04-12 19:58:41,0,0
RE000015002,U002381,P001485,首页猜你喜欢,rule_based,2025-11-04 15:32:11,0,0
RE000015003,U003312,P000185,首页猜你喜欢,recommend_v3,2026-05-16 11:26:32,0,0
RE000015004,U004981,P000137,搜索联想,recommend_v3,2026-04-13 03:05:07,0,0
RE000015005,U001243,P000713,搜索联想,recommend_v3,2025-01-14 20:13:01,0,0
RE000015006,U002542,P000455,商品详情相似推荐,popular,2025-01-17 10:24:48,0,0
RE000015007,U003653,P000896,购物车凑单,rule_based,2025-04-04 21:58:52,0,0
RE000015008,U004618,P001199,会员频道,recommend_v4,2025-03-30 16:43:20,0,0
RE000015009,U001790,P000445,商品详情相似推荐,recommend_v3,2026-02-17 10:58:08,0,0
RE000015010,U001979,P001363,搜索联想,recommend_v4,2025-11-29 18:21:21,0,0
RE000015011,U004595,P001005,会员频道,recommend_v3,2026-01-17 11:39:59,0,0
RE000015012,U000264,P000365,商品详情相似推荐,recommend_v4,2026-07-31 23:01:47,0,0
RE000015013,U003317,P000002,商品详情相似推荐,recommend_v4,2025-03-24 21:45:53,0,0
RE000015014,U002022,P001016,搜索联想,recommend_v4,2026-01-19 03:30:03,0,0
RE000015015,U004713,P000317,首页猜你喜欢,rule_based,2026-08-15 06:04:51,0,0
RE000015016,U002663,P000584,搜索联想,rule_based,2025-12-30 21:28:09,1,0
RE000015017,U001611,P000390,搜索联想,rule_based,2025-11-07 11:10:55,0,0
RE000015018,U000178,P001196,搜索联想,recommend_v4,2025-08-20 20:07:59,0,0
RE000015019,U001294,P000316,搜索联想,recommend_v3,2026-06-13 06:50:40,0,0
RE000015020,U000769,P001486,首页猜你喜欢,recommend_v4,2025-06-28 15:55:08,0,0
RE000015021,U001963,P000279,购物车凑单,recommend_v4,2026-05-04 20:06:44,0,0
RE000015022,U004723,P000932,购物车凑单,rule_based,2026-02-18 10:32:43,0,0
RE000015023,U004723,P000129,购物车凑单,recommend_v4,2025-06-15 03:20:05,0,0
RE000015024,U001326,P001464,搜索联想,recommend_v4,2025-04-19 20:58:26,0,0
RE000015025,U003856,P001229,搜索联想,rule_based,2026-01-17 17:24:44,0,0
RE000015026,U003098,P001071,会员频道,recommend_v3,2025-09-04 16:41:18,0,0
RE000015027,U000397,P000855,商品详情相似推荐,recommend_v3,2025-11-29 09:56:29,0,0
RE000015028,U004570,P001009,首页猜你喜欢,rule_based,2025-09-21 19:56:37,0,0
RE000015029,U000126,P000972,购物车凑单,recommend_v3,2025-09-22 19:17:37,0,0
RE000015030,U001368,P000022,搜索联想,recommend_v4,2025-03-17 22:02:02,0,0
RE000015031,U002720,P000626,商品详情相似推荐,recommend_v3,2025-08-29 10:17:40,0,0
RE000015032,U004951,P001380,购物车凑单,recommend_v4,2025-12-12 22:09:49,0,0
RE000015033,U004190,P000454,首页猜你喜欢,recommend_v3,2025-05-20 06:02:06,0,0
RE000015034,U003344,P001046,搜索联想,recommend_v4,2025-05-17 07:36:44,0,0
RE000015035,U001205,P001247,首页猜你喜欢,recommend_v4,2026-07-14 08:16:13,0,0
RE000015036,U001364,P001105,会员频道,recommend_v3,2026-06-21 22:08:38,0,0
RE000015037,U003743,P001270,搜索联想,rule_based,2025-05-11 17:58:48,0,0
RE000015038,U001442,P000674,购物车凑单,popular,2026-07-30 03:02:19,0,0
RE000015039,U004837,P001434,首页猜你喜欢,recommend_v4,2026-08-15 01:47:42,0,0
RE000015040,U000346,P001146,商品详情相似推荐,recommend_v3,2026-07-31 19:30:33,0,0
RE000015041,U001631,P000072,首页猜你喜欢,rule_based,2026-04-11 09:01:50,0,0
RE000015042,U004750,P001056,会员频道,recommend_v4,2025-07-19 22:47:59,0,0
RE000015043,U003740,P000771,购物车凑单,recommend_v3,2026-02-18 04:21:57,0,0
RE000015044,U000459,P001021,会员频道,recommend_v4,2025-10-02 11:34:22,0,0
RE000015045,U001198,P000861,商品详情相似推荐,recommend_v4,2025-08-29 06:18:21,0,0
RE000015046,U001127,P001241,商品详情相似推荐,recommend_v3,2025-03-12 10:00:46,1,0
RE000015047,U000807,P000683,会员频道,recommend_v3,2026-04-17 06:48:28,0,0
RE000015048,U002476,P000257,会员频道,popular,2025-09-10 07:00:45,0,0
RE000015049,U002649,P000543,购物车凑单,recommend_v3,2025-10-19 10:37:40,0,0
RE000015050,U000989,P000674,首页猜你喜欢,recommend_v3,2025-09-30 00:59:30,0,0
RE000015051,U004452,P000854,首页猜你喜欢,recommend_v3,2026-03-09 21:16:54,0,0
RE000015052,U003350,P001100,购物车凑单,recommend_v4,2026-06-08 04:10:54,0,0
RE000015053,U000298,P000279,首页猜你喜欢,rule_based,2025-02-15 20:45:31,0,0
RE000015054,U000971,P000910,商品详情相似推荐,recommend_v3,2025-04-23 20:40:17,0,0
RE000015055,U000032,P000399,首页猜你喜欢,popular,2025-10-10 10:05:39,0,0
RE000015056,U003786,P000288,商品详情相似推荐,recommend_v4,2025-12-20 06:40:04,0,0
RE000015057,U000137,P000638,商品详情相似推荐,recommend_v4,2025-07-31 15:13:59,0,0
RE000015058,U003370,P000723,会员频道,rule_based,2026-04-11 18:22:21,1,0
RE000015059,U001805,P001415,购物车凑单,recommend_v4,2026-08-16 20:56:14,0,0
RE000015060,U001161,P000723,会员频道,recommend_v3,2025-01-03 04:44:09,0,0
RE000015061,U001738,P001117,搜索联想,popular,2025-10-31 23:26:40,1,0
RE000015062,U003507,P000910,会员频道,recommend_v3,2026-01-14 06:38:59,0,0
RE000015063,U001035,P000756,会员频道,recommend_v3,2026-06-07 07:30:18,0,0
RE000015064,U003010,P000760,会员频道,recommend_v3,2026-02-21 00:20:24,0,0
RE000015065,U000478,P001327,首页猜你喜欢,recommend_v4,2026-06-26 21:17:35,0,0
RE000015066,U003126,P001370,搜索联想,recommend_v4,2025-09-20 18:14:14,0,0
RE000015067,U004970,P001157,会员频道,rule_based,2025-12-27 02:35:10,1,0
RE000015068,U004850,P000078,首页猜你喜欢,recommend_v3,2026-01-09 00:21:08,0,0
RE000015069,U003031,P000478,首页猜你喜欢,rule_based,2026-01-22 16:13:53,0,0
RE000015070,U003681,P000426,购物车凑单,rule_based,2026-01-15 03:57:24,0,0
RE000015071,U002486,P001465,首页猜你喜欢,rule_based,2025-07-02 11:10:40,0,0
RE000015072,U003647,P001316,首页猜你喜欢,recommend_v4,2025-08-06 17:24:59,0,0
RE000015073,U003144,P000416,首页猜你喜欢,recommend_v4,2026-04-11 12:07:35,1,0
RE000015074,U002256,P000042,搜索联想,recommend_v3,2025-12-06 22:15:56,0,0
RE000015075,U004253,P000463,购物车凑单,recommend_v3,2026-08-20 08:56:59,0,0
RE000015076,U004794,P001278,首页猜你喜欢,rule_based,2025-03-30 16:13:55,0,0
RE000015077,U001357,P000080,购物车凑单,recommend_v4,2025-04-04 00:01:19,0,0
RE000015078,U002320,P000913,商品详情相似推荐,rule_based,2025-06-29 23:00:21,1,0
RE000015079,U003190,P001224,首页猜你喜欢,recommend_v4,2025-08-29 08:07:53,0,0
RE000015080,U000368,P000173,购物车凑单,popular,2026-02-02 20:11:02,0,0
RE000015081,U002897,P000206,商品详情相似推荐,recommend_v3,2026-06-09 14:14:18,0,0
RE000015082,U001398,P000537,首页猜你喜欢,rule_based,2026-01-11 06:21:29,0,0
RE000015083,U003701,P000464,商品详情相似推荐,popular,2025-08-28 12:27:23,0,0
RE000015084,U001119,P001078,首页猜你喜欢,recommend_v3,2025-07-07 21:41:22,0,0
RE000015085,U004967,P000656,搜索联想,rule_based,2026-08-13 19:58:27,0,0
RE000015086,U004745,P001025,会员频道,rule_based,2025-01-08 19:41:30,0,0
RE000015087,U004362,P000738,首页猜你喜欢,rule_based,2025-10-02 04:46:25,0,0
RE000015088,U003306,P001188,搜索联想,recommend_v3,2025-12-22 07:15:34,0,0
RE000015089,U000453,P000115,搜索联想,recommend_v4,2026-01-17 07:47:56,0,0
RE000015090,U001434,P000060,首页猜你喜欢,recommend_v4,2025-01-12 11:01:34,0,0
RE000015091,U001709,P001432,商品详情相似推荐,recommend_v4,2025-05-02 07:12:08,0,0
RE000015092,U004932,P000280,购物车凑单,recommend_v4,2026-02-05 09:16:26,0,0
RE000015093,U002233,P000998,会员频道,recommend_v4,2025-04-24 02:51:29,0,0
RE000015094,U001840,P000921,会员频道,rule_based,2025-09-10 12:43:58,0,0
RE000015095,U003079,P000393,首页猜你喜欢,recommend_v4,2026-04-20 02:28:56,0,0
RE000015096,U001088,P001178,会员频道,popular,2025-08-05 16:51:36,1,0
RE000015097,U004002,P000508,首页猜你喜欢,rule_based,2025-04-07 14:06:13,0,0
RE000015098,U003621,P000497,会员频道,recommend_v4,2025-01-07 13:03:04,0,0
RE000015099,U001107,P001369,会员频道,recommend_v3,2025-01-01 18:22:09,0,0
RE000015100,U000618,P000770,商品详情相似推荐,recommend_v4,2026-05-18 05:07:37,0,0
RE000015101,U003263,P000384,购物车凑单,recommend_v3,2025-03-25 17:40:33,0,0
RE000015102,U003622,P000653,首页猜你喜欢,recommend_v3,2026-03-14 17:39:45,0,0
RE000015103,U003580,P001500,商品详情相似推荐,recommend_v4,2025-01-29 17:07:49,0,0
RE000015104,U002797,P001094,购物车凑单,recommend_v3,2026-08-10 06:25:20,0,0
RE000015105,U004714,P001226,首页猜你喜欢,recommend_v3,2026-05-30 01:32:44,0,0
RE000015106,U001455,P000303,会员频道,popular,2025-12-29 01:53:17,0,0
RE000015107,U001745,P000327,搜索联想,popular,2026-05-11 23:54:18,1,0
RE000015108,U004422,P001492,首页猜你喜欢,recommend_v3,2025-03-07 14:25:03,0,0
RE000015109,U000247,P001200,商品详情相似推荐,recommend_v3,2026-07-14 06:09:42,0,0
RE000015110,U003248,P001129,首页猜你喜欢,rule_based,2025-11-16 12:46:04,0,0
RE000015111,U000437,P000612,购物车凑单,recommend_v4,2025-05-24 13:32:10,0,0
RE000015112,U004499,P000780,商品详情相似推荐,recommend_v4,2025-07-08 21:51:50,0,0
RE000015113,U002485,P000449,搜索联想,recommend_v3,2025-02-28 18:12:36,1,0
RE000015114,U003309,P000259,搜索联想,recommend_v4,2026-04-23 13:20:19,0,0
RE000015115,U002976,P000709,商品详情相似推荐,recommend_v3,2025-10-24 07:32:57,1,0
RE000015116,U003262,P000523,商品详情相似推荐,recommend_v3,2026-08-13 20:00:19,0,0
RE000015117,U001009,P000499,商品详情相似推荐,recommend_v4,2026-01-31 11:18:23,0,0
RE000015118,U004679,P000574,会员频道,recommend_v3,2026-07-11 19:39:08,0,0
RE000015119,U003797,P000040,会员频道,recommend_v4,2025-11-24 02:42:08,0,0
RE000015120,U004830,P000819,首页猜你喜欢,recommend_v4,2025-12-19 15:15:59,0,0
RE000015121,U004803,P000964,商品详情相似推荐,recommend_v4,2025-05-31 00:51:40,0,0
RE000015122,U002814,P000996,会员频道,rule_based,2025-02-27 17:44:11,0,0
RE000015123,U004243,P000530,首页猜你喜欢,recommend_v3,2026-07-27 17:23:32,0,0
RE000015124,U002312,P001388,会员频道,recommend_v4,2026-01-13 02:07:00,1,0
RE000015125,U002135,P000622,搜索联想,recommend_v4,2025-11-29 18:24:40,0,0
RE000015126,U003807,P000304,首页猜你喜欢,recommend_v3,2026-05-12 09:20:00,0,0
RE000015127,U001784,P001106,会员频道,recommend_v3,2025-06-04 10:25:43,0,0
RE000015128,U001709,P001258,商品详情相似推荐,recommend_v3,2025-07-10 22:42:34,0,0
RE000015129,U000184,P000016,首页猜你喜欢,rule_based,2025-05-26 22:11:27,1,0
RE000015130,U001378,P000806,首页猜你喜欢,popular,2026-01-07 04:28:39,0,0
RE000015131,U002848,P001125,搜索联想,recommend_v4,2025-08-25 19:14:16,0,0
RE000015132,U003927,P000121,购物车凑单,recommend_v4,2026-07-28 18:42:28,0,0
RE000015133,U000932,P000307,首页猜你喜欢,popular,2026-05-07 00:50:06,1,1
RE000015134,U001911,P000569,商品详情相似推荐,recommend_v4,2026-02-16 18:45:47,0,0
RE000015135,U003017,P000182,会员频道,recommend_v3,2026-04-28 13:30:06,0,0
RE000015136,U002739,P001340,商品详情相似推荐,popular,2025-09-16 20:38:29,0,0
RE000015137,U001274,P001489,会员频道,recommend_v3,2026-02-21 21:40:26,0,0
RE000015138,U000458,P000742,会员频道,recommend_v4,2026-06-09 10:50:05,0,0
RE000015139,U003628,P000744,会员频道,recommend_v4,2025-07-30 12:24:28,0,0
RE000015140,U002371,P001485,会员频道,popular,2025-07-26 07:11:24,1,0
RE000015141,U003881,P000369,会员频道,recommend_v3,2026-06-27 03:41:36,0,0
RE000015142,U000745,P001451,购物车凑单,recommend_v4,2025-11-15 03:17:53,0,0
RE000015143,U001440,P001108,购物车凑单,recommend_v4,2025-10-20 14:03:27,0,0
RE000015144,U004092,P000154,会员频道,recommend_v3,2026-03-07 12:57:28,0,0
RE000015145,U000044,P001446,会员频道,rule_based,2025-04-24 15:02:41,0,0
RE000015146,U000805,P001314,会员频道,recommend_v4,2025-02-13 02:07:32,0,0
RE000015147,U003031,P001244,搜索联想,recommend_v4,2025-07-05 15:04:11,0,0
RE000015148,U003385,P000541,购物车凑单,recommend_v3,2025-01-01 12:48:20,0,0
RE000015149,U000779,P000313,首页猜你喜欢,recommend_v4,2026-01-27 09:19:02,0,0
RE000015150,U000710,P000778,首页猜你喜欢,recommend_v3,2025-04-17 14:46:43,0,0
RE000015151,U001363,P000242,首页猜你喜欢,recommend_v3,2025-09-22 14:22:35,0,0
RE000015152,U001062,P000566,商品详情相似推荐,popular,2026-06-30 11:40:40,0,0
RE000015153,U002026,P000375,会员频道,recommend_v4,2025-07-19 21:56:58,0,0
RE000015154,U001305,P000164,搜索联想,recommend_v3,2025-11-17 22:37:37,0,0
RE000015155,U000839,P000564,首页猜你喜欢,recommend_v3,2025-07-07 12:49:27,1,0
RE000015156,U001869,P000544,商品详情相似推荐,recommend_v4,2026-01-29 03:17:33,0,0
RE000015157,U003747,P001076,购物车凑单,recommend_v3,2025-06-20 12:36:31,0,0
RE000015158,U001286,P000907,搜索联想,recommend_v3,2025-09-24 07:31:26,0,0
RE000015159,U002509,P001350,首页猜你喜欢,rule_based,2025-06-28 17:37:11,0,0
RE000015160,U001335,P001358,首页猜你喜欢,recommend_v3,2025-06-20 16:11:00,0,0
RE000015161,U000061,P001364,购物车凑单,recommend_v3,2026-06-01 21:11:27,0,0
RE000015162,U000952,P000515,购物车凑单,rule_based,2025-08-01 15:27:38,0,0
RE000015163,U004480,P000995,购物车凑单,recommend_v3,2026-07-11 16:57:04,0,0
RE000015164,U004781,P001284,搜索联想,recommend_v3,2025-06-15 15:58:48,1,0
RE000015165,U000445,P000713,会员频道,recommend_v3,2026-01-02 17:12:57,0,0
RE000015166,U000946,P000925,搜索联想,popular,2025-03-29 05:39:01,0,0
RE000015167,U003986,P000808,会员频道,recommend_v3,2026-08-07 20:20:07,0,0
RE000015168,U002503,P000341,商品详情相似推荐,recommend_v3,2025-07-01 16:43:16,0,0
RE000015169,U003747,P001244,商品详情相似推荐,recommend_v4,2026-08-01 00:43:51,0,0
RE000015170,U000603,P000274,搜索联想,popular,2025-07-19 08:26:06,1,0
RE000015171,U003510,P001281,首页猜你喜欢,recommend_v3,2025-02-19 12:52:04,0,0
RE000015172,U002821,P000953,会员频道,popular,2026-02-08 16:36:49,1,0
RE000015173,U003020,P001492,商品详情相似推荐,recommend_v4,2025-01-20 22:21:20,0,0
RE000015174,U000668,P000811,首页猜你喜欢,recommend_v3,2025-05-27 19:59:59,0,0
RE000015175,U002859,P001457,首页猜你喜欢,popular,2026-01-17 21:03:41,0,0
RE000015176,U002584,P000103,会员频道,recommend_v3,2025-09-03 22:23:41,0,0
RE000015177,U000226,P000394,搜索联想,recommend_v4,2025-04-24 13:26:07,1,0
RE000015178,U001323,P000851,购物车凑单,recommend_v3,2026-05-06 22:26:06,0,0
RE000015179,U003698,P000959,购物车凑单,popular,2026-03-20 14:59:23,1,0
RE000015180,U003201,P001432,首页猜你喜欢,recommend_v3,2025-03-07 12:51:47,0,0
RE000015181,U004536,P001497,商品详情相似推荐,recommend_v4,2026-02-01 12:13:54,0,0
RE000015182,U003875,P001483,会员频道,rule_based,2025-05-25 04:11:28,0,0
RE000015183,U000147,P000516,首页猜你喜欢,popular,2026-08-13 10:55:07,1,0
RE000015184,U001274,P000950,会员频道,recommend_v3,2025-06-17 05:26:47,0,0
RE000015185,U001725,P000822,首页猜你喜欢,recommend_v3,2026-05-13 10:15:59,1,0
RE000015186,U004754,P000596,会员频道,recommend_v3,2025-04-13 11:25:26,1,0
RE000015187,U000003,P000387,首页猜你喜欢,recommend_v3,2026-06-19 13:19:17,0,0
RE000015188,U000708,P000333,搜索联想,popular,2025-07-05 01:11:30,0,0
RE000015189,U003984,P000117,搜索联想,recommend_v3,2025-02-15 14:26:04,0,0
RE000015190,U001337,P000266,会员频道,recommend_v3,2025-09-20 07:19:08,0,0
RE000015191,U004924,P000437,首页猜你喜欢,recommend_v3,2026-01-20 02:38:54,0,0
RE000015192,U003589,P000022,商品详情相似推荐,recommend_v3,2026-02-05 16:30:13,0,0
RE000015193,U002169,P000823,首页猜你喜欢,recommend_v3,2025-05-02 09:06:15,0,0
RE000015194,U000392,P000147,搜索联想,recommend_v4,2025-10-02 07:00:17,0,0
RE000015195,U002824,P000268,首页猜你喜欢,recommend_v3,2026-06-26 18:06:09,0,0
RE000015196,U004269,P001361,会员频道,recommend_v3,2026-02-28 12:30:26,0,0
RE000015197,U000660,P001472,首页猜你喜欢,recommend_v3,2026-05-14 08:39:26,1,1
RE000015198,U004679,P000247,首页猜你喜欢,recommend_v4,2026-06-09 22:50:02,0,0
RE000015199,U004847,P001461,购物车凑单,recommend_v4,2025-12-08 16:53:29,0,0
RE000015200,U001030,P001242,商品详情相似推荐,recommend_v3,2025-05-21 02:39:33,0,0
RE000015201,U000551,P000933,首页猜你喜欢,recommend_v3,2026-07-25 02:34:35,0,0
RE000015202,U000851,P000696,会员频道,recommend_v3,2025-12-01 02:06:24,0,0
RE000015203,U001322,P001305,购物车凑单,recommend_v3,2025-10-30 00:01:07,1,0
RE000015204,U003343,P000247,搜索联想,recommend_v4,2025-01-26 04:02:19,0,0
RE000015205,U004197,P001380,会员频道,recommend_v4,2025-09-11 23:27:19,0,0
RE000015206,U001196,P001029,首页猜你喜欢,recommend_v4,2025-01-26 22:41:06,0,0
RE000015207,U002433,P000444,商品详情相似推荐,recommend_v3,2025-08-26 05:47:34,0,0
RE000015208,U004817,P000385,会员频道,popular,2025-01-28 07:29:51,0,0
RE000015209,U004663,P001345,首页猜你喜欢,popular,2025-09-15 05:31:15,0,0
RE000015210,U001887,P001222,商品详情相似推荐,recommend_v3,2025-05-15 16:04:57,0,0
RE000015211,U001268,P001427,会员频道,recommend_v3,2025-08-06 17:41:43,1,0
RE000015212,U003643,P000894,商品详情相似推荐,popular,2026-07-31 00:58:14,0,0
RE000015213,U002703,P000306,会员频道,recommend_v4,2025-01-20 04:57:10,0,0
RE000015214,U001482,P001023,购物车凑单,recommend_v4,2025-04-24 12:09:37,0,0
RE000015215,U000477,P001234,商品详情相似推荐,recommend_v3,2025-07-24 18:50:13,0,0
RE000015216,U002109,P000851,搜索联想,recommend_v4,2025-02-19 08:39:44,0,0
RE000015217,U002482,P000503,首页猜你喜欢,recommend_v3,2025-03-09 18:55:09,0,0
RE000015218,U002207,P000259,首页猜你喜欢,recommend_v4,2025-05-10 12:34:14,0,0
RE000015219,U003772,P001275,商品详情相似推荐,recommend_v3,2025-09-13 07:50:40,0,0
RE000015220,U004588,P000437,购物车凑单,recommend_v4,2026-05-25 13:11:09,0,0
RE000015221,U003763,P000494,首页猜你喜欢,popular,2025-06-21 05:27:45,0,0
